Millions gal evaporated at all plants_jan,Millions gal evaporated at all plants_feb,Millions gal evaporated at all plants_mar,Millions gal evaporated at all plants_apr,Millions gal evaporated at all plants_may,Millions gal evaporated at all plants_jun,Millions gal evaporated at all plants_jul,Millions gal evaporated at all plants_aug,Millions gal evaporated at all plants_sep,Millions gal evaporated at all plants_oct,Millions gal evaporated at all plants_nov,Millions gal evaporated at all plants_dec,Plant_ID,Evaporative cooling_jan (MGD/month),Evaporative cooling_feb (MGD/month),Evaporative cooling_mar (MGD/month),Evaporative cooling_apr (MGD/month),Evaporative cooling_may (MGD/month),Evaporative cooling_jun (MGD/month),Evaporative cooling_jul (MGD/month),Evaporative cooling_aug (MGD/month),Evaporative cooling_sep (MGD/month),Evaporative cooling_oct (MGD/month),Evaporative cooling_nov (MGD/month),Evaporative cooling_dec (MGD/month),Plant_ID,Maximum Consumption with 22 pct cushion_jan (MGD),Maximum Consumption with 22 pct cushion_feb (MGD),Maximum Consumption with 22 pct cushion_mar (MGD),Maximum Consumption with 22 pct cushion_apr (MGD),Maximum Consumption with 22 pct cushion_may (MGD),Maximum Consumption with 22 pct cushion_jun (MGD),Maximum Consumption with 22 pct cushion_jul (MGD),Maximum Consumption with 22 pct cushion_aug (MGD),Maximum Consumption with 22 pct cushion_sep (MGD),Maximum Consumption with 22 pct cushion_oct (MGD),Maximum Consumption with 22 pct cushion_nov (MGD),Maximum Consumption with 22 pct cushion_dec (MGD),Plant_ID,Minimum Consumption with 22 pct cushion_jan (MGD),Minimum Consumption with 22 pct cushion_feb (MGD),Minimum Consumption with 22 pct cushion_mar (MGD),Minimum Consumption with 22 pct cushion_apr (MGD),Minimum Consumption with 22 pct cushion_may (MGD),Minimum Consumption with 22 pct cushion_jun (MGD),Minimum Consumption with 22 pct cushion_jul (MGD),Minimum Consumption with 22 pct cushion_aug (MGD),Minimum Consumption with 22 pct cushion_sep (MGD),Minimum Consumption with 22 pct cushion_oct (MGD),Minimum Consumption with 22 pct cushion_nov (MGD),Minimum Consumption with 22 pct cushion_dec (MGD),Plant_ID,Estimated MGD Withdrawal_jan (MGD),Estimated MGD Withdrawal_feb (MGD),Estimated MGD Withdrawal_mar (MGD),Estimated MGD Withdrawal_apr (MGD),Estimated MGD Withdrawal_may (MGD),Estimated MGD Withdrawal_jun (MGD),Estimated MGD Withdrawal_jul (MGD),Estimated MGD Withdrawal_aug (MGD),Estimated MGD Withdrawal_sep (MGD),Estimated MGD Withdrawal_oct (MGD),Estimated MGD Withdrawal_nov (MGD),Estimated MGD Withdrawal_dec (MGD),Plant_ID,Estimated Maximum Withdrawal_jan (MGD),Estimated Maximum Withdrawal_feb (MGD),Estimated Maximum Withdrawal_mar (MGD),Estimated Maximum Withdrawal_apr (MGD),Estimated Maximum Withdrawal_may (MGD),Estimated Maximum Withdrawal_jun (MGD),Estimated Maximum Withdrawal_jul (MGD),Estimated Maximum Withdrawal_aug (MGD),Estimated Maximum Withdrawal_sep (MGD),Estimated Maximum Withdrawal_oct (MGD),Estimated Maximum Withdrawal_nov (MGD),Estimated Maximum Withdrawal_dec (MGD),Plant_ID,Estimated Minimum Withdrawal_jan (MGD),Estimated Minimum Withdrawal_feb (MGD),Estimated Minimum Withdrawal_mar (MGD),Estimated Minimum Withdrawal_apr (MGD),Estimated Minimum Withdrawal_may (MGD),Estimated Minimum Withdrawal_jun (MGD),Estimated Minimum Withdrawal_jul (MGD),Estimated Minimum Withdrawal_aug (MGD),Estimated Minimum Withdrawal_sep (MGD),Estimated Minimum Withdrawal_oct (MGD),Estimated Minimum Withdrawal_nov (MGD),Estimated Minimum Withdrawal_dec (MGD),Plant_ID,Maximum Withdrawal with 0 pct cushion_jan (MGD),Maximum Withdrawal with 0 pct cushion_feb (MGD),Maximum Withdrawal with 0 pct cushion_mar (MGD),Maximum Withdrawal with 0 pct cushion_apr (MGD),Maximum Withdrawal with 0 pct cushion_may (MGD),Maximum Withdrawal with 0 pct cushion_jun (MGD),Maximum Withdrawal with 0 pct cushion_jul (MGD),Maximum Withdrawal with 0 pct cushion_aug (MGD),Maximum Withdrawal with 0 pct cushion_sep (MGD),Maximum Withdrawal with 0 pct cushion_oct (MGD),Maximum Withdrawal with 0 pct cushion_nov (MGD),Maximum Withdrawal with 0 pct cushion_dec (MGD),Plant_ID,Minimum Withdrawal with 0 pct cushion_jan (MGD),Minimum Withdrawal with 0 pct cushion_feb (MGD),Minimum Withdrawal with 0 pct cushion_mar (MGD),Minimum Withdrawal with 0 pct cushion_apr (MGD),Minimum Withdrawal with 0 pct cushion_may (MGD),Minimum Withdrawal with 0 pct cushion_jun (MGD),Minimum Withdrawal with 0 pct cushion_jul (MGD),Minimum Withdrawal with 0 pct cushion_aug (MGD),Minimum Withdrawal with 0 pct cushion_sep (MGD),Minimum Withdrawal with 0 pct cushion_oct (MGD),Minimum Withdrawal with 0 pct cushion_nov (MGD),Minimum Withdrawal with 0 pct cushion_dec (MGD)
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,7,0.333194346398021,0.361494901104287,0.303548271553157,0.340748826069555,0.350374155285388,0.530847856218171,0.630834887112962,0.844774004332617,0.334699805649491,0.409939748492813,0.469424982311902,0.298846260483194,7,0.406497102605586,0.44102377934723,0.370328891294852,0.415713567804857,0.427456469448173,0.647634384586169,0.769618562277814,1.03062428528579,0.408333762892379,0.500126493161232,0.57269847842052,0.364592437789497,7,0.259891590190456,0.281966022861344,0.236767651811463,0.265784084334253,0.273291841122602,0.414061327850173,0.492051211948111,0.658923723379441,0.261065848406603,0.319753003824394,0.366151486203283,0.233100083176891,7,37.5872147249222,40.8377920817298,31.3856358834247,30.734116935301,30.3404309418261,43.8395515627662,50.9202048206909,67.8015489292924,27.7137330812787,35.8488820032225,43.1624721694131,33.1191822649069,7,283.171872978537,307.726846479666,234.982234842244,226.730804781303,222.570615458025,318.127610324292,367.984208229674,488.64935441567,201.244513240517,263.311380153758,319.161246600252,249.253336084885,7,17.0616392968957,18.5360207415493,14.2718498573146,14.035152995317,13.8781366073658,20.1170698672149,23.3950311628536,31.1764338787223,12.7147097482083,16.3917268350698,19.6973757974918,15.0379014726246,7,283.171872978537,307.726846479666,234.982234842244,226.730804781303,222.570615458025,318.127610324292,367.984208229674,488.64935441567,201.244513240517,263.311380153758,319.161246600252,249.253336084885,7,17.0616392968957,18.5360207415493,14.2718498573146,14.035152995317,13.8781366073658,20.1170698672149,23.3950311628536,31.1764338787223,12.7147097482083,16.3917268350698,19.6973757974918,15.0379014726246
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,8,5.83858080087888,5.49574906864521,6.07819605272936,5.07465365611364,6.65269419876818,8.20926343815697,7.3453922150216,10.2321458389892,6.37414919050696,5.54988062218323,3.98310210739037,5.33314296867123,8,7.12306857707223,6.70481386374716,7.41539918432982,6.19107746045864,8.11628692249718,10.0153013945515,8.96137850232635,12.4832179235668,7.77646201241849,6.77085435906354,4.85938457101625,6.5064344217789,8,4.55409302468553,4.28668427354327,4.7409929211289,3.95822985176864,5.18910147503918,6.40322548176243,5.72940592771685,7.98107375441155,4.97183636859543,4.32890688530292,3.10681964376449,4.15985151556356,8,688.756667478103,635.515907196203,640.581860406798,475.734761308331,590.582144710803,704.237203900587,609.858464741962,849.752124399545,545.826822574533,489.943030504034,371.468357030421,571.081463716036,8,5204.04653806164,4795.77796209401,4804.45304079268,3527.82348720337,4351.23109170433,5147.98088479401,4437.14631975311,6174.20332500581,3987.47147519269,3603.87964389881,2752.27315728673,4289.03884849451,8,312.3841863853,288.338587570621,291.142732343165,216.924573012267,269.798209133462,322.460765079494,279.633932164928,389.786387268421,249.9733962263,223.92906469174,169.423342744747,259.454305362798,8,5204.04653806164,4795.77796209401,4804.45304079268,3527.82348720337,4351.23109170433,5147.98088479401,4437.14631975311,6174.20332500581,3987.47147519269,3603.87964389881,2752.27315728673,4289.03884849451,8,312.3841863853,288.338587570621,291.142732343165,216.924573012267,269.798209133462,322.460765079494,279.633932164928,389.786387268421,249.9733962263,223.92906469174,169.423342744747,259.454305362798
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,10,2.3639648088488,2.57051853115937,2.05671282645411,1.72017919887146,3.01515013481235,3.59928013695051,3.22025087748833,4.16001226192437,2.18647420861125,1.51309049278971,1.17766682156003,2.22204090644701,10,2.88403706679553,3.13603260801443,2.50918964827401,2.09861862262319,3.67848316447107,4.39112176707963,3.92870607053576,5.07521495954773,2.66749853450572,1.84597040120345,1.43675352230323,2.71088990586535,10,1.84389255090206,2.00500445430431,1.6042360046342,1.34173977511974,2.35181710515363,2.8074385068214,2.5117956844409,3.24480956430101,1.70544988271677,1.18021058437597,0.91858012081682,1.73319190702867,10,282.439978108941,302.714057307012,219.478940395111,160.444135981268,261.679520323638,297.187229208987,259.47100561649,334.567088745509,180.500233078391,132.495271155515,111.370614648283,237.206874148275,10,2134.79953384405,2285.92086504809,1647.06782155383,1188.55988283907,1920.32478282152,2154.57149870851,1873.70567989064,2412.16164412671,1308.49470955574,972.991955801894,825.852208350237,1780.5853117008,10,128.087145329139,137.317345682234,99.7362986550729,73.1806443152452,119.683046869656,136.410864250556,119.239419509331,153.822713927001,82.8528509116875,60.5862907894315,50.782893215728,107.784032531444,10,2134.79953384405,2285.92086504809,1647.06782155383,1188.55988283907,1920.32478282152,2154.57149870851,1873.70567989064,2412.16164412671,1308.49470955574,972.991955801894,825.852208350237,1780.5853117008,10,128.087145329139,137.317345682234,99.7362986550729,73.1806443152452,119.683046869656,136.410864250556,119.239419509331,153.822713927001,82.8528509116875,60.5862907894315,50.782893215728,107.784032531444
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,47,5.20122819209995,5.59736231963526,6.08111918383537,4.49501886018709,7.42855841193938,8.71940413245647,7.85466965608342,7.06745294611566,4.3959264187052,2.98385694905145,4.07762366930766,5.08205651921732,47,6.34549839436194,6.82878202995501,7.41896540427915,5.48392300942825,9.06284126256604,10.6376730415969,9.58269698042178,8.62229259426111,5.36303023082034,3.64030547784277,4.97470087655535,6.20010895344513,47,4.05695798983796,4.3659426093155,4.74327296339159,3.50611471094593,5.79427556131272,6.80113522331605,6.12664233174507,5.51261329797022,3.42882260659006,2.32740842026013,3.18054646205998,3.96400408498951,47,628.310103420403,664.165641368898,643.824034383584,418.306407994561,662.659280222228,746.070368175777,658.639155996455,592.843680411705,386.105482002295,267.016861547324,391.068986710484,563.008368151432,47,4754.86685240073,5020.94321905064,4832.62509685683,3103.29816857663,4887.58192838028,5456.59022539188,4798.56027874426,4320.02963462961,2835.36311306527,1968.13871000718,2908.00635045254,4240.36023998709,47,284.841486526688,301.185329199786,292.549872686138,190.714796879246,302.629811780617,341.563894189654,301.879952517975,271.707963079228,176.555704538524,121.967333317796,178.17687005828,255.581848539213,47,4754.86685240073,5020.94321905064,4832.62509685683,3103.29816857663,4887.58192838028,5456.59022539188,4798.56027874426,4320.02963462961,2835.36311306527,1968.13871000718,2908.00635045254,4240.36023998709,47,284.841486526688,301.185329199786,292.549872686138,190.714796879246,302.629811780617,341.563894189654,301.879952517975,271.707963079228,176.555704538524,121.967333317796,178.17687005828,255.581848539213
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,50,4.97963378859422,4.28189881928016,4.86047148809414,5.73805273027716,7.46613256625223,7.11076144407226,9.55349849750915,8.10806919068522,8.10905766646713,6.58558806140358,3.18939701078907,3.23995596567888,50,6.07515322208495,5.22391655952179,5.92977521547485,7.00042433093813,9.10868173082773,8.67512896176815,11.6552681669612,9.89184441263597,9.89305035308989,8.03441743491237,3.89106435316267,3.95274627812823,50,3.88411435510349,3.33988107903852,3.79116776071343,4.47568112961618,5.82358340167674,5.54639392637636,7.45172882805713,6.32429396873447,6.32506497984436,5.13675868789479,2.48772966841548,2.52716565322953,50,595.665473704097,504.370920799073,521.836046783918,539.313214437848,672.114042289341,608.70457503931,796.447946814062,669.976413333569,692.015709375455,597.862454368289,312.414602121303,366.024557275595,50,4505.09710329173,3811.16762844802,3919.11215746141,3999.58875359063,4960.59939213342,4449.90197940562,5796.25155210405,4866.751968233,5056.27678790432,4414.23476908256,2324.76876817948,2759.25397270586,50,270.088150931597,228.751557101919,237.08236506471,245.909663555984,306.888666617388,278.712763624051,365.160792313329,307.345058678965,316.908308303024,272.955485974563,142.311871491552,166.116987532838,50,4505.09710329173,3811.16762844802,3919.11215746141,3999.58875359063,4960.59939213342,4449.90197940562,5796.25155210405,4866.751968233,5056.27678790432,4414.23476908256,2324.76876817948,2759.25397270586,50,270.088150931597,228.751557101919,237.08236506471,245.909663555984,306.888666617388,278.712763624051,365.160792313329,307.345058678965,316.908308303024,272.955485974563,142.311871491552,166.116987532838
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,79,0.186997031205936,0.247818536502953,0.250940379662916,0.181188202442902,0.0885214787557831,0.230904323594274,0.199213516989152,0.270300304291362,0.286580605709874,0.293771997925919,0.288162978912611,0.24114823175255,79,0.228136378071242,0.302338614533602,0.306147263188757,0.22104960698034,0.107996204082055,0.281703274785015,0.243040490726766,0.329766371235462,0.349628338966046,0.358401837469621,0.351558834273386,0.294200842738111,79,0.14585768434063,0.193298458472303,0.195733496137074,0.141326797905463,0.0690467534295108,0.180105372403534,0.155386543251539,0.210834237347262,0.223532872453702,0.229142158382216,0.224767123551837,0.188095620766989,79,28.9485314620459,37.8277097947909,37.0719212750086,26.8569730982205,13.0768533411244,32.9505644572149,29.6819339724712,32.3524367899052,33.1407014862621,34.1420485431109,38.1445066944856,37.3863802260093,79,221.052478000316,288.854341304966,283.083101221126,205.081230553375,99.8555259803832,251.078842640935,226.652777363126,244.314294599085,249.721470691494,257.240384373766,289.282569796105,285.484325975453,79,13.0907208500655,17.1059450794641,16.764172421769,12.1449040745805,5.91344113294125,14.9092754748664,13.4223704035948,14.6756066420919,15.0424466711718,15.4974049176913,17.2822808768313,16.9063728767991,79,221.052478000316,288.854341304966,283.083101221126,205.081230553375,99.8555259803832,251.078842640935,226.652777363126,244.314294599085,249.721470691494,257.240384373766,289.282569796105,285.484325975453,79,13.0907208500655,17.1059450794641,16.764172421769,12.1449040745805,5.91344113294125,14.9092754748664,13.4223704035948,14.6756066420919,15.0424466711718,15.4974049176913,17.2822808768313,16.9063728767991
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,202,0.0779419074431149,0.00310590403010372,,,0.00692469229636576,0.0905207083732169,0.272224907365753,0.271295760175103,,,,,202,0.0950891270806002,0.00378920291672654,0,0,0.00844812460156623,0.110435264215325,0.332114386986219,0.330980827413626,0,0,0,0,202,0.0607946878056296,0.0024226051434809,0,0,0.00540125999116529,0.0706061525311092,0.212335427745288,0.21161069293658,0,0,0,0,202,10.1008960233151,0.380893933260069,0,0,0.60669952326847,7.98768413260953,22.7396228760175,22.4574898543738,0,0,0,0,202,76.7702251831795,2.88448204892988,0,0,4.47149329279176,58.8906619502466,166.334650325879,163.939606904637,0,0,0,0,202,4.57367024273894,0.172643027246233,0,0,0.277133853277581,3.64833022677003,10.4101837849892,10.2871339893988,0,0,0,0,202,76.7702251831795,2.88448204892988,0,0,4.47149329279176,58.8906619502466,166.334650325879,163.939606904637,0,0,0,0,202,4.57367024273894,0.172643027246233,0,0,0.277133853277581,3.64833022677003,10.4101837849892,10.2871339893988,0,0,0,0
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,203,0.157117093129361,0.2476547237116,0.106570266813226,,0.196577253161342,0.52611713990332,0.592583077905777,0.561869654784027,0.389700278651107,0.0837623192990107,0.0182922587921903,0.206155674888572,203,0.191682853617821,0.302138762928153,0.130015725512136,0,0.239824248856837,0.64186291068205,0.722951355045048,0.685480978836513,0.47543433995435,0.102190029544793,0.0223165557264722,0.251509923364057,203,0.122551332640902,0.193170684495048,0.0831248081143163,0,0.153330257465847,0.410371369124589,0.462214800766506,0.438258330731541,0.303966217347863,0.0653346090532283,0.0142679618579085,0.160801426413086,203,19.2726775958203,30.3982544410635,11.2461170730556,0,16.9703412069787,43.4930067104011,48.6900366185333,46.0067694572634,33.0424780708568,7.67337996062064,1.81718688185644,23.1522396293141,203,145.883608767304,230.018347944578,84.3499433079617,0,124.540364240846,316.292776219361,353.631729691826,333.801323953081,241.478184216295,56.6862959132702,13.5503000801083,174.378923089847,203,8.73661287612183,13.7813591100902,5.11128682320986,0,7.7615632570833,19.9453147155111,22.337119264711,21.1125570686083,15.1308621782062,3.50274388741936,0.827276624419572,10.5100422957126,203,145.883608767304,230.018347944578,84.3499433079617,0,124.540364240846,316.292776219361,353.631729691826,333.801323953081,241.478184216295,56.6862959132702,13.5503000801083,174.378923089847,203,8.73661287612183,13.7813591100902,5.11128682320986,0,7.7615632570833,19.9453147155111,22.337119264711,21.1125570686083,15.1308621782062,3.50274388741936,0.827276624419572,10.5100422957126
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,638,0.246595380173414,0.163030714358603,0.0931995369851572,,0.807018186833011,1.13020720798506,0.848345529418791,0.93055987183904,0.674854263989506,0.804881751324162,0.490839734383982,0.335058848854379,638,0.300846363811565,0.198897471517496,0.113703435121892,0,0.984562187936273,1.37885279374178,1.03498154589092,1.13528304364363,0.823322202067197,0.981955736615478,0.598824475948458,0.408771795602342,638,0.192344396535263,0.12716395719971,0.0726956388484226,0,0.629474185729748,0.88156162222835,0.661709512946657,0.725836700034451,0.526386325911814,0.627807766032847,0.382854992819506,0.261345902106415,638,26.4727946960546,17.3691722704443,9.18298627532055,0,70.4011234963887,97.9205877399671,72.0562647823014,80.1477470260612,59.1217395146114,73.309511698609,45.9028752234035,32.7357635809129,638,198.637784039457,130.230572408493,68.429701501586,0,516.907594519425,716.704561475504,526.26217542034,586.587889591738,433.556779938201,540.437783053198,339.733565804937,243.603079594681,638,12.0302947737894,7.89494313369086,4.18136308418005,0,32.1940542525504,44.8198911069393,33.0022638278832,36.6855695167558,27.0457955868401,33.4846123156528,20.9424558903303,14.9117588372147,638,198.637784039457,130.230572408493,68.429701501586,0,516.907594519425,716.704561475504,526.26217542034,586.587889591738,433.556779938201,540.437783053198,339.733565804937,243.603079594681,638,12.0302947737894,7.89494313369086,4.18136308418005,0,32.1940542525504,44.8198911069393,33.0022638278832,36.6855695167558,27.0457955868401,33.4846123156528,20.9424558903303,14.9117588372147
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,642,0.214279866655993,0.0232799496963927,0.218949426823422,0.013719998089301,,0.168605940799961,0.442390806590719,0.380128345598843,,,,0.0760932238309644,642,0.261421437320312,0.0284015386295991,0.267118300724574,0.0167383976689473,0,0.205699247775953,0.539716784040678,0.463756581630588,0,0,0,0.0928337330737766,642,0.167138295991675,0.0181583607631863,0.170780552922269,0.0107015985096548,0,0.13151263382397,0.345064829140761,0.296500109567097,0,0,0,0.0593527145881523,642,22.3450823813047,2.39868811433553,21.4803250663409,1.26120635586762,0,14.2430729552329,36.7320307899119,31.4034219354871,0,0,0,7.97890216050392,642,167.481856106506,17.9578415093629,160.170389087945,9.33344855938542,0,103.948765332771,267.541441173532,228.447696730317,0,0,0,59.8029922123924,642,10.1576675596238,1.09076173225492,9.77899638588897,0.575421650660371,0,6.52481844958658,16.8370625263024,14.3998176836905,0,0,0,3.62707797650767,642,167.481856106506,17.9578415093629,160.170389087945,9.33344855938542,0,103.948765332771,267.541441173532,228.447696730317,0,0,0,59.8029922123924,642,10.1576675596238,1.09076173225492,9.77899638588897,0.575421650660371,0,6.52481844958658,16.8370625263024,14.3998176836905,0,0,0,3.62707797650767
