param,mx,mn,med,mean,num_nans
db_tmp_c,36.44194,-13.246547,15.281672499999999,14.818424165210299,False
wb_tmp_c,27.196573,-14.667029,10.937789500000001,10.672570058946468,False
wnd_spd_mph,18.365248,2.5688689,9.012689,8.989005840979264,False
owtr_et_in,0.47286004,0.013335027,0.14206693,0.15018716313364888,False
