"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
2067,0,0,0,0,0,0,0,1877,0,0,0,0,100,"tower"
2070,17902,13578,6751,0,0,1351,0,1360,472,0,2487,1213,100,"tower"
2076,535091.25,507146.25,532815,325245,539774.25,513247.5,530766,462572.25,161394.75,0,348040.5,315492.75,75,"tower"
2123,56359,43837,26144,0,1468,56733,59840,51438,10120,7793,0,89260,100,"tower"
2132,93770,138466,62631,65757,66417,0,48500,29524,0,0,27891,15912,100,"tower"
2161,23468.45,24663.75,32782.05,2174.35,11097.7,20247.5,18750.3,19339.2,13556.4,18235.5,17068.35,16113.75,5,"tower"
2236,0,0,0,0,0,1435,0,0,0,0,0,0,100,"tower"
2240,325031,294989,180472,172948,273940,309869,359166,381573,255242,220599,259550,302699,100,"tower"
2241,548,0,0,0,67,59,882,55,1207,0,3888,0,100,"tower"
2244,0,0,0,0,29,0,10,1790,1881,39,0,55,100,"tower"
2277,648841,691922,647086,588336,714694,616223,681052,733458,444146,589819,468430,755573,100,"tower"
2322,29,0,0,0,213339,256357,435937,232955,410757,0,0,0,100,"tower"
2324,1076250,1963102,1669925,1616089,2089635,1862682,2000674,1484116,767928,465122,532338,198933,100,"tower"
2336,5706.4,0,4509.8,13483.7,7803.9,2373.8,16024.5,8781.1,0,6085.6,8916.3,2831.2,10,"tower"
2378,410309,415727,296196,27831,15624,44864,144832,52447,58503,19167,54282,17131,100,"tower"
2393,167922,5083,29641,0,8074,27615,28490,26585,14944,0,12151,7067,100,"tower"
2398,1549093,1548526,1626255,1393215,1103461,0,1624597,1437604,1536989,1611376,1290222,1380514,100,"tower"
2406,1016734,934843,778598,433896,0,1255741,1456928,1238086,1342401,1008375,1338919,1375646,100,"tower"
2444,294146,262067,274917,468100,373478,493203,524533,508089,497899,416597,386449,437897,100,"tower"
2446,179940,158343,152766,151256,105293,196561,159809,268036,101022,219084,319932,186194,100,"tower"
2450,4356,0,10419,40686,31289,151952,132837,47121,36961,3560,16107,7228,100,"tower"
2451,5134600,5422395,4965270,4322262,5364668,5204674,6001078,4527515,5133492,5486980,4459030,5834133,100,"tower"
2454,285880,383879,340293,362765,315720,211859,255005,504118,101402,318453,599931,403506,100,"tower"
2465,55250,49329,49329,52668,54882,54333,54822,51299,48112,8177,33233,56674,100,"tower"
2539,0,374729,365458,872612,1025676,906971,1042718,1099959,974971,1077933,641681,677968,100,"tower"
2682,27776.1,18645.65,21545.05,2793,0,0,3401.95,3546.35,0,0,6052.45,8423.65,95,"tower"
2712,2430734,2141050,2670233,1778346,2374651,2306756,1681494,1585796,1962604,2046928,2279817,2104154,100,"tower"
2720,685640,170274,478802,734396,827935,833875,813782,850347,821840,360477,438292,853368,100,"tower"
2721,3456807,2034485,752098,388157,2261630,2717854,3244378,3058267,2606159,2784555,2893534,2294070,100,"tower"
2723,729280,209040,330682,766238,772426,814159,840878,866360,799894,496922,727497,801263,100,"tower"
2828,1460932,1424811,2067870,1769731,2190749,2106235,2171310,2179154,1870825,0,1008244,2045111,100,"tower"
2832,3943160,3279696,3766986,1356979,1781770,1933690,3646720,3927797,3644748,3235603,3876021,2517528,100,"tower"
2840,4853964,4947676,5388182,4447577,3323029,3677474,3323249,3312725,2077198,1352703,3724312,3969076,100,"tower"
2850,1949296,1792180,1643267,1356198,1335601,1616670,1420687,1123732,1062188,0,0,4869,100,"tower"
2872,1776952,1942866,1115844,1476992,1812092,1637673,532122,1224438,326012,1585651,669213,167,100,"tower"
2935,232681,246268,257866,172510,142238,197431,193772,197546,173959,136558,212019,195428,100,"tower"
2936,0,0,0,0,27509,0,0,8382,24957,0,0,0,100,"tower"
2951,569391,330773,0,38900,95,169047,268587,203737,11382,176,134897,0,100,"tower"
2952,4647347,4494472,3814995,3437706,4191842,5255562,4681500,4065609,3918354,3320749,3288763,3112781,100,"tower"
2953,280429,727735,97647,125126,25036,129325,137561,244711,236315,201253,2827,20767,100,"tower"
2963,3290470,3681126,3453636,2345304,2529840,3604573,3623126,4263761,3654641,3206303,3476180,3612907,100,"tower"
2964,366984,348017,70814,49200,87232,198790,282930,390933,248128,301703,208999,183007,100,"tower"
2965,161527,139447,149690,133314,117555,124564,148456,170869,172955,153797,132816,138355,100,"tower"
3006,359132,323115,206632,345110,170484,154909,167318,247810,150640,37161,123809,66985,100,"tower"
3008,168240,206673,39318,42811,80022,76752,85797,170117,437288,78684,161944,134569,100,"tower"
3096,0,0,2363,2912,30495,25972,83882,26955,12827,30035,33220,0,100,"tower"
3118,5647892,5925778,7188734,6100002,6030120,5123942,4880089,4941333,2698256,2571991,1799373,4934530,100,"tower"
3122,6282465,6295442,6730302,4528168,3852937,6158029,5052390,5407820,4336683,4923059,5302020,5267701,100,"tower"
3130,1975967,1579955,1779680,1308339,1114938,1594138,1606800,1521079,1553837,3510,1174071,1081890,100,"tower"
3136,5098253,5570003,3051437,2862093,4621513,5737121,4892592,5240271,5180144,5580976,5987157,5001286,100,"tower"
3148,1384127,254515,765429,146294,370053,1012921,1886934,1671307,1206269,1734692,635106,162454,100,"tower"
3149,4818812,4671743,4598032,3943168,4133759,3630343,2922568,1454010,460424,632675,2287059,3349072,100,"tower"
3264,101388.2,85223.2,54582.4,0,0,39476.2,18792.6,36258.6,41203.6,0,0,0,20,"tower"
3297,2085200,1907195,2217559,1243477,1898203,1863734,2212518,1996279,1408394,1298298,1500629,1272014,100,"tower"
3298,18643.42,13131.35,5107.36,20456.28,20519.08,18000.84,20411.09,18338.79,18418.9,10093.78,8828.76,18606.65,1,"tower"
3443,59758.5,53099,21972,113641.5,129883.5,119279,120536,127191,119061.5,64949.5,0,0,50,"tower"
3456,1084130,869304,976226,1039077,1512599,2059168,2139330,2138254,1902164,1636952,1493488,1227740,100,"tower"
3459,184402,596167,268321,359359,1122805,561741,567874,484840,547925,603515,271232,407151,100,"tower"
3464,60628,44481,59779,18407,25215,84425,78255,115752,72120,81622,186,22701,100,"tower"
3469,50698,53581,53854,97651,64993,95159,120758,190512,141739,149140,84680,23555,100,"tower"
3470,3802434,3247473,3415087,3825938,3243952,3209977,3641762,3486841,3409263,3752771,3696904,3412834,100,"tower"
3478,7433.91,5907.88,2288.91,2396.57,3079.32,4494.65,5752.67,8010.44,5046.29,1258.12,3545,2300.42,1,"tower"
3482,566368,547584,632477,639056,496106,550685,793451,1115142,412422,365308,539978,488055,100,"tower"
3484,457693,422993,177800,295371,273185,93665,222470,474672,148632,293299,117200,247155,100,"tower"
3485,586896,530238,555632,921930,683544,503967,672288,956415,181062,389783,595690,474329,100,"tower"
3559,21148.9,29804.35,46375.2,5984.05,10086.15,13015.95,13609.7,20755.6,31681.55,103334.35,12596.05,3224.3,95,"tower"
3602,0,79392,112120,5229,6639,69422,70452,110217,29502,50693,0,0,100,"tower"
3604,89015,75373,58635,85381,50372,100476,119359,157191,0,0,0,0,100,"tower"
3630,20654,19290,8498,403,1283,2313,9637,26857,8840,8645,7106,2688,100,"tower"
3631,75554,106283,116077,114276,76601,106750,112014,158645,95519,104437,32192,50256,100,"tower"
3644,684654,631018,603168,585738,696683,671270,659834,712022,696604,723568,657520,766174,100,"tower"
3648,208709,144155,143825,74578,103939,140772,314800,239423,120518,84841,111581,66259,100,"tower"
3775,1146920,910509,731204,564797,236075,88398,107652,122652,576428,13479,252553,0,100,"tower"
3804,1461445,744495,790523,326231,749781,659559,1190526,825338,779396,110808,818269,796974,100,"tower"
3845,5478504,4962861,1785600,1107493,0,1078372,4252372,4319965,4362155,4229565,4067786,3279893,100,"tower"
3935,7246910,6712687,6849008,4563066,2621316,5680990,6726871,3602827,5670265,6630530,6354186,6798740,100,"tower"
3943,4108002,3211785,3579839,1413767,1477412,3066784,3767900,3510548,3562370,3888640,2793367,0,100,"tower"
3944,6587968,6563826,5983171,5470388,6603981,5397786,5535633,6156533,6053572,3635430,5103672,5508707,100,"tower"
3948,3562159,2997221,4172820,3744993,3261297,3770916,4399451,4041440,4370744,2426762,3923805,2396569,100,"tower"
4078,3168224,2421194,1991938,1533482,903300,2214620,2487356,2466650,1851682,1720675,2089317,1779906,100,"tower"
4158,110262.2,128721.2,130877.8,113569.2,143196,150237.1,166780.5,156123.8,154351.7,153893,163611.2,163554,10,"tower"
4158,995439,1025521,1122632,1130622,1017443,1165708,1134069,918239,1089284,1134617,909333,1176979,100,"tower"
4162,2585300,1932275,2380634,2356622,2284955,1743710,2671697,2702200,2108901,2255593,2548239,2733058,100,"tower"
4259,238438,260186,222297,187101,157338,176922,183505,174793,169661,143105,162239,205876,100,"tower"
4266,0,0,0,3860,7435,9408,9449,18311,1234,0,0,0,100,"tower"
4940,718271,461651,99385,48471,0,93030,49253,237374,0,117455,102357,0,100,"tower"
4941,8188939,5147658,7804697,7554481,7419604,8090446,8960666,9039514,8848658,8773752,7353529,7884205,100,"tower"
6002,8239236,7278956,5247586,5464134,6391378,8184455,10431072,10529964,10301361,9065510,9116893,9064140,100,"tower"
6004,4419147,4092927,4287963,1929527,3009633,4288488,4196182,4691676,4512842,3896455,4271258,4119402,100,"tower"
6009,5002199,4481473,3787541,3575612,4840987,5609229,5828840,5467121,4670034,4461720,2472117,4403956,100,"tower"
6018,2318351,1867935,465162,0,19004,681932,2340521,1944660,1466860,2352584,2384763,1758472,100,"tower"
6019,3601608,3240865,2512709,0,2466537,4532376,2856357,3987957,2751030,3365523,2654321,2548302,100,"tower"
6021,4349805,4190955,4029558,4289262,4300415,3887812,4591760,4323192,4351924,4083595,2948147,3182866,100,"tower"
6030,4082279,3668983,3896247,3075773,2133113,3546940,3866609,3649523,3670452,3790842,3729301,3977803,100,"tower"
6031,2253116,1957287,1072910,1840658,921972,2045955,1932530,1329340,2076617,1962946,2154475,1727220,100,"tower"
6041,5205358,4943435,4223044,3637334,4057223,3958837,4042971,3824250,4085636,2943885,3624320,4630146,100,"tower"
6043,1354370,1418457,1901432,2137706,2147975,2209817,1871490,1688906,1947614,1925439,1791683,1222040,100,"tower"
6052,1677696,1683024,1761693,2935867,3156440,4564396,4427380,2481599,1173538,192,888645,595803,100,"tower"
6055,4189861,3875485,2644516,3450619,4120231,3480020,3737075,3724733,2782271,703162,2565785,2154824,100,"tower"
6061,511567,978103,400042,126091,471624,926069,830772,348585,0,0,0,27517,100,"tower"
6065,2664970,2574131,2694803,1522009,1248122,2228317,1926437,2157494,1484033,0,263518,1804033,100,"tower"
6068,6749329,6469153,5710636,3010795,4612800,6060857,7620757,7369503,4783411,4579330,4969754,5242517,100,"tower"
6071,4177376,2296668,1968991,1801368,1926884,3768537,3033256,3909492,3578476,3800923,3944634,3954919,100,"tower"
6073,1369945,866837,1257449,1188887,1276406,1231042,1455639,1474669,1417862,1337813,889143,1562262,100,"tower"
6076,6429523,6938569,6424595,5239734,3905423,4315536,7163975,8048355,7618017,7780707,7148969,7191160,100,"tower"
6081,184151,106307,65860,7515,26037,17627,174200,63783,54308,36766,18,8127,100,"tower"
6085,5023629,4907553,4263204,3196511,3896236,4705921,4565215,5432045,2008367,2103500,4602313,3588139,100,"tower"
6090,6985935,6386286,6011296,4606338,6270862,4995685,5455638,7049479,4760915,5505992,6801502,7071772,100,"tower"
6094,9104263,7762663,8134668,8030433,7125136,8030392,8414495,8318456,7632490,5999408,7662543,7231041,100,"tower"
6096,1714017,2179556,2280292,2269513,2318983,2097074,2189202,2291806,1570146,1966430,1932008,0,100,"tower"
6112,774876,743562,879129,385825,824269,787970,887766,840648,901398,705315,887491,902288,100,"tower"
6137,1581452,1557049,1610861,1680685,1599769,1572154,1452378,1625821,1560535,1012394,1431661,1573020,100,"tower"
6139,47230.71,29870.89,42604.77,40412.32,46343.69,44672.84,48871.74,43326.77,36055.38,34523.2,25577.51,29304.68,1,"tower"
6165,4537485,4011796,3742620,2769148,2500134,4496191,4388465,4846868,4410543,4860265,4597908,4397272,100,"tower"
6166,8638171,5974790,8680321,6332274,4309184,6898477,6470768,6903788,7296429,7834179,4179824,5956467,100,"tower"
6170,4336740,1996780,2151853,195475,1723805,3576140,3103836,4373817,5100314,3883127,3642652,3244265,100,"tower"
6177,2743824,1974354,1468114,1226963,2437524,2590917,2544076,2593027,2510170,2945527,2551472,2430401,100,"tower"
6183,1147990,974636,0,246331,1589275,1030371,1582805,1670221,1101674,1097785,1247998,719814,100,"tower"
6193,1925300,2032940,1954241,1817197,2296814,2835988,3411358,3467312,2994554,2577510,2543348,2773117,100,"tower"
6194,3349426,3228667,2711522,1916150,1936416,2338511,3530785,3263588,3471516,3246982,2861005,2810521,100,"tower"
6195,1188371,962226,475741,1298008,1300388,1316595,1315091,1358235,1253351,621428,533625,778481,100,"tower"
6204,5401728,5464632,4993883,3782076,3517285,3377990,3848894,5083911,3358636,3516216,3597463,4880507,100,"tower"
6246,215805,241050,146179,160787,339617,439405,504938,589676,219950,239433,233245,26492,100,"tower"
6248,1676425,1591073,10221,0,118608,1208129,1640574,1682718,1321504,1774379,1738341,1662453,100,"tower"
6249,95942.8,125848.7,141819.1,162131.8,186127.1,156446,166393.8,126271.7,135507.2,58517.5,76932.4,141785.4,10,"tower"
6249,1338421,854904,678475,379049,372228,1011776,1614287,1289679,797986,1007843,1369233,879477,100,"tower"
6250,2316316,2757546,3168835,1012444,2172789,2276221,1856872,1411437,258915,0,82196,553850,100,"tower"
6254,1535609,1751089,1642786,260403,1063562,1894165,1970714,1952274,0,0,602838,2092575,100,"tower"
6257,10937882,9796000,7368124,5944516,9601208,10978131,10805343,10128512,9291064,7493248,7008828,7815772,100,"tower"
6264,4429366,4335435,4713988,3643873,4515364,4228296,4315601,3561349,1686506,0,2051367,3891299,100,"tower"
6285,80201,74998,72109,74410,69364,17966,71930,29398,73616,85317,41097,85179,100,"tower"
6358,4070,603,1033,1209,9629,11686,5855,5517,16814,8581,1208,2132,100,"tower"
6469,2943170,2912875,2794427,1391361,1789512,3039736,2934136,2960292,2351429,3161522,3261038,2935803,100,"tower"
6481,6082514,4255877,4063149,2373475,5251393,5416904,6099456,5958486,5260576,4674400,5653661,5621116,100,"tower"
6504,187247,185145,182449,153149,181161,108947,104344,161578,187953,192019,153557,173108,100,"tower"
6558,0,0,0,0,0,0,0,2625,0,0,0,0,100,"tower"
6559,210119,199068,198097,153484,184417,220679,166776,208830,113543,219587,231734,247392,100,"tower"
6639,1985026,1925432,2005924,1959108,1886158,1566188,1444480,1845165,1785405,1187550,1852585,1928723,100,"tower"
6641,4634535,5169755,5344285,5094699,4893612,5517332,5438874,5100973,4197516,2864209,5261975,2895320,100,"tower"
6664,1972244,1918376,2190362,2022613,1582920,2263996,2406242,2641197,2128570,2296219,2083389,2486468,100,"tower"
6768,966982,747448,806493,344058,832510,814109,866195,799946,726449,665043,673685,754046,100,"tower"
6772,1615337,1464373,1324758,0,1237215,1367434,1600244,1471564,1425043,1050173,236555,1326494,100,"tower"
