"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
1378,220274,0,0,0,0,0,0,0,0,0,0,0,10,"tower"
1378,1183852,1003305,553820,1003501,1232162,1143034,1284151,1210305,313312,1181593,1241654,1147825,100,"tower"
1384,0,0,0,0,0,0,80241.4,28364.6,137.6,0,0,24481.8,20,"tower"
1393,1098293,992519,1037188,888382,1117225,1967278,1971126,2400612,0,0,273024,2411980,100,"tower"
1400,11148.3,22092.2,35168.4,23163.8,42310,68185.2,51847.8,10881.3,0,27748.1,23680,3533.1,10,"tower"
1404,0,0,0,0,0,1348,0,3018,0,0,0,0,100,"tower"
1439,10515,0,0,3774,4220,34418,49925,76698,36771,17235,8875,7737,100,"tower"
1464,0,0,5852,43389,8082,55559,42679,95143,15575,6289,209,8803,100,"tower"
1564,0,0,0,0,0,0,12009,0,0,0,0,0,100,"tower"
1571,0,0,73682,33352,62416,388105,551023,649811,0,0,0,0,100,"tower"
1595,43332,47374,45079,44031,10779,0,26305,30119,14599,42112,50025,43385,100,"tower"
1682,6746,4135,6013,6886,9817,19145,34666,49027,29934,42001,42660,7575,100,"tower"
1702,0,0,0,0,72266,0,270478,318573,0,1244,0,24044,100,"tower"
1831,0,0,0,0,0,0,4741.35,0,0,0,0,0,15,"tower"
1832,470553,391266,445399,89614,0,246958,536916,507553,376762,186306,24374,460919,100,"tower"
1893,2918779,2424071,2135115,898954,1180474,1715042,2586354,2205914,1799664,2193869,2270207,2343626,100,"tower"
1915,5922.9,110.94,87.04,77.6,0,2480.4,13602.08,18062.45,1180.39,75.33,116.64,182.07,1,"tower"
1943,24058.6,20377.2,13461.3,1918.7,1615.5,3232.1,11933.8,6596,0,12975.9,8348.4,19240.2,10,"tower"
2001,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2049,779589,685015,899880,718335,752154,1018841,1309863,1205883,1109026,594010,0,478826,100,"tower"
2070,608457,493701,466106,489190,579301,390633,362948,544962,330746,141024,526711,0,100,"tower"
2123,66915,62568,2069,0,0,9613,10256,3334,0,2892,0,2943,100,"tower"
2132,0,1852,1870,9793,1695,0,0,0,0,0,0,0,100,"tower"
2240,269362,258579,137638,174142,201335,317117,367367,337405,225670,134276,164218,250466,100,"tower"
2244,0,0,0,0,0,0,1619,1280,0,0,0,0,100,"tower"
2277,437336,428136,0,0,0,286647,571211,403571,199531,239441,119578,393005,100,"tower"
2322,0,0,0,0,6762,147204,599159,720234,534127,111559,12362,0,100,"tower"
2336,33734.7,25391.1,22364.6,22240.5,29294.8,25791.2,35060.3,41257,29553.3,31012.7,11643.8,13220.4,10,"tower"
2393,0,0,0,0,0,16106,26548,32250,0,0,0,0,100,"tower"
2398,243400,18734,130520,213836,83484,1187906,2518894,1393092,886606,1082088,1458248,62202,100,"tower"
2406,1127742,750925,241514,241653,125334,848961,1316245,1020938,388718,533245,697914,751867,100,"tower"
2444,87323,154882,348572,357971,381393,121617,382456,513838,517224,417438,355762,363839,100,"tower"
2446,296276,343922,0,325620,173583,130820,387226,258055,149026,0,177605,215563,100,"tower"
2450,5231,5574,0,0,10493,82352,180176,208091,73902,131096,63528,52972,100,"tower"
2451,3250982,2275430,2131104,2067760,2648961,3009524,2964706,2457389,2668480,2265551,2205690,2890857,100,"tower"
2454,439439,311176,306505,181871,178190,357750,392265,476248,406268,462265,238327,243759,100,"tower"
2539,877438,771245,437742,717176,706323,919759,1087438,1010758,874955,1019617,827742,830868,100,"tower"
2682,0,993.7,0,0,0,0,0,2065.3,6644.3,0,11402.85,0,95,"tower"
2706,606749,668134,316548,527744,267950,410282,663629,584999,489410,356721,440804,645228,100,"tower"
2712,426096,0,0,0,0,1387368,1994646,1648279,964736,2198,420675,1020734,100,"tower"
2720,789287,844960,891644,362444,774281,894845,996602,915525,100244,0,739415,880027,100,"tower"
2721,0,0,0,2405271,2089826,588239,1343300,2737578,1429600,1390405,2579843,2076574,100,"tower"
2723,920222,879086,889300,461077,777575,897272,1027926,957715,823331,925671,722861,361634,100,"tower"
2828,811262,1089452,1052146,1369032,2108712,1605857,1985218,1809160,1179274,640910,1684050,1836365,100,"tower"
2832,2969602,2743080,2786127,2150197,3262763,3036239,3440324,3168654,3281968,3072651,3357959,3872859,100,"tower"
2840,1437634,1308491,1585069,2066528,0,0,0,0,0,0,0,0,100,"tower"
2935,43170,22469,23729,66,68,38693,139640,45006,27722,92,81,83,100,"tower"
2936,0,0,0,0,437,1984,12323,3510,0,0,0,0,100,"tower"
2951,0,0,65248,665,182233,375897,417477,440208,360994,233831,9584,0,100,"tower"
2952,891482,694232,556829,1376863,885539,2625123,3139387,2283771,1496392,2328367,274764,596547,100,"tower"
2963,832770,499291,70004,447683,634632,1463188,2927862,2282070,1291114,1302226,1008509,1712188,100,"tower"
2964,113451,190790,51273,93491,71642,353495,584878,485817,62405,317787,64897,98901,100,"tower"
2965,124708,147250,179910,156632,166242,200113,286209,161156,114235,223044,153126,111785,100,"tower"
3006,199590,66232,79758,36631,12936,70390,84929,170338,47195,143804,14021,32485,100,"tower"
3008,8639,7815,17189,9363,2575,25032,38128,56178,34973,49367,6475,11879,100,"tower"
3096,0,0,0,0,29909,26662,246956,163277,72030,64327,0,0,100,"tower"
3118,4219251,1507041,3351251,3553841,1600071,3041533,4344004,3492643,2072783,2778825,4619817,5737373,100,"tower"
3122,3516306,2240925,2830947,740259,2613127,3321181,2083849,762035,111441,0,153056,968703,100,"tower"
3130,1163815,1126029,765543,863906,557908,626848,1395265,1666967,1586444,1766265,800048,1502332,100,"tower"
3136,3359585,3261444,1986737,1990856,3136319,3174268,4989903,5052123,2657546,663026,5309733,6433273,100,"tower"
3148,1128,479,238,112,123,463027,1683442,726896,17931,0,0,33938,100,"tower"
3149,868,255,0,0,633,288706,505812,73170,0,36,211081,108495,100,"tower"
3264,1155459,1027931,1136286,1033817,1097725,491825,1167927,1148911,1073416,1087046,1074294,926331,100,"tower"
3297,412559,0,0,353647,220261,634192,930456,967656,332817,0,0,916194,100,"tower"
3298,14889.42,14569.32,10662.95,0,14537.84,13765.98,15438.54,14237.58,16011.31,17292.65,14538.08,4251.84,1,"tower"
3393,782587,785881,472894,232915,516312,465804,520278,389610,310243,472405,434310,717152,100,"tower"
3405,848291,927682,847275,547693,737734,959162,1020580,967013,908144,528172,1004604,907971,100,"tower"
3443,60227.5,145306,0,0,142230.5,170461.5,181734,206815.5,51145.5,141204,78706,69152,50,"tower"
3456,792915,1014486,827955,856104,1121953,1313682,1508296,1352863,1375551,882147,839606,927886,100,"tower"
3459,457008,1393334,1650680,1253199,585277,1298811,1282319,1154729,1322445,1279828,1034284,59459,100,"tower"
3469,27768,188854,424794,245407,349841,271537,493585,471385,196583,117875,179250,23989,100,"tower"
3470,2187304,1374278,2136748,2859926,3096799,2666648,2977604,3259195,3028381,2636937,1710288,2171399,100,"tower"
3478,2117.03,1545.32,1751.97,4138.58,2275.38,7127.69,10701.76,7673.62,2539.92,1905.65,2441.31,1230.65,1,"tower"
3482,1286427,1272543,1050438,1048382,750387,704474,1112516,1099634,972697,1142633,536733,363111,100,"tower"
3484,704384,753948,764664,880353,579547,542023,797327,774212,826828,583564,332255,240287,100,"tower"
3485,690550,631052,615146,457166,430947,395661,460968,154712,422372,499378,348143,309272,100,"tower"
3559,0,19770.45,26382.45,31314.85,38057,41745.85,44461.9,68763.85,52817.15,55995.85,2197.35,3353.5,95,"tower"
3604,1994,0,0,0,0,0,21479,47685,22510,44792,20441,21561,100,"tower"
3631,15417,36537,46312,30761,41167,49284,69052,98907,56601,9325,0,38,100,"tower"
3648,0,0,0,0,7696,49606,237099,376751,208633,57426,0,0,100,"tower"
3775,0,0,0,0,68468,408376,865959,271851,102238,58370,0,0,100,"tower"
3804,434620,707341,798190,1063294,617103,0,817825,802944,753768,702272,138746,804289,100,"tower"
3845,3345698,2158546,1483838,0,666,0,1253868,3538775,4657472,4326169,4711308,5353324,100,"tower"
3935,2336498,4722217,6472500,5475656,5643069,4523683,5230387,7909175,5404860,4557902,1802472,1959342,100,"tower"
3943,2887046,2383331,705972,2012156,2545020,2566751,3639128,3170735,1943688,1534035,2844557,3417063,100,"tower"
3944,5696333,6423636,4020594,3797023,4308723,3689012,6033330,6310294,4359229,3979393,3789500,6197809,100,"tower"
3948,1430700,3187337,2057684,525106,1776784,1373861,3026470,1564752,1017102,1044564,1813963,1991484,100,"tower"
4078,1392186,1286581,1648368,1986619,1666464,2251535,2623193,1928001,1450075,1368180,799572,1359237,100,"tower"
4158,124863.1,114369.2,142034.9,117716.3,140461.9,117951.6,140057.6,133250,123066.3,126373.3,127893.9,109723.6,10,"tower"
4158,816171,1007883,890634,969474,575780,767847,826636,984814,490898,704452,992624,907579,100,"tower"
4162,1397805,1291856,1333365,1069600,910536,1155338,1571512,1746620,1007461,1567155,1474526,1433685,100,"tower"
4266,0,0,0,0,2033,804,5289,15615,0,0,0,0,100,"tower"
4940,0,44,0,0,0,22914,859381,618129,251859,225757,0,39467,100,"tower"
6002,7585231,6246649,7113772,3322734,5427849,7686076,7144862,8969803,8047938,7473413,7236323,9528266,100,"tower"
6004,1134516,2024278,2482,1684,151937,3415006,4218090,3722267,3840708,3648764,3647277,3954527,100,"tower"
6009,212140,538791,2417027,1917356,2169037,1939154,3674872,3930476,2416052,948419,0,1635316,100,"tower"
6018,1538951,1048634,1454156,0,60,1722026,2234176,2299670,1027604,55,558984,2199683,100,"tower"
6019,2376403,2181085,2034809,167492,1617259,2257833,3149730,3078455,2101759,2703278,3513293,1567757,100,"tower"
6021,3871694,3596987,3246962,2984609,2024648,3113934,3371122,3799375,3234657,2798689,3342890,3682195,100,"tower"
6030,3439178,3208918,2384491,1641717,2632093,2831036,3311408,3134254,2818089,3030085,3186361,3264584,100,"tower"
6041,2766372,3544778,2122737,1637202,2377409,3850265,4557640,4464475,3591960,1817439,2501457,4325472,100,"tower"
6043,1140243,794408,1247314,1204955,1210684,975154,1342383,1355198,1322556,1443619,942752,1070809,100,"tower"
6052,484,530,60,539,136,288,629655,0,0,131,106744,557916,100,"tower"
6055,450348,351613,9926,446900,793852,723090,1260192,774419,200544,788691,451649,352200,100,"tower"
6065,2580132,2340803,2123636,931383,2339697,2124411,2685185,1651869,1768583,0,1376432,2278044,100,"tower"
6068,3415649,2442904,2487279,2284887,2830837,3740846,5970499,5981373,4640078,4345097,3632835,1989126,100,"tower"
6071,3971895,3848293,4111406,3751172,3135974,3566486,3970072,3921522,2808868,1950818,3524586,3886528,100,"tower"
6073,1596219,1488569,1276885,1497190,1509267,1624873,1679690,1618691,1008892,1372497,1546037,1444632,100,"tower"
6076,5489246,4672347,5177065,4810786,1826118,1971717,4115539,5377013,3003589,2020766,3357585,5313490,100,"tower"
6081,535,0,0,0,8926,57415,189056,110482,13279,19378,2232,0,100,"tower"
6085,1911237,1757036,1837988,1723763,847455,1923340,2705071,1716258,854639,1168168,958673,1782957,100,"tower"
6090,3540725,2921167,2396736,1450665,2003325,2358894,5495351,5170435,4555563,4491329,4676177,5499108,100,"tower"
6096,1540091,1385129,1668589,1569251,1707787,1252604,2011238,2067713,1592744,1735581,1410241,1924581,100,"tower"
6112,0,952186,1174204,1092477,922210,922376,1008786,990939,718614,589707,520682,832356,100,"tower"
6137,1080574,1192285,521315,390185,986559,1383255,1568905,1488993,1022886,1155804,1097700,1309106,100,"tower"
6139,10488.35,10352.66,11331.91,9133.3,19068.76,18441.15,24670.56,27655.48,12977.35,15728.48,25423.51,28966.47,1,"tower"
6165,4037630,3204620,2828148,3284275,3085058,3655964,4027223,4612076,4173572,4107741,4288309,4503236,100,"tower"
6166,415417,1232768,1707039,2091257,1535461,3566877,2591353,3213056,2686107,394761,2430993,0,100,"tower"
6177,837072,815034,176111,895010,1546475,1512477,2048729,2029857,1642527,2183761,761863,463121,100,"tower"
6183,1724823,1670088,763,529326,1560219,1669538,930535,992330,1686855,1461586,1711947,1622850,100,"tower"
6193,1284900,946866,856449,689891,1230325,1530143,2491523,2636449,1742205,1609798,1921416,2272917,100,"tower"
6194,684286,918233,424224,571248,1178473,919221,2052194,2110039,762824,547320,217936,808104,100,"tower"
6195,236695,253670,546345,620292,448067,1057249,1150070,1156075,721942,559476,655164,1031706,100,"tower"
6204,3965972,3590090,3704921,2458858,3091090,2725478,5208761,3625683,3174698,3043620,3410816,3379264,100,"tower"
6248,1627525,1606704,1159920,1456715,1491223,1455566,1577708,1640194,1479244,1508015,1515975,1382676,100,"tower"
6249,25969.9,53099.9,58073.8,28638.3,63687.8,67217,119813.9,150861.2,123805.4,64022,117705.9,152332.3,10,"tower"
6249,0,188952,46082,396904,77757,23513,620974,307800,258101,1072239,545739,868448,100,"tower"
6250,71447,187786,389968,0,0,1099180,1688278,1979385,283445,0,0,3859,100,"tower"
6254,1808282,1699932,594075,1082583,985687,1520398,1953654,2164450,675504,0,5446,2061010,100,"tower"
6257,1634523,1373362,1692729,917835,1950958,2886559,6495459,6726443,5178013,2082550,1925442,3567941,100,"tower"
6264,1434819,1882821,390,1917579,4036278,3081542,4170691,3228994,2362451,937,1678088,3890190,100,"tower"
6285,114169,99769,107436,79397,77084,98063,79525,70203,73114,111129,72376,73757,100,"tower"
6358,0,0,2727,0,0,3986,15004,13739,185,2325,0,797,100,"tower"
6469,3678762,2811211,3003344,2364975,2685947,2396572,3024258,3396546,2576223,2257418,1968527,2865016,100,"tower"
6481,2962815,2583067,2270741,1566716,2494013,2705760,3224863,4288490,3464896,3734069,3549559,3200772,100,"tower"
6504,134997,139093,133370,84825,81518,87813,104954,112078,130083,164534,137141,110252,100,"tower"
6559,193490,147329,142925,96783,96509,134744,106671,94520,95748,118538,164748,195003,100,"tower"
6639,265406,536068,473612,0,151617,1007746,1376942,1278157,521885,709241,665301,711180,100,"tower"
6641,385127,658352,2218337,763554,7927,1387715,3469904,3936325,1759994,641,1277309,333496,100,"tower"
6664,794917,779041,589556,262609,146319,621928,1674192,1596156,1281487,1168608,319719,1918727,100,"tower"
6768,851521,730699,480876,267793,812905,707216,639689,783845,725951,830780,658645,840639,100,"tower"
6772,0,0,0,0,36628,8645,651470,417656,0,0,0,291735,100,"tower"
6823,1209178,1353837,228608,713352,1140933,1344824,1368556,1548087,1387572,1526237,972571,1645035,100,"tower"
7013,0,0,0,0,0,0,13154,0,5637,33563,0,0,100,"tower"
7030,1322436,1177712,636432,1209144,1201586,1214686,1312352,1371423,1143159,1320600,1287740,1352111,100,"tower"
7153,109975,51089,106553,337855,304219,832114,1121495,1164887,559496,461799,181299,92749,100,"tower"
7210,890413,454691,0,0,0,0,378819,906691,1172021,43984,765801,646187,100,"tower"
7213,271727,330340,128494,0,0,853564,2168668,1657206,204309,277082,195903,1125484,100,"tower"
7238,635274,755409,687097,758748,753927,978206,943499,810232,693668,704269,724381,451982,100,"tower"
7242,27437840,25218640,32655380,27615120,25229340,29306140,27328140,24319400,19620600,18667240,17932180,21779160,2000,"tower"
7266,100906,23264,91982,96378,94075,100978,106377,79436,80533,77313,70148,93800,100,"tower"
7296,600638,499269,312988,452593,285612,575396,667187,691235,706602,0,406326,597958,100,"tower"
7307,144333,94519,78,0,0,31100,132558,172702,127679,100145,95284,103535,100,"tower"
7314,21637,7372,22415,57537,183174,208883,271728,264580,193296,136226,163819,150409,100,"tower"
7350,323500,209093,342420,340368,41981,0,137596,283327,322674,313098,271379,306445,100,"tower"
7504,447105,414367,316236,390214,420422,399627,431798,437645,394889,443444,325674,401471,100,"tower"
7527,50332,6447,45462,61357,25327,47372,61940,43546,33240,57392,32494,53895,100,"tower"
7546,0,139,450,804,1782,6598,7239,22755,3629,4215,2570,0,100,"tower"
7551,93204,102293,112837,82948,77879,97372,98191,102790,99266,103430,105711,120756,100,"tower"
7552,217968,29108,125823,170098,44019,86687,70154,231792,131534,83233,98779,222345,100,"tower"
7604,171577,149351,130490,78438,64525,216758,507367,237601,87108,237459,129963,193579,100,"tower"
7605,407303,396001,415847,375772,0,0,106930,397060,385283,405826,286207,417657,100,"tower"
7697,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7698,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7699,0,95875,266068,339753,535,0,0,326810,279028,389544,343826,74430,100,"tower"
7710,2269984,2272226,2364480,1745768,2248778,2423919,2743799,2562407,2431128,2350908,969222,1893269,100,"tower"
7721,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7737,0,0,0,0,0,0,0,0,0,0,0,0,95,"tower"
7757,1472965,1340017,1368028,1249857,1130061,1317675,1357340,1304767,801975,632397,328149,1289259,100,"tower"
7784,4141.05,2436.75,1027.9,626.05,3002.95,4874.45,17063.9,7010.05,1885.75,2375,736.25,8474.95,95,"tower"
7790,1712903,1413703,1327043,811173,1094386,1384667,1499583,1584506,1505494,1916860,1365309,1340036,100,"tower"
7805,1570111,1508384,670071,720136,1052124,1562382,1654670,1590258,1467703,1099568,1202451,1629121,100,"tower"
7826,744871,693242,723040,660124,610599,655871,692286,697051,677338,354926,603427,716138,100,"tower"
7834,760785,701491,601027,227229,715435,693392,722451,703312,473212,679039,726465,750734,100,"tower"
7845,558373,582385,570504,600294,155625,644573,775214,705428,696407,697927,294802,615193,100,"tower"
7846,1502880,1340110,1550818,1471904,1611912,1505666,1587518,1666164,1632210,1634180,1542688,1558922,100,"tower"
7870,180400,72177,317121,220721,21762,0,68867,176938,281335,51059,1490,34849,100,"tower"
7887,0,0,0,0,2692,4977,8938,17434,5674,18826,0,5920,100,"tower"
7897,288145,396471,535300,191361,438678,1347910,1441453,1312544,893074,733167,768830,806199,100,"tower"
7900,337223,329737,209699,320741,350153,364454,332211,365380,341460,120570,314412,351503,100,"tower"
7917,641659,620439,446546,614757,630712,598286,602519,610824,437188,556602,484689,553018,100,"tower"
7931,381213,352056,386236,218039,0,39697,248200,378419,368728,369650,311964,381327,100,"tower"
7946,653355,693769,561118,221737,545935,657603,663948,758315,604685,535820,413475,627655,100,"tower"
7985,117798,67591,121571,29276,29753,144606,441145,247089,13912,268,207273,233169,100,"tower"
7991,73923,71568,99553,70228,80743,126550,222031,133173,33925,47445,29805,68615,100,"tower"
7999,655012,351302,600839,728624,506,12040,518484,1227853,999349,812729,302034,856057,100,"tower"
8000,304989,185015,114426,95845,107345,282691,377812,197381,134491,173582,96718,115340,100,"tower"
8023,1167745.5,1227792,891061,593538.5,781146.5,1325314,1517600,1674259.5,1001400,941368,1437180.5,1924931,50,"tower"
8031,488777,546859,220875,195266,471825,524310,728690,362705,393575,457012,299673,417659,100,"tower"
8048,63564.8,69137.7,126868.4,123681.7,91124.7,155628.9,146647.6,131709.2,124081,153512.9,117207.3,74505.8,10,"tower"
8066,4593913,4039303,4936752,4540320,4275458,4694911,6056867,6844842,5785547,6504326,6310975,6034047,100,"tower"
8068,951742,710540,694433,880840,1343716,1579846,1963144,2042835,1794222,1727624,1290569,1068323,100,"tower"
8069,2466786,1839540,2200111,1516608,1358168,1594361,1618899,2751295,3267021,2698163,2419442,2798079,100,"tower"
8073,40759,41518,378525,414228,8443,23021,188582,212029,301280,59711,17743,46022,100,"tower"
8102,6767136,5581399,3759491,2636859,3634032,5208899,6763155,6722767,5154213,6086649,7503338,8228785,100,"tower"
8219,539580,517625,566834,548669,557841,563740,584972,583776,609979,654574,437420,629327,100,"tower"
8222,1396018,1427371,1057439,1284645,971423,931158,1355090,1333202,1092390,1257386,1210683,1242403,100,"tower"
8223,3948655,3272445,2898512,1748970,2562563,3249814,3770551,4422160,4188928,4563785,3909223,4676635,100,"tower"
8224,530689,0,155250,7378,178597,1040045,1080703,1320602,1117472,1041901,0,0,100,"tower"
