"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
991,90958.7,130134.55,33448.8,47561.85,35077,46428.2,53236.75,21017.15,48632.15,29985.2,19365.85,9182.95,35,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,3359338,3420837,3151742,1916997,1778846,1945903,3031134,3034291,2186248,2365138,1673025,1683253,100,"tower"
997,1172866,1448002,420745,1235949,1309200,961831,1159908,1484149,181239,20,10852,335244,100,"tower"
1007,228670,489705,0,0,0,132702,177034,135881,212789,338585,487847,389884,100,"tower"
1016,23984,85936,0,101,0,31331,193,268,0,63,0,0,100,"tower"
1040,36762,85304,0,0,13256,44681,55534,67902,40055,0,0,65321,100,"tower"
1043,34862.55,40040.55,11686.65,0,0,0,0,0,0,0,0,0,15,"tower"
1077,134098,123681,75904,48960,131887,127250,123422,108873,36525,6768,0,0,100,"tower"
1082,2543611,2407901,2419955,2284827,1827530,2325443,2443667,2571108,2278518,2306979,2116764,2319421,100,"tower"
1122,188667,160259,174634,138866,174798,127688,182177,167077,190444,152970,164211,13068,100,"tower"
1131,450,2631.8,1168.6,475.4,1602,410.8,623.6,0,777,312.6,26,538.8,20,"tower"
1206,0,0,0,0,0,484,4894,23068,13024,0,163,0,100,"tower"
1217,0,0,1361,0,0,4621,8478,0,2773,182,0,659,100,"tower"
1230,0,0,0,0,0,0,4277,0,0,0,0,0,100,"tower"
1233,0,36651,132739,140552,92432,0,37981,0,0,0,0,89247,100,"tower"
1235,0,0,0,0,0,0,0,9489,0,0,0,0,100,"tower"
1240,44196,84693,181200,72966,111124,257870,344908,315891,278123,15828,30123,19091,100,"tower"
1242,0,0,8595,0,4778,61019,142557,119839,71832,5746,0,11226,100,"tower"
1248,0,0,13234,0,0,50664,48469,89662,73801,18432,5812,0,100,"tower"
1250,1738536,1246178,1272561,365249,417890,1514389,1728442,1664322,1565201,1054344,715737,845633,100,"tower"
1252,685531,566794,548125,539229,583896,606132,659743,661685,478615,413904,383240,1219,100,"tower"
1271,6551,8562,6240,20199,1264,17585,29639,21394,14994,10491,8243,3278,100,"tower"
1317,1867,0,0,0,0,0,0,2084,720,0,3621,0,100,"tower"
1330,0,0,0,0,0,0,696,54,6549,0,0,0,100,"tower"
1336,0,0,0,32244,124607,298,30714,0,66188,160235,137766,16359,100,"tower"
1353,2328169,2552668,2444662,2760158,1351518,458726,687121,609344,750884,793934,211160,0,100,"tower"
1355,1426853,1323384,1279650,716251,1189269,1370174,1394345,1470898,1125252,466832,895534,900809,100,"tower"
1356,6945811,6277133,5093119,4974617,5871599,6334708,6929987,6093823,5796943,3937449,3932907,5335946,100,"tower"
1363,0,0,0,0,0,297844,796121,701751,703497,859125,604356,809335,100,"tower"
1364,3622834,3494536,2965055,3030344,3112449,3227882,3345627,3312633,2700510,2688195,2957579,2781585,100,"tower"
1378,502350.2,682931.2,396560.9,413021,683661.2,663147.7,758931.4,759008.4,591761.5,587528.3,280193.8,438089.3,10,"tower"
1382,1010792,966527,741323,551859,947753,1006021,890658,560851,494365,446732,488681,613854,100,"tower"
1384,0,0,25151.6,0,46581.6,73325.6,108612,9306.4,0,0,49465,59033,20,"tower"
1393,4218872,2520901,2071718,1389512,1190333,2013761,2280140,2735362,2769134,2470167,2332753,2354573,100,"tower"
1400,8820.6,5636.5,9562.7,9930.4,8524.1,5769.2,232,0,14.8,41.3,0,19713.7,10,"tower"
1404,0,0,0,0,0,0,0,7695,0,0,0,0,100,"tower"
1439,19,0,19031,32164,16951,60046,71118,86095,42262,6073,3074,0,100,"tower"
1447,0,0,0,0,0,0,0,1788,0,0,0,0,100,"tower"
1449,0,0,4080,17466,10476,0,0,0,0,0,0,0,100,"tower"
1455,0,0,3263,0,0,0,0,0,0,0,0,0,100,"tower"
1464,0,0,0,0,0,0,0,6753,0,0,0,37892,100,"tower"
1564,8697,77711,1591,0,15,179,1101,18686,0,0,19,29,100,"tower"
1571,237155,610499,2030,230458,1017397,726232,1012297,281865,743499,259237,398016,72759,100,"tower"
1595,0,423006,566720,511090,522190,472153,485231,508917,474922,373597,529125,535222,100,"tower"
1619,3075869,3506563,2097535,195873,160417,51255,1018528,565791,470655,870338,1230849,970681,100,"tower"
1682,7511,2672,30423,17461,133203,132814,122430,122990,82842,61354,64918,59929,100,"tower"
1702,20968,18813,2974,102972,0,1416,42714,98797,1870,0,605,0,100,"tower"
1831,36492.3,49346.1,44215.05,24161.85,31381.35,52596.3,62912.25,66037.95,59386.8,37118.4,31404.6,17091.9,15,"tower"
1832,602655,245599,550173,349960,456768,508656,460744,555727,382939,286346,431208,499908,100,"tower"
1880,0,0,0,0,0,326,1439,0,0,0,0,0,100,"tower"
1893,3476902,3240039,2931651,2334398,3388823,3080032,3287555,1738247,1297731,1474484,3106269,3420221,100,"tower"
1915,12183.18,14053.43,10233.52,0,10411.23,14055.25,15061.05,4376.28,14974.4,13514.46,13232.75,14373.73,1,"tower"
1943,31174,24010,38809.4,14652.5,271.7,0,22081.1,12455.3,2172.7,0,12472.2,13133.1,10,"tower"
1979,74118,78859,86186,57815,53515,59131,61879,63574,56403,45858,53353,49481,100,"tower"
1980,10239,0,0,0,0,6466,11564,10349,2185,0,0,89,100,"tower"
2001,0,0,0,0,0,3974,7005,7853,0,0,0,0,100,"tower"
2022,19493,16539,19780,4131,1006,14054,20248,7709,3693,2494,19295,13537,100,"tower"
2048,0,17623,152,0,0,0,0,0,202,0,0,0,100,"tower"
2049,786646,1298436,396844,0,600024,674913,708755,906201,206385,242132,587289,214751,100,"tower"
2062,0,4505,0,0,0,8096,25164,2514,7750,0,0,0,100,"tower"
2067,0,0,0,0,0,0,0,1392,0,0,0,0,100,"tower"
2070,163578,445678,422693,183283,363701,431084,465554,374168,338290,506441,478196,413752,100,"tower"
2076,342390,444431.25,229562.25,326442.75,411706.5,472328.25,531039.75,399532.5,357724.5,69810,390102.75,491487.75,75,"tower"
2123,48088,19248,0,0,482,9692,60318,61806,34323,0,0,1616,100,"tower"
2132,0,0,105386,129020,74247,96887,207729,200321,28540,0,6756,0,100,"tower"
2144,0,27458,8197,0,0,0,0,0,0,0,0,0,100,"tower"
2161,11262.25,771.2,0,0,0,1620.85,6109.4,16711.25,16326.65,10835.75,0,0,5,"tower"
2240,306599,277041,241624,169576,210848,294054,359787,351334,160860,254279,274576,253950,100,"tower"
2241,0,0,0,0,0,0,2961,5011,0,0,0,0,100,"tower"
2244,0,0,0,0,9,9,0,4313,28,0,41,0,100,"tower"
2277,736841,652241,544256,520566,431850,624096,772788,635605,326381,114061,160659,419988,100,"tower"
2322,0,0,127988,110481,165811,434457,439688,516774,301865,215019,21955,5005,100,"tower"
2324,0,0,0,0,61743,510221,486392,754210,511552,254839,33756,0,100,"tower"
2336,11789.5,1933.1,11168,2282.6,9043.2,27808.7,17991.9,16572.9,5.3,22856.8,11353.7,0,10,"tower"
2378,56822,0,0,0,0,0,14344,0,0,0,0,0,100,"tower"
2393,2038,14056,0,0,2515,35877,73846,22830,40373,0,0,0,100,"tower"
2398,1589306,1605039,1063621,927100,1046281,1372334,1638159,1447914,1635289,1507433,1093267,1140506,100,"tower"
2406,1106592,1330614,1624225,1398833,1523907,1446780,1735722,1747311,1463700,1202188,1544062,1151182,100,"tower"
2444,275544,90277,198552,275992,402563,0,467543,507207,352095,289645,289055,364644,100,"tower"
2446,210623,138587,169689,180296,185577,218607,242927,253334,173078,103149,84973,137057,100,"tower"
2450,35709,0,24114,67698,6925,158108,123007,160291,93781,189598,26630,139634,100,"tower"
2451,5011622,3904387,3873772,3180608,4998410,5250827,5027400,5669574,5370984,3750106,4493459,5206068,100,"tower"
2454,63609,140981,312548,473288,175118,348678,379313,451624,390283,339334,262313,355123,100,"tower"
2465,54215,53033,38876,0,2202,4186,35974,11850,32154,4020,12340,0,100,"tower"
2539,383566,354625,663761,1062093,1098672,1021164,1067694,1107888,1039118,1105256,1028385,913914,100,"tower"
2682,16399.85,29422.45,0,0,0,0,15186.7,4281.65,247.95,0,5635.4,4946.65,95,"tower"
2712,2112761,2203201,2172836,0,580844,1669781,2123383,2044110,663874,43,0,0,100,"tower"
2720,852011,780445,913363,712132,952526,942813,951567,951715,918474,971963,647860,925036,100,"tower"
2721,2488861,3552146,1227286,0,682060,2632951,3796373,2709713,2144060,164162,6229,130133,100,"tower"
2723,851496,886938,115004,590491,974215,969750,980009,968016,972819,863155,964267,893846,100,"tower"
2828,2213215,1958836,631130,0,0,1459846,822252,2183656,1197805,1659444,1945495,833874,100,"tower"
2832,2853195,3180507,3487993,3165282,1137003,2355212,3271605,3269442,3430823,2894186,2804561,2576580,100,"tower"
2840,4254090,4334017,3506881,2605628,949067,1481506,2666224,1961808,3033580,2602048,949182,2115730,100,"tower"
2850,393126,1657306,1556043,638098,1265134,1381852,1193672,1027117,1592641,1250190,1189465,1607790,100,"tower"
2935,236379,262228,189876,169297,174282,190993,185136,192534,166177,99637,162169,137839,100,"tower"
2936,3505,0,0,0,0,23042,30552,19960,10781,0,0,4626,100,"tower"
2951,60885,0,0,56488,23281,66610,288163,120824,874,0,10,615592,100,"tower"
2952,2493961,1486211,2284688,1573506,1468958,2474530,3387941,2971971,2540027,3382426,2655299,1267135,100,"tower"
2953,28504,15674,10426,36876,79494,143319,256155,126036,9372,0,15120,0,100,"tower"
2963,3971911,3752205,3698114,1094849,2728519,3476913,3847108,3398877,3080578,3136769,3241833,3077317,100,"tower"
2964,276020,156233,145344,49992,106380,245122,414699,451536,418634,142293,0,22746,100,"tower"
2965,145998,125087,153622,129712,138285,191964,236930,236752,189351,167996,136448,134144,100,"tower"
3006,105543,151601,88894,220866,117674,203765,325656,314972,263571,200581,305834,196146,100,"tower"
3008,149576,111612,86418,229437,246583,217372,194292,212322,293295,286417,257589,119853,100,"tower"
3096,0,0,0,4338,141654,73223,164165,22049,74527,24926,0,6696,100,"tower"
3118,5581499,5501329,6151393,5281647,4987787,4706023,4471668,4758392,4770901,4717881,4166165,3323108,100,"tower"
3122,5658337,5638483,5578934,4147153,3963031,4787738,4141838,4714909,3969672,2433725,2847697,3867007,100,"tower"
3130,1418772,1489464,5465,0,445771,1196685,1434459,1381675,1242032,1595,807854,652896,100,"tower"
3136,5997029,5515255,5750948,5103812,4711550,3892805,4576682,4495589,3186207,2077718,3177862,2544531,100,"tower"
3148,158797,439425,1768750,2717320,1805996,2891299,3748705,3827255,2506840,1972569,3677776,1495707,100,"tower"
3149,4421714,4731030,4040323,947141,2319741,2782601,3386486,3831828,3436512,886527,2601777,1299119,100,"tower"
3264,0,0,11442.2,16263.8,0,45954.8,26213.6,12290.4,7630.2,5557.2,8145.8,0.6,20,"tower"
3297,1940265,1693230,854373,1557291,1911173,1776911,1954566,1911232,1094613,701120,1246351,1671708,100,"tower"
3298,18830.91,17353.02,11495.99,14082.96,18060.45,17606.42,18918.99,18270.33,18666.01,13760.18,8429.84,17789.53,1,"tower"
3405,645965,586744,805655,742090,905119,929518,1046997,1031896,1048918,1034642,802011,1016557,100,"tower"
3443,12037,78267,184806,86282,133165,103697,120842,134329,89793.5,116952.5,22823,82460.5,50,"tower"
3456,880361,789457,723103,677645,1107952,1365170,1162842,1343523,1383921,911911,718205,739511,100,"tower"
3459,789661,260153,705996,335712,636722,229774,1031556,581067,272926,372064,391934,374442,100,"tower"
3464,327,7,0,41001,39628,38189,100705,277774,67974,7263,218,0,100,"tower"
3469,17385,174959,326976,407041,271707,362094,488587,337610,269400,135517,222148,33447,100,"tower"
3470,3352193,3248907,2570216,2723122,3700795,3736137,3817649,3914548,3838380,3190393,1705070,918131,100,"tower"
3478,4840.97,2640.36,2527.98,2310.94,2811.63,3397.93,8039.94,8905.8,4549.03,331.41,1490.57,2557.07,1,"tower"
3482,416613,354636,660132,657678,402579,471914,973144,1009816,675370,485551,690883,849424,100,"tower"
3484,186179,98726,124202,121783,147601,223087,505958,457134,277782,225453,190955,146768,100,"tower"
3485,272820,342803,519169,610025,291492,356615,772942,749641,340880,216324,76041,176374,100,"tower"
3559,5765.55,1118.15,1465.85,0,0,839.8,30378.15,24250.65,22409.55,16283,0,4037.5,95,"tower"
3602,4872,0,0,21929,0,44761,102984,96054,62777,6064,64427,0,100,"tower"
3604,0,0,0,2238,0,12377,34155,41744,27750,0,0,248,100,"tower"
3630,6612,13756,10905,340,0,0,26741,31883,0,188,0,74,100,"tower"
3631,80244,85135,109420,82005,60058,63256,88905,132765,103087,67810,37648,68039,100,"tower"
3644,869000,675484,683558,318158,0,0,0,0,0,0,0,0,100,"tower"
3648,0,0,0,8014,6146,159895,309539,301402,166293,0,2141,3691,100,"tower"
3775,239569,623014,141968,133585,285410,129062,382631,893117,0,0,0,0,100,"tower"
3804,957618,1554317,452730,187340,613990,745186,1130265,815917,747060,307333,589024,762245,100,"tower"
3845,3282427,1870,0,0,976338,3173317,3918397,3615774,3702494,3957387,3048904,4307897,100,"tower"
3935,9148962,8705088,7477413,6530009,5651376,6911489,6968946,6614398,4346786,3071166,4447994,4578901,100,"tower"
3943,3440400,3698298,3485314,3136359,3616176,3440882,3826466,3667213,3598410,2538592,2943970,2977965,100,"tower"
3944,5966993,6051621,5311373,3584418,4736215,5599415,5821981,5237712,5760088,5143484,5181710,5398981,100,"tower"
3948,4000361,3947669,1420266,0,821324,2464975,3871035,4169836,3042309,83492,2394182,2426754,100,"tower"
4078,2269589,2399769,2514054,1352008,1069153,1581680,2657123,2478225,2109038,1042198,538034,1474608,100,"tower"
4158,154584.5,145211.6,138468.2,118945.4,98236.3,154292.7,145245.5,159246.4,156262.7,159582.7,142989.5,159442.8,10,"tower"
4158,1085316,1022279,1096052,943256,1244444,1096258,998026,1219447,935674,986368,1151845,1114986,100,"tower"
4162,2575880,2279656,2481751,1495286,1926697,2329493,2500340,2604256,2438312,2593480,2356374,2588434,100,"tower"
4259,201403,191761,153360,77978,199773,190528,193149,188407,184137,162715,152215,101682,100,"tower"
4266,0,0,0,0,0,1155,46574,57145,1746,0,0,0,100,"tower"
4940,0,0,0,0,0,112592,147764,0,1831,7715,15700,37772,100,"tower"
4941,6478543,3711760,5492455,5507835,7204154,6832948,7552924,7313628,6857171,7396402,5711528,6034652,100,"tower"
6002,6755120,6354226,6239439,6684957,7763703,9575753,10391562,9965174,9249930,9120654,7845899,6555256,100,"tower"
6004,4040600,3600132,3500048,2994715,3253018,3539091,3874874,3885036,4393716,2795673,3094539,2130650,100,"tower"
6009,1822695,2873801,2348492,1608532,2389539,3568275,4370400,4194280,3744241,3504782,1649852,1293003,100,"tower"
6018,2409589,2030329,1414766,2029110,2229525,1935680,2370211,1844208,2268152,1778922,2184893,1868712,100,"tower"
6019,3655201,2838344,3711629,1931482,3492647,2724593,3203211,2663546,3025497,2107601,236555,55692,100,"tower"
6021,3969859,3786424,3783743,2563517,2644454,3436978,3951617,4146222,3351015,3141080,3818976,4139618,100,"tower"
6030,3936261,3623853,3130634,3635243,3194750,3543823,3727784,3782986,3733055,3645459,3394156,3676977,100,"tower"
6031,2119001,1878561,312075,10645,2055148,2156116,1714556,2134577,1860912,2144493,1502634,2004627,100,"tower"
6041,0,0,3414289,3245112,3152302,2982989,4409046,3609343,2971268,2806314,2646237,3517813,100,"tower"
6043,1015053,267992,1165520,1224202,1242934,1200109,1300180,1375252,1313823,1439548,1295437,1054962,100,"tower"
6052,862100,1159548,425388,2008239,3581460,2893273,3596745,3894788,2726471,1929230,721,1861,100,"tower"
6055,4174436,3499316,1840523,1978649,1723079,2763447,2717191,2452895,1019757,1426479,1659642,1901654,100,"tower"
6061,575290,433923,132684,0,0,0,323516,134591,0,0,0,249,100,"tower"
6065,1869461,2052313,2389881,2537893,1153319,2063632,1048065,2535256,2398211,2460138,1510677,2358284,100,"tower"
6068,6293590,6382751,6132388,6423346,5356439,5389673,6878137,5655066,5430055,4913337,3214931,3759611,100,"tower"
6071,4216459,3795851,3735730,2334225,3626891,3807254,3948314,4041464,3734822,2870644,1894388,3162313,100,"tower"
6073,1498263,1420452,1445964,1484303,1027195,1472196,1560827,1550924,1507874,1510000,1567296,1493986,100,"tower"
6076,7734033,5011655,6380781,5794743,5585127,7082179,7766234,8007130,7728876,7823313,7710691,7170298,100,"tower"
6081,5782,177439,2513,4788,102680,39992,131531,254342,90745,15356,6861,14060,100,"tower"
6085,3964134,3637883,3191988,1344203,1947344,3040966,3541604,4928321,4242419,2422576,1953649,1090119,100,"tower"
6090,6418020,5464671,4167349,4185164,5383176,6153486,6841618,6587332,5335962,5581924,4742234,4892536,100,"tower"
6094,7301516,5781609,5048024,3970616,6984882,6008415,6707695,7361795,7500159,5963290,6189260,5972664,100,"tower"
6096,0,0,1284161,2009517,2211228,1741785,2151962,2176857,2096248,2119907,1136122,2140704,100,"tower"
6112,607843,220687,788098,722306,753739,858206,901885,783518,654376,616523,974543,882244,100,"tower"
6137,1535766,1520871,1225686,1170166,1506639,1305642,1501360,1536407,1438996,842133,829230,534024,100,"tower"
6139,41356.42,36765.01,25151.28,19933.67,19132.93,38223.78,37364.76,39875.81,38764.21,25607.77,22342.54,19057.11,1,"tower"
6165,4622476,4054777,3401825,4022187,4353111,4581347,4413403,4516164,4707303,4478049,4310431,4706916,100,"tower"
6166,6613577,4228150,3538199,4625408,6197774,7173582,7907338,7043560,5022172,4431142,2685017,2894769,100,"tower"
6170,3951463,2156815,2790784,3408736,1286385,3359932,3125838,3640254,4017348,4113748,3378416,3905734,100,"tower"
6177,2416361,2118122,2271538,1167319,1883884,2295846,2864827,2842060,1952239,2090944,2128002,2147260,100,"tower"
6183,1246255,1254797,350645,643185,964111,1382144,1522217,1368362,1670850,1242413,1397876,1362855,100,"tower"
6193,2808679,2500097,3031095,2654566,2543710,2997641,3183810,2984836,2449651,1901229,1728083,2333390,100,"tower"
6194,3480262,2259454,1762260,1806661,2571238,3148775,3316108,3861997,3386625,3065410,2742706,2402723,100,"tower"
6195,737662,872704,1026512,613954,598498,694483,1189820,1272142,1020711,817104,645573,485577,100,"tower"
6204,5817770,5063038,4069066,3840467,3003309,3754739,4905485,5840982,4024500,5003172,4997717,3932617,100,"tower"
6248,1616939,1553866,1798684,798552,1140526,1558769,1517275,1781122,1793306,1777583,1861941,1826999,100,"tower"
6249,152273.9,154253.3,35351.4,88568.9,116901.2,140106.4,160189.4,150009,94189.4,7125.5,38073.8,22745.7,10,"tower"
6249,1234622,1318260,1328643,732514,957409,1169033,1331630,852708,959504,554457,780642,370992,100,"tower"
6250,1827189,1263812,448417,1463855,1563178,1642589,1892927,1691705,1116636,701880,980000,283836,100,"tower"
6254,1999153,1831252,1760633,1046021,1110909,1830457,1954772,1941929,1829786,1529742,1403138,1824493,100,"tower"
6257,8109318,9257517,7755886,6726832,8317399,9994721,10463499,10137365,9388421,6524855,6079784,4982520,100,"tower"
6264,3661445,4000812,4070680,3630886,3701299,3771350,3864862,3945348,3897308,220079,1137055,3297618,100,"tower"
6285,96041,86300,85000,87983,82406,77345,81424,81117,79985,87561,13393,36476,100,"tower"
6358,492,2016,1074,2442,0,3784,14381,9750,8125,0,378,0,100,"tower"
6469,3383507,3149649,3163869,2777523,3158433,3075905,3375580,2929070,2527313,3070639,3110319,3255589,100,"tower"
6481,5578559,4663516,4900702,2197781,5360162,5020472,5648732,5636209,5377985,5473167,0,4978381,100,"tower"
6504,166657,144122,133189,132710,129877,165045,170185,200543,185588,202723,181543,159217,100,"tower"
6558,0,0,0,0,0,0,423,332,650,0,0,0,100,"tower"
6559,239955,209148,225629,231856,230237,224691,224883,227456,210122,38501,107909,238851,100,"tower"
6639,1881939,1631755,1721690,809753,1465642,1438221,1412692,1372756,1143728,594790,1146151,1438307,100,"tower"
6641,2632333,2800340,99244,1291793,3818868,3035607,3848572,3132093,3349003,2922125,1753041,866219,100,"tower"
6664,1829037,1938009,2190004,1519601,2003123,2227769,2281127,2273126,2076949,1950172,174165,690074,100,"tower"
6768,827260,692693,141354,0,406624,700838,842468,688526,631508,838728,661634,554875,100,"tower"
6772,1445051,1307701,1376368,1296005,1084695,1336979,1437540,1371051,635929,1030458,1082066,1091336,100,"tower"
6823,1638977,1508171,1730995,1378306,1584370,1572845,1597157,1596364,1391146,1668025,1618063,1364542,100,"tower"
7013,0,0,0,0,0,0,18551,13416,0,0,0,0,100,"tower"
7030,1013337,1153521,655215,1165904,1303814,1229131,1221838,1335093,1327529,1322795,1292924,1324302,100,"tower"
7153,1086501,578357,646190,1489068,1232764,1224715,1212067,1156549,1155805,958648,699967,568887,100,"tower"
7210,1201685,1158206,1131281,0,371094,1162592,1109235,1153224,1155539,1263801,886241,61,100,"tower"
7213,3052339,2892015,935483,1402173,2017557,2551896,2821756,2907983,2559893,2742739,2716228,2246920,100,"tower"
