"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
201,0,0,2779.95,0,0,13273.2,9389.85,5651.1,0,0,0,6516.9,15,"tower"
207,3979527,3391190,1983753,1901230,3404222,3870816,3831518,3149950,3676928,4556064,3805206,4572530,100,"tower"
271,0,0,0,3663,77245,134665,45077,0,0,0,0,0,100,"tower"
298,6157082,3566506,4142988,5338652,6106613,6222461,6455718,5133859,4662940,5783137,5380135,6304906,100,"tower"
329,0,94,18542,28038,87021,77,10922,0,145496,0,134633,20803,100,"tower"
331,332998,98092,79822,280042,377071,143869,483234,490625,716475,234962,69856,38837,100,"tower"
358,1481863,1303234,1378830,1134944,519280,1052864,1481367,1515308,1496435,586553,1277061,1367216,100,"tower"
377,109617,90787,95947,94463,113756,100537,132211,118723,109934,95335,91288,96003,100,"tower"
384,913681.8,630198.3,513270,929868,790588.2,970188,977090.4,967540.8,960378.6,999259.2,916045.5,853565.7,30,"tower"
389,71943,0,71297,158292,155148,143660,211763,207656,182484,110019,71488,98571,100,"tower"
408,619199,592139,659342,461146,12600,356856,553104,685124,668799,173404,486310,513486,100,"tower"
420,0,0,0,0,24156,0,0,16381,28912,0,36060,0,100,"tower"
465,343477,180125,336167,537535,633825,626528,573284,602484,610821,503501,388352,422381,100,"tower"
469,1639065,826813,1306199,1164359,2106254,1773867,2380548,2577122,2169935,1080041,990681,1593901,100,"tower"
470,1991518,2125363,2210120,2010233,2528025,2164282,2399137,2391416,1999744,2426418,2354297,2042986,100,"tower"
478,0,557,0,0,3484,0,0,15964,17042,11989,0,14050,100,"tower"
492,1034977,886951,798303,890165,1045721,937281,1039490,1015381,756891,800811,883369,927533,100,"tower"
493,0,18050,0,15659,20950,0,0,15137,0,0,13374,3276,100,"tower"
525,1831137,1722381,1542790,1003912,1211733,1274445,1858369,1658095,1654519,1502508,1573710,1806266,100,"tower"
527,372197,394095,380936,382003,399655,409058,481115,351244,209022,339288,417534,440785,100,"tower"
533,478819,417635,115491,0,185543,737709,789652,808486,818980,434470,488701,537198,100,"tower"
550,114831,114839,106628,53200,0,0,98620,152715,34928,140343,129468,204433,100,"tower"
562,102146,0,0,0,0,0,49814,41873,0,0,0,0,100,"tower"
564,2638506,2553046,2660693,2451679,2602721,2802029,2703858,3086138,2876223,1665370,2549165,2989983,100,"tower"
589,228858,106317,131047,63476,149539,132939,127847,154272,163250,189613,73088,135282,100,"tower"
594,1294502,732335,565963,653257,27059,603516,976656,1232126,558055,1293233,877490,1426155,100,"tower"
599,0,25674,0,0,0,20157,0,6771,0,0,0,0,100,"tower"
602,4398487,3735239,3843376,3460536,2445665,3295281,3576445,3456803,1474825,1239016,1644936,4017959,100,"tower"
603,40412,18915,0,0,0,50574,25423,32846,0,0,0,0,100,"tower"
612,325631.4,259679.6,344467.6,292610.8,444264,397274.6,458119.6,442610,408732.8,451439,165523,396839,20,"tower"
628,3223689,2616651,1776512,1848440,2008220,3258426,3867594,3740700,2880739,3803922,1534715,4060430,100,"tower"
641,148133,199794,154091,82754.5,117515.5,123537.5,158154,120739.5,133049.5,248680.5,162526.5,171479.5,50,"tower"
641,1204115,507196,1437307,1452826,2462271,1701591,1942779,1898727,1299206,235991,614813,1839927,100,"tower"
643,540128,684687,532446,748960,660444,708679,668237,658926,564158,710002,711363,724085,100,"tower"
663,782263,739631,444512,207759,776944,879388,938377,979621,675548,784837,656287,814047,100,"tower"
664,0,7877,58838,146317,103813,138056,107333,99671,139057,123071,20605,323,100,"tower"
672,3655,3512,4070,4407,5193,5773,5913,6062,6091,5486,4507,3871,100,"tower"
673,5113,4913,5693,6163,8630,20803,13427,13452,10112,14948,6305,5954,100,"tower"
676,1313654,915441,466256,492695,665831,1200462,1420958,1517194,966881,1588488,1175737,1246744,100,"tower"
688,392192,192822,169219,339202,329145,469843,419160,420568,363899,359091,266253,336574,100,"tower"
689,0,19494,8932,0,0,80120,23142,0,0,42079,0,14578,100,"tower"
693,204,0,130,2980,2536,11263,4054,4878,0,5969,7447,0,100,"tower"
703,9786406,6766886,6557700,6864968,7026446,10618728,10458131,10730202,10480067,10186060,7857801,8601865,100,"tower"
709,683989.25,422327,390712.5,315577,460339.25,726669.5,909899.5,1043336.75,614870.75,416238.75,255867,366890.5,25,"tower"
710,1304868,1113616,1235527,808981,1015435,1170236,993093,1057737,1032388,786857,496116,724599,100,"tower"
728,1851721,1838894,1801600,1643932,1890798,3291594,3492827,2968360,2114190,1623036,1273559,2477520,100,"tower"
762,0,0,0,0,0,0,0,1019,0,0,0,0,100,"tower"
772,171271,155552,190208,171470,156197,77156,96117,110031,112256,159567,140109,152902,100,"tower"
861,847516.2,426606.3,580749.9,747635.1,482175.6,782064.9,867697.8,877208.7,496343.4,221145.9,109233,998011.5,30,"tower"
891,1392889,1399618,824732,0,0,945958,1367540,1257315,1054909,1684571,1116172,1864710,100,"tower"
897,477010,437096,278770,408535,392236,383310,334022,408737,262325,184991,260605,544710,100,"tower"
963,0,0,0,0,0,0,589027,420754,223847,233286,527741,603488,100,"tower"
990,0,6.75,0,0,59.55,0,12,476.25,0,0,0,0,15,"tower"
990,362052,296786,356810,299565,328766,295148,323759,343636,68279,267492,345617,336420,100,"tower"
991,173520.2,166281.5,177210.25,123831.4,134032.5,184175.25,175986.3,242369.4,194088.65,220464.3,205958.2,294823.9,35,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,3736917,2929188,3393722,3769513,3211215,3637104,3463661,3682496,3140378,1557351,3268838,3598388,100,"tower"
997,489395,20573,14532,576601,1398175,1374256,1497802,1452516,992260,1336427,1145355,1466715,100,"tower"
1001,301358.6,271336.2,296796.6,268469.2,145486.8,193619.2,130594,231487.7,193363.3,230797,215060.1,285865.9,10,"tower"
1007,174192,63076,44785,0,0,57397,0,58344,67340,15762,0,0,100,"tower"
1016,15457,18605,20109,0,338,15763,2480,29762,2831,0,0,2265,100,"tower"
1040,346646,207636,131441,10436,0,127537,34497,111872,27912,93542,31037,213084,100,"tower"
1043,132830.4,124269.3,122857.35,115593.9,118026.3,116428.95,115185.45,101720.25,51932.4,107800.2,92771.4,101220.45,15,"tower"
1077,362468,361250,510030,189503,139955,390921,344057,221372,168998,201586,121009,388464,100,"tower"
1082,2412477,2197545,2388912,2370464,1158621,2283651,2012374,2431013,2411605,2648868,2615555,2625053,100,"tower"
1122,293226,229083,160709,218393,187084,204621,266581,271424,166330,189073,193215,240599,100,"tower"
1131,23.6,345.4,5515.6,366.6,4634,4151.6,408.4,0,510.4,8554,7277.6,17384.8,20,"tower"
1175,68341,32681,69118,64230,53707,68147,64695,65476,48198,48412,47727,54911,100,"tower"
1206,1722,900,1148,748,590,1187,1749,1805,876,303,491,645,100,"tower"
1217,5062,0,0,0,0,4382,0,0,4001,0,25682,143,100,"tower"
1230,0,9,17505,14366,78434,60549,118414,122209,135104,74105,24696,0,100,"tower"
1233,218736,194906,232322,216506,203071,259593,291557,271017,192100,116670,184098,225986,100,"tower"
1235,524,357,304,484,124660,138557,145445,132156,85227,138456,100163,617,100,"tower"
1240,249662,55002,193736,297838,192699,523445,654738,770965,154761,315143,339882,439554,100,"tower"
1242,92597,39294,189848,126275,45898,319268,382701,563209,48001,84739,29363,77068,100,"tower"
1243,0,0,0,0,0,0,0,0,0,0,5681,0,100,"tower"
1248,212767,146303,48129,10936,32813,241539,138154,188832,46995,0,0,0,100,"tower"
1250,1911802,1496514,1542645,521437,881838,1899062,2041525,1910617,1827336,1998372,1954441,1863540,100,"tower"
1252,785559,652134,800360,655756,695131,751797,769586,748682,665518,731482,757375,810626,100,"tower"
1271,0,0,0,0,5029,4639,0,0,0,0,0,0,100,"tower"
1317,0,0,0,0,0,0,0,0,6,0,0,54,100,"tower"
1330,0,0,0,0,240,10867,23478,1161,22,0,0,0,100,"tower"
1336,0,0,15240,8017,93944,40297,154729,60820,0,24728,0,0,100,"tower"
1353,3143295,2701844,3164064,2763678,1978211,2554268,1655745,2553053,1607730,2691583,2380146,3191942,100,"tower"
1355,2021152,1446571,1179827,455606,699103,1146412,1262991,1455520,859064,991586,974788,1751407,100,"tower"
1356,6094393,4807637,5095990,4932273,5332919,6234303,5468872,6452513,5646958,5415436,4800902,6606643,100,"tower"
1364,4261459,3720012,3645293,3064434,3988752,3702359,3896616,4112956,3968667,4303705,4123662,3199758,100,"tower"
1378,672737,611998.4,668598.7,424812,560328.8,732546.5,647916.9,741568.5,706281.2,575606.4,467308.2,609801.3,10,"tower"
1382,309144,515680,624648,947253,962453,911823,995209,804134,841340,915494,979025,1024738,100,"tower"
1383,987.75,9818.25,1498.5,1168.5,935,24879.5,0,1311.5,99.25,2209,174.5,5535.5,25,"tower"
1384,122578.6,76056,113678,33102.6,94545,111107.6,71001.6,121769.4,129168.2,121940.4,129802.4,126840,20,"tower"
1393,3673579,2002090,1944564,2820224,3896411,3629688,3955144,4209855,2761137,3494550,3123072,3319004,100,"tower"
1400,46183,40733.7,29308.3,42607.6,53161,61425.1,55872.5,62471.6,51005.8,37814.9,9892.3,11701.8,10,"tower"
1439,0,0,0,0,0,33752,65179,50674,5235,5627,36155,38016,100,"tower"
1443,0,0,0,0,0,121772,339568,547505,225402,107625,0,0,100,"tower"
1447,0,210,0,0,0,0,5181,0,0,271,0,0,100,"tower"
1449,0,0,0,0,0,37202,94567,78616,74090,84301,0,0,100,"tower"
1464,0,0,0,0,0,0,0,0,72776,22338,0,0,100,"tower"
1564,116929,30176,0,0,0,0,0,8811,0,0,52597,0,100,"tower"
1571,421179,18195,421428,75566,18607,213118,439877,790894,215698,20090,115961,203372,100,"tower"
1595,432376,431863,433739,443630,331621,403906,436700,434528,437857,382820,415704,484033,100,"tower"
1619,3749611,2866435,2968795,2727587,2698208,2964315,3262133,3063918,2768827,2594827,2851035,2961229,100,"tower"
1682,23000,2258,13875,0,0,9404,0,51177,0,10792,7890,37519,100,"tower"
1702,139290,7138,50100,47292,136145,176324,79169,173036,21798,51546,13522,20896,100,"tower"
1831,103089.3,69767.85,60169.5,51129,66052.65,81663.6,95473.95,109523.55,45726.45,89332.5,54766.95,127661.7,15,"tower"
1832,584472,439591,497278,460764,346229,477079,348433,439457,437385,257527,443979,398370,100,"tower"
1880,1580,1144,1292,782,640,1241,910,2247,1710,1445,877,800,100,"tower"
1893,3223615,2838989,3025481,2683799,2281589,2923888,2616126,2304370,1712941,2003100,2456126,2860238,100,"tower"
1915,14212.87,15360.23,15985.08,9105.8,6421.57,15668.06,16440.18,16844.54,15985.97,13622.98,15502.37,13556.25,1,"tower"
1943,56869.1,49701.2,42081.3,26163,33119.3,27966.7,27598.5,31100.2,17898.6,16245.6,15888.6,40218.5,10,"tower"
1961,0,0,3997,16193,2042,0,0,0,0,0,0,0,100,"tower"
1979,257727,240442,224883,125502,167029,166240,122987,151728,156830,247365,216166,199448,100,"tower"
1980,261,166,151,151,119,267,117,242,320,195,135,269,100,"tower"
2001,24197,19629,17138,23508,31479,30359,55430,73864,48975,13201,41285,22103,100,"tower"
2003,1916,0,0,0,0,0,1833,0,0,0,0,0,100,"tower"
2008,165436,123944,96449,48904,46938,50422,130589,48043,63120,48847,48384,57033,100,"tower"
2022,50517,43831,51248,9169,569,46310,44477,46825,42465,48691,46963,54741,100,"tower"
2049,761059,878923,92972,136642,767035,1278144,13297,972959,1633648,1128297,526409,509635,100,"tower"
2059,699,615,660,642,621,1005,843,956,946,548,557,771,100,"tower"
2063,0,0,0,81,0,0,0,0,0,0,0,0,100,"tower"
2070,32824,60498,51120,113768,118559,186300,151438,68976,97103,154503,180419,129400,100,"tower"
2076,547482.75,485105.25,524710.5,485718,352768.5,527779.5,570042,523587.75,538002.75,243572.25,495972.75,535259.25,75,"tower"
2123,64175,60109,13506,0,38703,60618,102481,121234,61441,63718,10588,62467,100,"tower"
2132,104972,110941,107881,89344,79620,186173,170462,157484,73009,69446,67472,99412,100,"tower"
2144,86741,77346,46981,0,0,2,52928,70431,7496,0,0,0,100,"tower"
2161,37078.5,22712.25,26574.5,25011.3,31739.55,42653.85,42875.2,44057.55,28683.4,25714.2,28852.7,41585.85,5,"tower"
2236,1641,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2240,278318,348520,231140,179531,195981,225139,248295,252587,206080,181355,177545,415908,100,"tower"
2241,0,0,4557,10117,3956,999,2184,7971,0,29146,40,0,100,"tower"
2244,0,0,0,0,0,0,0,6102,0,0,0,0,100,"tower"
2277,876124,737452,885196,603243,868756,697202,882569,854941,740169,910573,762174,945073,100,"tower"
2322,102844,17658,70517,125708,344922,154001,566471,531393,338924,29716,15381,106097,100,"tower"
2324,1762250,1397392,1210518,1155440,1785710,1541814,1835116,1544003,1130826,1442772,1419698,2061096,100,"tower"
2336,70126.7,60548.6,61522.8,51845.6,77622.9,60677.8,104920.8,119374.5,94288.8,73857.9,76542.4,99922,10,"tower"
2378,443292,105283,141016,0,0,152610,340482,467368,76671,225709,48712,379629,100,"tower"
2393,0,0,11715,0,0,0,2773,18752,0,0,0,12667,100,"tower"
2398,1493550,1139082,834398,877008,1334271,1061176,1325905,1306924,1158082,1286848,1253646,1324485,100,"tower"
2406,843789,386434,208271,537784,887374,946539,983222,1336124,1171481,1128941,787780,1022532,100,"tower"
2444,134778,11058,113765,218295,248958,363988,449682,369632,254158,202767,295448,345677,100,"tower"
2446,221000,188616,133792,180982,218144,218043,201204,242754,181475,119386,90781,177008,100,"tower"
2450,0,4492,12186,24564,58926,38792,149652,112212,33931,6564,17669,25441,100,"tower"
2451,6024236,4161006,4298675,5439211,6252670,5934446,6430034,6529419,6058374,6151644,5905722,6073140,100,"tower"
2454,424516,289522,344433,288993,469430,495705,510094,551256,347168,329061,383606,446760,100,"tower"
2465,48794,44814,50738,41025,42559,52299,65252,62489,49469,40305,40492,45801,100,"tower"
2539,535441,441399,864306,675356,673587,615344,700737,945856,795053,731025,901013,707381,100,"tower"
2708,519374.5,384486,448139.5,440926,357605.5,461251.5,486134,482482.5,313477.5,347183,228313,412034,50,"tower"
2712,2387492,1979574,2277742,1298230,2430856,2674148,2768642,2769608,2360865,2254489,2401048,2769583,100,"tower"
2721,1658579,850643,458953,1472159,1357092,1457944,1582880,1718606,1504887,1201520,1359343,1620921,100,"tower"
2828,2286396,2084727,1431466,2155664,1787375,0,2326843,1930771,2189790,2124946,2014265,1874001,100,"tower"
2840,4835421,3591783,2104529,2737376,2445601,3180660,1850512,2346914,2281155,2776691,2831522,3426636,100,"tower"
2850,1608545,1330952,1837337,1480956,1535328,1349501,1473076,1524171,1715003,1790898,1633842,1502912,100,"tower"
2872,2030091,1707394,1369034,1920058,139223,0,2342027,1871584,1831274,1920881,1868795,2076420,100,"tower"
2935,260602,226052,218988,187344,196696,201944,219228,243120,176752,211311,198544,220879,100,"tower"
2936,151569,115948,131357,56409,60978,62095,54678,73600,45450,72201,54463,75869,100,"tower"
2951,0,0,0,0,0,417543,251424,600365,69090,0,0,0,100,"tower"
2952,4837768,3298743,2737059,3279504,4232520,5068801,5113651,4841762,3983078,3876093,3466802,4144194,100,"tower"
2953,0,0,0,0,75760,596783,744113,698399,234550,83217,0,129804,100,"tower"
2963,3493049,2836923,1892189,3517583,3601933,3993452,3805554,4577554,3185423,3240736,2165136,3697478,100,"tower"
2964,394970,297166,431060,361557,381640,612656,702114,501434,399544,55535,364410,541741,100,"tower"
2965,151903,123562,128809,116087,126579,242941,284383,171175,142412,128290,128514,165484,100,"tower"
3006,510595,304341,293448,194287,99228,316970,492399,450933,441486,38974,309062,537437,100,"tower"
3008,272070,223114,164346,161684,275908,377845,437522,408103,171995,204370,144242,194109,100,"tower"
3096,0,0,0,0,12209,13956,0,0,0,0,0,0,100,"tower"
3115,826627,574951,611518,372923,724517,467055,688505,577475,0,251789,289870,621838,100,"tower"
3118,5735537,4526398,5242078,4237488,5160735,4306488,4826987,4752527,4217547,5196761,4795356,4476189,100,"tower"
3122,5670053,3988582,4180702,5583264,5201583,5125717,5778316,5679481,4190043,5080149,4349143,4484101,100,"tower"
3130,1914091,444858,1177250,1663944,1149937,1814592,2042517,1816394,1952390,2155995,1867170,1985459,100,"tower"
3136,5891420,5294083,3090661,2748118,4902038,4435607,5012552,5737014,3784335,1817441,2681097,4923840,100,"tower"
3148,1028644,214077,307612,242275,1207,1491,201733,724414,2477,696,701,18767,100,"tower"
3149,3343912,4079006,4372685,3603964,2646221,4131499,4514243,4642321,3759847,3612360,4843170,4728935,100,"tower"
3179,5249542,4102269,3735251,3946281,2996541,3454676,4649256,5267330,2403029,3543753,4703286,3826313,100,"tower"
3264,70663.4,38548.2,52543.4,15272.2,4990.6,101927,44370.4,107325.6,19659,0,0,65192.2,20,"tower"
3280,576643,118574,206500,447461,305201,999827,783365,656146,188496,958018,453018,441269,100,"tower"
3297,1953855,1776262,1270443,1080765,1436227,1696392,1823290,1787811,1488224,758856,914201,1325935,100,"tower"
3298,20238.04,16950.9,10892.66,15436.29,17115.7,16882.14,17463.5,17350.16,5143.57,7572.92,17955.67,18457.42,1,"tower"
3319,581785,350467,55229,0,0,104,121727,0,0,0,0,214241,100,"tower"
3325,125547,119462,74815,111464,107607,93566,115248,136333,113092,135799,129810,138975,100,"tower"
3405,1540083,1594414,1497541,1657873,1341665,2120478,2128356,1970327,1348414,1586716,1287399,2037267,100,"tower"
3443,0,0,0,0,33790,91276,102382.5,98858,43085,16354,0,5505,50,"tower"
3456,1258314,987314,836223,587215,1067855,1478091,1768947,1585858,1277624,1362747,1086623,1154397,100,"tower"
3459,841484,519374,882644,347810,716687,739789,795817,659297,489206,543614,411134,403579,100,"tower"
3464,126,0,0,261,77537,260548,215329,222608,40692,255,0,9695,100,"tower"
3469,210979,154112,224939,187259,387045,606176,708692,579455,321180,343423,262985,333203,100,"tower"
3470,4094052,3749077,4215917,3353764,4244478,4159513,4571509,4562367,2806506,4074754,4161212,4481116,100,"tower"
3478,4662.7,4107.79,7075.21,5492.99,7013.79,9803.97,10979.19,9431.38,6792.83,4691.97,4311.22,9890.9,1,"tower"
3482,691290,601393,743996,699073,882624,1000632,1164375,1146794,721610,547589,712796,732814,100,"tower"
3483,0,0,0,0,23746,107018,129159,136624,13671,0,0,0,100,"tower"
3484,364252,357446,407751,304915,490775,642127,800498,749227,378061,416821,351716,392511,100,"tower"
3485,345369,233284,312639,462030,430487,703504,839939,791452,478458,238160,329514,578181,100,"tower"
3494,10813,20716,70575,70998,193271,447953,415718,420851,151832,33459,47495,82463,100,"tower"
3502,19933,28170,29391,1574,29990,78699,110767,100380,29230,0,89,0,100,"tower"
3559,12422.2,6865.65,6039.15,1609.3,7983.8,49536.8,46162.4,51592.6,3616.65,12615.05,4064.1,3711.65,95,"tower"
3602,47652,6972,1541,24293,19854,110334,149427,192885,1971,0,0,0,100,"tower"
3604,91524,2841,0,0,38583,96204,116177,89476,90003,93225,79330,93530,100,"tower"
3609,0,0,0,0,0,34731,67278,19280,1,208,0,0,100,"tower"
3613,0,0,0,0,0,5054,48818,9023,1,0,0,0,100,"tower"
3630,16609,2806,2460,2695,4786,37885,61930,54941,11620,11230,18833,19877,100,"tower"
3631,105718,73354,148091,35055,114564,179699,213449,306338,126340,108192,44620,86588,100,"tower"
3644,556974,588278,381041,592056,694664,643720,698922,740278,691670,671550,643591,558725,100,"tower"
3648,158350,76274,31209,0,188047,202038,339349,375818,301835,278607,134468,220480,100,"tower"
3775,1518136,917568,680169,565605,604566,655870,706933,732264,391141,631354,432395,809360,100,"tower"
3804,1608186,876734,746846,512458,309292,316845,568072,919290,665683,352696,644785,607697,100,"tower"
3845,5476433,4873203,5202512,2270401,0,67049,4866822,4683827,4548140,5249046,2323318,5002167,100,"tower"
3935,4140880,3842367,5317460,7188331,6381592,7293522,6289925,8216562,4022260,6350889,4056042,8056770,100,"tower"
3942,6298.8,0,4486.6,3473.6,0,11656.6,0,1905,0,3270.4,0,15869.6,20,"tower"
3943,3212567,2722030,2969708,2417468,3011535,1771299,940655,1840212,805569,148171,379212,1875410,100,"tower"
3944,5945064,4120810,4797806,5966382,4332928,5484593,4852994,4951695,1579239,3429954,2595884,4573627,100,"tower"
3948,5507382,4503335,4646393,3182679,1654728,3608866,4060199,4327323,2860516,3742287,3313323,5212358,100,"tower"
4078,2866355,2343816,1762594,1222912,2440145,2071686,2188521,1878977,1799721,1764389,2617872,2905244,100,"tower"
4158,171012.2,174729.6,182283.8,185669.5,196900.2,174754.2,180807.9,185634.4,171558.5,183947.9,166114.7,167832.8,10,"tower"
4158,1448914,1206003,263593,0,10191,774553,1194295,1159627,1213260,1142332,1027022,836139,100,"tower"
4162,2522978,2228009,1848345,1085809,1391888,2233910,2664292,2631392,2572860,2293923,2504664,2307675,100,"tower"
4259,272765,257983,99983,227082,262846,129778,217482,227656,235489,245424,169630,219,100,"tower"
4266,2528,0,0,5182,20627,63326,93109,87521,25434,0,0,6848,100,"tower"
4940,696804,769049,644762,670957,1169381,1273277,1502119,1351903,1134229,1126577,1122213,429316,100,"tower"
4941,6796912,4900074,5197761,6674562,8058940,7130246,7848726,8084238,7955952,5429150,6743919,8391780,100,"tower"
6002,10174315,9253260,9866784,9598861,10092993,10251703,10848887,10383494,9433912,9362402,6871269,6327538,100,"tower"
6004,4064003,2963255,2229901,1903641,2358723,1976078,774172,2319287,1333045,3525141,2676371,4303230,100,"tower"
6009,4662102,3175597,4725966,3052993,2549285,5013096,5531978,5788102,5801589,5716649,6043773,5238923,100,"tower"
6013,4735,8682,68163,10213,7542,23504,47062,38561,18676,145,104,654,100,"tower"
6018,2418889,2260546,2333932,1843871,689280,1929072,2305547,2104696,2058419,2280389,2020351,1845971,100,"tower"
6019,3949465,1823746,164482,0,1985768,4502762,4618442,4686125,3533202,4762995,4435133,2626205,100,"tower"
6021,4583633,3616599,4563013,2949177,2769924,3591454,4207810,4616215,4396488,4248055,4317416,4896854,100,"tower"
6030,4805148,4156982,4869867,4643878,3229809,4558423,4632955,4720569,4404819,4824414,4739396,4661306,100,"tower"
6031,1975159,1839718,1796108,1866946,1374303,1826712,1907431,1524481,1682790,1626229,1960236,1724699,100,"tower"
6041,3457388,3222131,2705686,3334474,3397021,3916436,4047567,4149960,2833632,3486770,3141926,4271581,100,"tower"
6043,1261478,966894,1062005,1075555,1087988,1198280,1384373,1343904,913939,1337193,793766,614627,100,"tower"
6052,2483915,3241709,2067419,2256314,3102413,4504837,4530267,3899363,2207924,2708828,990648,4048351,100,"tower"
6055,4326219,3733779,3195032,3626698,4039519,3733379,4022982,3901223,3840270,2471127,3707670,4569557,100,"tower"
6061,1342916,918493,959957,620095,692308,1149464,1369458,1352136,816167,480883,380722,939385,100,"tower"
6068,8318475,6872858,6247001,5489501,6977280,6969093,7723178,7067225,5598738,4821145,6234850,7599594,100,"tower"
6071,1960707,1570747,1459404,1886784,1735100,1851747,1875792,1759168,1480282,0,188672,1209257,100,"tower"
6073,1011926,1125993,1317281,961656,862136,1222670,1198963,1046332,843796,539421,995891,1106914,100,"tower"
6076,8926466,7841358,8160096,5008252,4532415,3199539,5375762,5710358,5575471,5522509,8451418,8418718,100,"tower"
6081,31997,1728,16202,2011,2976,29445,82347,157781,24133,39362,30481,57321,100,"tower"
6085,4099694,4013616,4443921,4086687,5032810,4804212,4860609,4857886,4514434,4225758,4023787,5369945,100,"tower"
6090,7696494,6883372,7025658,7212194,7273041,5551358,7045457,7011775,7185699,7070159,6079593,7975534,100,"tower"
6094,8326230,6366939,7158451,6930689,6739113,6943898,7279811,7271421,7057318,7305507,7468493,8420363,100,"tower"
6096,0,0,0,0,1445191,1985906,1805109,1839506,1167239,1976825,1805792,2121778,100,"tower"
6112,982800,938023,1016378,891779,705524,851024,978226,634050,705027,737185,609825,922985,100,"tower"
6137,1816026,1563376,1045578,1254972,872992,1253711,1100865,1261467,781639,666123,757283,1332987,100,"tower"
6139,53926.87,42499.02,41521.95,37934.35,46909.03,52194.49,56424.36,57155.82,44608.7,49953.89,52682.57,52703.92,1,"tower"
6165,4929317,4054506,4797261,4707750,4842120,4396315,4312459,4647174,4435905,4571970,4622081,4616128,100,"tower"
6166,8005718,8399000,8501131,8463672,7998841,8165897,7550137,9017796,7900876,4551834,4783416,8537263,100,"tower"
6170,4764263,2610041,3049457,2080818,3240741,3636339,4155951,3954439,3611128,4391319,3936431,4315629,100,"tower"
6177,3022472,2558232,2499781,1400802,1947994,2635192,2671075,2817849,2287958,2812123,2827848,2819374,100,"tower"
6183,1991382,1587799,31341,1786083,2088043,2003099,1976590,1941279,1727967,1408425,1666314,1852694,100,"tower"
6193,3648489,3438953,3591207,2672455,3177885,3263717,3506712,3520560,3476475,3052870,2942699,3699029,100,"tower"
6194,3769237,2416205,1762072,2839201,2658085,2578527,3601490,3624616,3102062,3524465,3346100,3523732,100,"tower"
6195,538300,589504,579954,456303,555031,573447,570174,592137,529308,456353,524546,539776,100,"tower"
6204,6551182,5577675,5899460,3679455,3790121,4309732,5543194,3886148,3839528,6244467,6168585,6653019,100,"tower"
6225,34253,13121,0,0,0,15249,0,0,0,0,0,0,100,"tower"
6246,168731,300806,95950,369305,524533,631829,876096,869491,822939,692550,50489,106059,100,"tower"
