"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
1383,323.5,259.5,305.75,275.25,307.25,9207,34967.75,275,788.75,296,310.75,319.5,25,"tower"
1384,116220,120847.8,128203.4,74805.2,55250.2,16798.6,48554.6,43857.8,16328.8,0,0,52223.2,20,"tower"
1393,2478350,1970639,1906435,3807489,4264388,4233466,4274506,3712084,4459427,4276251,3472010,4262005,100,"tower"
1400,49861.4,45960.9,50153.7,8360.1,0,13657,13242.8,26295.6,0,39352.1,40397.8,31603.3,10,"tower"
1439,0,0,1244,0,1361,13335,5381,0,2092,1620,66094,11244,100,"tower"
1443,0,0,0,0,130974,136415,370192,320123,0,0,0,0,100,"tower"
1447,0,0,0,0,0,0,0,2201,0,0,0,0,100,"tower"
1449,0,0,0,9249,33033,79059,75202,75736,71137,69393,787,0,100,"tower"
1455,0,3902,0,4566,0,0,0,0,0,271,0,20057,100,"tower"
1464,0,0,0,2673,0,35061,0,0,0,23399,0,15710,100,"tower"
1564,0,0,2327,0,0,0,27362,12561,11119,0,0,0,100,"tower"
1571,52937,25091,17134,123098,839948,593829,1361601,77493,699330,533864,13592,961469,100,"tower"
1595,228326,274396,387967,325329,0,1421,4830,134233,230179,184294,489272,415966,100,"tower"
1619,2920164,2114300,2545698,1480190,475497,1084292,3018318,926186,562864,58258,1562252,3465562,100,"tower"
1702,164869,46881,17918,14703,76974,135433,213720,83334,79342,8371,22,8934,100,"tower"
1831,64476.3,54301.95,37350.3,46020,66645.45,78534.75,82647.15,56583.3,18923.85,27473.7,31726.2,21209.55,15,"tower"
1832,420758,330591,567274,496171,574578,527212,528980,526586,510028,545116,487905,467007,100,"tower"
1880,949,818,1325,1368,1687,1214,1730,1523,914,1013,986,1161,100,"tower"
1893,3681096,3445936,3716896,2965127,2872901,3201088,3634778,3700859,2513756,3365374,3185412,3582621,100,"tower"
1915,13844.1,10022.16,0,0.45,0.72,5187.51,12674.69,13843.49,13795.48,13933.51,9846.2,14095.63,1,"tower"
1943,40464.4,36922.8,38803.3,29913.3,31766.2,36233.4,39836.1,37406.5,37026,38533.1,37004.4,41982.1,10,"tower"
1961,0,0,0,2546,0,0,4818,0,0,6063,3724,0,100,"tower"
1979,222570,150766,180469,184925,159144,158239,164198,152547,171595,208445,203292,197060,100,"tower"
1980,3323,2427,3598,3636,2759,2278,4571,4289,3577,2135,2937,3793,100,"tower"
2001,21859,18796,18987,15437,12351,25600,32791,21008,12646,13347,24399,20940,100,"tower"
2022,57249,52767,53560,0,0,0,1693,5920,54945,53453,44982,58665,100,"tower"
2048,0,0,55219,42816,0,37009,0,0,0,0,0,0,100,"tower"
2049,841040,1149930,971820,1255127,1203862,1315357,1193185,1182829,1436924,461281,0,714064,100,"tower"
2062,5073,0,0,0,0,0,12225,0,2495,0,0,6308,100,"tower"
2067,0,0,0,0,0,0,0,0,0,2044,43,0,100,"tower"
2070,7122,0,0,0,0,0,3815,0,7783,111,0,6014,100,"tower"
2076,609748.5,515810.25,430203,586212.75,599456.25,583827.75,604524.75,607140.75,234594,227597.25,535432.5,574796.25,75,"tower"
2123,68782,52963,21217,33367,45486,34962,53763,60972,50445,30147,0,58291,100,"tower"
2132,97760,181952,127655,63452,68212,73934,112904,96919,100302,63677,15028,74364,100,"tower"
2161,16108.95,16503.65,16157.9,10306.85,5671.75,19037.15,22135.05,26535.1,25859.7,12760.2,23155.95,23056.2,5,"tower"
2236,0,0,0,0,0,1119,0,0,0,0,0,0,100,"tower"
2240,345181,304420,299530,189190,248229,331903,401905,402790,314090,223976,246728,314759,100,"tower"
2241,0,0,0,0,0,0,0,838,0,2099,4085,0,100,"tower"
2244,0,0,0,0,0,0,0,19,5224,0,0,0,100,"tower"
2277,643174,487841,606986,510455,631068,504501,638061,612210,348062,484318,263417,622867,100,"tower"
2322,372,0,139631,341918,257097,427482,413467,236249,99649,0,0,2076,100,"tower"
2324,620520,518865,435692,800459,1129530,1534207,1685339,1251252,1042996,139157,13724,700135,100,"tower"
2336,0,307.4,8440.8,15057.9,3020,7440.9,16304.8,16913,12014.4,13196.6,6856.5,15551.8,10,"tower"
2378,31689,23160,12783,63123,58894,38544,332157,31843,57585,16609,72348,169735,100,"tower"
2393,12077,0,0,0,1160,26538,64141,10286,26878,1554,0,0,100,"tower"
2398,1388596,1356821,1281978,1343177,1572485,1324026,1668573,1537273,1397394,1523373,1030145,1368719,100,"tower"
2406,758086,979418,1327728,1134147,922404,1250055,1440807,1253722,1226314,1331825,1160946,881388,100,"tower"
2444,374850,376212,289280,278919,351935,506948,495152,510411,291295,67609,156620,296125,100,"tower"
2446,140003,25583,0,0,192631,197827,226809,250394,233332,117683,144315,199995,100,"tower"
2450,68937,5740,0,0,8758,97815,156108,193625,46140,14281,15499,80766,100,"tower"
2451,5882462,5180374,5347583,4218177,4943189,5505755,6340027,5005424,5354107,5008580,5331804,5804685,100,"tower"
2454,372085,341116,361567,534802,412579,392522,460727,480988,297280,376048,394271,340780,100,"tower"
2465,49168,54594,60274,55994,58597,24520,55356,56189,55662,27053,56496,54456,100,"tower"
2539,649965,444433,808958,668367,920010,870432,960823,952130,33568,485728,848514,693353,100,"tower"
2682,0,0,0,0,0,0,0,0,0,0,0,0,95,"tower"
2712,950557,155889,802089,2281106,2150322,2145712,2390990,2309022,1020248,0,1094046,1391999,100,"tower"
2720,784063,832584,890833,658750,683570,794346,875669,884152,837909,656384,609829,620938,100,"tower"
2721,2074193,2413344,4021791,1985209,2069248,3095626,2866930,2206213,1443468,1151493,3481127,2179852,100,"tower"
2723,694387,598327,855278,804528,493640,728590,798242,895179,841266,499087,721055,659785,100,"tower"
2828,2247585,0,0,1216218,1998480,2044433,2221141,1693515,419346,2265669,2210545,2247127,100,"tower"
2832,3415984,3690507,3854714,3985099,2250172,3932128,3384913,3807128,3392123,3319676,4206088,4094391,100,"tower"
2840,1650624,1827876,2379844,2249955,4071974,3337526,4131535,4525079,2250370,3273937,2295157,4925534,100,"tower"
2850,2011191,1636164,1579558,1971665,1711884,1111212,1302845,2118018,1753568,1880339,208927,996957,100,"tower"
2872,1249205,308582,721012,871166,131594,482009,1736987,1660166,1528701,226001,177,3184,100,"tower"
2935,183238,150183,149177,156454,209032,144242,178586,138622,116390,140869,122989,191942,100,"tower"
2936,0,0,0,0,32451,0,50162,0,25487,11987,13771,0,100,"tower"
2951,107442,91430,0,0,435474,622050,450360,243321,38843,0,294256,516364,100,"tower"
2952,2875291,2458982,3262110,2384634,3130293,3340718,5076975,5367154,4598646,3144241,3302100,3086818,100,"tower"
2953,129905,81,127210,113504,257191,330209,587334,600605,386835,23,17355,322518,100,"tower"
2963,4125416,3396081,2413869,3260484,4131683,4136517,4961927,5249786,4041579,2809684,3933178,3871839,100,"tower"
2964,310328,184514,274647,87627,171790,481793,433109,485479,366789,347016,265859,263404,100,"tower"
2965,112708,114603,144489,124694,122972,150974,163096,171089,156248,156689,124670,119210,100,"tower"
3006,0,0,0,36,0,0,7566,1294,758,0,0,0,100,"tower"
3008,113326,50427,11100,41552,10508,167348,339348,325462,261117,92548,92141,187379,100,"tower"
3096,0,0,0,0,18654,13582,24823,26300,13767,21837,0,23379,100,"tower"
3115,83390,2664,0,0,38433,413671,665296,442898,0,0,0,0,100,"tower"
3118,5582555,5580791,3950423,2748494,3924252,4788096,6327764,5415481,5117442,5099957,5140612,6140755,100,"tower"
3122,4171999,4913384,6204796,4875409,4754802,5462680,5707988,5837460,5641566,4094554,2954443,4494895,100,"tower"
3130,1297048,1078648,2103773,242790,1659296,1279605,1751497,725900,0,0,0,1866598,100,"tower"
3136,5597049,4267919,5888322,4634952,4928412,4483339,5547644,4525589,5094648,5728986,4959730,5574528,100,"tower"
3148,491071,142143,203731,359938,627190,495325,1778774,484180,316662,202230,72089,270093,100,"tower"
3149,3583058,3831223,2958755,1902792,3534872,3883621,4223073,2817970,1950734,2019829,3188863,4501298,100,"tower"
3179,4898658,2994200,3917593,5249821,6005491,5558530,6187242,5289580,5114908,391831,0,0,100,"tower"
3264,0,0,0,0,0,0,0,0,0,0,38830,0,20,"tower"
3280,212696,151451,232662,151092,106047,872034,616902,608237,824884,626856,94035,0,100,"tower"
3297,1055902,904118,1010320,1036903,1670792,2033073,1465648,1098148,1877377,1234828,1384397,1960868,100,"tower"
3298,19272.08,16723.12,19790.31,12445.45,12144.12,0,2626.73,18228.56,14684.52,17066.05,20049.93,19043.07,1,"tower"
3443,37501,47505.5,87176,29129,116815.5,112862.5,123540.5,113381.5,124215.5,146907,119260.5,98411.5,50,"tower"
3456,791484,612630,640378,826428,929672,1149820,1406948,1442346,1190506,1021764,897987,921275,100,"tower"
3459,444801,293693,492207,398487,227922,346494,418408,390157,507820,73501,5,87438,100,"tower"
3464,0,0,0,0,42763,183760,93053,149422,100252,74717,189,457,100,"tower"
3469,23097,8312,41893,46568,143414,177570,75535,215283,92368,90950,38329,30930,100,"tower"
3470,1458367,2082193,4060749,4026993,4239874,4070861,4484800,4279440,3360236,0,3144115,4444565,100,"tower"
3478,4391.4,3889.92,5434.11,3721.85,5488.21,8900.62,10727.88,13650.02,11431.09,11260.7,3639.52,5558.52,1,"tower"
3482,555800,651442,1021659,1290742,602854,849823,588554,1079900,866408,657542,303360,545926,100,"tower"
3483,0,0,0,0,84749,127185,188354,183420,55177,0,0,0,100,"tower"
3484,382636,261784,385016,453123,539710,512798,603445,651841,431356,128008,321603,415691,100,"tower"
3485,465291,482722,439389,953777,805329,806459,929019,1047732,924733,638915,617393,673114,100,"tower"
3559,6699.4,7629.45,6142.7,26718.75,39229.3,49794.25,51274.35,54655.4,31120.1,20189.4,15380.5,15808.95,95,"tower"
3602,48059,0,142147,263908,257364,305924,360949,168710,259233,135191,0,118469,100,"tower"
3604,92172,88723,104603,64171,103198,88812,99481,98820,69680,84220,34470,32557,100,"tower"
3630,0,0,0,1907,6345,10552,24877,46558,9715,6862,7168,7825,100,"tower"
3631,59393,42121,84001,48633,107365,123751,152975,155775,150980,67455,86944,82637,100,"tower"
3644,755708,309943,733386,605532,635778,570278,693529,677788,675191,686902,675348,665981,100,"tower"
3648,0,116400,76971,0,33875,260567,422251,277509,237605,209803,188037,287542,100,"tower"
3775,434001,370993,439691,386985,367126,433439,549904,529585,521360,720111,735656,643480,100,"tower"
3804,781540,622388,385427,678270,696114,679342,906605,880572,770224,352375,781244,738050,100,"tower"
3845,2722747,2311646,5291492,145309,0,684296,4363071,5253174,5010450,5481989,4792021,5309414,100,"tower"
3935,7713596,6806029,7011515,7807022,6848347,6970029,5563510,3919793,5788009,6743801,5169146,7109554,100,"tower"
3943,3265965,3433999,3626684,3087216,3682148,3594163,3661786,3675922,3898322,3867042,3225083,3908488,100,"tower"
3944,6753795,5444012,5541952,3667661,5113557,6483778,6333685,6849351,5967997,7218618,4930008,3042262,100,"tower"
3948,4337131,2946307,2718354,1879348,249936,1750995,2478507,4268761,3946708,2772154,3650914,1280788,100,"tower"
4078,2759203,2758313,2768102,2392657,2188949,2550171,2814491,2748548,2660842,1338654,1974418,3271129,100,"tower"
4158,135742.5,128032.8,144147.1,141858.2,143252.9,147734.3,145619.6,145284.4,126872.6,127614,145791.2,131343.5,10,"tower"
4158,904927,926106,1071502,991264,1109528,1030058,984441,1025215,946597,799431,1036868,1078183,100,"tower"
4162,2799955,2466461,2704925,2606236,2982987,2525590,2858297,2900812,2827515,2902761,2680056,2909711,100,"tower"
4259,158632,161378,194206,31868,206769,185314,187657,175359,0,0,51150,203445,100,"tower"
4266,0,0,0,0,3758,10354,10156,52650,2708,2535,0,0,100,"tower"
4940,41674,11500,486317,129187,728655,746042,865589,1181432,1107795,1106013,132365,411362,100,"tower"
4941,7877027,5063548,7242962,7980711,7921654,7975546,8479838,8722418,7949217,8907182,8040881,8187605,100,"tower"
6002,8337518,6549105,9896449,10766584,10782875,6869392,9666711,11182555,10180226,10753767,10085940,10948024,100,"tower"
6004,4739779,3129678,2160353,2362295,4088981,3635394,4439468,3694576,4298657,4312268,4660549,5026208,100,"tower"
6009,5921025,3384290,3849512,6103361,5946574,5826893,5835078,6075875,5234223,3819755,3640579,4800245,100,"tower"
6018,1971397,1827694,2203315,665231,2431845,2159918,1703276,2199326,2157743,2550168,2236470,1667861,100,"tower"
6019,4502892,2823854,4559971,4325089,3028029,4703171,4905642,5027966,3522674,3197396,4142601,3573540,100,"tower"
6021,4592864,3959149,3678657,3175537,3926303,4334927,4181340,4404827,3125272,2880580,2888459,3575639,100,"tower"
6030,3788123,3633668,3824234,1871990,3279215,3734705,3815078,3869252,3542130,3772014,3752446,3412259,100,"tower"
6031,1517254,1607480,3891,30304,2022294,1830051,1713762,2141752,2191627,2067885,1747458,2326318,100,"tower"
6041,4999533,4201177,4112385,2610430,3367731,4360789,4492752,4063646,3898680,4062307,2927596,4519973,100,"tower"
6043,1772198,1881401,2021572,1818532,2036868,2261797,2267692,2343960,2247832,2098456,1549812,1359180,100,"tower"
6052,927,727,870,630948,0,2573643,3732132,2140060,945652,333,503345,122,100,"tower"
6055,4323738,4060576,4790844,4041444,4340741,4348643,2672112,3860724,4094968,893925,2030301,3975674,100,"tower"
6061,110550,495319,644749,633442,303567,688753,603352,744447,622145,589700,690652,811446,100,"tower"
6065,2334662,117882,1152076,2470445,2538779,2717198,2775777,2819733,2772471,2823582,2817384,2579176,100,"tower"
6068,6663521,7810886,6516430,7585139,6930444,6706755,8325058,7925240,7074226,4510116,6409429,8217844,100,"tower"
6071,3775193,3351167,3192155,2085386,1953172,3977153,4452843,4438708,3936064,2730925,3384623,3905752,100,"tower"
6073,1478370,1289929,1427558,1137843,1376859,1385709,1420717,1441926,1019175,1178420,1439763,1375152,100,"tower"
6076,8638986,7911152,8455817,7606071,5431611,4971757,5427454,5540657,5358128,5540405,5326295,5801747,100,"tower"
6081,90368,37988,27821,5917,18965,36941,122900,18641,28027,11477,24203,39846,100,"tower"
6085,3578447,1522887,3152658,5768681,4357417,5018484,4957067,4401320,3223682,2565720,3792266,3746445,100,"tower"
6090,4735679,4200572,4972643,4237068,3722883,3223955,4194758,4184484,3166565,3964804,3776170,5527884,100,"tower"
6094,7812719,7843508,8383442,8438895,8696984,8157252,8747360,8377506,8049007,6126651,6147573,8868454,100,"tower"
6096,2364117,2061080,2276419,508637,572883,2242378,2398638,2361826,2304463,2440312,2331184,2483253,100,"tower"
6112,758120,491485,692857,720287,806103,844898,876712,889607,431998,463940,564679,670774,100,"tower"
6137,1325236,1177715,864102,1137370,1475735,1495811,1445549,1546062,1408436,931660,1313692,1605601,100,"tower"
6139,50071.41,40987.3,41333.96,42412.08,41404.22,46791.99,52886.05,53233.67,48063.95,29964.5,45741.45,55661.81,1,"tower"
6165,3845181,4067131,4654067,4299034,4286991,4324243,4666913,4669203,4440952,4975939,4143958,4796014,100,"tower"
6166,8815270,4173665,4720479,4381841,5263769,5915710,8865294,7847750,7803081,7670823,8349778,9512074,100,"tower"
6170,2118353,2614733,4286246,4005101,1794754,3387348,3819450,3648291,3426761,3690804,3579612,3974849,100,"tower"
6177,2565185,1810255,2476037,2038198,2551851,2376358,2363135,2467681,2476490,2714143,1604581,2747067,100,"tower"
6183,1631318,1300206,75029,1271566,480434,1579761,1617810,1423978,829076,1362824,1627060,1646352,100,"tower"
6193,2149929,1880182,2348988,2015429,1394089,2279296,2846841,2811626,2089697,2047679,2060292,2689260,100,"tower"
6194,3839838,3584436,4159391,2633730,4055595,3855133,4077221,4135196,3303847,3598180,3739238,3958987,100,"tower"
6195,1128995,1024778,768834,869974,1310496,1164611,1221121,1225133,947986,789878,589372,1229606,100,"tower"
6204,6655327,6079363,4977900,3765765,3138034,5581000,6307118,6122324,5736563,6215206,5406336,6223439,100,"tower"
6225,0,0,0,2111,0,0,0,0,0,0,0,0,100,"tower"
6246,97935,186329,81317,299353,251512,426865,398005,516313,304022,356024,303938,200593,100,"tower"
6248,1877511,1387108,1609032,1788955,465647,1014207,1880705,1700702,1369511,1492351,1541707,1697368,100,"tower"
6249,37061.9,24687.7,34551,14885,21426.9,97535.4,84446.9,54142,33589,0,46023.6,36469.5,10,"tower"
6249,331287,262359,511507,0,0,184839,510995,173296,244091,0,217181,597263,100,"tower"
6250,2024886,2132227,751087,0,1189191,2257609,1889219,2375110,2108643,2525255,1797025,1433315,100,"tower"
6254,1706416,1111154,869705,2086102,2331887,1979733,2450859,2450315,1388186,1699555,1248108,1071869,100,"tower"
6257,9071503,7738385,7775780,8213634,9941712,11384979,11277807,10131379,10402562,9086715,8688156,11890364,100,"tower"
6264,3788064,2022572,0,0,59896,3245868,3496880,3880827,3623921,2198528,2739242,3967555,100,"tower"
6285,86145,74433,76533,85202,82712,72655,66625,69813,70003,75169,80961,88582,100,"tower"
6358,14285,1633,853,7528,4811,4836,16880,14603,10858,227,0,2115,100,"tower"
6469,3087086,2941651,3232600,2132884,1659571,2686597,2980293,2792483,2639313,2675336,2848105,3144204,100,"tower"
6481,5990596,4852105,4357393,2123481,5769576,5584533,5673437,5818194,5570697,5811249,5358826,5894014,100,"tower"
6504,194305,156838,199269,152393,194237,174449,170866,135365,177560,203270,187505,191277,100,"tower"
6558,0,0,0,0,0,0,0,2626,1569,0,0,0,100,"tower"
