"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
564,3035765,2720479,2247672,1552855,2416783,3032587,3075396,2987004,2752734,1604752,2411038,2696749,100,"tower"
589,142709,192628,240772,104156,160781,161199,142248,82003,149751,175970,158689,122389,100,"tower"
594,1373379,1316815,1170446,684864,1361270,1207163,1321828,1042030,924129,959153,1419886,1178766,100,"tower"
599,0,0,0,20222,0,24318,25075,11638,17960,0,0,23706,100,"tower"
602,4935031,4006978,4728704,4129871,3620068,4153801,4446842,3625055,4116364,2772005,1500317,3449003,100,"tower"
603,10271,15648,0,0,0,325959,72479,16113,0,0,0,0,100,"tower"
612,293316.4,266952.2,305580.8,318094.8,412367.6,360180,415075.6,399944.2,356455,380392,351425.2,347582.6,20,"tower"
628,4196440,3843157,3393722,4310095,3838252,4012888,4509180,3900901,3851622,3616972,1820609,2271021,100,"tower"
641,0,0,99976.5,247289.5,242458,254920.5,288816,280292.5,269237,163841,171659,222915,50,"tower"
641,2817856,2782896,2022509,1515580,2399273,2242661,2528695,2441268,2421879,1620009,1593168,1494415,100,"tower"
643,506710,344797,399990,434270,450806,424953,520726,493562,419707,699854,115821,421824,100,"tower"
663,858982,847209,393600,401234,982149,861797,899763,948374,815659,705790,673483,650323,100,"tower"
664,5763,1831,76756,119301,25144,98195,80744,66490,64385,18346,15463,0,100,"tower"
672,2600,2419,2871,3121,3551,3864,3794,4260,3854,3340,2668,2429,100,"tower"
673,11709,8022,7519,8173,17297,10120,9934,11156,10094,8746,6987,6360,100,"tower"
676,1320296,1105796,1134258,1344443,1250802,1443060,1625616,1674393,1691813,1609955,1268849,1302803,100,"tower"
688,68636,94245,122723,130040,126756,277106,368793,439498,339843,301336,346334,294481,100,"tower"
689,17631,0,3579,15895,40611,103608,119250,31525,0,0,0,0,100,"tower"
693,15039,30213,0,10482,57017,10058,4327,6512,0,6471,995,0,100,"tower"
703,10314860,8834763,8566510,7588731,9841785,9810065,10041942,10112832,9533117,7062679,7304864,8306930,100,"tower"
709,1002962.25,874870.25,648805,568511,878842.5,971823.5,936137.5,934259,811597.5,632887.25,869894,859907,25,"tower"
710,940172,829846,861395,1293110,1460725,1695664,1608931,1606812,1589095,1499598,1536278,1289960,100,"tower"
728,3879855,2992749,3265490,4041586,3525140,3934146,4221688,4021486,3640345,1599734,1749015,1967509,100,"tower"
772,102607,168849,178061,149871,167211,137643,116871,96937,148437,188486,180689,122932,100,"tower"
861,794722.8,835010.1,1045248.6,761173.5,206763.9,896748.6,831867,1030462.8,841152.9,670302.9,906673.2,668133.6,30,"tower"
891,1001981,889342,1141231,1758496,1169925,1421782,1608062,1738801,1690859,1523411,1612296,1734437,100,"tower"
897,587734,515767,692999,596969,393651,544998,527528,610767,538151,526134,512211,397613,100,"tower"
990,0,0,0,0,46.05,113.55,0,18.9,11.4,353.4,135,0,15,"tower"
990,380205,330401,329335,210042,251952,263402,322884,331003,181139,291361,313330,338717,100,"tower"
991,322006.3,271682.95,323409.8,210392.35,71745.8,190528.8,279343.4,312171.65,141914.85,228777.5,306309.5,276740.8,35,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,4397818,3779005,2550617,3277503,3602273,3375916,3532283,3467285,3251705,2902109,2941198,3772393,100,"tower"
997,1415772,89269,24558,148298,1164740,1510737,1607398,1580756,1424368,963078,1417944,1547453,100,"tower"
1001,330716.2,296207,294132.5,153641.6,199878.7,291671,318314.5,319100.7,281176.1,169148.1,208100,336125.2,10,"tower"
1007,240788,172391,179615,85089,25035,158598,214910,170599,32803,14935,14080,143204,100,"tower"
1016,34175,2280,0,88,3033,99108,19327,31937,7722,334,12782,11854,100,"tower"
1040,314428,291946,257000,174326,270949,313858,343905,302368,240362,121260,16609,160843,100,"tower"
1043,109861.5,118645.05,119981.55,125155.8,104476.65,133713.9,124995.9,128015.25,117346.8,126649.35,82288.8,90624,15,"tower"
1077,559631,531770,454266,316721,423697,272259,574851,570391,267322,272385,296382,285520,100,"tower"
1082,2249714,1770732,2163097,2013908,2232408,1990305,2163981,2226461,1700625,2145775,2380719,2434688,100,"tower"
1122,371427,334462,255099,173533,239193,177553,337821,323470,222102,197559,286325,314627,100,"tower"
1131,29306.2,32797.4,16217.4,6889.4,3782.2,4829.4,0,0,0,0,0,0,20,"tower"
1175,48942,54842,50620,53656,9608,69820,92925,86591,87025,64913,62259,84019,100,"tower"
1206,2256,1863,1509,469,252,1482,2207,2234,646,1302,1540,2493,100,"tower"
1217,72591,76663,77367,66897,46,76649,146537,97257,297,0,0,20,100,"tower"
1230,11569,117,1826,68570,0,101615,135262,126639,38644,0,0,0,100,"tower"
1233,235081,204519,207835,106063,240637,248194,281751,264129,166739,188214,275372,226635,100,"tower"
1235,514,505,16580,144143,44098,138044,175101,158757,18646,208,13132,506,100,"tower"
1240,248562,15307,125870,376214,161714,274824,695693,613050,149896,114994,209136,401119,100,"tower"
1242,90690,0,4304,89997,181884,174566,390945,289855,142521,157970,74584,127070,100,"tower"
1243,0,0,0,0,0,0,29752,2923,0,0,0,0,100,"tower"
1248,34484,0,29567,0,153883,209456,289225,221018,135913,218410,172633,223952,100,"tower"
1250,2058380,1738335,1951599,1759485,1672172,1997002,2064189,1912449,1832632,1946753,1930123,1866213,100,"tower"
1252,851698,730402,810475,618553,503448,655197,829460,810014,730825,744459,698264,781369,100,"tower"
1271,842,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
1330,0,0,0,0,0,1333,1367,1389,517,0,0,0,100,"tower"
1336,0,0,0,50259,32366,8013,178864,87614,0,0,25045,0,100,"tower"
1353,3483909,2515041,3570979,2799837,670670,2189185,3002700,2321302,2633114,2173305,1903103,2422385,100,"tower"
1355,1908273,1895857,2272509,1495640,1484938,2046260,2156362,2043361,1812739,1747776,2045847,2014437,100,"tower"
1356,6802841,5577127,5570788,5059637,5395210,5546565,6703623,6418227,6195152,5775949,6403023,7015099,100,"tower"
1364,4317611,3517215,3935525,2712923,3922057,4085553,3887021,4280936,4019598,4146759,4272341,4184674,100,"tower"
1378,655299.9,698162.2,712196.9,579512.5,465067.3,519266.7,755222,765590.5,761532.5,658077.3,710134.3,719062.6,10,"tower"
1382,1015890,887769,881613,957928,795761,862001,863914,930598,642918,502759,719121,298402,100,"tower"
1383,29316.25,60927,68327,0,10064.5,22318.25,18250,13855.25,0,10563.5,0,0,25,"tower"
1384,146000,136938.2,56691.6,143518.6,148661.8,110469.8,132414,129737.4,106503.2,116862.4,133345.4,126461.6,20,"tower"
1393,3714322,1476119,2737043,3385429,4350045,4545647,4466155,3819204,4145451,4344959,3986315,4389385,100,"tower"
1400,88678.1,42822.9,45409.2,36464.5,48320.1,46496.4,58156.8,53560.7,41259.4,42082.5,56896.2,48839.4,10,"tower"
1439,0,52,231,0,4245,102407,105726,59072,14817,0,12819,0,100,"tower"
1443,0,0,0,0,0,98177,141187,137053,190275,314444,170803,77830,100,"tower"
1447,68,2,2,2,6,166,3,3,3,3,31,0,100,"tower"
1449,0,0,0,0,1040,75992,75280,79633,16652,0,0,0,100,"tower"
1455,0,0,0,0,0,0,0,0,25424,0,0,0,100,"tower"
1564,12367,0,0,4608,0,7394,34402,17410,0,0,0,63991,100,"tower"
1571,263798,311848,189074,14709,16417,669503,788677,182612,305718,156792,708564,15976,100,"tower"
1595,442298,54936,0,328244,2021,190251,394365,145211,157200,364082,435965,427796,100,"tower"
1619,3552903,3430532,2973605,3236303,1978631,3018783,3254579,2827575,3220137,3444475,3560631,3276791,100,"tower"
1682,24569,37925,8341,1098,30342,23722,59514,10522,5875,2476,4030,23741,100,"tower"
1702,61223,112811,272175,94,82849,277502,218355,130674,63693,2652,88589,1450,100,"tower"
1831,154370.7,147501.15,155363.4,165738.3,119230.65,161930.55,181031.4,183321.6,122421.3,130568.85,110389.5,109287.45,15,"tower"
1832,554700,523772,565216,537653,469887,518620,428471,506761,546851,481944,528816,557122,100,"tower"
1880,1049,792,964,468,385,1052,1267,1169,628,399,420,622,100,"tower"
1893,3406826,3261468,3374017,1444507,1265178,2939286,3361681,3131584,3056765,3192502,3362014,3340977,100,"tower"
1915,10240.05,15937.1,11165.15,4596.18,16845.02,14772.7,14218.55,15234.23,11612.13,12288.56,16118.78,15231.11,1,"tower"
1961,66809,51078,57672,41664,13,12485,0,0,0,53139,27032,0,100,"tower"
1979,233908,221109,241150,159237,156725,172902,199416,157458,122298,207096,201343,196934,100,"tower"
1980,5,7,11,4,8,5,11,9,5,4,7,14,100,"tower"
2001,28769,22010,19040,15679,12362,10273,26524,23276,9642,11434,14959,21463,100,"tower"
2003,0,0,0,0,0,0,0,0,1705,609,0,0,100,"tower"
2008,234679,243922,235738,182228,118371,124920,217974,153545,10804,83619,79655,129028,100,"tower"
2022,56561,54966,57056,11435,43434,45358,48963,51525,41020,49587,51398,59009,100,"tower"
2048,0,1094,0,0,0,0,9698,25385,0,93,0,0,100,"tower"
2049,1460140,1475879,1736533,1570582,1656250,1712805,1804371,1653725,1526751,1653163,1153865,1506447,100,"tower"
2051,0,0,0,0,0,5703.5,1662.2,3245.5,0,0,0,0,10,"tower"
2067,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2070,126939,79447,76850,98159,103133,53897,42492,53106,22240,42741,72779,24758,100,"tower"
2076,367.5,379525.5,571386.75,555373.5,556731,543061.5,584229.75,552699.75,502471.5,509460.75,468714.75,457152.75,75,"tower"
2123,76301,73434,75115,55489,24950,117431,104578,114776,59624,32969,0,72946,100,"tower"
2132,332925,297022,312626,139342,229810,309340,346178,259920,166943,181419,110583,268181,100,"tower"
2144,90785,75984,76153,73801,0,73618,108264,109773,74840,0,115,80092,100,"tower"
2161,51082.5,46799.3,43644.05,44039.35,43996.7,46610.05,51037.65,50716.45,42503.8,49351.2,46956.3,48849.2,5,"tower"
2236,0,950,0,0,0,0,2551,965,0,0,0,0,100,"tower"
2240,335557,322494,263978,328032,330410,322654,342300,356025,248716,199376,262623,327660,100,"tower"
2241,0,0,0,0,1919,0,0,0,0,4735,0,0,100,"tower"
2244,0,0,0,0,0,0,0,5395,2150,50906,0,0,100,"tower"
2277,916979,766316,670259,873103,808755,690361,767597,890491,560588,592337,825945,930335,100,"tower"
2322,257063,546268,23283,165546,636292,696378,933345,852366,516424,355089,423424,277830,100,"tower"
2324,1611592,2005503,1640575,1448454,1093922,1630765,2247516,2141299,1716950,1732486,1729227,2057461,100,"tower"
2326,0,0,0,0,0,88628,60766,136751,0,0,0,0,100,"tower"
2336,19454.5,17822.9,18926.3,18330,15877.5,13413.9,39243,104203.6,86863.2,68788.3,75627.2,93415.9,10,"tower"
2378,564943,477654,525163,324672,47837,188513,597777,317649,481121,231650,406199,420628,100,"tower"
2393,0,22022,0,0,129,55327,79598,0,520,0,2165,0,100,"tower"
2398,1286204,1320548,1433733,1280360,1428383,1508275,1727380,1474133,1450416,885997,1008617,1126991,100,"tower"
2406,556582,672542,721030,1024791,625649,1221936,1215098,922725,992768,662732,828820,398040,100,"tower"
2444,336121,226685,177361,344853,490841,522927,541544,526898,379928,338229,358036,410454,100,"tower"
2446,278632,247747,242296,299850,373384,270568,289338,285695,131661,0,86339,253986,100,"tower"
2450,0,0,1601,0,0,25574,74333,69300,42657,163966,23777,15679,100,"tower"
2451,4166343,2993849,4567669,5788003,5661163,6077426,6590535,6413988,4315417,4984108,5246795,6141934,100,"tower"
2454,540396,485776,542746,674574,817624,561656,630818,587612,480060,379901,434162,412349,100,"tower"
2465,41095,34749,39398,41579,46843,49769,49486,49370,44709,55031,40463,52790,100,"tower"
2539,359637,352538,316106,696097,533011,765166,1012781,787995,649761,649910,574372,535012,100,"tower"
2708,481059.5,421720,261548.5,490818,364278.5,487960,454931.5,390484,323046.5,421420,497063,408630.5,50,"tower"
2712,2288303,1570293,2128677,2097858,1561475,2201064,2254754,2106524,1542696,1869637,2168329,2215161,100,"tower"
2721,1891723,1683301,1851624,720007,1149897,1742576,1705724,1725440,1667240,1509279,1682819,1318101,100,"tower"
2828,2361387,2232059,1233352,0,599661,1055251,1992913,1914250,2204835,1835518,2147357,1776984,100,"tower"
2840,5040417,5201834,3330355,3292479,3779291,3974717,5610137,4493701,5221664,4362877,3866293,3075762,100,"tower"
2848,232354.5,191169,167508.5,103529,10560.5,202994.5,168196.5,45462,19643,105745.5,73905,133048.5,50,"tower"
2850,2087235,1708427,1710496,1773886,1900814,1269296,1578752,1533038,1543384,567853,14364,1266734,100,"tower"
2872,1940195,1909521,2133915,2045307,1169551,1875427,1688581,1663750,1033990,0,1891211,1755048,100,"tower"
2935,273800,277182,299690,288556,197692,318657,314159,297256,257168,227107,232041,271353,100,"tower"
2936,146157,179308,194712,156952,126450,181354,193050,197027,172902,139432,101235,183464,100,"tower"
2943,75784,66453,64509,68581,65828,72189,64471,71342,62238,50145,69197,84850,100,"tower"
2951,0,0,0,0,194547,63555,234075,502193,14967,0,0,0,100,"tower"
2952,3506194,3824972,3834326,3776985,4668105,5489785,5916693,5317225,4154382,4894660,3431391,3551895,100,"tower"
2953,537327,109580,0,381,308275,723670,687089,748915,570646,509870,131293,0,100,"tower"
2963,3154129,2971606,2287177,2017728,2277817,3882792,4391110,4392759,3632787,3313605,2372874,3475414,100,"tower"
2964,349767,371424,327451,387757,386511,479305,729076,537475,395419,473978,178723,371519,100,"tower"
2965,147129,152644,140108,137924,225551,302393,349397,242921,162478,155132,134542,151066,100,"tower"
3006,448867,325127,107473,368292,274003,337276,457569,519234,438198,265911,331523,511013,100,"tower"
3008,114327,133280,183551,138177,52995,159635,447758,233342,70243,240295,166523,275119,100,"tower"
3096,0,0,0,0,0,14152,6191,0,0,0,0,0,100,"tower"
3115,705047,621388,670746,343786,701553,666094,812992,501066,514799,498814,541570,774595,100,"tower"
3118,5295322,5445778,4971606,3169867,4914445,5552971,5910201,5838660,2464585,2805999,2732048,4605342,100,"tower"
3122,5998812,5099350,4976176,3799483,3487384,4272855,5512538,5987810,5482200,4775727,4075151,4510375,100,"tower"
3130,2061045,1700444,504908,1680045,1875172,1999386,2086375,1599309,1980005,2152312,2030232,2199264,100,"tower"
3136,5505560,5493098,5556323,5559367,5629890,5732670,6008907,5467407,5645117,5308537,5411892,5782069,100,"tower"
3148,494884,424770,52316,31121,0,668969,411526,31418,68962,0,69767,97253,100,"tower"
3149,4556276,3598056,4018847,2295125,2351334,4228259,4067849,1935091,3100796,4331110,3896287,4471625,100,"tower"
3179,4903304,4664170,4912273,5194437,3975833,4789261,4347935,4471714,4149735,4897438,4675469,4900898,100,"tower"
3264,188421.2,139065.4,209249.4,199583.2,185589.4,137668.4,127878.6,77166.8,65303.2,31817.8,73650,71969.8,20,"tower"
3280,923453,829719,1020214,950855,1194917,1229468,1259913,1174878,1227248,828254,793811,468352,100,"tower"
3297,2056317,2128025,2137194,1632576,2212491,2243045,2319940,2209722,2264759,1695027,1912365,2126471,100,"tower"
3298,20006.06,15640.77,0,5524.59,20437.46,20560.75,20688.84,20166.48,20497.89,17242.9,19637.33,18146.28,1,"tower"
3319,938276,838712,914670,915129,834534,838303,845965,711705,228007,0,0,172143,100,"tower"
3325,121530,103219,88041,0,70,27197,131254,127701,111101,124072,123697,131449,100,"tower"
3405,2283343,2091633,1925432,2165555,2252780,2223657,2360156,2192004,2017435,2179461,2159843,1799225,100,"tower"
3439,394884,260216,265276,254927,462343,555233,408349,83068,7615,0,0,0,100,"tower"
3456,762017,647726,841785,720816,804794,1016436,1060501,1109497,968801,1002724,546802,588797,100,"tower"
3459,560152,452084,528160,431415,365868,636622,489723,652352,225613,485171,822986,828440,100,"tower"
3464,0,0,19,147881,109635,263756,155475,84735,142922,0,0,0,100,"tower"
3469,80112,101738,197056,247837,280926,657489,667526,500467,232105,161264,95095,323112,100,"tower"
3470,4290309,4140465,2912385,3691352,4413625,4396718,4232593,4486816,3999341,4113139,3601586,2748193,100,"tower"
3478,4214.76,5141.97,5382.48,4457.11,7290.22,10652.94,12518.06,9085.14,5130.04,5495.46,5303.85,1191.1,1,"tower"
3482,646280,586361,894950,594921,498781,926641,919357,863154,664738,651070,495237,598918,100,"tower"
3483,0,0,0,0,107500,100466,136066,80262,0,46563,188346,28942,100,"tower"
3484,291925,328515,647674,626082,600791,761679,900400,850707,322269,343459,586910,378996,100,"tower"
3485,316874,280166,502168,597894,507817,698936,734779,659305,345225,290756,375635,231046,100,"tower"
3494,133037,17334,257357,116700,150569,145338,377869,443308,218094,36512,98819,121173,100,"tower"
3502,17877,3655,23674,3480,69899,128331,137526,114453,42886,3474,2055,16906,100,"tower"
3559,3399.1,0,17248.2,45160.15,54552.8,61222.75,48100.4,38567.15,10208.7,0,13555.55,1167.55,95,"tower"
3574,0,0,0,0,0,1691,0,0,0,0,0,0,100,"tower"
3602,0,394,33,67236,126353,209826,190086,150166,19687,3040,9163,501,100,"tower"
3604,0,138962,216915,149717,181159,33976,133937,137495,3147,0,0,0,100,"tower"
3609,0,0,0,10917,46354,76003,39984,38151,44456,11,0,2402,100,"tower"
3613,0,0,0,4029,35310,45181,10248,14499,23316,0,0,0,100,"tower"
3630,20488,4861,31283,24397,49913,79631,28478,33929,17351,2466,20133,25468,100,"tower"
3631,214690,122489,245031,115211,203975,277125,211258,207613,160880,146558,86111,119123,100,"tower"
3644,839929,742031,253141,399271,668978,676981,794993,699814,678822,678701,669790,716875,100,"tower"
3648,0,0,0,0,14818,236556,326124,354443,383414,283797,242047,136291,100,"tower"
3775,1708460,1931139,1851419,1359171,1664508,1627743,1920134,1758559,1255236,1355039,970151,1003145,100,"tower"
3804,702078,573539,401239,247162,8475,1196926,983426,518638,634903,463006,1056148,1181287,100,"tower"
3845,4499148,4739741,4200808,3033513,1801505,782390,4240529,4342710,5462978,5757447,4984580,5338059,100,"tower"
3935,9390909,8031076,8630270,5719106,5524571,8231012,8406481,7593959,4930442,4153447,4243475,4680900,100,"tower"
3942,34678.6,43113,46834.6,31835.4,6066.8,28120.8,25465.4,8935.2,0,3850.4,0,3956.4,20,"tower"
3943,3343145,3393938,2161219,1661136,3176894,3369794,3506874,2959310,2760275,2110345,3155333,2931621,100,"tower"
3944,5973786,4169815,6378122,4339541,4519841,5740780,6734010,6732661,5295569,5968796,5697526,6023450,100,"tower"
3948,4680130,4348309,4227194,4531146,4200879,4456107,5444605,5539197,4394528,3789272,2636901,4900438,100,"tower"
4078,693387,1761347,1123046,1010898,1146177,842424,2372988,2584486,1918510,2019351,1763360,1754553,100,"tower"
4158,183489.5,162859.1,162609.9,147284.6,130087.8,173379,176571.6,172514.6,160357.8,135990.6,185110.7,184680.3,10,"tower"
4158,1429374,1321604,1038556,1333324,1306900,986301,1220668,1173488,1324855,1264245,1080142,1419042,100,"tower"
4162,2779897,2382144,2708222,2009257,2524239,2498607,2449789,2586244,2093736,2384680,2274726,2677884,100,"tower"
4259,230733,234837,293997,295750,140049,234133,307195,311345,322144,253658,207344,203938,100,"tower"
4266,4240,1042,2466,0,9925,60681,93481,76191,18360,0,0,23604,100,"tower"
4940,581654,551885,649017,582977,905008,1068979,1486036,1506672,1286336,405012,1121590,1037438,100,"tower"
4941,7800969,5072830,8569527,8011896,8139101,7894858,8083552,8381682,8061975,8004412,6477254,6151669,100,"tower"
6002,7400202,6446433,7878287,9920472,10307869,10007774,10170020,10252963,10060064,10283150,8756184,10228877,100,"tower"
6004,4203418,3828406,3801204,2402189,3372057,3358791,4482287,4215359,2421330,4022186,4010128,3359291,100,"tower"
6009,5713309,4540906,4430831,2984113,2777232,3756404,6064815,5808838,5270076,6328219,5865502,5938311,100,"tower"
6013,0,0,0,8735,0,0,31852,21612,8048,8398,52296,751,100,"tower"
6018,2403257,2331403,2258069,333824,2253693,2193677,2381411,1935290,2323983,1749035,1971803,1956300,100,"tower"
6019,4352018,3893941,4199585,3997251,4337096,4011581,3720972,3425636,3419853,3726706,2836407,5858349,100,"tower"
6021,4682722,4508124,4177417,3391974,4534751,4261207,3649405,4657873,4311772,4617342,4382340,4511467,100,"tower"
6030,4942112,4053705,3109252,2419350,3282926,4108208,4660257,4635559,4395011,4716920,4545916,4975364,100,"tower"
6031,1672566,2030168,1518444,1887944,1622217,1640873,1782429,1502093,1457825,914600,1223112,1437175,100,"tower"
6041,4045261,3781027,3002196,2057789,2116871,3301878,3414181,3674991,3278678,2893424,3368085,3922669,100,"tower"
6052,2811248,4730624,5306861,4976783,5243505,5245760,5478355,5201325,4958659,4280819,4961210,4121043,100,"tower"
6055,4360007,4084188,4087670,2514885,4367259,4010080,4177909,4436167,3167839,2853123,3834688,4325081,100,"tower"
6061,1344780,1252261,789033,825332,805572,1289197,1489271,1435366,1453659,1235804,1068163,1455191,100,"tower"
6068,7888714,8100542,5854375,5546400,6440860,6856106,7725346,7834081,6586277,5272305,5391214,6893315,100,"tower"
6071,1919825,1910060,1662933,1880333,1885939,1842936,1928196,1615907,1731957,1957057,1904486,1734712,100,"tower"
6073,849294,380069,636160,562285,336680,728912,836339,996401,600516,1025014,970244,529212,100,"tower"
6076,8443444,8545132,8962706,7929925,6239726,5197289,8027411,8265406,7332760,8805281,7975622,8649886,100,"tower"
6081,23619,15023,7666,45487,72395,103839,253403,24746,9808,1054,14318,80767,100,"tower"
6085,3752494,5299449,6136879,5759865,6033314,6089636,6090646,5658450,3535200,3600963,4379322,5808067,100,"tower"
6090,8204204,7878075,5520677,7289987,6427129,6570433,7206144,6756125,6489232,4368230,4757788,7172317,100,"tower"
6094,8908719,7772507,8390278,5827908,5466729,7523479,8798087,8078632,8393445,8959193,7804162,7956950,100,"tower"
6112,965648,863271,951721,752183,859601,908237,995033,938909,794428,936184,926980,876722,100,"tower"
6137,1879101,1804927,1409628,1300499,1666672,1678895,1816717,1538962,1598928,1572549,1650925,1795986,100,"tower"
6139,56444.65,38353.83,42645.97,43119.19,48300.69,35069.8,52409.71,56163.65,51282.48,43852.26,35685.08,56380.82,1,"tower"
6165,5037939,4358674,5192851,5120951,4762224,4427797,5021590,4854329,5042459,5019322,4927593,5049488,100,"tower"
6166,8741706,8222987,5879215,7651009,7887071,7492619,8970994,8493715,8236123,8285441,8080110,9033651,100,"tower"
6170,4898211,3718831,1961228,4239655,1606552,4238148,4647750,4668096,3837760,3062447,3976804,4183145,100,"tower"
6177,2794835,2882346,3038433,3103325,2582010,2901115,3120130,3122942,2927363,2774094,2763181,2799285,100,"tower"
6183,1877012,1883428,186759,2084947,2078496,2050302,2253735,1943705,2005520,231947,1855723,2153568,100,"tower"
6193,3597788,3189460,3661507,3456098,3707690,3587972,3737307,3860575,3456323,2578261,2759220,3674390,100,"tower"
6194,3595134,3448413,1751006,2167250,2885851,3574159,3651226,3757843,3481940,3446457,3433446,3720384,100,"tower"
6195,648353,631815,542932,465878,580551,616272,691657,638110,624578,0,0,183036,100,"tower"
6204,5966433,5375595,5642768,4588883,4353474,5570797,6151724,5770879,5850254,5064086,5248510,6160302,100,"tower"
6225,81779,75937,62403,75947,0,67426,74264,74266,44207,0,0,0,100,"tower"
