"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
1356,5761622,5657591,4982083,5371349,5869428,6512413,6635972,6919646,5379173,5072927,5050906,5804227,100,"tower"
1363,788321,748591,809630,737906,819222,825218,815172,780490,781007,714001,331937,828953,100,"tower"
1364,3388706,3175494,2681479,2471685,2169774,3450862,3916708,3770469,3206468,1846078,1862715,3677056,100,"tower"
1378,658316.8,464873.8,420433.7,486190.6,357029,494029.6,753213.7,637415.4,442452,540102.7,241674.4,346027.3,10,"tower"
1382,835320,967356,1016316,974765,503868,526772,1011653,897252,1011738,756011,1006574,1103425,100,"tower"
1384,51582.8,54589.4,5516.4,0,0,0,89701.8,106492.2,37693.2,9905.6,40.6,89404.4,20,"tower"
1393,1837758,1899658,2323314,2194051,2087954,3439138,3811177,3392876,2065165,1046392,1660071,3200811,100,"tower"
1400,7731.9,27463.7,6241.2,7457.3,0,32378.5,16104.8,12191.9,13515.2,33912.5,3811,2829.8,10,"tower"
1404,6531,0,0,0,0,0,0,3584,0,9984,0,0,100,"tower"
1439,17340,0,0,0,5174,54838,67964,48466,100276,48374,6194,0,100,"tower"
1447,0,0,0,0,0,0,0,41490,75270,7452,0,0,100,"tower"
1464,0,0,0,0,0,0,555716,22157,2567,18295,0,59766,100,"tower"
1564,5114,5706,0,0,301,20036,0,524,0,12412,0,8045,100,"tower"
1571,79624,434635,1061956,696795,765865,509099,2547973,2246859,770141,300265,944,0,100,"tower"
1595,47725,56578,59281,6883,0,18731,17090,13721,17262,0,0,0,100,"tower"
1619,2241273,1664310,780400,730317,165006,719327,1052919,1038750,663330,404966,346862,1900262,100,"tower"
1682,3729,22918,48900,51446,24590,19115,74702,77286,56450,37427,0,0,100,"tower"
1702,0,1658,31913,34751,165286,14376,132968,642628,174205,203636,16569,11950,100,"tower"
1831,29844.9,21849,44459.25,28637.1,31347,78015.45,101785.65,83884.95,35162.85,71769.3,62881.8,62266.35,15,"tower"
1832,543359,460280,350975,519457,495295,518517,573549,619607,398437,392754,0,178964,100,"tower"
1880,0,1480,0,8249,8079,4926,6370,16533,6315,1834,0,0,100,"tower"
1893,3460820,3195397,2919800,2330817,3196623,3096328,3428313,3095464,3064943,2485915,3288736,3507658,100,"tower"
1915,13812.65,8880.62,7513.2,0,6562.77,10759.52,9511.31,12774.56,12156.67,14721.25,14461.13,15305.36,1,"tower"
1943,14066.7,16105,37727.3,13531.2,0,1153.1,5664.3,6690.2,943.3,5507.9,8611.8,18453.8,10,"tower"
1979,20403,20237,23335,18100,17793,19746,20310,25994,24250,23302,19945,19765,100,"tower"
1980,12314,5129,0,0,0,7157,11517,12759,1480,0,0,0,100,"tower"
2001,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2022,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2049,96409,95506,0,118657,400283,744119,694079,763815,560806,415484,0,0,100,"tower"
2062,0,0,0,0,904,0,23338,0,0,5340,2829,6591,100,"tower"
2067,0,0,0,0,0,0,0,1627,0,0,0,0,100,"tower"
2070,306340,502948,442448,396978,558814,448371,452989,328774,219789,376070,431618,273143,100,"tower"
2076,538515.75,248784.75,384031.5,30789,379209.75,518175.75,543544.5,508039.5,237581.25,258072,497358,318454.5,75,"tower"
2123,39389,58692,21703,0,0,0,0,0,0,0,0,0,100,"tower"
2132,4955,19025,0,23942,0,33249,20788,23506,21404,19163,7922,8166,100,"tower"
2161,0,0,0,0,0,14559.75,16054.55,5983.7,483.1,825.1,0,0,5,"tower"
2236,0,0,0,0,0,1154,712,0,618,0,0,0,100,"tower"
2240,282796,235346,200230,152942,166290,176193,337746,376878,315179,249865,336972,338755,100,"tower"
2241,0,0,0,800,0,0,0,6290,1484,0,5322,0,100,"tower"
2244,0,0,0,10,0,0,3664,0,68,0,0,0,100,"tower"
2277,481052,219642,0,0,0,195105,358325,510505,340607,195992,171290,653432,100,"tower"
2322,0,0,4242,37502,74826,788571,807694,539030,68927,85564,0,0,100,"tower"
2324,0,0,0,64127,0,485744,743585,732346,121378,94037,0,0,100,"tower"
2336,7663,2921.2,12112.7,21697.4,19205.7,20311.5,22830.5,21817.4,5705.7,12440.9,2474.4,11257.9,10,"tower"
2378,0,0,0,0,0,0,0,11770,0,0,0,0,100,"tower"
2393,14017,0,0,0,0,24760,77890,78888,41898,25869,0,8562,100,"tower"
2398,1117183,874784,1037003,1163809,1226680,1481094,1659625,1682368,985301,673481,505252,326007,100,"tower"
2406,1114105,1007803,1528681,1257369,789761,1447042,1753575,1721074,1118157,1142415,523259,775562,100,"tower"
2444,372652,271291,43265,281192,357390,573018,625166,562608,590135,400525,49068,176266,100,"tower"
2446,164232,98068,199078,160090,166250,152045,253877,239313,82926,0,0,0,100,"tower"
2450,53386,32581,18507,226937,21503,178411,178685,155646,146844,28128,18518,15639,100,"tower"
2451,6007113,3519136,4360798,4242027,5216675,6110319,6092433,5601328,4488270,6320459,5155715,5246013,100,"tower"
2454,309754,162401,423310,460159,400689,384233,421588,458313,274755,560765,633047,440498,100,"tower"
2539,804556,704825,788364,995438,982230,901165,994861,1091024,994527,1055790,1002755,627233,100,"tower"
2682,19949.05,20412.65,2544.1,0,0,437,23918.15,9839.15,256.5,172.9,0,14004.9,95,"tower"
2712,1821518,877930,0,0,142268,1947092,2092312,2364585,1952243,1395915,0,0,100,"tower"
2720,954014,927412,970963,634261,842163,850172,918578,956627,905683,652298,994462,861732,100,"tower"
2721,787591,909516,28393,0,937186,2517816,3579851,2549173,1269082,910558,1271169,3239315,100,"tower"
2723,935411,956112,883395,790484,624082,874110,942316,936556,895034,679433,1028524,842953,100,"tower"
2828,1765160,185305,20791,1640854,0,1334208,1854773,1840019,1997459,2093523,318333,1644018,100,"tower"
2832,3492149,3094465,3115839,1814940,2998168,3268356,3153528,3634278,2932219,2989465,3261843,3517161,100,"tower"
2840,3472772,2411036,1831670,1852460,2272758,2265955,3495529,3823729,2545788,95562,325229,2844516,100,"tower"
2850,1473573,1344541,351506,1517021,1467592,747927,1735420,1827366,1468766,1638440,1166436,2046110,100,"tower"
2935,182173,157862,139214,119126,119060,156514,188900,191846,143577,103653,149650,149082,100,"tower"
2936,0,0,0,0,0,20561,54039,26141,7491,0,0,1748,100,"tower"
2951,340081,0,0,0,13124,224505,494448,459011,280634,0,0,0,100,"tower"
2952,2475406,2140529,1883523,1909584,760316,2358689,3967672,5127350,4500015,5329331,2236559,5826101,100,"tower"
2953,0,14261,57556,0,43993,296986,521048,341475,320247,279961,137688,4204,100,"tower"
2963,1389166,2100946,1282305,982807,1965953,1981920,1992002,2165310,2448687,2043523,1202654,425630,100,"tower"
2964,33393,31970,1001,242302,168288,591385,529453,570534,375753,248606,28392,224263,100,"tower"
2965,124769,109520,166294,136892,145004,234035,251945,258224,237788,125822,146295,142278,100,"tower"
3006,127104,296986,479137,380657,292390,348659,387090,376759,309009,211402,321183,144473,100,"tower"
3008,168497,129906,111460,245118,236227,318722,362167,289971,438430,396907,428869,366641,100,"tower"
3096,0,0,0,136,3291,0,125085,73058,78997,0,573,15658,100,"tower"
3118,5176844,4818785,2558602,2511455,2911000,3634239,4383472,4704756,4221644,3694894,4701006,6223667,100,"tower"
3122,4760828,3870599,2467295,2192869,2428173,3466710,4480950,5165879,2109986,1518145,1933137,4264595,100,"tower"
3130,1694061,1457616,1394746,490954,1278534,1490306,1886432,1806998,1391019,336089,616147,1725354,100,"tower"
3136,4793974,3917713,2866455,4834401,4586181,4781971,5601473,5710851,4481333,3974586,5147226,6423553,100,"tower"
3148,2235976,1735652,2277865,3930807,2475637,3231441,3937091,2995754,1530509,2670631,985627,3795,100,"tower"
3149,3538418,2669389,221842,2329367,1859257,2569341,4142693,2756341,2210348,75874,36513,1881478,100,"tower"
3264,298.8,159.6,0,12091.8,30790.4,31973.6,71050.6,58688,67539.6,28732.6,9432.4,553,20,"tower"
3297,1361299,1669447,1224295,222915,848194,1717036,2090020,2040295,2062499,1724785,1747454,2027614,100,"tower"
3298,16760.64,14726.01,19827.22,17894.69,6884.14,16255.17,18964.25,17492.32,609.61,0,6972.48,18780.92,1,"tower"
3405,856637,795798,1037445,975365,1018935,1112992,1138473,1128307,1084327,812353,883155,1075373,100,"tower"
3443,45427.5,19783,0,27051.5,45831,69925.5,207795,210823,194857.5,81107.5,0,4643.5,50,"tower"
3456,709859,598558,652392,864446,1139899,1103218,1414580,1463493,900703,723472,629797,599801,100,"tower"
3459,802686,677570,770972,399336,66726,888352,1057542,880893,768876,706603,484013,589915,100,"tower"
3464,0,0,0,0,0,13881,0,0,0,0,0,0,100,"tower"
3469,26815,0,10100,13194,143173,331757,416218,426781,345002,181180,62363,3066,100,"tower"
3470,1136055,1217280,1307817,2717978,3331133,4134988,3402126,3043149,3493682,3467068,2513080,3408652,100,"tower"
3478,2686.52,2372.63,2181.35,2167.99,2960.18,6148.04,5410.87,5214.26,2657.87,1170.64,2060.51,1923.21,1,"tower"
3482,576594,450103,425567,634853,592872,666411,963402,534002,341510,334500,367791,179034,100,"tower"
3484,46958,154889,154617,223563,181537,408335,425217,466151,288652,306428,175889,273775,100,"tower"
3485,22391,123533,233465,425964,218999,472908,606446,592627,241903,280890,385770,268001,100,"tower"
3559,16885.3,26879.3,20552.3,45514.5,41857,25053.4,1668.2,26921.1,23430.8,24521.4,9855.3,4684.45,95,"tower"
3602,56803,39007,0,0,0,0,0,0,0,0,0,0,100,"tower"
3604,8069,0,0,0,1048,30549,46557,57538,38467,39489,3419,39543,100,"tower"
3630,0,0,760,0,0,782,10962,22945,0,38,261,0,100,"tower"
3631,42640,35042,101990,39048,44074,71492,69867,58697,63111,0,0,0,100,"tower"
3648,0,0,0,31106,0,100173,280533,283246,49633,0,0,0,100,"tower"
3775,0,18684,23777,58909,565987,325861,178966,289788,251512,148650,167108,40311,100,"tower"
3804,1112008,776960,802508,171476,652095,693355,852668,922288,709670,756646,11429,585694,100,"tower"
3845,2141469,0,0,0,0,1095991,3525608,4840490,4513734,4028253,2869830,4381880,100,"tower"
3935,7085743,6354671,5289817,7206545,4836917,6139327,8801414,7686654,5535015,5136815,3390207,7185316,100,"tower"
3943,3782022,2973668,3229632,1756466,1795478,2797610,3665424,4119453,3515192,3939362,2699101,3287919,100,"tower"
3944,5472547,5705572,4989293,6002558,7307781,6061249,7106860,7352522,5006130,3825414,4352208,6991666,100,"tower"
3948,3863995,4538114,3418971,2362800,1993965,4289019,4321236,3718301,2346863,1213915,4850727,4479671,100,"tower"
4078,2112030,2188807,1181613,1403010,1463329,1207114,1624205,1397436,1773555,1942880,1574914,835385,100,"tower"
4158,149039,113534.4,116841,124790.6,150878.7,146588.8,156371,134001.5,150227.6,130908.6,158677.1,160410.7,10,"tower"
4158,1216143,1087600,646947,1012332,1149076,1039524,1257157,1041176,968962,1137507,1165778,1049305,100,"tower"
4162,2705083,2389614,2312120,1844058,1668070,2294680,2687418,2507052,2633334,2589637,2399474,2609613,100,"tower"
4259,141004,146791,151622,130344,200946,0,0,0,0,0,0,0,100,"tower"
4266,1907,471,0,0,2335,10200,51253,60867,18643,0,0,0,100,"tower"
4940,11716,6695,0,5707,0,420007,446390,349746,190299,282188,110787,52404,100,"tower"
4941,5355444,3413580,2999329,4205928,5286099,5396929,7093443,6915873,6720228,7220768,5934614,7343323,100,"tower"
6002,5659555,5043402,6121880,4647411,5761869,9586334,9959433,10274581,9549893,8860043,8985743,9865369,100,"tower"
6004,4283235,3342229,1035807,1679249,2328469,3681395,3835622,4243557,3810662,4271419,2926835,3904289,100,"tower"
6009,2378308,2988885,1571236,49885,173519,1825015,3775652,3223932,4305808,3936139,2234110,4478194,100,"tower"
6018,2369039,2033235,1356147,247,1406487,1935679,2141405,2408374,2266708,2422883,1994579,1677575,100,"tower"
6019,0,0,0,0,2256178,3868020,3591295,4393316,3652883,3319697,2858721,3609617,100,"tower"
6021,3868363,3528098,3699140,3924995,3713538,3522142,4279124,3808639,2853325,2895682,3964974,4275910,100,"tower"
6030,3375002,3091028,2108895,1675510,1911874,2818847,3538119,3472163,3196707,3002334,2957184,3318399,100,"tower"
6031,1551920,1683367,2217332,1633297,1530947,2061325,1762664,2016111,1608205,0,1401440,2307646,100,"tower"
6041,3900424,4048454,3312322,3196006,3428497,4393902,4414550,4079608,3822167,3115155,2075923,4434868,100,"tower"
6043,816333,681373,895674,1180381,1186664,1277682,1361491,1408895,1216049,1123170,1147565,1022784,100,"tower"
6052,2420277,2607122,138248,425971,1874701,3564874,4292932,4010064,1743495,1114145,1702498,593741,100,"tower"
6055,2238281,1874492,2016376,1620163,1454539,2839275,3139171,1408639,810888,919321,331085,1712190,100,"tower"
6061,414719,746968,106878,0,0,321791,379158,279927,0,138834,0,109473,100,"tower"
6065,2076892,663816,2431487,2034377,2061343,2511430,2586394,2584201,2065420,0,79229,865091,100,"tower"
6068,5027188,3747870,2489347,3075877,3112016,5903719,6652526,7421264,5325403,3897764,4302810,5570523,100,"tower"
6071,4328214,3730075,3030913,1832039,2093329,1639100,2989057,4114860,3853254,3420448,3922774,4177062,100,"tower"
6073,1404738,1436128,1335680,1144990,1480652,1520438,1595159,1616508,1484091,1233571,781799,1029581,100,"tower"
6076,7621357,6665293,5568776,4985252,2418516,4467963,7881595,8207132,7780828,7492055,7303883,6649074,100,"tower"
6081,21226,431,3636,19900,7780,5930,136455,195850,23223,23,9,12186,100,"tower"
6085,1965067,1779940,1704057,1719920,2755297,2190937,3646527,2292936,3175470,3102316,2508261,2108275,100,"tower"
6090,6016181,4456256,3380301,3320261,3560362,4292566,5628409,5976020,5451888,4812374,5089716,6304279,100,"tower"
6094,6881542,4195253,564089,3434458,6101672,5184507,6751424,6503762,7221868,6948291,5475301,5101050,100,"tower"
6096,2226902,1987661,1992873,2077851,2108119,1951308,2025735,2314385,2099448,2204982,2054276,2084289,100,"tower"
6112,803860,535893,634696,666304,648433,818198,906138,793058,314467,189867,294720,420295,100,"tower"
6137,1100697,1066684,777331,1372436,1220978,634016,801951,871154,1353994,1478845,1313039,1259347,100,"tower"
6139,19742.94,8778.19,14825.83,16111.46,17455.6,20910.79,22722.21,23956.47,22467.01,18482.06,15098.61,33489.88,1,"tower"
6165,4772653,3575464,2586999,2736484,2840966,3726313,4445373,4481946,3859124,4022860,3818335,4510708,100,"tower"
6166,3954508,3080315,2034967,4611772,4794351,5384619,7224989,7017221,4012987,5096180,5179905,6600652,100,"tower"
6170,4278654,2881660,307097,6293,2011395,3448192,3635554,3237216,3928233,4063328,4018792,3170858,100,"tower"
6177,2514304,1858638,2076472,1240124,1798691,2298173,2495087,2546182,2131915,2319231,2069360,2393672,100,"tower"
6183,1738477,1174593,501299,703514,1511188,1456340,1473638,1429293,1556606,1426543,1266090,1587630,100,"tower"
6193,1926248,1673300,2116796,2489348,2204273,2728130,3062523,3212159,1662813,1805092,2194875,2595835,100,"tower"
6194,2733129,1852903,1887361,2185495,2602798,3180144,3528423,3163995,2162240,2233080,2445351,2166620,100,"tower"
6195,622087,840361,936970,628786,736819,1066311,1313567,1144394,1012783,827453,865914,1077254,100,"tower"
6204,5356915,4377244,4919203,3929185,3035980,4323087,5216609,5298083,3892286,3295793,3223840,4772648,100,"tower"
6248,1283359,1398190,0,0,734987,1641173,1725896,1566822,1354102,1662747,1549041,1749731,100,"tower"
6249,76071.9,37029.2,20217.9,0,20636.5,115372.1,160741,120814.9,32353,38927.8,0,48009.1,10,"tower"
6249,688692,83298,0,561766,1151981,1123954,1090534,817846,327778,479572,160838,472337,100,"tower"
6250,1249974,816318,258592,283656,938405,1187317,1694738,1678358,1595758,448338,950689,636088,100,"tower"
6254,1987736,1537988,1395153,1483815,460015,2051513,2283545,1783715,1147264,1747973,1502617,2144888,100,"tower"
6257,7823695,6796105,6838922,4433741,7705175,9341796,10400640,10396433,9170649,6448295,5570652,8840718,100,"tower"
6264,3384191,3143618,1785428,3996926,3234139,3366439,3636619,4024646,3122723,3590752,3618364,4168500,100,"tower"
6285,93181,86111,92318,77816,55594,79657,93084,81916,72615,24118,93251,100149,100,"tower"
6358,730,169,906,1737,3831,10312,20116,23979,2229,5754,6858,4004,100,"tower"
6469,3400997,2707644,2419457,1600009,1631212,2269758,3254942,3465412,2714757,3500296,3176853,3456657,100,"tower"
6481,4735501,3801460,2739537,1522861,3280254,3590520,3807629,3890225,3581318,3904906,3602399,4336848,100,"tower"
6504,201595,184237,191912,126309,152116,131550,163209,173558,166273,150159,113975,124432,100,"tower"
6559,247001,212303,227537,228692,228873,221082,240647,268959,189256,216678,261005,228620,100,"tower"
6639,1486957,1359547,1464830,1221067,1376841,1400278,1466853,1545118,1412761,1220051,1306320,1837945,100,"tower"
6641,2725797,1722345,1976858,3426086,3308567,4455768,4858263,4403718,4925533,3049934,1533863,5287516,100,"tower"
6664,1262427,483252,920217,804166,965358,1860943,2374313,2438810,1472144,2216838,2103538,1331498,100,"tower"
6768,750285,577588,636760,210597,617038,808709,747846,806597,842288,783183,857769,872831,100,"tower"
6772,1091832,922254,993224,0,0,924738,1432343,1393426,1283178,1304509,1287431,1391946,100,"tower"
6823,1354765,1464700,1583451,1384948,1521290,1472299,1763090,1706091,1307871,1593701,1395295,1617891,100,"tower"
7013,0,0,0,0,0,33175,0,13334,0,0,0,0,100,"tower"
7030,1391399,1108971,698216,1177158,1378516,1339835,1312998,1309306,1334769,1355919,1274016,1215805,100,"tower"
7153,550365,507474,928025,941847,868854,1233089,1307469,1169312,1141487,961496,867688,509745,100,"tower"
7210,1175930,880979,445022,1120940,796607,825911,1285969,1321419,749378,0,322462,814564,100,"tower"
7213,2703206,2353188,2726250,1599943,2293934,2847740,2970951,2898234,2512585,2339920,939186,2785823,100,"tower"
7238,688212,559223,600860,678148,787960,919963,956316,929965,704928,601734,695993,517609,100,"tower"
7242,13613680,11095920,12519960,9629720,1401000,10632800,13385500,13369720,13770580,9682160,7652060,7120980,2000,"tower"
7266,57615,44885,15250,35549,75479,70787,58585,81188,76793,71986,50276,68671,100,"tower"
7294,75383,70417,76431,84041,88335,96512,103956,104446,93882,84617,66419,68751,100,"tower"
7296,290257,393128,438282,528059,321812,571439,568556,506166,462573,513844,335148,486827,100,"tower"
7307,105791,98655,101846,0,1375,22131,120582,116817,97953,103151,97171,103787,100,"tower"
7314,305750,283951,297384,262599,227292,274450,276776,282925,273643,241885,275223,302400,100,"tower"
7350,319746,296836,286143,72408,112679,201866,274910,293759,276344,132855,0,303621,100,"tower"
7504,405721,337468,374116,381408,278991,379376,377294,392729,277072,367159,351386,376092,100,"tower"
7513,163300,168356,203523,210359,105217,182233,148393,127361,138526,85935,103437,156139,100,"tower"
