"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
207,1213342,1709071,1726029,2940858,2858907,3330644,3716357,4018372,4227529,3348074,2986199,3252820,100,"tower"
271,0,0,0,41684,0,0,0,124002,0,0,0,0,100,"tower"
298,5106593,4299923,2087833,1432102,4857221,4773389,5492443,4894612,5284109,5516586,4420860,4910796,100,"tower"
329,2778,3812,0,19630,209533,142650,203278,617308,581136,301848,296959,150385,100,"tower"
331,7022,21642,55895,7005,7395,96288,190658,640441,443839,366400,63842,63715,100,"tower"
358,1002744,1471594,1337111,909636,1311038,1201446,1464960,1447713,1416225,1194046,1476581,1396584,100,"tower"
377,120838,72613,81750,93817,87884,95939,113527,120439,120106,133172,127760,100896,100,"tower"
384,971265,766351.2,200567.4,472687.5,876265.5,795016.5,1034203.8,974763.6,892363.8,852202.2,923448,704709.6,30,"tower"
389,114842,118313,115271,31245,154612,130741,136554,114923,122879,124062,127746,0,100,"tower"
408,751657,704951,764056,715810,714953,634941,335857,645262,672918,429937,662276,166682,100,"tower"
420,0,0,34822,75338,165893,67948,35045,112839,139702,88958,107919,119303,100,"tower"
465,498549,473628,407337,123329,453416,552392,671710,612699,526256,395198,555503,416674,100,"tower"
469,1844051,1522345,1482863,1491099,991126,1375771,1839203,1720157,1342065,1559945,1566333,1530483,100,"tower"
470,366038.82,1385031.69,1532217.96,1518613.11,1134424.62,1495344.69,1637067.6,1357572.51,1315955.97,1489952.52,163910.25,1549670.85,63,"tower"
470,1933643,1542504,1707478,1489348,1583719,2052672,2081496,1937003,1533374,2142516,2045864,2042689,100,"tower"
478,1191,0,203,0,664,5840,3258,4889,1624,0,0,0,100,"tower"
492,886165,771080,563637,395032,469143,718697,917503,880234,799990,794463,832121,872081,100,"tower"
493,0,10468,0,0,26130,29621,0,0,0,34163,14789,2292,100,"tower"
525,1802829,1429562,1180937,643910,803896,779609,1428430,1577111,1350054,1359157,1438067,1512779,100,"tower"
527,423928,405248,381463,402281,412774,378141,435965,448556,532,420420,376518,150273,100,"tower"
533,642868,500706,437462,692815,720207,811700,1005023,881240,606261,505463,712136,832591,100,"tower"
550,215278,177496,91944,0,0,0,121458,216292,198870,222516,202976,183285,100,"tower"
562,0,0,0,0,0,46513,76366,31336,0,0,335,0,100,"tower"
564,1155706,1240779,1109685,1792021,1540679,2596859,2907879,2506912,2398932,1797658,1700138,1432484,100,"tower"
589,146171,102781,116342,153689,186322,131010,165388,199751,118442,17021,206094,263513,100,"tower"
594,179334,337018,16,265133,999940,879280,1007616,835898,976140,877197,1176696,680978,100,"tower"
599,0,0,0,0,0,36817,77583,29084,19009,0,272,0,100,"tower"
602,2037863,1868562,1708777,2423638,3695875,3060190,4179475,3807975,2384446,2072461,2174478,1631680,100,"tower"
603,0,0,0,0,18188,0,0,0,0,0,0,0,100,"tower"
612,342473.6,332388.8,371009.4,293262.6,375450.4,354351,368186,377052.2,371836.2,334614,331085.4,274455,20,"tower"
628,2433303,3527169,4508933,3870987,4224406,4277851,4750720,4603212,4201102,3927406,2304707,1924048,100,"tower"
641,124366.5,93071.5,117433,124449.5,106254.5,138421,105125,100462,94178.5,103255.5,142404.5,128983.5,50,"tower"
641,1162304,1180466,1265344,1285809,1848124,1900936,1603332,1706938,818394,810377,611719,1124453,100,"tower"
643,753852,654460,733229,504936,695176,706846,732724,737246,669844,648754,654622,679378,100,"tower"
663,565202,601277,561032,463097,636942,652020,678579,641468,650957,364558,316809,519052,100,"tower"
664,87981,0,93247,147468,153490,138282,210885,227198,170025,201541,173384,139797,100,"tower"
672,0,0,3255,100442,77449,32839,9656,6902,4958,0,0,0,100,"tower"
673,0,3341,3644,41792,38021,11904,11859,0,646,3115,0,0,100,"tower"
676,1120730,1069124,1075478,549840,1147356,1157461,1291411,1245636,1216941,1033478,1168427,1020810,100,"tower"
688,316049,259468,313784,249042,400991,439407,475351,401486,321591,265577,332961,274775,100,"tower"
689,295826,266326,312620,415242,230407,186354,151180,342676,317250,357144,260865,314398,100,"tower"
693,0,0,0,2277,0,0,0,1250,1562,0,0,0,100,"tower"
703,4901503,2399715,4333435,5652690,6801352,4928470,6338851,5578890,5083361,4286366,769789,962,100,"tower"
709,166693,176357.75,139768.5,373265.25,133263.25,166867,718939.5,201345.75,114968.5,111187,87251,185496,25,"tower"
710,247649,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
728,1559302,1177280,1455424,1133900,1258962,1028857,1504812,1279817,1222834,1024086,1070674,1014306,100,"tower"
772,148353,137091,146632,114022,117423,116503,47671,85855,106875,118552,128260,125665,100,"tower"
861,838289.4,708519,508127.4,877164.3,871869.6,909996.6,767528.7,909327.9,559322.1,812877,596389.5,816060.9,30,"tower"
891,1624209,1334262,1445136,845530,522512,1269953,1611580,1153742,1304287,1157882,1182901,1603740,100,"tower"
963,487988,486432,488758,516093,582351,568895,667301,629176,512460,8160,37159,473979,100,"tower"
990,79617,133249,21154,336211,394899,378485,419923,302518,257476,361806,362566,355494,100,"tower"
991,77046.2,49599.55,5761.35,0,58687.65,60795.35,216254.85,65100,19979.05,79419.55,137061.05,53478.25,35,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,3727906,3432367,1951846,965091,2850703,3043344,3309779,3093729,2844808,2036968,3775036,3658246,100,"tower"
997,1531501,501089,7808,733910,1508824,1099828,1303486,1398823,1280582,1572672,1204136,1186153,100,"tower"
1001,181232.8,182217.5,190937.9,317522.6,244377.8,263785.2,176686.8,225738.7,221111,197797.7,267653.7,265692,10,"tower"
1007,96181,334763,311284,423037,323959,261236,407770,194408,185946,32512,50161,84345,100,"tower"
1016,7565,2314,135,181,8089,36729,114335,8018,15140,355,0,0,100,"tower"
1040,119,0,0,0,0,75397,101737,19645,0,0,0,0,100,"tower"
1043,27395.85,36573.75,18055.95,6411.15,51602.4,39031.65,99878.1,29126.7,21069.75,38013.75,25283.4,46741.05,15,"tower"
1077,105091,268369,247857,86207,0,70344,141259,18397,11966,94909,123744,86429,100,"tower"
1082,2435376,2413737,2231306,2343127,2075815,2142281,2846747,2744818,2382451,2464413,2441626,2413017,100,"tower"
1122,162796,144917,159305,138965,157794,175458,267201,222118,203382,149855,167813,166109,100,"tower"
1131,395.6,886.4,39,0,108.6,2900,19011.4,4401.4,957,600.6,1458.8,659.6,20,"tower"
1175,72793,67983,74886,67279,10473,0,0,0,0,0,0,0,100,"tower"
1206,0,0,0,0,11728,44047,87648,39678,4700,0,0,0,100,"tower"
1217,3154,0,0,0,0,3565,23588,3811,0,0,0,7662,100,"tower"
1230,137636,130968,108207,119733,129182,129952,110941,120947,138146,31608,20240,0,100,"tower"
1233,228402,189864,220928,283430,313190,252659,313291,281531,254581,207993,215796,192223,100,"tower"
1235,88160,106887,7478,68755,124729,132503,136809,130000,53670,0,0,0,100,"tower"
1240,183516,145015,536928,347274,575655,450655,401667,179751,74769,0,55205,0,100,"tower"
1242,0,0,5644,27443,69508,153184,597075,293251,73557,0,0,0,100,"tower"
1248,0,0,0,13491,43345,56612,201838,57784,0,0,0,0,100,"tower"
1250,1307640,1094979,467444,975200,1588061,1623553,2089308,2074237,1366666,1576276,1771318,1965139,100,"tower"
1252,646910,563803,575874,330083,407362,633526,869301,731979,693612,762154,706807,692503,100,"tower"
1271,0,0,0,0,7950,25930,92563,139977,120573,0,0,0,100,"tower"
1317,0,0,10009,25137,0,0,0,0,0,0,0,0,100,"tower"
1330,0,0,0,0,0,2897,1537,1556,308,0,0,0,100,"tower"
1336,89808,110105,24427,29185,122544,128196,148830,122013,31779,28732,0,0,100,"tower"
1353,1412273,463297,1296599,0,0,0,0,0,0,0,186993,943547,100,"tower"
1355,824370,1282741,1001768,982189,1664296,1833416,2042712,1906767,1298639,323536,674696,1554289,100,"tower"
1356,7338462,5801691,5070703,3795747,5620314,6737221,7174718,6818585,6437211,5884489,6860556,6983294,100,"tower"
1364,3962070,3026865,2794335,2591429,2205386,2983007,3662634,3001523,2752982,3221452,3708147,3839489,100,"tower"
1378,677708.9,706362.3,648950.3,307149.4,755667,791905.1,646051.5,825929.2,517920.7,812361.9,738686.9,785496.2,10,"tower"
1382,848553,569146,795083,480548,901858,1100352,1185893,1069567,1133657,1056007,1243162,1097500,100,"tower"
1383,251.25,299.5,307,278.5,272.25,428,46546.75,9186.25,286,328,296,322,25,"tower"
1384,98038,0,0,0,40760.4,146143.6,139101.4,127658.8,84717.4,131219,147464,83658.6,20,"tower"
1393,3700641,2166183,2324183,2475744,3609672,4247000,5003161,4657201,4090533,4438933,3667946,3880703,100,"tower"
1400,0,36797.9,67376.2,58451.5,68680.3,55606,62286.2,56950.9,43473.3,54234.8,53609,50970.2,10,"tower"
1439,0,0,0,0,89277,59082,64337,65333,54733,0,4753,0,100,"tower"
1443,381308,13233,0,32087,286266,407233,403671,327726,278078,0,0,0,100,"tower"
1447,0,0,0,672,0,0,19478,4117,0,0,0,0,100,"tower"
1449,0,0,65733,55705,11010,34186,129156,110849,94786,79319,5662,3348,100,"tower"
1455,0,0,0,2635,0,2056,1920,6599,0,417,4730,0,100,"tower"
1564,0,0,0,0,0,11445,14038,10196,0,0,0,0,100,"tower"
1571,20008,1964,1542352,3929418,3571058,1439341,2389060,1997336,1294399,1070996,1168015,686957,100,"tower"
1595,371902,446884,456903,309158,452375,413848,409827,438321,428763,374820,339296,353605,100,"tower"
1619,2231529,333120,192558,323041,94652,667429,2215302,2232950,158554,213553,1148022,1675774,100,"tower"
1682,10096,2623,11893,56555,46272,29996,90368,116470,21063,16378,24505,10113,100,"tower"
1702,10711,121,531,3297,40092,236472,548663,123114,168597,105418,5043,15304,100,"tower"
1831,71742,69985.65,63782.25,67001.25,106116,89973.9,155991.6,94254,50895.3,98189.25,105832.2,56133.3,15,"tower"
1832,432154,384574,416879,367710,73172,339063,398028,391096,474611,164554,0,456881,100,"tower"
1880,3565,3714,4122,5224,4954,5186,7130,3838,2647,2022,2037,1322,100,"tower"
1893,3403386,3303574,3364737,2288829,1050313,3379671,3404570,3635222,2855975,3042709,2737452,3845819,100,"tower"
1915,12856.98,11675.16,10562.14,11901.14,1742.93,9844.74,14013.66,13276.51,9507.95,12344.65,13339.2,14880.61,1,"tower"
1943,35909.8,27702.6,26789.5,12603.7,17936.2,35386.1,38869.2,35422.1,26690.9,32403.3,37795.5,39877.3,10,"tower"
1961,0,0,4302,35812,17545,4766,17779,0,0,0,0,0,100,"tower"
1979,170566,202753,192300,138528,130777,164787,162018,186625,158919,188321,162552,173135,100,"tower"
1980,704,1378,1472,1775,2212,2472,4188,2006,885,691,1133,1779,100,"tower"
2001,19252,18155,15455,13821,11637,23381,35485,25553,10753,13679,24207,28259,100,"tower"
2008,48303,45095,46550,45247,45840,59620,254559,46028,45273,43656,48553,229504,100,"tower"
2022,57287,48441,43088,14270,2978,36156,59519,52997,40867,49271,30545,55886,100,"tower"
2048,0,0,1869,0,0,0,7217,0,0,0,0,0,100,"tower"
2049,155877,63345,1075173,1289540,1144121,1093377,1320383,911109,951716,0,277392,824109,100,"tower"
2059,2152,2148,1958,2182,2711,2904,0,2649,1950,1781,1592,1805,100,"tower"
2067,1818,1849,1856,1843,2291,2454,2516,2238,1647,1504,1345,1532,100,"tower"
2070,103522,59306,15582,99654,36921,10927,15087,8651,5304,0,0,0,100,"tower"
2076,339465,493117.5,548941.5,543746.25,254768.25,541041,624006,429027.75,122673.75,608319,416889,591130.5,75,"tower"
2123,58705,54879,33909,0,0,0,28191,75030,36124,25938,0,41207,100,"tower"
2132,88244,66239,73218,74131,135398,155747,258819,176633,102702,40104,73147,71793,100,"tower"
2144,0,0,0,0,0,0,6150,0,0,0,0,0,100,"tower"
2161,6026.95,12497.65,10803.25,11393.35,17373.95,28932.95,45235.25,31185.15,16447.95,27252,17144,3847.45,5,"tower"
2236,0,0,0,0,1517,0,1261,0,0,0,0,0,100,"tower"
2240,248038,256750,217014,224791,312470,318360,446286,297473,141197,220514,300627,330628,100,"tower"
2241,0,0,0,0,0,0,1500,0,481,0,55,2649,100,"tower"
2244,0,0,0,0,0,0,54,0,0,11764,0,0,100,"tower"
2277,493573,514000,278735,56097,540137,691318,796268,687720,305246,527640,432534,528101,100,"tower"
2322,3798,0,0,0,108439,411148,415658,505838,39512,270264,561,0,100,"tower"
2324,888679,175111,171166,332696,120548,291861,1497317,1463623,1366378,1444806,1085549,1222368,100,"tower"
2336,0,0,0,0,0,916.6,8822.8,9209.9,1395.7,646.9,0,638.5,10,"tower"
2378,29117,17265,18874,0,15742,47015,289175,237165,62279,30979,18254,19095,100,"tower"
2393,884,0,0,0,9464,30943,144451,43876,35145,0,0,0,100,"tower"
2398,1365013,1404436,1150760,1199764,1245192,1440845,1401781,1598774,1410120,1170143,1530582,1579333,100,"tower"
2406,1012767,1080410,1301662,862701,1275187,1250737,1614959,1502849,1373886,1186987,14872,6934,100,"tower"
2444,343737,180912,236567,409336,481825,475610,481202,601949,466293,404991,353021,378464,100,"tower"
2446,219542,246983,222231,299253,259371,253937,276166,265637,216420,229553,61901,133852,100,"tower"
2450,0,9174,1077,22371,9551,64174,79651,118473,41198,0,0,4025,100,"tower"
2451,5165447,4746958,4427376,3826406,5638159,5769304,6330937,5756634,6115735,3296154,4563257,6198531,100,"tower"
2454,178693,131276,409090,549480,476884,492455,503568,516493,391471,317830,178941,338439,100,"tower"
2465,32446,32171,36902,34986,37303,43702,50803,53892,35471,33584,26379,31650,100,"tower"
2539,740712,1034778,948069,609339,886463,903015,942297,997240,884039,822319,771145,859694,100,"tower"
2682,21653.35,6672.8,0,0,0,0,0,0,0,0,0,0,95,"tower"
2708,152059.5,62133,16692.5,0,63126.5,201411.5,484173,419849,190418,259.5,205,124.5,50,"tower"
2712,1667314,1984236,1097083,2044573,1840440,1969950,2399528,2106668,2028684,1955652,2320970,1735631,100,"tower"
2720,532278,690699,774407,590287,540719,760337,795072,815125,889107,969343,516534,943871,100,"tower"
2721,236335,530579,117,266818,796707,615463,1654527,448961,770621,612872,367755,184271,100,"tower"
2723,0,0,0,0,0,0,0,0,0,0,0,373298,100,"tower"
2828,149295,515357,0,0,0,0,28459,805649,31336,0,64451,1966140,100,"tower"
2832,3836943,3182094,3191961,2987692,3729122,3536050,3652936,3821657,3714149,2227526,3409993,3909335,100,"tower"
2840,2073449,2228598,3369273,3611940,1646580,3434163,5331948,5210426,2912220,1828483,2459020,1424040,100,"tower"
2850,1565261,1497514,1825255,1556499,1648047,1772813,1754592,1803771,1411345,905956,39235,734927,100,"tower"
2872,454227,0,0,0,0,680203,1864380,901563,0,0,0,754670,100,"tower"
2935,162336,156282,128882,109387,122535,149557,235087,208209,125094,117433,179224,198372,100,"tower"
2936,40152,2813,0,173,1017,68258,93081,37686,20051,6008,6703,693,100,"tower"
2951,0,0,0,117675,89146,777800,960324,806099,301154,40735,0,32863,100,"tower"
2952,5213110,5307776,3013356,2596344,4178791,4654828,5714830,5252413,3982214,3102037,3184172,3776505,100,"tower"
2953,29996,16366,4418,0,403735,537411,1146889,651677,230697,0,0,0,100,"tower"
2963,3672816,2760095,2820344,2993437,4536100,4726632,5221785,5004955,3544750,3315794,2636939,3453347,100,"tower"
2964,335303,445819,706621,701429,437859,687227,659099,602370,321310,409344,316658,260525,100,"tower"
2965,118386,103837,150022,197151,179161,232608,241060,249072,242650,140369,118081,102344,100,"tower"
3006,319591,324712,212547,545749,342278,280522,488133,465302,287770,191928,150980,223133,100,"tower"
3008,119476,75242,67736,249833,112359,383507,548759,370524,130505,40807,0,58941,100,"tower"
3096,0,7069,10161,17925,8255,25148,22943,26234,0,0,0,54629,100,"tower"
3115,10877,0,0,272,82315,106946,427384,761,57320,0,29343,0,100,"tower"
3118,4837955,2343482,4054939,2280421,4775335,4554397,5734847,5324892,5092787,5748847,4806236,5242975,100,"tower"
3122,5399179,4828454,4440687,3786461,3471305,4683250,5905914,5244958,4913945,4322746,4301876,5084214,100,"tower"
3130,1778178,930015,733561,328603,1175384,973904,1633571,1221147,747135,323786,1628249,385543,100,"tower"
3136,5469982,2800225,4827918,2865892,5130164,4565654,5866606,5219328,2682770,1960418,2567501,4238740,100,"tower"
3148,300312,58205,284675,1300049,1110342,966368,2259155,1730210,1342907,547673,654601,463846,100,"tower"
3149,4315798,1914532,2872657,3792679,4296530,3000748,4692311,4961644,3557818,3751635,3666180,2360016,100,"tower"
3179,5201848,4329112,3418400,2669288,4386775,5702035,5572788,4682937,4663041,4582849,4367755,5416572,100,"tower"
3264,0,42068,0,0,0,23961.4,75368.8,0,4626.4,0,32561.4,0,20,"tower"
3280,548877,593104,966135,537058,1011034,575499,1186587,1200887,1125028,618147,806972,161602,100,"tower"
3297,2069278,872240,991553,1694309,1947129,1795606,2078650,1947897,1724471,1927911,1885621,2129138,100,"tower"
3298,0,12134.5,19892.31,19471.07,14696.37,17970.15,20014.79,19291.87,13794.56,16063,18260.78,19494.46,1,"tower"
3319,36263,0,31863,69841,69349,57177,227993,10995,108299,174395,437654,743254,100,"tower"
3325,125743,85734,116243,106372,67570,105374,119991,95883,0,0,0,0,100,"tower"
3405,284526,138796,0,182766,816543,476417,1298122,529272,0,0,0,0,100,"tower"
3443,10263.5,0,22993.5,120598,67031,123291.5,158890.5,167271,68895.5,131358.5,95661,31684,50,"tower"
3456,1227766,1050505,1646593,2028771,2111216,2080707,2021583,1969624,1875694,1851108,1077190,1217369,100,"tower"
3459,496645,321789,519770,457444,544463,419969,497653,665304,482814,451652,483091,380518,100,"tower"
3464,158,3429,24465,99017,66096,187722,61614,215673,102406,19842,0,0,100,"tower"
3469,86499,65599,190719,344099,193631,258496,161736,392297,196289,107100,57525,53983,100,"tower"
3470,2,1802638,3914816,3240584,3381416,3631413,3834977,3784565,3603323,3500077,1825352,2116462,100,"tower"
3478,4391.14,4046.42,3420.02,5982.13,6050.37,11691.99,10882.34,10982,10644.93,6105.63,5170.72,3495.53,1,"tower"
3482,786094,986655,1188387,844765,737524,1039436,1269771,1196917,931601,799192,452189,319903,100,"tower"
3483,0,0,0,0,0,127025,192276,200477,172398,0,0,0,100,"tower"
3484,567597,600221,628949,646336,713148,715495,804640,767971,541803,320566,311099,342727,100,"tower"
3485,578971,751528,913287,1004630,877908,882874,1024205,1189022,735134,781409,495051,456696,100,"tower"
3559,0,0,0,0,0,59433.9,74378.35,86588.7,45976.2,6857.1,0,0,95,"tower"
3602,0,0,59559,65456,136029,191510,223513,251421,70445,137617,19051,44862,100,"tower"
3604,15447,0,0,0,41244,95359,87607,168805,0,0,0,6460,100,"tower"
3630,0,0,1791,21585,4882,9947,3479,7801,4182,618,618,683,100,"tower"
3631,0,38870,145257,122699,76032,20521,85200,116941,89391,38525,39808,34709,100,"tower"
3644,690288,620506,740962,721192,651428,699572,720847,735530,683188,745472,664174,713103,100,"tower"
3648,0,0,0,0,67115,210006,311881,311391,165493,75070,51168,21326,100,"tower"
3775,379213,367901,375668,362296,368114,445970,644403,449354,741898,725281,374552,368713,100,"tower"
3804,859126,834266,762119,316037,724615,781221,1193360,750361,733075,531841,718889,745598,100,"tower"
3845,2491645,0,0,0,0,0,0,3502430,4217950,4519935,4682297,3601391,100,"tower"
3935,7433197,5294014,3721220,5310432,6919046,4733327,5869939,6894482,5279173,4455870,5163452,6557808,100,"tower"
3942,101631,51902,0,0,0,201466,561980,400294,0,0,0,0,100,"tower"
3943,1807261,641905,1408461,1475231,2592685,2418613,1654616,3332409,3616162,3677252,3590448,3670510,100,"tower"
3944,3818232,3615488,3566418,1360719,5011032,5295784,6313418,6120413,3385074,3412676,6638510,5759895,100,"tower"
3948,4126344,2775683,2304576,2396211,2605389,3145357,3852707,3051183,3467845,4140555,4577771,4398976,100,"tower"
4078,1927886,1533233,1644120,1470262,1408244,2557300,3119135,2480804,1824503,2146459,1825852,1735527,100,"tower"
4158,129329.7,125518.2,136751.9,120401.6,149528.4,126219.3,139109,147002.4,136867.1,126010.6,129390.9,123659.3,10,"tower"
4158,932546,778122,430514,44741,883793,1065125,1086136,968100,1093026,1059150,1061277,1045821,100,"tower"
4162,2609717,2584657,2662699,2002275,2188398,2461865,2893148,3018151,3105629,2102184,2743558,2822216,100,"tower"
4259,232422,167756,191073,193213,187630,199389,227560,111025,63402,142375,153480,143817,100,"tower"
4266,0,0,0,9106,22913,39744,40599,76225,20909,0,0,0,100,"tower"
4940,547267,448245,835208,1322247,1270059,988787,1458910,1344317,875738,629818,727499,556698,100,"tower"
4941,7399897,5203733,7270136,7002604,6520837,7143002,7570049,8152851,7634470,6812086,7716046,7766910,100,"tower"
6002,7547265,5370842,4910338,6910687,8607733,8689692,9671122,9566504,8896418,10022437,10457913,10527150,100,"tower"
6004,2402401,3893979,2530026,3258967,2938052,4099385,3333806,4806909,4817486,3918658,4732663,4421269,100,"tower"
6009,5180932,5674838,3390422,1870717,5537505,5333962,4689188,5626909,5780506,4488365,3576008,4289141,100,"tower"
6013,0,17855,801,795,0,3,0,3002,14071,0,0,0,100,"tower"
6018,2015429,2057325,155759,392215,2055942,2287307,1595616,2279412,1599035,1838947,2014131,1998987,100,"tower"
6019,2845170,3874957,175343,0,0,142769,3607719,4329136,1057982,3461042,3768354,2765849,100,"tower"
6021,4418752,3639452,4213398,3188708,3941440,4248720,4743596,4528461,4200364,4230143,4331891,4683846,100,"tower"
6030,3968529,3511856,3754644,3534678,2920444,3631338,3940988,3764454,3670573,3842129,3724612,3952307,100,"tower"
6031,1720513,1614571,1752735,1567553,239515,1733249,1986900,2135259,2139302,2258871,2174292,1653521,100,"tower"
6041,4503989,4618929,4019952,3405801,4002605,3566349,4117394,4108381,2887367,2466259,3502725,4790872,100,"tower"
6043,1914922,1996012,2517103,2133579,2566909,2312477,2543129,2677882,2554902,2299005,1958336,2159738,100,"tower"
6052,1457998,1914092,2581441,1787866,2967931,3599224,4321040,4363614,2946115,13496,758,583,100,"tower"
6055,3820587,2592969,2036503,257883,3788829,4116602,5062738,4877198,3811442,2502598,4698372,3109586,100,"tower"
6061,299680,171476,328422,497705,553136,728614,1048965,796986,741895,1051692,573336,462088,100,"tower"
6065,2155566,2546517,2603220,2678603,2773683,2056746,2275699,2141319,2369098,2582306,2644859,2860353,100,"tower"
6068,6280751,6111157,4352559,3188793,4601337,6745114,7824898,7349664,7090442,6519473,6998072,6409779,100,"tower"
6071,4319615,4046668,3771495,1846083,2212474,3652046,4386844,4562079,3119173,4052026,1757643,1762076,100,"tower"
6073,1416884,1395677,1442615,1056998,1387752,1485474,1509916,1370598,1452702,1440996,1305367,1471775,100,"tower"
6076,7935463,7778914,5404309,3608198,2116277,2976006,4902047,7905952,7740584,8369956,8300870,7581684,100,"tower"
6081,7347,4230,14049,25886,19142,46241,117186,119929,27377,35562,59488,25541,100,"tower"
6085,3475261,1802979,2229368,1673818,2540873,4333178,5455631,5102138,2535594,2159528,3126325,2494056,100,"tower"
6090,4331676,3937430,1823017,2323978,3773344,2982805,5124551,5034138,4650968,4591630,5045620,5522016,100,"tower"
6094,6925706,8198675,7912593,7433090,8052829,8436533,9288547,8026841,5653183,8229437,7878791,8259207,100,"tower"
6096,2157630,1775072,2058399,1567041,2242978,2158054,2170056,2144805,1995116,2169736,2146799,2294529,100,"tower"
6112,860987,710177,618990,743282,831678,855813,825222,825514,579126,418540,796663,749735,100,"tower"
6137,987609,1063600,729626,698762,1363906,1356325,1716791,1506094,1306347,1371645,1572699,1487187,100,"tower"
6139,58722.88,63784.22,52595.22,38364.64,44180.5,49963.55,61204.39,62380.96,30974.26,42913.98,59376.95,61263.7,1,"tower"
6165,4633108,4410660,3115583,4113710,4445991,3502238,4545144,4776894,4345171,4237106,3864573,4354423,100,"tower"
6166,9282632,8635821,3929865,7847581,5708481,8125373,9822609,9511180,9068775,8328080,7923244,9229214,100,"tower"
6170,3803730,2328979,1118616,1097412,211142,2555507,3187351,3135263,3384113,3637222,3018108,1102581,100,"tower"
6177,2635913,2768843,1452818,2050238,2165364,2363669,2445657,2500950,2452896,2504925,2163231,2587361,100,"tower"
6183,1750781,1635046,0,1029764,1739390,1551787,1662511,1651976,1687203,1364276,1315660,1663226,100,"tower"
6193,2795649,2471176,1853527,1852877,1871122,2798262,3292359,2969695,2424575,2437937,2239215,2564384,100,"tower"
6194,2276350,1719766,2455433,3289760,3807204,3877190,4023142,3578231,3797052,4031028,3919283,3992214,100,"tower"
6195,933480,537365,525195,559529,556230,941826,1427132,1378771,998629,740495,1073142,1229855,100,"tower"
6204,6511348,5506757,4377054,3855400,3219963,4647808,4236240,6402767,4169894,5845965,6284753,5706328,100,"tower"
6225,0,0,0,0,0,1992,0,0,0,0,0,0,100,"tower"
6246,79310,117136,314225,393123,567410,372343,508577,518660,553405,458895,218207,153694,100,"tower"
6248,1672525,1565932,1659226,1262262,940958,1810740,1916829,1283269,1402432,1715791,1879639,1859169,100,"tower"
6249,27795.3,40541.7,38341.5,1635.4,56293.9,78431.3,103300.2,115418.5,18958.1,61.7,0,34359.3,10,"tower"
6249,1063817,796918,515129,907632,930878,816443,1943293,597837,838506,886045,782986,524722,100,"tower"
6250,2324078,1860841,995928,0,2428147,2589187,2310621,2184244,1908824,2476029,2792745,841955,100,"tower"
6254,1948735,1475361,1502599,585455,0,1269764,2139933,2304367,2032044,1470272,1140803,2120013,100,"tower"
