"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
1206,0,0,0,546,10792,12907,21148,9422,6711,7101,1738,0,100,"tower"
1217,5539,0,0,0,9825,7199,7008,3554,1890,0,975,0,100,"tower"
1230,0,0,0,0,0,511,0,3645,0,0,0,0,100,"tower"
1233,0,0,0,0,0,0,0,22286,0,0,0,0,100,"tower"
1235,0,0,0,0,0,0,0,2744,7893,0,0,0,100,"tower"
1240,9451,59108,47640,0,588261,271599,22615,112215,177844,0,0,0,100,"tower"
1242,3348,67233,64858,148959,282206,130895,185410,117246,64659,121509,0,0,100,"tower"
1250,1699279,1639291,1589019,1733517,1751354,1636336,1918669,1934705,680758,350289,783760,1180416,100,"tower"
1252,247827,250425,160643,220171,239644,229865,236738,123154,460180,0,0,0,100,"tower"
1271,0,2802,7026,12700,32116,16026,16459,20627,10218,11431,0,1226,100,"tower"
1317,0,0,0,0,0,0,2374,0,0,0,0,0,100,"tower"
1330,0,0,0,0,100,125,228,216,352,0,0,0,100,"tower"
1336,11564,49108,16874,47268,0,8943,0,0,0,0,0,0,100,"tower"
1353,450222,41381,0,0,0,261234,632138,540148,597079,458731,171511,0,100,"tower"
1355,1513025,659552,1897813,645207,1269399,1483339,1008374,700262,1010680,1459547,1828133,142351,100,"tower"
1356,7208369,5445916,4790196,5464207,6545583,6370337,6298180,6517430,5354655,5356683,4965756,5128460,100,"tower"
1363,752759,760271,907148,871329,847127,568543,767248,836713,814629,282964,610228,846771,100,"tower"
1364,4036557,2946584,3239005,1618879,3382134,3805105,3889686,3899316,3490269,2443225,2564307,3458960,100,"tower"
1378,15123.1,71537.3,0,57431.7,270906,319562.6,323255.3,252163.3,227298.4,6812,246787.9,201487.1,10,"tower"
1378,1128757,1092598,749521,148101,1081257,1187573,1282739,1281909,1292649,1301821,1038910,621348,100,"tower"
1382,347905,122045,69488,276117,360986,138460,227521,434683,412473,696031,745871,687901,100,"tower"
1384,99431.2,31478.8,0,0,19362.8,99846.4,29046.2,54833.2,41410.4,30707.8,18422,30571.2,20,"tower"
1393,2997444,1763757,772687,746433,2408977,3109673,3548846,3620840,2598924,2351847,2678351,2311808,100,"tower"
1400,27074.2,58,3597.3,57899.9,61503.6,57733.2,60446.9,57443.2,65346.5,55909.1,27342.1,49700.4,10,"tower"
1404,22670,0,2640,0,15057,5750,3287,0,0,0,0,0,100,"tower"
1439,22644,0,6594,0,38253,45724,45736,30470,16450,25147,22924,1371,100,"tower"
1464,41687,3746,0,0,37969,138001,5713,101876,658,118048,67955,27846,100,"tower"
1564,56869,278,49,0,132,0,68,7536,0,0,0,0,100,"tower"
1571,5483,0,109220,0,3248723,453140,78581,85670,0,209879,0,0,100,"tower"
1595,7991,40025,22720,0,0,0,31166,30595,17197,45670,47828,47045,100,"tower"
1682,22650,0,13792,11959,30925,7859,72246,71339,50230,95296,13345,0,100,"tower"
1702,45968,27746,2506,12341,66338,46247,255851,193847,233625,6013,22720,7657,100,"tower"
1831,33314.85,24297.3,21354.3,38584.65,35705.55,44726.1,41210.1,47705.7,42842.55,41617.65,49734.9,28444.65,15,"tower"
1832,607964,492463,339851,591420,409842,587177,566193,583197,511963,0,0,0,100,"tower"
1880,1888,0,0,1872,5711,2863,8048,4936,5825,4295,3218,0,100,"tower"
1893,3310482,2735946,3269359,2683481,3095659,2822690,2919255,2986820,2897256,2568415,3079400,3021243,100,"tower"
1915,12888.03,10373.27,10091.11,0,1366.48,9446.59,15009.01,10469.38,11355.16,15075.44,13273.23,15467.04,1,"tower"
1943,29390,20310,18802.7,19067.6,25769.2,19913.2,27638.5,34632.8,19129,36272.4,30442.6,30375.4,10,"tower"
1979,18985,18905,20714,26132,27156,17510,0,0,0,0,0,0,100,"tower"
1980,406,0,0,0,0,6082,11459,11537,2232,0,0,0,100,"tower"
2001,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2022,0,0,0,0,0,0,0,70,0,0,0,0,100,"tower"
2049,219741,0,602592,501275,741271,764712,757927,719488,731309,625075,669943,274333,100,"tower"
2070,425774,172841,250825,262679,440783,154193,266515,310235,320163,139311,169597,90602,100,"tower"
2076,422843.25,274617.75,129207,506898.75,405695.25,434992.5,450061.5,443491.5,235435.5,253156.5,58791.75,0,75,"tower"
2123,66915,58373,0,0,143,0,25849,15470,7882,741,636,1173,100,"tower"
2132,27901,0,0,3888,40263,15228,34868,8133,11743,20277,14883,0,100,"tower"
2161,0,0,0,0,0,0,139.25,0,0,0,0,0,5,"tower"
2240,353411,269434,202574,139528,236386,321403,292256,336383,224376,229967,333931,345353,100,"tower"
2244,0,0,0,0,0,11,2064,1788,0,45,0,0,100,"tower"
2277,524775,421586,262534,460009,184813,395882,731802,741105,283290,530414,465805,485431,100,"tower"
2322,0,0,0,0,40050,403331,738080,622107,370476,0,0,0,100,"tower"
2336,16742.4,9897.4,17285.2,7558,15794.3,26934.4,47230.8,40290.6,22537.4,6501.2,15138,3699.3,10,"tower"
2393,0,0,0,0,0,15016,8286,16088,0,0,0,0,100,"tower"
2398,1031068,368185,615413,1109285,908284,649910,1306966,1244692,1007220,1186428,557141,202843,100,"tower"
2406,720049,741492,711985,705633,538349,1021992,1610821,1547474,1320552,1356523,1021808,952109,100,"tower"
2444,70237,45923,3,32609,198094,581020,667320,568435,439350,455506,448002,383123,100,"tower"
2446,123712,204935,188268,247945,326798,245265,263824,258618,158889,0,0,92936,100,"tower"
2450,0,80763,63965,141778,188748,204284,240272,241432,96848,80636,6449,22142,100,"tower"
2451,2797831,2594346,2510349,1507972,1863681,1909044,2464642,3319645,2294951,2002346,2645618,3420565,100,"tower"
2454,222368,168750,130333,187335,337752,484018,0,510331,453461,204587,309590,549501,100,"tower"
2539,831202,877796,580175,982736,966481,918309,1051436,1040831,1006244,1034483,676266,643546,100,"tower"
2682,9118.1,10214.4,0,0,0,0,0,4860.2,230.85,0,0,4104.95,95,"tower"
2712,1498711,283748,0,0,0,1934232,1652338,1583035,1446005,1093119,16304,1148886,100,"tower"
2720,908201,819537,715348,940054,922326,961924,1041138,1029324,1049550,894171,927159,850767,100,"tower"
2721,3237710,1684612,2547198,2096289,1968098,3319144,2992006,2088478,2558386,688749,172126,1529289,100,"tower"
2723,972190,895904,960305,651880,960429,877934,1079224,1087157,628892,859250,987043,848488,100,"tower"
2828,1667495,1741034,1999241,1586606,2004363,2038955,2086399,2084233,1320287,1831589,1498481,857686,100,"tower"
2832,2959090,3243406,63700,0,136972,2872706,3343222,3851029,3594987,3675650,3230488,3811339,100,"tower"
2840,3223461,1145464,1869393,2117623,520360,2054231,2926280,3150756,1171866,2404260,1195170,2401469,100,"tower"
2850,1278927,506948,818399,1411057,1323356,0,0,0,0,0,0,0,100,"tower"
2935,82517,44348,68,1196,74435,13379,17472,22998,13597,23019,4045,14822,100,"tower"
2936,0,0,0,2438,4698,7228,10669,8847,4104,0,0,0,100,"tower"
2951,0,468,0,0,496,401401,469968,300252,20866,0,14224,50921,100,"tower"
2952,3261523,1832184,1347384,985183,1507003,2627926,4350589,4013992,1486502,969244,625897,1088520,100,"tower"
2963,1756877,1352343,1515491,1238761,2407997,2066134,2713629,1769197,1940091,1446096,1516605,2011123,100,"tower"
2964,117127,72215,88899,0,312126,486721,683260,489427,432128,586077,164768,53973,100,"tower"
2965,177201,136088,200689,193882,249772,469275,497683,310906,230913,319419,196750,103816,100,"tower"
3006,333081,236251,432023,501850,484816,435283,474509,248464,182382,330150,184066,30698,100,"tower"
3008,99222,41099,57561,53297,67529,39359,113361,69292,33668,54955,38483,24919,100,"tower"
3096,89275,0,0,0,34619,9841,14077,18627,39620,0,3783,0,100,"tower"
3118,6062087,4275338,4339701,4700089,5595965,5152027,5785851,6073562,3328241,2324955,4367771,6206071,100,"tower"
3122,3843948,3210863,3153843,2188961,1971780,3257247,4028197,3757295,1214914,826324,450498,2877753,100,"tower"
3130,1897619,1259864,1517786,326210,68,1266011,1609879,1551946,1321886,1327342,1717872,1400521,100,"tower"
3136,5781941,5351343,4707224,4265041,5053447,5936341,6113539,4558921,4845009,5858820,5169211,6019104,100,"tower"
3148,887687,6780,8229,397252,293560,636630,1031014,950974,559736,758717,10054,141174,100,"tower"
3149,3513927,1235526,200864,2279416,759306,956011,2039754,2577218,797777,364091,978158,493339,100,"tower"
3264,1133.6,504,424.2,2429.4,72391.6,144.2,0,106.8,6429.4,85.2,0,30.4,20,"tower"
3264,0,0,0,373461,735001,1016829,1082661,1100170,1027414,680519,1095096,442070,100,"tower"
3297,2188738,1513634,1485918,1000200,1920483,1989280,1752785,1964947,1887432,2025918,1889332,1635098,100,"tower"
3298,5395.92,14172.18,10604.14,15887.64,15227.01,16928.21,17608.57,17549.83,15451.76,18592.45,10974.98,0,1,"tower"
3393,0,0,0,0,0,713574,765153,772721,869216,547128,399130,526865,100,"tower"
3405,663409,767523,1052506,856173,758525,894495,1013125,1015632,901352,884011,919106,527902,100,"tower"
3443,29392.5,20158,31332,140205.5,129359,205003.5,169641.5,212794.5,164646,137493,63608,100208,50,"tower"
3456,1222589,1103836,840367,928838,1115752,1256735,1240553,1445573,1462184,1308568,1039629,1042031,100,"tower"
3459,360498,357570,575628,914577,1201785,623744,1048687,866397,1012231,467774,520563,173602,100,"tower"
3469,161452,107642,37523,86891,221975,144858,519041,592268,271562,175571,76789,11398,100,"tower"
3470,3325400,1945638,1377270,3135493,3273058,3059107,4003055,4166674,3312335,3619582,3632669,3342735,100,"tower"
3478,2401.47,1767.13,1342.86,3034.32,1702.13,4697.03,7800.05,3772.47,1749.07,2361.31,3539.26,2491.53,1,"tower"
3482,566532,532980,640236,755061,900406,904402,1314784,807558,926608,1048771,899543,657274,100,"tower"
3484,213804,228146,383089,412989,534128,426437,718038,598227,463692,625906,425091,377475,100,"tower"
3485,267692,361117,551474,617170,873207,535922,974120,678207,567227,853262,753228,404077,100,"tower"
3604,33554,24775,44277,42675,70907,64715,76359,59687,61290,86689,60886,78731,100,"tower"
3631,92504,43321,44594,60075,56016,101279,150194,126657,74717,57862,66416,64798,100,"tower"
3648,0,0,0,0,0,72131,249580,249643,26137,0,0,0,100,"tower"
3775,43165,0,381196,582291,480994,482629,622766,389759,558522,372249,4985,8067,100,"tower"
3804,1038185,764139,780138,758833,144285,834749,730577,703054,296245,651972,595949,723104,100,"tower"
3845,3903524,402591,0,0,0,535003,4116192,4834153,4533555,4632232,4290983,4434497,100,"tower"
3935,5476831,5757163,3086330,4868871,5641312,7130696,7295281,8315723,5437382,4485929,4534574,6443969,100,"tower"
3943,3112172,2796383,3868273,3220482,2802332,2887537,3394941,3371206,2293383,1172842,2220617,3125080,100,"tower"
3944,6516448,5922345,4295088,4312266,5656412,6474022,6082630,5775025,6475741,5605293,6121083,6921471,100,"tower"
3948,3844129,2283239,163727,225675,3671660,2388834,4357599,5041521,2879097,3137742,1911585,2876187,100,"tower"
4078,2245374,1506252,1269737,1368378,802871,1871552,2280067,2365633,1892684,1693759,1927518,2493293,100,"tower"
4158,126941.2,138820.6,142883.8,97695,84503.3,116858.7,161421,170804.3,161939.5,147912.5,149218.3,136042.3,10,"tower"
4158,1139196,985666,1089833,969194,1008229,963591,963778,891431,1093209,1062400,288788,827903,100,"tower"
4162,2679837,2206092,2164942,1988530,1989749,2328193,2756067,2621364,2505993,2376666,2045863,2751934,100,"tower"
4266,0,0,0,0,0,4435,42522,36549,0,0,0,0,100,"tower"
4940,73858,0,35526,0,413160,699317,1073471,479457,0,484182,49073,34603,100,"tower"
4941,6943543,6158263,5457780,4866209,5656276,6073430,8037834,7144116,6316087,4814607,5867316,7393500,100,"tower"
6002,9596223,6714310,5577079,5470018,6965084,9324742,9327129,9803889,8397530,6825260,6874008,8020849,100,"tower"
6004,4188889,2543410,4423679,3220977,4094308,3878418,4039330,3877771,3496505,2348908,2293809,2278240,100,"tower"
6009,3565459,778055,462460,2052595,2052864,4091031,5239272,5494116,3839382,3900097,6009475,5860440,100,"tower"
6018,2220358,1629558,165994,0,0,1112294,2076864,2217261,1672475,1737738,1722571,2141304,100,"tower"
6019,2469534,3043209,3751781,3543110,3898571,1990220,3818453,3537326,2673861,3671167,3568615,3712579,100,"tower"
6021,2675376,2569316,2543713,2403863,2095590,3500758,4271545,4015352,3846296,3703808,3806558,4313522,100,"tower"
6030,3209938,2991096,3315063,3264259,2422755,3250785,3343565,3480162,3223180,3385798,3399368,3345702,100,"tower"
6031,582129,1458211,2268049,2234028,1839626,0,0,0,0,0,0,0,100,"tower"
6041,3570788,2979417,2905813,2941599,2686493,3956285,3894752,4419573,3071792,3048763,2871078,3938695,100,"tower"
6043,1198818,805244,1203536,1220587,1270217,1224500,1337597,1406111,1380273,1142276,425623,674642,100,"tower"
6052,3450472,278214,197,232,1871757,3445801,456992,651745,2836678,1734137,470798,330889,100,"tower"
6055,1947789,736202,101841,442030,2164849,1954660,1568128,505751,754045,391277,198599,512859,100,"tower"
6061,238249,0,0,0,39828,427596,125032,0,0,0,0,0,100,"tower"
6065,2833413,1627390,143117,0,0,247476,1833739,2562618,2410551,2564759,1214816,2521319,100,"tower"
6068,5550580,5455793,2807716,3816855,4765461,1380645,5612347,4345115,5209419,5618721,5328064,5357291,100,"tower"
6071,3982343,3188405,1743814,1734838,2000769,3621943,4217820,4116339,3944684,4304272,3496958,4112044,100,"tower"
6073,1539506,1343963,1487350,1149454,1257739,1469858,1565214,1549229,1524092,1562218,1470213,1226875,100,"tower"
6076,7977784,6259091,7641027,4332850,3377719,4391803,3747249,5523050,7181043,7973794,7965902,7308399,100,"tower"
6081,149355,0,8296,6918,3689,31305,78932,86526,38483,0,0,14857,100,"tower"
6085,3649802,2102914,1969808,2898137,3828992,3900729,3964782,4804229,3898725,3420447,4099029,3796314,100,"tower"
6090,6354138,4786598,3644162,3544882,4428741,4891236,5577555,5743630,4736997,4994001,6596491,6498094,100,"tower"
6094,2319559,959738,2570144,2608569,1407597,1456234,2773203,2521109,680388,1116,1990711,2523739,100,"tower"
6096,2009018,1792284,1995998,1974583,1630981,2125916,2134860,2146905,2005845,2231257,2010669,2115602,100,"tower"
6112,893970,819830,743476,464900,838894,807240,668519,873361,855946,686427,718154,732783,100,"tower"
6137,1459879,762321,566830,1174912,1342735,1466937,1556040,1480044,782052,1031636,1474469,1599152,100,"tower"
6139,30415.51,17956.06,19903.93,23480.26,17336.75,27909.14,30771.78,29956.46,27378.05,26033.44,33153.95,37423.59,1,"tower"
6165,3794600,2963742,2721583,2697030,3413558,3718033,4642722,4679540,4488877,4349242,4242531,4800342,100,"tower"
6166,7553234,3554969,6292873,4868010,4496059,6403881,4839473,5688671,0,4620656,3494146,3335916,100,"tower"
6170,3798196,3531356,4016938,366299,0,0,0,0,0,0,0,0,100,"tower"
6177,1441394,1402301,1930718,882488,1129309,2014878,2324640,2254869,1985319,1865403,1309349,1055330,100,"tower"
6183,1545144,1361467,427,1014076,1643207,1555332,1738303,1430095,1515694,1097967,1522590,1567982,100,"tower"
6193,2030751,1774650,1701315,1447480,2508414,2508234,3222395,2474274,1641443,1753003,2114109,2529307,100,"tower"
6194,2329768,1175121,1163289,1016560,1459029,1842402,2109024,2424442,2064602,1211823,1764778,1775677,100,"tower"
6195,1466591,1078475,1075670,0,1492080,1375500,1514332,1259380,1176310,355578,837234,1610412,100,"tower"
6204,5115341,4115820,4466391,3564411,3211687,4289758,5228089,5859798,4147261,3737215,4822940,5166923,100,"tower"
6248,1686930,1517847,1516339,1382652,1096050,1499580,1717893,1639867,1619694,1666357,1680015,1741323,100,"tower"
6249,93955.9,0,18313.6,29204.6,16803.2,74068.8,56738.8,55749.6,45706.1,44280.4,77217.6,30531.1,10,"tower"
6249,1209270,76125,87481,0,737864,400036,217794,367777,150208,141514,559143,1611,100,"tower"
6250,1666946,393474,542394,1234516,1002244,1400524,1150910,1178701,436672,204,7241,1800864,100,"tower"
6254,2007395,1584351,423225,1846812,1811977,1867327,1787370,2295780,1952177,637383,908987,2289248,100,"tower"
6257,7187085,5097491,4765566,5565524,6563122,8659836,9852664,9979164,8032461,7180213,9113686,8126675,100,"tower"
6264,4730645,3485334,2458364,1755568,2621,4084917,4500861,4665552,1009233,712,1149889,2851019,100,"tower"
6285,102625,87707,95450,91554,76281,0,22896,80177,87462,91243,87074,103696,100,"tower"
6358,7364,2292,2023,10725,22792,9363,18155,14997,7232,8220,4706,2735,100,"tower"
6469,3450635,2865006,3259949,3160117,2681807,3208740,3409221,3394758,2763152,2232531,2815089,2792162,100,"tower"
6481,3755850,3279666,2867882,1209999,3007289,2796039,4661521,5012504,3155764,3686584,4714730,5280491,100,"tower"
6504,155435,174332,162384,101513,163196,156046,172704,170834,179556,187244,162685,158942,100,"tower"
6559,219273,199908,220254,238484,210505,210070,213100,207144,198058,257805,211029,240420,100,"tower"
6639,1566309,1272453,1299202,1648135,1484237,1562343,1467830,1684467,1495597,1879599,1516484,1837506,100,"tower"
6641,5554326,2982475,2166092,4253333,5047512,5124314,5432569,5304501,4759260,3685189,2643095,3300302,100,"tower"
6664,2197742,1547607,2056219,2170465,2250389,2206459,2128573,2290064,2049888,2489327,2618780,2149411,100,"tower"
6768,891392,784047,877901,158002,724042,813568,853243,794302,822325,833351,872515,929546,100,"tower"
6772,1266696,1078803,344210,413276,857347,1284311,1146235,1313150,432653,0,131316,1402557,100,"tower"
6823,1716533,941921,1435086,1431556,1667960,1638754,1564910,1720384,1486073,0,0,33435,100,"tower"
7013,0,0,0,0,0,6892,6763,0,0,0,13234,0,100,"tower"
7030,1303846,1151835,704589,1076046,1242835,1292498,1357798,1362703,1326044,1360588,1256202,1332477,100,"tower"
7153,724019,467763,741364,921768,1046466,746437,964474,1036263,803178,825500,158826,83712,100,"tower"
7210,1224671,198215,628289,486950,1077537,1038064,1008928,1091777,667885,0,299063,993579,100,"tower"
7213,2166411,992789,1755318,1952519,370029,1012250,1931605,2137643,1307682,700308,638914,986841,100,"tower"
7238,461540,627337,344920,456045,560073,734130,787068,834921,860550,700948,608274,334436,100,"tower"
7242,36656460,35050980,35085560,29656540,25121420,35957880,39951980,40814080,31486120,25549180,22239240,22430860,2000,"tower"
7266,103807,67651,82697,99547,94197,96528,86608,86105,99189,38738,76687,87653,100,"tower"
7296,622115,566572,591387,6938,624969,644425,556688,581392,548079,553675,308074,535974,100,"tower"
7307,103852,95012,43002,2574,15996,37286,106363,111151,17893,86368,17184,95705,100,"tower"
7314,207528,88491,100400,208902,119370,166511,286728,201326,171511,208515,116047,85061,100,"tower"
7350,143083,94365,315643,67788,0,73879,287731,277245,318481,287240,323136,341116,100,"tower"
7504,418203,348586,310781,351135,392080,370463,425252,418622,355720,414545,384805,391599,100,"tower"
7513,182240,135761,163786,181702,101905,144671,157651,125034,142577,143950,45881,0,100,"tower"
7527,87203,67359,49112,60012,57042,70997,78421,68388,58075,75335,80608,88845,100,"tower"
7546,2748,5894,3081,14473,41274,13681,18196,15241,3445,23640,4293,2399,100,"tower"
7551,127167,96860,94218,64920,82368,86041,90303,105944,96592,116048,126129,145949,100,"tower"
7552,215693,144976,126534,207697,187032,111595,218029,151800,153043,146229,199806,218593,100,"tower"
7604,266480,72810,71322,30950,208305,229795,261995,219335,125358,154629,169655,59577,100,"tower"
7605,420675,3912,0,24876,0,217028,399215,395679,385758,324441,199301,284306,100,"tower"
7697,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7698,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7699,407300,226316,0,74753,333783,329147,375275,372324,362638,259816,155179,0,100,"tower"
7710,2081726,1865181,1807237,1801229,2195032,2154989,2521884,2479364,2565643,2122938,1881096,1849639,100,"tower"
7721,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7737,0,0,0,0,0,0,0,0,0,0,0,0,95,"tower"
7757,1005364,831454,764808,782990,1159622,1151692,1264687,1215233,1211443,1022398,1145888,1199736,100,"tower"
7784,29642.85,2076.7,804.65,813.2,6203.5,7435.65,14146.45,16943.25,12743.3,6924.55,6264.3,1580.8,95,"tower"
7790,1675138,1435844,1594814,1480911,1018851,1524002,1670617,1588819,1357009,1627761,1609215,1514353,100,"tower"
7805,1724501,1496371,1184835,1047409,1548667,1539511,1641619,1602266,1527116,1486274,1581782,1620888,100,"tower"
7826,716235,663370,744652,260506,719974,690211,731065,691108,648981,747568,731622,745618,100,"tower"
