"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
533,815967,721506,835120,915632,620357,878483,916338,966452,901923,858188,860863,583257,100,"tower"
550,255553,227459,202888,124773,0,37523,230893,218047,265359,212761,252123,264255,100,"tower"
562,0,23969,0,1154,0,14419,40988,0,0,3227,0,77106,100,"tower"
564,2123655,1557278,2776929,2347468,2734503,2669872,2902671,3014964,2020236,2478078,2756632,2554577,100,"tower"
589,181934,185009,181918,107519,97508,164496,247844,200750,131460,194565,79739,198757,100,"tower"
594,127603,131707,186450,85267,120736,96073,850585,224023,274432,77872,333986,478938,100,"tower"
599,207,0,0,0,2793,0,21706,10048,19640,0,6771,190,100,"tower"
602,1976957,1830020,783869,190942,2275039,2395065,3742804,2631790,2528650,1463618,2449590,2293996,100,"tower"
612,332203.8,328190.2,202884,384333.4,385484.6,366614,379140.2,385153.2,336461.4,382107.8,171093.4,143531.6,20,"tower"
628,3576039,3306677,3640822,3533667,4174911,3944434,3405369,3860190,3893661,4084131,313257,1422895,100,"tower"
641,361.5,0,14381,46711,170999,184449,225979,42087,0,0,20367.5,118151,50,"tower"
641,1579352,1485599,2061219,1274233,140419,1412483,1821002,1639857,1837544,1744903,1122509,1402423,100,"tower"
643,760103,709184,763969,480694,783381,770228,841871,815253,788292,828139,553019,798240,100,"tower"
663,160845,104858,124016,134577,549274,649057,702912,715042,350999,589358,562409,591075,100,"tower"
664,149032,213033,135885,87397,177897,238945,241562,242769,223495,47598,7315,29325,100,"tower"
673,66,27,1057,6517,4628,0,761,7583,11987,2253,28,32,100,"tower"
676,887576,674906,1002220,1053692,445748,1379994,1488514,1470209,1025260,990705,906657,1194824,100,"tower"
688,256240,137388,242484,367697,339520,354924,488781,503663,453984,483382,212398,294039,100,"tower"
689,317713,289685,239125,218085,313308,271233,319693,325766,265498,214065,268454,316459,100,"tower"
703,6216800,4319264,4213629,7927699,7706175,8045461,6453024,7262910,5881676,5200539,3940532,5681960,100,"tower"
710,3115263,2855469,2056053,2029818,2481742,3047753,3340442,3456425,2876617,2112761,2364461,3180678,100,"tower"
728,39584,0,152838,254085,259058,27458,962877,561285,520933,448027,0,176769,100,"tower"
762,0,0,0,0,0,0,0,583,615,0,0,0,100,"tower"
772,133948,115248,138631,113792,63751,106360,123339,108600,120554,137231,126343,133127,100,"tower"
861,948436.2,688665.3,867698.7,754119,878751,856204.8,1007463,818503.5,912889.2,1004541.9,935835,801577.2,30,"tower"
891,1537465,1001203,1339351,1034572,1141062,1212471,1544678,1685961,1343193,1307095,1231530,1366321,100,"tower"
963,582022,583735,499364,707848,693833,438635,731962,635105,582278,0,426622,674335,100,"tower"
990,12630.3,12675.6,23206.5,0,9941.1,15334.65,31290,12736.35,24718.8,24208.65,26173.8,48292.5,15,"tower"
990,224681,0,359753,196909,304737,285254,676078,588463,660112,419730,0,533602,100,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,3317275,2276009,3509535,2489062,1938296,3245064,3494763,3312844,1844410,1344514,2856119,2866304,100,"tower"
997,991112,1324521,1191761,0,259,0,40,354953,922631,1472563,181624,1261822,100,"tower"
1001,276747.1,153628.8,253618,185736.4,308068.3,270826.5,294742.7,223506.6,217289.4,297034.6,279064.2,265876.3,10,"tower"
1007,104237,90063,553502,168170,144318,163141,232146,170767,82501,0,27580,285007,100,"tower"
1016,18180,974,0,128,3126,3010,6402,2986,4395,42503,0,1538,100,"tower"
1040,0,11135,4471,0,9012,36515,63146,49443,23124,0,0,94167,100,"tower"
1122,205911,157809,145538,123022,191161,170530,203189,201783,156247,96491,163882,146970,100,"tower"
1131,580.8,203.4,936.2,1092.2,16,1548.2,2314.8,1793.4,0,530.4,625.4,769,20,"tower"
1206,0,0,0,0,0,5057,32158,9312,8783,310,0,0,100,"tower"
1217,3718,0,0,0,2799,4034,7309,0,0,0,0,0,100,"tower"
1230,0,0,0,0,0,0,0,68,6993,0,0,0,100,"tower"
1233,0,0,0,0,0,0,0,29718,0,0,0,0,100,"tower"
1235,0,0,0,0,0,0,14181,0,0,0,0,0,100,"tower"
1240,31477,35441,132385,24568,39311,270073,202111,229554,284026,409593,134061,142342,100,"tower"
1242,19775,3582,6074,17843,49748,116209,210898,46893,73811,49625,6996,11232,100,"tower"
1250,1241992,836986,979651,1184999,998071,1182084,1839247,1495257,1565331,1095230,1232989,1302461,100,"tower"
1252,168487,93697,57379,156360,170261,202541,232268,215311,208408,130833,124990,166861,100,"tower"
1271,6489,99,0,12450,7514,16094,44483,20485,4871,0,0,14,100,"tower"
1317,0,0,0,0,0,3662,0,0,0,0,0,0,100,"tower"
1330,0,0,0,0,0,0,92,0,325,0,0,0,100,"tower"
1336,0,0,0,0,0,86928,0,0,2877,0,0,0,100,"tower"
1353,144084,99622,336002,108128,23595,220922,427007,220212,255151,563161,269976,275649,100,"tower"
1355,723064,134223,1079444,704300,625266,971460,1218593,799909,416723,1130338,1380558,436140,100,"tower"
1356,6001806,5596134,6065536,5191309,6001495,6220850,6555060,6300034,5690592,5486674,5101751,6230357,100,"tower"
1363,402378,160644,750308,971481,526807,739569,951640,968911,745049,2951,417023,883763,100,"tower"
1364,4190325,3436648,3561604,3000340,3380917,3516542,3732644,3471958,3074158,3989601,2386129,3731807,100,"tower"
1378,322395.8,150683.5,0,0,174114.8,258282.5,304196.1,323930.2,0,0,0,171.5,10,"tower"
1378,203964,244332,604549,820817,795199,1097630,1340938,1196852,546366,271468,735729,912395,100,"tower"
1382,950645,712515,922708,802347,519988,773324,709668,649844,577975,113901,121301,0,100,"tower"
1384,46166.8,13989.8,46656.4,151.6,48091,18587.8,42871.6,66256.6,36527.6,22454.8,0,41073,20,"tower"
1393,3222847,2794934,584692,699467,2398663,3218490,3103222,2039160,2778351,3069950,1846676,3410993,100,"tower"
1400,7468.9,0,0,37582.5,41136.2,44696.3,63520.6,58280.7,59710.7,46440.8,43252.3,48139.5,10,"tower"
1404,0,0,0,25570,4296,1755,14563,6585,30811,4085,0,0,100,"tower"
1439,21741,2061,24135,31170,28891,7706,84836,40999,52159,25200,4166,7697,100,"tower"
1464,25197,40088,10344,81652,21082,11544,36488,27167,74812,55812,0,0,100,"tower"
1564,404,253,127,0,0,8835,8550,0,443,0,78,2523,100,"tower"
1571,0,197487,500233,66565,117608,208838,669109,126311,567993,598,242281,389959,100,"tower"
1595,27927,47946,41119,48156,35511,43356,13663,29934,40870,22477,31559,12819,100,"tower"
1619,1512423,2176018,2663818,352721,418710,0,0,0,0,0,0,0,100,"tower"
1682,4775,0,11690,11538,16796,27142,53124,36499,18451,52636,30025,28659,100,"tower"
1702,7975,6271,438,4913,160636,300694,218373,444548,367840,631,10709,22736,100,"tower"
1831,43664.7,40423.8,18701.4,30480.6,38135.1,35605.35,36544.95,29520.45,65569.35,43787.4,30903.9,15236.25,15,"tower"
1832,617111,495544,612510,367998,586438,547983,572040,517393,476618,379563,559777,466171,100,"tower"
1880,0,0,0,517,457,1593,4420,2245,8083,887,0,0,100,"tower"
1893,3517809,2819881,3165478,2337282,2946997,2972715,3150010,3179388,2645432,2261767,3363600,3006711,100,"tower"
1915,16051.01,13238.35,7040.45,3477.26,13417.06,8828.18,12941.54,12350.54,9489.97,13065.28,14108.71,13134.2,1,"tower"
1943,22470.6,17692,19087.6,1175.6,1467,9025,19586.9,6173.2,9948.8,5431.3,17676.2,18546.4,10,"tower"
1979,19699,25310,24277,20420,19279,26125,27732,24941,21962,15859,14864,22623,100,"tower"
1980,0,0,0,0,0,0,0,11759,0,0,0,0,100,"tower"
2001,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2022,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2049,122426,0,123951,719372,822706,787675,874691,832001,781546,779517,218217,599432,100,"tower"
2062,0,0,829,0,0,0,5442,0,32466,4326,0,0,100,"tower"
2067,0,0,0,0,0,0,0,1265,0,0,0,0,100,"tower"
2070,125065,66018,304158,392314,257338,277115,382746,286346,146009,197576,182743,298594,100,"tower"
2076,464006.25,210293.25,221248.5,0,451816.5,532339.5,572753.25,488768.25,340408.5,376390.5,326826.75,101163.75,75,"tower"
2123,0,0,0,0,0,0,0,0,0,0,0,23405,100,"tower"
2132,0,5436,5233,1976,5469,7821,24149,2586,0,1985,2346,2742,100,"tower"
2161,0,0,0,0,0,0,2402.5,0,10.2,4165.4,0,0,5,"tower"
2236,599,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2240,311888,223727,172611,147210,230473,339679,411450,367561,312580,162472,222182,278482,100,"tower"
2244,0,0,0,10,9,19,550,6404,2528,0,42,0,100,"tower"
2277,544362,272669,156746,479928,191573,187970,673026,590808,278102,178807,236230,474004,100,"tower"
2322,0,0,0,2137,324394,397795,492683,564228,228648,0,0,0,100,"tower"
2324,821093,740090,241895,0,0,0,0,0,0,0,0,0,100,"tower"
2336,11413.2,496.6,9527.9,9942.9,5661,22756,35608.6,25188.1,11229.9,0,3242.9,9989.3,10,"tower"
2393,0,0,0,0,0,26970,26126,11369,13763,15040,0,0,100,"tower"
2398,605513,265738,1139807,1021622,869820,1010045,1251999,618631,493350,743269,167315,610824,100,"tower"
2406,743111,709818,1562226,958421,1012115,1047430,1296377,875344,725126,993177,504689,917357,100,"tower"
2444,223779,187709,220997,378545,401734,549006,567645,528925,499201,484571,462544,315073,100,"tower"
2446,135309,186800,224690,100971,183666,212707,269367,168986,205499,223749,177846,156078,100,"tower"
2450,22587,8200,12086,26482,31131,102788,171126,129817,93112,14477,19362,17496,100,"tower"
2451,5303668,4852827,5930399,5816842,4792186,5651027,6083547,6070844,5414708,6172911,5693097,4690450,100,"tower"
2454,327813,206533,266538,268631,118305,459209,460380,361854,306748,381039,163507,264873,100,"tower"
2539,822047,698190,559627,1049977,968196,1035711,1076375,1075018,1057887,1033650,619169,924543,100,"tower"
2682,7288.4,20041.2,14117.95,0,0,26314.05,1392.7,53668.35,0,0,499.7,5038.8,95,"tower"
2712,693356,249499,398039,0,4414,324562,1829823,1462616,1207624,651937,0,804837,100,"tower"
2720,877327,820113,941961,666183,865369,855592,981059,966376,891794,899326,940003,981977,100,"tower"
2721,2707726,2062201,2227372,2662542,2570612,2297534,3286825,2489646,2227944,1890814,1014239,1211814,100,"tower"
2723,876366,840973,967808,363069,887762,920746,984998,997014,918226,787229,1013065,965687,100,"tower"
2828,2016702,1104847,1856223,2081313,1528182,1378441,1923566,1980972,1455684,0,971722,1678103,100,"tower"
2832,2869834,3256982,3564005,3411465,1337058,3062727,3263008,3649840,2755075,3542850,2363882,3876492,100,"tower"
2840,1624366,549362,3375595,2257633,1293530,1980928,1889116,3431243,2400514,2273982,982753,1324728,100,"tower"
2850,609004,351871,1733231,1573878,628225,1730191,1838632,1316103,1063953,1812631,1302328,1188542,100,"tower"
2935,176112,91173,46688,10914,72878,43450,48987,13947,11530,0,92028,128736,100,"tower"
2936,0,0,0,5175,6463,819,10522,11543,0,0,0,0,100,"tower"
2951,0,0,0,0,0,83184,431968,170766,130995,0,0,0,100,"tower"
2952,4648103,1999009,3373551,2334283,2472986,4097377,3151802,4287169,4146816,3211796,3146270,2546518,100,"tower"
2953,3398,1755,703,0,8222,357184,408830,143998,25105,0,0,0,100,"tower"
2963,1895869,1365816,1710784,1365489,2339360,2792248,3592211,2360748,2075575,1467556,308298,522112,100,"tower"
2964,62465,35488,91609,263011,137876,205194,673302,379051,3030,3020,12254,4807,100,"tower"
2965,132440,115427,155710,153728,148545,157699,324545,223924,181432,162378,150923,139089,100,"tower"
3006,128688,37264,79394,353526,315728,347667,389311,379706,189118,176603,49806,308349,100,"tower"
3008,311614,205825,562919,581463,407160,39196,153916,66735,42362,2167,4294,61055,100,"tower"
3096,0,0,0,97,22568,35742,106981,106508,61034,10436,0,2540,100,"tower"
3118,6080440,4242301,5529811,4309114,5796780,4649505,4963731,4717487,3817551,4423967,4214221,5564212,100,"tower"
3122,3165987,2779896,2933420,1699721,1848964,2874691,3758241,2445515,950377,2538552,1126387,3813472,100,"tower"
3130,1762489,1465201,1656352,398394,859249,1224441,1274879,1384003,1418460,1018994,593426,1710401,100,"tower"
3136,5856089,4740185,5651089,5100230,6132792,5162780,6091153,5836227,3395124,2745788,4566096,6135150,100,"tower"
3148,555937,83294,147792,0,255470,885137,1387257,698000,1355554,1836541,263542,333842,100,"tower"
3149,60696,699303,237360,1521130,377366,1764275,3110915,1760783,1346300,158824,2835547,3774564,100,"tower"
3264,9076.6,63.4,175.8,8696.8,5621,7113.8,13865.4,41.6,27528.8,398.4,487.4,388.8,20,"tower"
3297,2056157,992634,401564,2096727,2319068,1936099,1938005,2111503,1948096,1101689,1037331,2177021,100,"tower"
3298,17735.13,15620.61,14946.67,16346.86,18691.24,16369.51,18070.28,17788.47,651.23,0,0,0,1,"tower"
3405,1011953,963641,1192132,1006274,499795,984296,1125473,1025145,1039704,709157,882228,933855,100,"tower"
3443,12273,0,44281,78154.5,78929.5,142866,197337.5,143317.5,0,0,3127,53062.5,50,"tower"
3456,647895,504182,497205,525128,916085,1161267,1311334,1302838,1042154,764453,822294,786783,100,"tower"
3459,529968,302851,230979,682554,887457,1140788,1102819,501835,957487,732425,612917,376354,100,"tower"
3469,1361,10839,49401,133343,208675,243964,215978,297848,196814,239599,119793,17304,100,"tower"
3470,2766170,2122068,3616364,3148437,3686801,3626988,3393832,3657234,3305219,3670044,3083600,2971036,100,"tower"
3478,1827,1710.71,1986.68,1689.3,2439.79,3875.22,5172.23,2691.82,3291.62,2514.89,258.22,2165.73,1,"tower"
3482,198223,83554,277424,305568,400630,703663,965211,692595,280480,229154,119911,464061,100,"tower"
3484,286821,69202,145622,126092,157303,295946,526980,390441,225322,151053,118681,290384,100,"tower"
3485,186258,73778,270615,102053,107413,316404,637071,349350,259078,119679,113075,326964,100,"tower"
3559,896.8,3320.25,8899.6,3702.15,9890.45,36017.35,16528.1,17777.35,15500.2,24974.55,10793.9,0,95,"tower"
3604,32340,6558,7738,8214,27310,60568,74590,57575,40937,33059,2919,12334,100,"tower"
3630,2888,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
3631,4969,23887,96892,62035,60876,118196,85583,60374,46332,44957,13971,30847,100,"tower"
3648,0,0,0,0,0,38244,160982,162223,65877,0,0,0,100,"tower"
3775,7654,20449,63213,0,115055,305500,170461,73689,338944,403318,155488,0,100,"tower"
3804,0,672567,794458,487545,299796,989691,752944,708358,620210,11168,284348,831088,100,"tower"
3845,3006881,1892699,0,0,0,0,2815958,4983024,4874484,4301344,4909260,4993107,100,"tower"
3935,7578667,5652425,7042808,6905062,6953088,7413387,8232176,6754609,3935628,2132469,2848560,5408442,100,"tower"
3943,3381538,3503087,3707115,3143623,3234315,3740047,3741459,3346472,2318989,1332461,1014419,1967239,100,"tower"
3944,7031835,6322185,6442032,3483974,4820203,6141704,6223925,5876472,6221125,5435065,5978965,5722047,100,"tower"
3948,2343289,1995978,2482438,2079255,3492479,0,4953786,4565305,3318550,3588252,4088575,3860996,100,"tower"
4078,1168423,1500208,1278670,1683992,1420820,2063130,2451328,1985884,1880270,2171107,1099781,1547463,100,"tower"
4158,155988,130083.4,118432.1,101720,142902.5,166981.5,156680.6,160386.3,126891,113974.7,68338.4,137796.4,10,"tower"
4158,1230515,989235,561251,5485,835313,1119297,894482,1041639,1071039,811081,893755,595119,100,"tower"
4162,2660730,2166483,2251322,2049922,1809825,2290953,2635157,2634572,2425887,2443736,2522271,2556650,100,"tower"
4266,0,0,0,0,4444,6427,18581,3873,0,0,0,0,100,"tower"
4940,5378,0,0,306674,0,114421,624255,367611,103607,3063,0,181598,100,"tower"
4941,6570495,5298949,5984835,5427433,6362804,6202634,8070606,7122427,6790285,6558991,6704058,5683690,100,"tower"
6002,9510268,8471803,7485837,7042817,7611998,8603118,10092876,10365812,6480464,7245042,6461186,8832346,100,"tower"
6004,4777469,3696361,3377841,4167712,2153485,2915952,3809580,4058809,2500788,2799878,4891796,4432230,100,"tower"
6009,5360250,2537320,2898418,2716996,2833633,3076708,4576135,4939871,4241437,1112619,1653509,3843871,100,"tower"
6018,2391318,2008424,2572644,2244187,1770628,2361206,1644533,2416926,2041344,2043323,2196199,1995542,100,"tower"
6019,3421036,3814949,3333489,3611434,2755720,3770731,3342172,3397411,3543652,2828281,4386725,3235786,100,"tower"
6021,4380564,3602807,3216564,2180509,3036788,3631356,4008402,3718927,3539075,3929434,3735730,3384989,100,"tower"
6030,3030992,2902451,1959935,1648686,1900794,2266983,3527481,3451757,3184157,3364138,3021016,3335490,100,"tower"
6031,1967084,2125415,1933459,2103331,1585801,1996828,1908636,2083306,2103944,1245313,2177320,1686837,100,"tower"
6041,3502745,2733932,2717450,1811693,2744777,3347734,3678924,3587636,2294062,2309426,2140135,3475385,100,"tower"
6043,184797,0,11579,587048,938785,1201137,1279361,1286340,1196301,1288944,1186353,1227875,100,"tower"
6052,1290519,611,1462216,1181388,1805710,2369559,2925284,1189781,2763293,2056348,496911,2764004,100,"tower"
6055,1668254,512502,1443857,2787704,1034052,1065729,1400203,1871739,2071766,872810,9276,788854,100,"tower"
6061,0,0,10533,312787,61754,26284,48688,49369,53052,0,0,66005,100,"tower"
6065,2496123,1932475,2328445,2353794,2444082,2463354,2653338,2594072,2297936,2298847,2336923,1800372,100,"tower"
6068,6429309,4683333,3993040,2078587,2633143,6525910,8212178,7337024,5908776,4137581,5119124,5060980,100,"tower"
6071,3972826,2967226,1792043,2746555,4144956,3055681,3960889,3881536,3607473,2443163,2474250,3213806,100,"tower"
6073,1369363,678987,1117961,1102673,1420548,1432092,1525327,1540338,1197898,1327414,1351225,1544503,100,"tower"
6076,7658684,6646682,5037006,4463180,4234167,3807220,7548794,8245224,7073031,6337280,7354491,8024188,100,"tower"
6081,36,27,787,2776,33794,62591,77848,75558,812,69390,50,69026,100,"tower"
6085,2941972,2819525,3146954,3292981,2382874,1836142,4163711,3290586,2650180,1179341,2357715,1961108,100,"tower"
6090,6216424,4559575,3778672,2550149,3582360,4618332,6210095,6132654,5224165,4842185,5867458,6078768,100,"tower"
6094,4230953,1993218,4532839,2739121,5185017,4401283,4943537,3880725,3732143,2106115,5036703,4241740,100,"tower"
6096,2145070,1864751,1910926,0,1043807,1620333,2238105,2211004,1894310,1731258,1806451,1939700,100,"tower"
6112,469459,344510,513365,234536,861182,668303,909319,823466,838222,606339,557619,723334,100,"tower"
6137,1049666,497440,903844,642729,1467546,1398870,1535544,1118661,579505,896536,961730,1007242,100,"tower"
6139,34550.75,25303.27,16246.77,20344.62,25283.43,30422.22,37346.54,34054.57,21222.81,8059.19,29981.84,33175.1,1,"tower"
6165,4578088,3703311,2757578,2705400,3378335,3672473,4593791,4512878,4313939,4351364,4276707,4270367,100,"tower"
6166,5618292,4276331,2767693,1606918,3642522,0,6938473,5789364,3467339,5445111,2288018,6999336,100,"tower"
6170,4096100,3501139,73940,0,22260,3472732,4083010,2647164,2187692,3493842,3975145,4317614,100,"tower"
6177,1996895,1910766,700927,875697,1065782,2134186,2215464,2244575,1705626,2192701,2211094,1290831,100,"tower"
6183,1708859,1402117,479616,786466,1349520,1250766,1426211,1776181,1399919,1557538,1611304,1603308,100,"tower"
6193,1924767,1955800,1855490,1542754,1581064,2525016,3092675,2937497,2050704,1506592,1694779,2403128,100,"tower"
6194,2104577,1452885,1317783,1740853,2557803,2767423,3284379,3217253,2292952,1985184,2021784,2227010,100,"tower"
6195,1150329,529999,383805,556427,604306,1042764,1323928,968161,1090671,736170,500136,1250830,100,"tower"
6204,4932000,4024514,4292300,3189301,3026978,4492125,5644627,5507304,4217260,3582592,3778279,4625556,100,"tower"
6248,1818540,1482034,1213207,1691751,1294962,1768940,1929983,1887190,1817964,1550713,1510073,1627584,100,"tower"
6249,15574.6,14531.8,62390.3,44575,55453.9,48764,88566.2,4715.2,48406.5,0,9360.6,21868.5,10,"tower"
6249,186978,192285,419899,150047,450654,391451,433988,201625,322717,630671,0,336563,100,"tower"
6250,805253,602182,1110987,415553,215714,1210757,1704121,1585248,197447,313190,0,1074816,100,"tower"
6254,1964811,1536144,1451961,455009,1265125,2106771,2214035,2230494,1530346,2177832,2141065,1786700,100,"tower"
6257,6291461,3315881,7490866,6075834,7469418,7793463,9596293,9423260,7134692,6530674,5488531,5841730,100,"tower"
6264,3014670,3323604,1505267,1306,2513168,3395831,4022873,4296417,4152940,3826504,1515042,4602089,100,"tower"
6285,102840,79293,74874,88318,81223,107917,93421,92046,88491,77766,95326,99415,100,"tower"
6358,4919,0,0,0,5205,11655,39624,6274,6754,5636,2831,4242,100,"tower"
6469,3533230,3143742,3390671,2293007,1527240,2584028,3404585,3189826,2992121,3137830,3008521,3057278,100,"tower"
6481,4475953,3070010,1926104,1203895,3417139,3524365,4241220,4276277,3856886,4275130,4048416,4129627,100,"tower"
6504,128411,143845,168601,175009,149808,143739,169979,117823,145643,170094,153985,142063,100,"tower"
6559,291195,319960,207978,244548,234530,218652,244311,255419,226419,227356,217864,203116,100,"tower"
6639,1649301,700790,929600,1030736,1444182,1452494,1476548,923479,909547,1538144,1446054,1362104,100,"tower"
6641,5502496,2611858,0,2575453,4006360,4623444,4560959,4618243,2803591,3335904,2558682,3265566,100,"tower"
6664,2550877,763889,1684775,2227126,2294457,2280625,2096232,2245840,1506642,18,248131,2109970,100,"tower"
6768,959142,751833,498233,676121,830583,850730,896895,911050,856569,863283,958991,875286,100,"tower"
6772,1366113,1297028,1275309,898933,1350737,1254420,1473084,1272598,1158943,1116719,1082687,1166429,100,"tower"
6823,1637848,888517,1219066,1270243,1305368,887958,1373496,1334386,939764,1659025,1357427,1634716,100,"tower"
7013,0,0,0,0,0,0,10099,0,0,0,0,0,100,"tower"
7030,1257393,1091959,1153619,652357,1206651,1283308,1357497,1299324,1179074,1294352,1151416,1309090,100,"tower"
7153,547506,670395,1017851,716389,1366235,1245739,1232466,1223784,785081,779425,387572,434957,100,"tower"
7210,780204,948959,1047445,1180950,320602,1172932,1194940,1165410,1108573,1076043,1050375,694393,100,"tower"
7213,2090930,1073979,849678,1198671,1568939,1752561,2411709,1973289,1539931,2082494,374996,1093929,100,"tower"
7238,513992,614407,642163,661250,833167,720688,811702,833498,804227,736606,624156,606382,100,"tower"
7242,7186800,6423340,0,1385520,0,13160,0,0,0,0,655760,131840,2000,"tower"
7266,89243,23748,0,0,0,0,1696,68015,78529,101106,72582,89341,100,"tower"
7296,405087,560380,567834,194196,441970,584304,624019,539795,449201,323277,403212,545419,100,"tower"
7307,101103,13009,8760,0,8957,16302,90698,124770,110630,6656,23880,105772,100,"tower"
7314,291355,251490,271394,253090,28318,198566,274788,274327,242400,161007,268729,278824,100,"tower"
7350,298251,87510,0,0,17230,0,246321,292931,286388,305134,304080,325731,100,"tower"
7504,425145,320097,227832,0,262226,225739,393047,407546,346128,394422,357092,427045,100,"tower"
7513,198431,190017,209608,173647,158601,156535,167201,155824,146995,83282,121803,120311,100,"tower"
7527,53532,46269,6609,49334,41193,48558,72534,79157,63953,61599,76188,78387,100,"tower"
7546,0,0,0,0,38,3186,54812,57698,46694,5700,0,0,100,"tower"
7551,102387,79139,71026,24566,612,71560,95473,97290,85760,55970,115217,110801,100,"tower"
7552,175612,44335,23692,89189,21843,69689,145025,175955,171948,193279,126034,192571,100,"tower"
7604,92301,8738,39666,72939,13767,101738,252522,113108,99130,21159,59679,200852,100,"tower"
7605,426433,44391,0,19046,0,0,336571,408189,396540,412848,404404,424749,100,"tower"
7697,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7698,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
7699,400049,366759,393841,217170,388022,360137,377562,546508,307600,401730,372084,357649,100,"tower"
7710,1997512,2026019,2233913,1628184,1724702,2131165,2471749,2466124,2129313,2309069,2292462,2228215,100,"tower"
7721,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
