"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling"
165,3780942,3292483,3506299,2345337,3352999,3739288,3712637,3701973,3302994,2510767,3489414,3206404,100,"tower"
167,0,0,0,13986,111952,259974,282273,269734,30601,0,0,0,100,"tower"
169,0,0,0,0,56274,92702,0,0,0,46965,0,0,100,"tower"
201,0,1797.6,0,0,562.35,2162.25,31581,18323.85,0,0,0,78.9,15,"tower"
207,3681407,2894520,1679727,3247726,3586649,3827203,3877787,3468790,2491845,3070339,2997952,1584053,100,"tower"
271,0,0,20494,0,0,0,0,0,0,0,0,0,100,"tower"
298,6611320,4022709,6320633,6375305,6008785,5791479,6286454,6650499,6236561,5318651,5558062,6292223,100,"tower"
329,0,0,3426,11941,41562,41448,29091,260154,184251,7902,2539,0,100,"tower"
331,8972,77013,1737,20095,38327,54294,177265,315018,94346,27341,28702,0,100,"tower"
358,633194,654711,697945,726534,642911,755963,1124389,1249748,1397358,985995,1319656,1268408,100,"tower"
377,113123,94686,103731,108487,112933,97396,112438,114990,111030,109124,93125,110897,100,"tower"
384,986222.4,823402.8,671142,245080.8,640464.9,949783.2,986404.5,1099574.1,1018223.4,941790,919640.7,850837.2,30,"tower"
389,116796,109474,122221,125974,23165,115161,111304,122656,122562,123700,114296,128888,100,"tower"
408,408475,549876,14207,203748,74263,137741,247230,392093,320090,270820,45712,290251,100,"tower"
420,27762,0,8915,56650,32396,17219,45258,43304,29536,34173,0,0,100,"tower"
465,570531,307354,87796,462288,215180,194367,352749,564275,503677,600221,163478,505127,100,"tower"
469,2232911,2032370,1774362,1920291,1808689,1793536,2450720,2640453,2376432,1090445,1606973,1775961,100,"tower"
470,1217799.45,1237895.19,1413052.2,1348491.06,1066863.42,663101.46,1089142.11,1628660.25,405517.14,0,5319.09,941931.27,63,"tower"
470,2092836,1884991,1225369,2695,1339323,1790700,1869972,2073591,2213788,2463857,2407562,1538090,100,"tower"
478,0,0,2342,0,5132,1039,11647,2301,0,0,0,0,100,"tower"
492,940884,704172,789684,857029,676900,781379,880713,895011,720270,609129,628886,935947,100,"tower"
493,0,0,0,0,5763,0,3498,2877,0,6945,5109,0,100,"tower"
525,1800437,1557079,1819284,639039,701357,689194,1634879,1872513,1641703,1948919,1879743,1449906,100,"tower"
527,383260,382132,381303,378393,384552,339684,381653,358319,171358,297493,397594,343515,100,"tower"
533,706971,554495,465619,417260,598163,801166,835479,875799,393512,100905,474585,764760,100,"tower"
550,115548,0,66290,102603,168806,129629,158790,209705,223035,230566,191940,228624,100,"tower"
562,0,6267,43439,0,0,42697,38464,0,23887,0,39984,0,100,"tower"
564,2588567,1857715,1534498,2487033,2465329,2638258,2875809,2912359,1389201,2353586,2486657,1508360,100,"tower"
589,213580,195990,205516,7698,59096,128736,199131,223320,140979,127672,157648,159374,100,"tower"
599,6769,0,0,0,6321,25931,97737,15861,0,0,0,0,100,"tower"
602,4255922,2223785,3302346,2638009,3131583,3340650,3617648,3533310,2422434,1782170,2026767,2645202,100,"tower"
603,9531,0,0,0,21244,149766,530598,194202,16825,0,0,0,100,"tower"
612,341041.8,269834,348419.8,329017.8,258435.4,254982.6,425755.8,435784.6,429807,391599.2,270609,346950.4,20,"tower"
628,3860897,3718801,3942377,3232669,3162409,3853056,4174648,4024725,3915018,3259291,2036902,2728640,100,"tower"
641,122640.5,124094.5,136043,137726.5,145966.5,235508.5,266343.5,260611,88954,14536.5,66773,90728.5,50,"tower"
641,1252858,1304656,1621027,1626101,1532693,2215495,2140509,2177652,2028278,1968010,1486703,1038969,100,"tower"
643,738800,416996,681980,603451,631114,717315,780112,787575,722766,772900,759221,589836,100,"tower"
663,820622,641756,677218,211461,642856,791078,894536,880041,767763,190816,379505,626400,100,"tower"
664,1601,19163,38899,144255,78942,110948,103350,132128,96804,96889,61463,23058,100,"tower"
672,2641,2384,2827,3267,3289,3610,3736,3981,3620,3042,2742,2776,100,"tower"
673,20619,0,0,49209,564,0,0,1747,3407,5373,12326,0,100,"tower"
676,1391219,664972,386251,1065552,1488786,1547500,1495803,1432402,1125842,988445,585390,675790,100,"tower"
688,377496,291398,403020,251760,308794,478659,421974,504462,325029,228357,189920,272268,100,"tower"
689,312457,271985,176043,356090,316799,306030,355811,378309,306399,298942,330684,294991,100,"tower"
693,1379,0,0,17560,0,144,1059,2785,262,0,0,0,100,"tower"
703,8617025,6508777,6027102,5661521,8225825,8158036,8546407,7855094,5042611,3507107,3419872,5513944,100,"tower"
709,717409.25,461692.75,391335,267702.25,731256.5,814458.5,869463,850408.5,321774,50356.75,42064.75,126964.75,25,"tower"
710,1116954,847128,980198,825618,1189449,1214858,1239120,1409676,1132064,722286,733097,733296,100,"tower"
728,1909894,1714816,2062248,2106906,2260622,2614214,2656542,2341002,1875533,1559874,1732244,1845540,100,"tower"
762,0,0,0,0,0,0,7866,5864,0,0,0,0,100,"tower"
772,142946,128091,151532,149585,137212,73570,80183,101488,143394,148365,142233,146984,100,"tower"
861,824029.5,616499.1,104562.3,296417.1,419857.5,901199.1,916550.1,954106.5,874176.3,931896.3,943456.5,948245.4,30,"tower"
891,1875480,1804796,1956367,1409895,1293469,1568056,1705245,1544024,1247641,1411241,1625006,1655703,100,"tower"
897,271260,430931,374542,0,0,0,0,0,0,0,0,0,100,"tower"
963,567890,535830,618189,344322,572338,468832,658402,466780,523394,228037,370897,553628,100,"tower"
990,397933,302671,354286,297945,300619,254232,348351,299967,151676,63763,78329,197790,100,"tower"
991,248121.3,187088.3,270048.45,299438.65,214551.4,213017.35,331746.1,250778.15,76446.65,91733.95,43841.7,97027.7,35,"tower"
992,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
994,3855923,2600379,2466707,3323976,3450886,3471159,3514313,3656836,1811581,1974041,1764088,3196404,100,"tower"
997,1490145,1356069,1108966,1266561,1518208,1506218,1028270,1391421,1452973,1242301,1384631,1256970,100,"tower"
1001,285387.5,251502.2,291374.8,161318.4,294344,262168.5,312905.4,304247.7,172438,260287.2,237426.4,186844.2,10,"tower"
1007,66046,90130,41933,189954,29422,94808,209450,235027,75519,34212,30083,100467,100,"tower"
1016,63784,4099,0,122,19064,50621,90696,42893,0,0,3000,0,100,"tower"
1040,197540,53139,50399,141913,18079,200147,293756,159229,61155,28477,240523,236214,100,"tower"
1043,97103.25,37712.1,50202.45,32637.9,60833.1,59956.5,120082.65,105483.45,26899.65,28561.2,38691.45,39699.6,15,"tower"
1077,399429,372242,324639,1965,158431,189234,342037,380493,208245,47356,99609,111786,100,"tower"
1082,2682410,2291672,2525235,2245790,2267127,2243102,2695379,2695907,2375905,2201824,1891740,1753209,100,"tower"
1122,199181,170533,270442,144410,195604,194346,291195,246048,157985,145209,174480,182557,100,"tower"
1131,4948.4,80.2,1288.4,0,275.4,3711.6,16186.2,7359.4,0,691.4,382.4,344.4,20,"tower"
1175,41145,34810,36426,36176,36141,73435,67905,79651,70905,75840,70572,73449,100,"tower"
1206,0,0,0,0,0,5185,68679,50566,12641,0,0,0,100,"tower"
1217,0,5741,0,0,10401,0,10875,9139,0,0,8740,69433,100,"tower"
1230,0,0,8089,5461,11877,61539,105868,108791,22268,44657,22560,98600,100,"tower"
1233,213573,186591,95573,193247,194738,245477,293469,256096,217691,199757,238275,239025,100,"tower"
1235,595,464,73019,8164,29,16328,133318,128772,76121,0,0,0,100,"tower"
1240,213298,294955,314223,350252,177029,835276,905722,764845,176492,69427,11873,22239,100,"tower"
1242,60412,48281,0,0,99250,845641,760934,376401,106146,6933,13013,32965,100,"tower"
1243,0,0,0,0,0,0,26456,0,0,0,0,0,100,"tower"
1248,27755,28502,0,0,0,59723,176405,133788,19315,0,0,0,100,"tower"
1250,1804179,1794783,1859050,1688862,1786472,1899993,1876971,1456537,1438405,1640838,1619699,1586963,100,"tower"
1252,700053,654503,709444,680346,596085,736029,674870,584096,325773,310378,636168,658067,100,"tower"
1271,0,0,0,0,0,11191,3589,3660,0,0,0,0,100,"tower"
1317,0,0,0,0,0,6364,2985,0,0,0,0,0,100,"tower"
1330,0,0,0,0,738,3210,1334,718,1380,0,0,0,100,"tower"
1336,19072,0,0,0,0,112931,140733,131807,23318,27050,0,0,100,"tower"
1353,3513831,2999016,2639955,2393423,2574641,2872239,3467565,2293676,1858985,2135235,1949652,2418346,100,"tower"
1355,1781252,1282237,1785392,876366,1777266,1702350,1891244,1887659,796640,343483,677032,984859,100,"tower"
1356,6533040,6013001,5435960,5190720,5098097,6560614,7343483,6824006,5730905,6303475,6257251,6312692,100,"tower"
1364,4166347,2764655,2811584,2375030,2796599,2643785,3725961,3965073,3485257,3943329,3729463,4018912,100,"tower"
1378,638772.5,543070.6,412620.7,397171,333078.6,434321.6,761118.2,712607.8,582553.9,763020,462556.7,630313.7,10,"tower"
1382,669975,458966,745395,469091,722897,660631,633974,634776,775018,785527,882515,878593,100,"tower"
1383,46763.25,21345,10297.5,3165,4123.25,44815,67069,26003.75,62,0,0,0,25,"tower"
1384,138415.6,114622.2,120020.8,129401.4,27736.2,13473.4,132968.2,92623.8,119495,99251,62622.6,125133.2,20,"tower"
1393,4007704,3845174,2307079,3234426,3050600,4053294,4639181,4900910,4321325,3370368,3302958,2995176,100,"tower"
1400,60204.2,40163.3,46020.8,53968.6,53030.5,50982.9,47719.1,63498.1,52979.8,29664.7,0,0,10,"tower"
1439,197,11442,6378,41136,30461,398,23102,102351,10734,0,0,1931,100,"tower"
1443,66003,84152,42111,51518,471990,497883,388994,547193,558331,605552,484383,338038,100,"tower"
1447,0,2652,0,0,0,2102,3478,18128,0,0,0,0,100,"tower"
1449,12246,0,35,73,19871,77679,46443,3290,0,18490,6245,0,100,"tower"
1455,0,0,0,0,0,0,0,780,427,1249,0,3032,100,"tower"
1464,0,0,0,4948,0,0,0,0,0,0,0,0,100,"tower"
1564,3681,0,0,0,17940,20799,61887,15880,107,0,0,0,100,"tower"
1571,130211,42475,23370,282975,697843,807063,1792550,636916,647741,15182,34870,23397,100,"tower"
1595,478519,449472,465357,479707,365089,443828,449876,454793,149754,0,0,0,100,"tower"
1619,3289166,3006469,1916611,2130739,1297721,995230,2257481,1437601,172858,735955,176820,943258,100,"tower"
1682,23978,21828,7027,12879,17220,19345,48531,47100,35853,62898,2534,5987,100,"tower"
1702,256,14847,53,8510,62514,218262,678254,223567,49566,29,904,10868,100,"tower"
1831,144706.65,122556.45,124534.65,91536.15,123760.95,147489.6,155371.65,151408.95,103009.65,103244.7,48933.45,96209.1,15,"tower"
1832,9837,325327,379725,447323,483451,414660,528735,470394,451710,314853,413693,440339,100,"tower"
1880,1880,1324,1517,1062,1408,1489,3669,2394,872,1187,1641,2013,100,"tower"
1893,3215524,2445707,3199511,2868429,2711201,2619762,3147046,3414123,2655250,3299471,3173620,2984560,100,"tower"
1915,15671.8,11125.91,17057.4,2587.13,13723.65,14889.05,15329.24,16541.56,14262.83,12534.39,14712.53,14563.31,1,"tower"
1943,46558.5,40513.8,44256.6,33625.3,34926.1,37521.7,49939.9,49130.3,40190.9,41542.9,40031.9,43120.2,10,"tower"
1961,0,0,0,0,0,8731,36646,35651,15861,0,16905,0,100,"tower"
1979,207256,175591,189615,143190,161227,159781,169815,195574,192793,154758,144142,172354,100,"tower"
1980,351,234,291,215,120,263,1048,588,193,203,122,304,100,"tower"
2001,22929,19660,19269,15567,12569,21010,39722,34292,26938,12417,15618,19252,100,"tower"
2008,51759,44332,49585,46989,58872,65856,70957,46568,47649,64133,45660,48295,100,"tower"
2022,52102,47495,49615,16676,15356,13466,48518,46741,41810,43405,50934,50049,100,"tower"
2048,29873,190,0,0,0,0,0,52944,0,0,204,0,100,"tower"
2049,1184284,1012347,0,133620,871075,1241937,1207557,1444336,1178793,675805,0,337374,100,"tower"
2059,0,0,0,0,0,0,0,0,0,0,0,0,100,"tower"
2067,0,0,0,0,2525,0,0,0,0,0,0,0,100,"tower"
2070,111047,120706,104552,109605,114097,209322,242044,155242,107036,146731,123015,124173,100,"tower"
2076,580590,504945.75,555051,489024,330358.5,525329.25,598359.75,576517.5,444966,70501.5,422172.75,295595.25,75,"tower"
2123,68355,56730,58996,48819,0,36395,59700,93090,66628,25243,3056,58305,100,"tower"
2132,43094,0,0,17057,27318,260417,313231,273351,108406,144588,94676,103202,100,"tower"
2144,16357,14209,0,0,0,8,71924,84609,0,0,0,0,100,"tower"
2161,36706.6,26182.2,22534.7,12718.2,16023.25,41601.8,47689.45,46752.85,36212.5,26879.3,5102.4,7297.1,5,"tower"
2236,0,0,0,0,0,0,1226,0,0,0,0,0,100,"tower"
2240,305804,258212,258339,268538,216526,274027,379751,368600,125779,203301,224261,231270,100,"tower"
2241,0,0,0,0,935,0,0,0,55,0,1531,247,100,"tower"
2244,0,41,0,0,102,4214,0,0,37,37,0,0,100,"tower"
2277,941351,750624,704995,805027,818549,680449,914239,931137,482479,535989,739702,787804,100,"tower"
2322,5615,7227,0,0,0,67955,230639,455539,78309,0,0,0,100,"tower"
2324,838189,894656,129560,269458,1222286,1761804,1987616,1862492,1635045,1468650,1516935,1246503,100,"tower"
2378,194296,102505,29510,1130,87817,110415,420847,150427,74075,0,0,4349,100,"tower"
2393,0,0,0,0,11866,32496,96484,10419,0,0,0,102,100,"tower"
2398,1455814,1515534,678780,1509974,1245587,1571565,1666071,1641261,1424565,1250639,1027180,1216505,100,"tower"
2406,919200,864800,1210593,1081927,878706,981378,1245583,1059714,957904,837948,1183584,1210945,100,"tower"
2444,327465,325862,386759,230069,258972,477408,527711,492765,402341,250282,370970,506704,100,"tower"
2446,165457,126708,212102,164564,142443,166038,224257,209472,174055,100676,183469,195013,100,"tower"
2450,35102,50619,4731,12168,0,91387,162700,163812,76357,41653,9463,34178,100,"tower"
2451,5761817,4087860,5361620,5646040,4450090,5638220,5506090,6923911,6246848,5603484,5496017,5227271,100,"tower"
2454,426055,330977,502791,309099,485356,511070,606204,588437,520847,518528,395511,474286,100,"tower"
2465,45768,46668,43408,39548,46762,59337,74942,75331,52656,43940,46472,61836,100,"tower"
2539,707128,643556,839427,559429,859690,612571,821739,884387,807482,888096,807882,599851,100,"tower"
2682,116434.85,81948.9,41993.8,0,0,6886.55,1119.1,968.05,0,3621.4,3325.95,12481.1,95,"tower"
2708,541183.5,320198.5,474513,191910.5,150801.5,416998,361660,436084.5,246910,131834.5,293079,87146,50,"tower"
2712,2455925,1985339,2151854,2164557,2306843,2090046,1973764,1860625,1439649,1374662,1639405,1366254,100,"tower"
2720,0,0,0,0,0,0,0,0,0,0,77258,396174,100,"tower"
2721,1578001,732167,294460,1507223,1706264,1597961,1668110,927621,1580952,578754,12890,744035,100,"tower"
2828,2102437,2275320,2408607,1768456,2532714,1823407,2567131,2425642,832446,0,0,0,100,"tower"
2832,3082494,3267345,2617507,1098461,1096344,2596298,3706657,3311918,2924608,3098593,3151640,3549362,100,"tower"
2840,5022469,3813072,3124665,3780030,3525521,4111575,4668194,4081318,2470420,3447997,1394480,1381101,100,"tower"
2850,703880,1130094,676129,1306624,1721513,1429056,1645101,1919237,1142393,1340758,1576992,1460648,100,"tower"
2872,0,1159996,1726299,1951529,2100303,1930673,2090845,1998124,209372,257,458131,686909,100,"tower"
2935,272557,230207,245013,230112,222186,248284,265020,277230,202021,178059,176093,179340,100,"tower"
2936,71441,74882,32294,97387,52683,88696,87968,95699,28720,70270,25482,44349,100,"tower"
2951,0,0,0,0,183500,704712,522978,468433,90430,81553,0,0,100,"tower"
2952,4502759,4104669,5037663,3672003,3330467,5282426,5332699,5558244,3886185,3390804,3083588,4296647,100,"tower"
2953,194731,88376,0,261490,479426,914492,1237427,974844,478298,111645,13896,0,100,"tower"
2963,4206062,3393415,1915018,3693900,4556082,5098673,5469281,5206282,4114187,3939013,4042811,4108637,100,"tower"
2964,398963,441117,433701,332158,189390,520815,923477,961836,454188,410206,361207,347701,100,"tower"
2965,123031,167488,199891,117859,173005,240859,464555,424938,209575,171798,128512,172671,100,"tower"
3006,384715,221919,66362,72031,124000,402536,505720,489203,198278,223437,275479,314164,100,"tower"
3008,232139,251373,169315,179419,49473,227718,522559,545165,260031,163637,0,169761,100,"tower"
3096,0,0,0,0,0,8461,29103,179,175,0,0,0,100,"tower"
3115,712549,225220,0,40,211695,384394,613085,252574,0,0,0,0,100,"tower"
3118,5726983,5119601,5297649,5583760,5359931,5023286,5620238,5512058,3201133,1618225,3215976,2154405,100,"tower"
3122,4916865,2907357,2402716,2758851,3808546,5152353,5258271,5179717,4438691,4380903,3985372,4722237,100,"tower"
3130,1854124,1556205,1755397,1299338,451620,1774367,1988389,1898746,2012905,1560530,1602117,1019982,100,"tower"
3136,5600058,5043254,2527246,2513033,4411125,4921361,5418270,5494321,5085238,3896657,4266610,4075583,100,"tower"
3148,133621,7539,995462,131529,577267,640089,1515014,322648,73722,21838,222645,26462,100,"tower"
3149,4790150,3350857,389563,1900156,5557644,3691840,4185620,4865388,4105997,4644337,4431119,3921659,100,"tower"
3179,5421790,4241567,3818836,5352633,4905135,5173429,5674772,4671334,4892080,5301938,4636145,4563827,100,"tower"
3264,115129.2,33604.6,13304.4,48306,136906.4,168122.2,181593.6,165293.4,15940.6,0,0,0,20,"tower"
3280,988742,385595,306848,329612,1161252,1250366,1245095,1220761,600800,190136,193481,442126,100,"tower"
3297,1907420,1567720,1869618,1336262,1659782,1987471,2194280,1888325,1959573,1020049,1603294,1838042,100,"tower"
3298,15893.96,13205.9,11048.59,16949.92,18359.18,18244.38,16320.98,18549.33,2111.66,195.14,0,0,1,"tower"
3319,588306,108462,0,0,389109,487309,708419,263592,0,0,0,0,100,"tower"
3325,123620,88230,98764,96044,75314,92363,103605,97201,102110,106097,104449,120645,100,"tower"
3405,2137580,1224836,819075,1623571,2190406,2084436,2198060,1476650,83589,0,1003895,170930,100,"tower"
3443,22091,36782,0,58197,63780.5,79544.5,195572,198927,97622,69449.5,9794.5,17049.5,50,"tower"
3456,679371,586294,755667,859600,1013142,1273051,1412550,1443759,1023620,1148351,824853,887130,100,"tower"
3459,167154,437727,560283,388679,514670,464343,506871,504372,347655,0,0,38065,100,"tower"
3464,381,2539,0,667,193307,349685,429490,462498,185244,0,0,0,100,"tower"
3469,196464,288306,104025,612579,339318,727738,698601,712550,392228,253940,135196,79597,100,"tower"
3470,3646866,3317758,3937383,3947278,4143964,4117093,4438848,4388795,3727524,3555627,3285978,2084555,100,"tower"
3478,5118.89,5463.83,3488.5,4685.07,5180.35,9920.04,15178.37,13678.59,9128.22,5574.55,3567.84,3395.78,1,"tower"
3482,660146,673829,856324,696227,861533,1057634,1275615,1172302,788712,832938,770694,660353,100,"tower"
3483,0,0,0,0,4832,112292,174057,178860,89738,0,0,0,100,"tower"
3484,355123,418126,437159,463980,451445,584897,793257,839594,459423,364282,703878,724887,100,"tower"
3485,588345,580089,741544,537499,692682,763110,854562,826299,597784,568011,605252,412802,100,"tower"
3559,0,0,44219.65,15344.4,14737.35,75423.35,63340.3,103103.5,29440.5,26971.45,0,0,95,"tower"
3602,38479,138320,73096,61199,181510,142222,231719,261270,89021,73627,47639,63206,100,"tower"
3604,87740,86782,67851,0,71805,64731,184143,129663,94369,79768,91106,135941,100,"tower"
3630,6932,31256,0,490,0,16567,34603,68455,9586,1932,0,0,100,"tower"
3631,88059,80376,78282,76636,90348,158395,210004,209280,139610,31246,0,13827,100,"tower"
3644,675152,569338,678283,656689,590787,622819,700603,724265,694068,702760,723118,714761,100,"tower"
3648,0,0,35540,2865,0,81661,273648,248883,68836,0,0,0,100,"tower"
3775,1299811,672122,413483,388683,807419,697096,924385,597731,528302,508995,360701,454719,100,"tower"
3804,626150,550602,190288,401778,497080,772520,1087178,718673,706517,691141,6169,327456,100,"tower"
3845,3606942,333493,770721,0,0,0,391902,4339886,5124986,4897685,4681773,5225812,100,"tower"
3935,5216842,6702794,6245214,7249555,6290798,7062809,8956437,8401450,6663952,3827811,3576198,5091093,100,"tower"
3942,460661,285707,325662,19613,102676,468540,711927,426512,98066,36608,94222,93176,100,"tower"
3943,3742613,3242495,2182449,1708752,2954139,3601568,3377731,3458003,3051803,3664162,3667948,3027601,100,"tower"
3944,4789191,3916381,4997018,4280180,3749797,5264730,6195899,6134469,5489203,4499771,3460506,4260385,100,"tower"
3948,5163874,2860066,2917235,2577009,2111993,4270493,4327766,3857360,5244060,3765693,3458403,4876912,100,"tower"
4078,2627971,2042102,2414887,2125194,2015417,2104525,2778388,2729505,2120881,2015612,2076946,2440528,100,"tower"
4158,135355.9,125702.4,162097,158504.6,162762.4,160522.4,176619.2,162282.3,164586.2,156617.9,157862.1,156140.9,10,"tower"
4158,1001049,945519,966635,1159315,1215352,1101280,943475,1119787,822663,1014359,883106,1235432,100,"tower"
4162,2621543,2445652,2636376,2528916,2128378,2597652,2688719,2691915,2396630,1951002,2208974,2729966,100,"tower"
4259,182247,207388,199288,218038,170798,180072,75311,0,55,195805,163464,222461,100,"tower"
4266,0,0,0,0,0,0,0,21021,8820,5580,0,1719,100,"tower"
4940,553189,784568,662029,613312,941234,1238418,1745026,1593423,1100933,722701,340605,715909,100,"tower"
4941,7872780,5037842,5381576,6437975,7617213,7570310,8044915,8104886,7952091,8435533,7540652,7761040,100,"tower"
6002,10343214,8720932,9369966,7193843,8305382,10261357,10537321,10220417,9302715,9892575,9675614,8070768,100,"tower"
6004,3756408,3502215,4428568,4093465,3032739,4319289,4161913,3763410,3449451,2054456,2360261,4492705,100,"tower"
6009,6501178,4629809,4269240,3136325,5092089,5317606,5797676,6100132,4537120,3362315,2479386,4512928,100,"tower"
6013,10044,3173,15131,617,570,561,2078,2083,39820,5612,3383,575,100,"tower"
6018,2324449,2056589,1903332,2114088,2348635,2068407,2433336,1604690,1661667,2095255,2190884,2297089,100,"tower"
6019,2878734,3913389,3519921,3618890,3268180,3783871,3586284,3256853,4194054,409361,1225525,2715253,100,"tower"
6021,4443859,4155452,3631141,2821985,3359756,3542081,4285867,4674074,4020361,4433397,4332895,4284953,100,"tower"
6030,4550888,4259436,4644772,2423098,2664577,4487411,4600684,3985155,4215280,4530327,3940126,4713156,100,"tower"
6031,1630351,1743984,1556446,684226,2111896,2028260,2078939,1970412,1502940,2015941,1577075,1930068,100,"tower"
6041,4959755,4255645,4296285,3917190,3714624,4655423,4976864,4937777,4009873,2962448,3848697,4123049,100,"tower"
6043,1880923,2203739,2352541,1592589,2224972,2084440,2756780,2680289,2403771,2167752,1464079,1665745,100,"tower"
6052,4538516,2212092,2474802,3696382,4644119,4980887,5150775,4735378,3184306,364216,193883,3142543,100,"tower"
6055,4633725,4556710,4440532,4348395,2354705,4401173,5075586,4742411,4031672,2290896,3727265,3984089,100,"tower"
6061,904284,602689,635732,721155,897784,0,1444433,1344025,763388,779469,566433,485395,100,"tower"
6065,1643362,2265984,1564164,2584976,2636189,2617281,1941584,2011125,1880756,1255611,1042527,2642140,100,"tower"
6068,7803421,5846020,5213499,4575171,7436014,7538357,8446341,8372876,6892612,6943286,6346888,7210563,100,"tower"
6071,1379047,1258136,3240889,2073499,3488358,4105332,4068185,3504544,1838369,3201541,2389048,3742597,100,"tower"
6073,1400655,1286042,1344504,1051575,813158,1305360,1420944,1451942,1425525,1509927,1104421,110158,100,"tower"
6076,7222686,6325614,6855708,3118167,3354244,2688480,5919635,7838562,7567527,8075653,7964874,7943834,100,"tower"
6081,54208,44156,41796,66334,27179,52910,106824,48008,29515,52101,56070,16601,100,"tower"
6085,3813551,2956529,2464399,3574174,4999868,4616437,5377489,5499547,3261504,4150750,2816384,3418734,100,"tower"
6090,7883672,6549090,6671494,5291494,5953775,6284735,7495617,7388838,5088154,4477781,3696190,4252708,100,"tower"
6094,8185709,7592140,5750168,5158850,7624724,8054804,8421233,8126579,7168136,7366041,7355336,7519066,100,"tower"
6096,2261399,1772390,711263,1876726,1922476,1653218,2089515,2135057,1961550,1934192,2003095,1994617,100,"tower"
6112,870474,758370,663895,706296,625332,780754,844915,809752,529131,721790,896453,848058,100,"tower"
6137,1585271,1050485,1351511,1351506,1066983,1375029,1549208,1270446,630506,419814,449135,1002119,100,"tower"
6139,54188.43,34016.33,56439.18,49765.74,37798.28,51759.11,59699.61,59117.84,44443.62,45373.55,48553.58,56165.84,1,"tower"
6165,4768730,3805037,2754753,2706096,4097976,3736798,3971497,4663812,3986710,4472525,4258664,4109247,100,"tower"
6166,7560682,4659471,4319735,3657849,4827324,7319114,7961165,9031336,7672305,7964680,6824520,8996738,100,"tower"
6170,3831220,2054147,2479867,2332068,775324,3064150,4110245,3581889,3991636,4233867,3277714,3930345,100,"tower"
6177,2682104,2618237,2627632,1734066,1531664,2260233,2490706,3108580,2719972,2709048,3259813,3502391,100,"tower"
6183,1850808,1441597,238908,1716375,1916859,1724430,2095595,2127764,2064968,1598400,1949282,1727647,100,"tower"
6193,3717155,3069137,3163974,2403494,2570875,3264653,3727300,3511488,2830364,2687097,0,499929,100,"tower"
6194,2299100,1722001,2258765,3586166,3622178,3737070,3740940,3866864,3742169,3688341,3479522,3864312,100,"tower"
6195,905979,1022806,1012707,1240432,1236299,1320744,1453915,1221402,777479,573341,1121853,1038542,100,"tower"
6204,6301544,5364136,6044514,4473100,4111751,5328307,5366371,5518058,5907384,4922261,6114478,6343220,100,"tower"
6225,0,0,0,0,0,1645,0,1484,0,0,0,0,100,"tower"
6246,204458,203870,210246,435881,385243,515757,450135,565647,481168,239567,113187,96455,100,"tower"
