"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
26,"26^1","gas","ST",0,0,0,0,210366,409096,570150,360243,199974,195546,806,0,0,0,0,0,355231.175,705711.266,1006425.798,614796.63,344235.984,324606.282,915.948,0,0,0,0,0,29964,62113,92469,52983,30174,26409,0,0,0,0,0,0,0.287816414085841,0.300318645926222,0.313502668837589,0.29405726186235,0.299091080379325,0.277601544568999,0,0,0,0,0,0,319708.0575,635140.1394,905783.2182,553316.967,309812.3856,292145.6538,824.3532,0,0,0,0,0,7104.6235,14114.22532,20128.51596,12295.9326,6884.71968,6492.12564,18.31896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^3","gas","ST",0,0,171663,91687,273529,435125,605297,414264,284468,63997,805,36029,0,0,289668.812,149735.964,464054.4,750840.727,1067570.007,717923.01,491858.424,102831.057,914.92,58037.052,0,0,24398,11747,39519,66124,97938,63748,43484,7765,0,4409,0,0,0.287395081110769,0.267687251006712,0.290578778393223,0.30049561411178,0.313026935122579,0.302981096427039,0.301658950055921,0.257658219928635,0,0.25921587574779,0,0,260701.9308,134762.3676,417648.96,675756.6543,960813.0063,646130.709,442672.5816,92547.9513,823.428,52233.3468,0,0,5793.37624,2994.71928,9281.088,15016.81454,21351.40014,14358.4602,9837.16848,2056.62114,18.2984,1160.74104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^5","coal","ST",2218006,396624,411,440,934,2038881,2404800,2419200,2317941,782359,1055841,268169,4142193.304,669955.238,471.852,505.239,1073.175,3856112.381,4505234.391,4556890.304,4489648.844,1343372.72,2056821.8,337038.515,406126,54583,0,0,0,385679,443949,452900,465432,113240,215004,7343,0.334547102932597,0.277995942200544,0,0,0,0.341273960153289,0.336234701547629,0.339125610428563,0.353729033085154,0.287627348573819,0.356678322137581,0.074339705715829,3686552.04056,596260.16182,419.94828,449.66271,955.12575,3431940.01909,4009658.60799,4055632.37056,3995787.47116,1195601.7208,1830571.402,299964.27835,82843.86608,13399.10476,9.43704,10.10478,21.4635,77122.24762,90104.68782,91137.80608,89792.97688,26867.4544,41136.436,6740.7703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
26,"26^2","gas","ST",0,0,0,91500,259663,389792,571691,404132,198279,156917,806,0,0,0,0,152884.704,445889.35,671863.4,1016617.014,689701.656,342813.888,262059.546,915.948,0,0,0,0,12614,38898,59041,94646,59439,30304,21599,0,0,0,0,0,0.281524134422238,0.297664480481536,0.299846900039502,0.317666729941232,0.294060754669262,0.301625733902589,0.281229258712064,0,0,0,0,0,137596.2336,401300.415,604677.06,914955.3126,620731.4904,308532.4992,235853.5914,824.3532,0,0,0,0,3057.69408,8917.787,13437.268,20332.34028,13794.03312,6856.27776,5241.19092,18.31896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^4","gas","ST",0,0,181826,78190,251556,408663,567371,366935,67430,226713,805,0,0,0,303672.228,122887.296,416790.625,692172.325,985636.911,615061.083,113754.264,370615.959,914.92,0,0,0,25031,8778,33769,58748,87922,51090,9576,29141,0,0,0,0,0.281254815109401,0.243733615230658,0.276456687719404,0.289604760953134,0.304373922822783,0.283429138045465,0.287238926182143,0.268291662367405,0,0,0,0,273305.0052,110598.5664,375111.5625,622955.0925,887073.2199,553554.9747,102378.8376,333554.3631,823.428,0,0,0,6073.44456,2457.74592,8335.8125,13843.4465,19712.73822,12301.22166,2275.08528,7412.31918,18.2984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,"51^1","coal","ST",1799,0,1690,0,29173,1405444,0,861738,1718564,752798,0,0,2191.77,0,2058,0,41052.11,2518034.946,0,1581618.192,3087936.441,1351540.74,0,0,0,0,0,0,1328,193981,0,128010,239341,104577,0,0,0,0,0,0,0.1103797568505,0.262859866338011,0,0.276165286672423,0.264469497783941,0.264018208418934,0,0,1843.27857,0,1730.778,0,34524.82451,2117667.389586,0,1330140.899472,2596954.546881,1136645.76234,0,0,43.8354,0,41.16,0,821.0422,50360.69892,0,31632.36384,61758.72882,27030.8148,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
56,"56^1","other","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"56^3","other","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"56^2","coal","ST",0,0,160962,409435,0,743738,810858,267719,0,0,0,0,0,0,269652.516,733092.712,0,1277692.708,1420537.602,462240.022,0,0,0,0,0,0,20554,64134,0,102944,119151,37638,0,0,0,0,0,0,0.26008704313369,0.2985082011837,0,0.27491691700255,0.286201430055492,0.277834283505637,0,0,0,0,0,0,236485.256532,642922.308424,0,1120536.504916,1245811.476954,405384.499294,0,0,0,0,0,0,5393.05032,14661.85424,0,25553.85416,28410.75204,9244.80044,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"59^1","coal","ST",283941,263732,271624,28320,0,195304,296365,323977,282856,43820,79296,290144,515388.67,474383.78,492587.92,50138.98,0,355846.92,545122.16,594452.64,521261.29,81012.87,143820.31,530900.21,42910,38798,40940,3970,0,29844,46545,50525,44665,6983,11956,44888,0.28408643014989,0.279065628508631,0.283590006835734,0.27017294328684,0,0.286167732349629,0.29134397379846,0.290011957050102,0.292373970643398,0.294113436790969,0.283656361469392,0.288498925852751,440657.31285,405598.1319,421162.6716,42868.8279,0,304249.1166,466079.4468,508257.0072,445678.40295,69266.00385,122966.36505,453919.67955,10307.7734,9487.6756,9851.7584,1002.7796,0,7116.9384,10902.4432,11889.0528,10425.2258,1620.2574,2876.4062,10618.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"60^1","other","ST",0,178256,184487,16184,180849,179841,274476,241005,461355,401973,221856,540292,0,325764.762,342618.202,28186.414,328163.796,332202.668,479766.138,454319.28,680151.278,590650.732,394775.988,798186.284,0,26524,28773,2072,26344,27616,35560,39217,29241,25004,30432,34646,0,0.277818880115708,0.286550754299972,0.250828433868884,0.273916310256236,0.283651118178256,0.252905923927461,0.294537124596605,0.146694403094248,0.144446021883538,0.263030801356642,0.148107033169716,0,275271.22389,289512.38069,23817.51983,277298.40762,280711.25446,405402.38661,383899.7916,574727.82991,499099.86854,333585.70986,674467.40998,0,6515.29524,6852.36404,563.72828,6563.27592,6644.05336,9595.32276,9086.3856,13603.02556,11813.01464,7895.51976,15963.72568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"60^2","other","ST",0,496295,357131,282,267,463016,732177,638324,1243058,253562,480059,236937,0,952015.342,682881.16,333.732,316.47,908141.632,1317399.072,1263134.256,1833763.664,368256.714,568116.708,344031.114,0,90316,64450,0,0,89204,111672,125740,89822,16886,0,15759,0,0.323703644935588,0.322036154870637,0,0,0.335164170251364,0.289236956499086,0.339664989340611,0.167134535980205,0.156459865766358,0,0.15629956731181,0,823493.27083,590692.2034,288.67818,273.74655,785542.51168,1139550.19728,1092611.13144,1586205.56936,318542.05761,491420.95242,297586.91361,0,19040.30684,13657.6232,6.67464,6.3294,18162.83264,26347.98144,25262.68512,36675.27328,7365.13428,11362.33416,6880.62228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
79,"79^1","coal","ST",103765,76762,100997,67611,75578,118220,121146,115133,114967,123462,113971,115303,311550,243849.2,290376,203991.2,197582.7,289995.5,290642.4,277890,272718.6,316327.2,311372.6,311619,16038,11913,15473,10303,11176,17728,18053,17145,17092,18527,17334,17430,0.175650461627347,0.166696564188031,0.181819579510703,0.172337230331505,0.193003115353723,0.208590884755108,0.211942109685304,0.210519055381626,0.213847888922868,0.199845975243356,0.189952599425897,0.190853575038749,272229.362425131,213073.061286722,253727.72698944,178245.528218063,172645.843194466,253395.249787056,253960.504720623,242817.581525661,238298.862460197,276403.633361345,272074.352029066,272289.653954604,6231,4876.984,5807.52,4079.824,3951.654,5799.91,5812.848,5557.8,5454.372,6326.544,6227.452,6232.38,107512,90787,94129,71401,54984,68887,65405,63628,59560,83401,92732,91283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"87^1","coal","ST",673714,643640,165821,1097,3309,248524,701800,850209,3629,7062,16110,17033,1308988.548,1239031.476,314347.398,1316.865,3972.672,486048.92,1391173.68,1644812.964,4356.534,8477.356,19340.184,20447.91,122120,113855,28145,0,0,45825,133953,152380,0,0,0,0,0.318330162197874,0.313542639735167,0.305504931521654,0,0,0.321698720161748,0.328547323738902,0.316110040825286,0,0,0,0,1116567.231444,1056893.849028,268138.330494,1123.285845,3388.689216,414599.72876,1186671.14904,1403025.458292,3716.123502,7231.184668,16497.176952,17442.06723,26179.77096,24780.62952,6286.94796,26.3373,79.45344,9720.9784,27823.4736,32896.25928,87.13068,169.54712,386.80368,408.9582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
108,"108^1","coal","ST",839655,730946,3492,3717,329225,744971,1112148,1175019,971414,522454,870677,932887,1596969.408,1381402.428,4142.301,4408.898,591224.84,1395590.605,2142404.305,2262294.74,1863781.878,971042.438,1645303.644,1792512.158,148473,127074,0,0,49583,126469,203370,214565,175778,86792,151323,169461,0.317232540386898,0.313879771434715,0,0,0.286158710144858,0.309209543338822,0.323901007004371,0.32362088199878,0.321807584889502,0.304977870472845,0.313823690297497,0.32257781569814,1378184.599104,1192150.295364,3574.805763,3804.878974,510227.03692,1204394.692115,1848894.915215,1952360.36062,1608443.760714,838009.623994,1419897.044772,1546937.992354,31939.38816,27628.04856,82.84602,88.17796,11824.4968,27911.8121,42848.0861,45245.8948,37275.63756,19420.84876,32906.07288,35850.24316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
