"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
3,"3^6","gas","NGCC",751569,708136,743992,253783,789562,793889,799841,836188,799986,719966,743989,735103,2498131.656,2418525.76,2532625.612,852272.355,2637765.858,2598612.135,2547224.776,2737192.392,2631358.065,2400958.464,2566374.075,2590611.219,350813,345344,360919,120454,371599,361380,347888,380663,367079,337861,368635,376780,0.479167327688673,0.48722328934797,0.486256693774603,0.482247146875954,0.480690053673445,0.474514505874883,0.466014060284093,0.474528371705338,0.475999429997757,0.480153676052931,0.490121156207518,0.4962636229516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549588.96432,532075.6672,557177.63464,187499.9181,580308.48876,571694.6697,560389.45072,602182.32624,578898.7743,528210.86208,564602.2965,569934.46818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^5","coal","ST",1863760,1184015,1246174,1841271,1465881,1847662,1952327,1252830,1482881,1733754,1595012,1772884,3614664.492,2314963.584,2408051.28,3604031.56,2829712.804,3498530.862,3740980.264,2339021.57,2795669.86,3323924.715,3099481.731,3437290.495,375439,243260,248778,379319,291902,350545,381690,229226,278239,339408,322842,356846,0.354403688722765,0.358553016616265,0.352511332283588,0.359122696655853,0.351982889879167,0.341888828048303,0.348138622684805,0.334392471481142,0.33959318124208,0.348415717087022,0.355408483573991,0.354234974382053,3217051.39788,2060317.58976,2143165.6392,3207588.0884,2518444.39556,3113692.46718,3329472.43496,2081729.1973,2488146.1754,2958292.99635,2758538.74059,3059188.54055,72293.28984,46299.27168,48161.0256,72080.6312,56594.25608,69970.61724,74819.60528,46780.4314,55913.3972,66478.4943,61989.63462,68745.8099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^7","gas","NGCC",746021,673332,760187,686913,684118,759884,765752,808802,753298,781626,682856,19825,2568716.224,2365515.355,2665275.936,2452877.187,2323675.302,2577723.435,2651732.568,2731363.6,2561952.365,2710603.776,2418125.985,66605.364,368575,343426,386497,359417,330700,366571,381770,387357,364896,390576,352662,9416,0.489594564300148,0.495375178674332,0.494801253321337,0.499976569915402,0.485607734018942,0.485231097703078,0.491245875817142,0.483903466378479,0.485987270664964,0.49166167495223,0.497630034226691,0.482374215986568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565117.56928,520413.3781,586360.70592,539632.98114,511208.56644,567099.1557,583381.16496,600899.992,563629.5203,596332.83072,531987.7167,14653.18008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^4","coal","ST",158945,269341,312016,0,302547,221421,404914,549638,0,0,402920,374588,283078.836,494164.428,576814.76,0,550270.83,386108.16,732907.532,978540.758,0,0,737322.169,689166.943,25596,47064,55631,0,51638,33556,68205,88421,0,0,69915,65940,0.308525839211802,0.324970693681739,0.329084436639589,0,0.320198847029562,0.296543253165123,0.317536658498961,0.308321169530682,0,0,0.323548888301499,0.326476064885776,251940.16404,439806.34092,513365.1364,0,489741.0387,343636.2624,652287.70348,870901.27462,0,0,656216.73041,613358.57927,5661.57672,9883.28856,11536.2952,0,11005.4166,7722.1632,14658.15064,19570.81516,0,0,14746.44338,13783.33886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^1","gas","ST",0,0,21619,0,66925,0,49978,0,112173,24661,0,0,0,0,31022.532,0,103294.356,0,72511.261,0,167267.88,39498.821,0,0,0,0,1483,0,6421,0,3629,0,9284,2728,0,0,0,0,0.163113817402139,0,0.212105983215579,0,0.170768731493995,0,0.189386675792148,0.235660652250861,0,0,0,0,27299.82816,0,90899.03328,0,63809.90968,0,147195.7344,34758.96248,0,0,0,0,620.45064,0,2065.88712,0,1450.22522,0,3345.3576,789.97642,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^2","gas","ST",0,0,25630,0,65821,0,33261,0,75251,24841,0,0,0,0,39455.644,0,99015.147,0,48788.982,0,111147.3,37490.669,0,0,0,0,2433,0,5666,0,2549,0,5960,2169,0,0,0,0,0.210406820884738,0,0.195254825405652,0,0.178268627535619,0,0.18296759705364,0.197407297799887,0,0,0,0,34720.96672,0,87133.32936,0,42934.30416,0,97809.624,32991.78872,0,0,0,0,789.11288,0,1980.30294,0,975.77964,0,2222.946,749.81338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"7^2","gas","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,29222.865,0,0,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,0.244968100150345,0,0,0,0,0,0,0,0,0,0,0,25277.778225,0,0,0,0,0,0,0,0,0,0,0,584.4573,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"7^1","gas","ST",82173,74726,82958,102381,91930,62006,91087,90125,86879,90792,87230,90210,178671.85,162339.528,179313.372,195851.355,205798.355,141571.224,212433.41,210970.368,203723.695,207752.696,188678.574,193652.73,13515,12294,13371,14838,15614,10408,15611,15417,14943,15477,14590,15082,0.258099259060675,0.258401941146459,0.254435703434321,0.258508976463298,0.258880368407221,0.250852907226401,0.250746422325942,0.24934763530393,0.250278240928234,0.254194972179807,0.263851488510826,0.265743196494054,154551.15025,140423.69172,155106.06678,169411.422075,178015.577075,122459.10876,183754.89965,182489.36832,176220.996175,179706.08204,163206.96651,167509.61145,3573.437,3246.79056,3586.26744,3917.0271,4115.9671,2831.42448,4248.6682,4219.40736,4074.4739,4155.05392,3773.57148,3873.0546,22692,20504,22940,30021,28695,22110,35154,35542,34282,31952,22422,21967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^5","coal","ST",1985911,66873,0,0,0,0,0,0,0,0,0,0,3919147.193,107336.529,0,0,0,0,0,0,0,0,0,0,418425,7801,0,0,0,0,0,0,0,0,0,0,0.364294732805663,0.247987375667793,0,0,0,0,0,0,0,0,0,0,3491960.148963,95636.847339,0,0,0,0,0,0,0,0,0,0,78382.94386,2146.73058,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^4","coal","ST",394702,27659,0,0,0,0,0,0,0,0,0,0,715164.968,40965.408,0,0,0,0,0,0,0,0,0,0,65626,2279,0,0,0,0,0,0,0,0,0,0,0.31310971546358,0.189825207160148,0,0,0,0,0,0,0,0,0,0,632920.99668,36254.38608,0,0,0,0,0,0,0,0,0,0,14303.29936,819.30816,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
