"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^5","coal","ST",2237877,1241768,2091907,1826400,2196490,1968835,1992785,2047124,1704496,1786293,1172100,280522,4524481.11,2466333.469,4174285.64,3640839.652,4382615.63,3872621.558,3969789.004,4055417.228,3364236.148,3515525.784,2260791.95,522609.29,499105,265653,452490,394130,475020,411553,429338,435271,359248,373895,233602,51193,0.376400319350654,0.367527440556336,0.369873880647995,0.369372690571872,0.369832739085084,0.362616494379387,0.369027513009858,0.366227568321609,0.364363384968896,0.362899368028074,0.352567925712934,0.334241442627244,4031312.66901,2197503.120879,3719288.50524,3243988.129932,3904910.52633,3450505.808178,3537082.002564,3613376.750148,2997534.407868,3132333.473544,2014365.62745,465644.87739,90489.6222,49326.66938,83485.7128,72816.79304,87652.3126,77452.43116,79395.78008,81108.34456,67284.72296,70310.51568,45215.839,10452.1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^2","gas","ST",72647,0,0,0,40318,386127,445162,255283,423661,357417,338807,346089,138907.661,0,0,0,68057.139,711113.03,827378.531,455652.768,792874.302,661310.072,638619.958,657264.489,13354,0,0,0,5158,64194,75890,38827,73586,60187,59982,62498,0.328028830317717,0,0,0,0.258603555462418,0.308022643263899,0.312973197753907,0.290754647143941,0.316677856006487,0.310544900002672,0.320483221540658,0.324453746230005,120988.572731,0,0,0,59277.768069,619379.44913,720646.700501,396873.560928,690593.517042,576001.072712,556237.983418,572477.369919,2778.15322,0,0,0,1361.14278,14222.2606,16547.57062,9113.05536,15857.48604,13226.20144,12772.39916,13145.28978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^1","gas","ST",293406,284965,315149,329794,404448,359429,38904,414635,482760,461126,374412,233006,522339.654,514539.59,567628.896,593919.922,725439.745,644976.73,69051.225,743599.344,882313.234,834867.501,679124.855,424326.672,47348,47831,52537,54956,66650,59304,6225,68300,83744,77973,63630,40030,0.309296840633891,0.317188553634911,0.315811264090403,0.315728701621159,0.313491413404707,0.313737753856639,0.307606005541538,0.313406895635992,0.323860326637694,0.318679062128207,0.319697426182406,0.321893421302538,465404.631714,458454.77469,505757.346336,529182.650502,646366.812795,574674.26643,61524.641475,662547.015504,786141.091494,743866.943391,605100.245805,378075.064752,10446.79308,10290.7918,11352.57792,11878.39844,14508.7949,12899.5346,1381.0245,14871.98688,17646.26468,16697.35002,13582.4971,8486.53344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^1","gas","ST",128772,34023,724766,440720,223110,560415,632555,331567,610352,407752,308543,182993,234105.662,48545.96,1327223.937,846596.718,391922.075,999352.32,1144288.432,580965.792,1097570.304,731068.95,545729.604,316103.1,22638,2549,129892,89181,35692,93498,109736,52662,104194,69047,50322,27895,0.329953682709306,0.179161043679021,0.333937383529875,0.359436849765817,0.310740600360416,0.319235027862846,0.327220466946047,0.3092955198987,0.323919582977347,0.322265130505132,0.314635137660591,0.301109496553498,210695.0958,43691.364,1194501.5433,761937.0462,352729.8675,899417.088,1029859.5888,522869.2128,987813.2736,657962.055,491156.6436,284492.79,4682.11324,970.9192,26544.47874,16931.93436,7838.4415,19987.0464,22885.76864,11619.31584,21951.40608,14621.379,10914.59208,6322.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^5","coal","ST",2529880,1614207,1709240,1239830,1805696,2179284,2216341,816763,118,347,201269,1098258,4664162.288,3126344.988,3105173.141,2414333.062,3240102.739,4090009.94,4222154.986,1525220.642,135.168,399.296,231343.21,2000086.982,447814,324066,290815,252239,296950,404169,427003,149525,0,0,0,188106,0.327605252049497,0.353690512558366,0.319563982116771,0.356485521822341,0.312716927399875,0.337182850871018,0.34508302543397,0.334509132285924,0,0,0,0.320908046808136,4151104.43632,2782447.03932,2763604.09549,2148756.42518,2883691.43771,3640108.8466,3757717.93754,1357446.37138,120.29952,355.37344,205895.4569,1780077.41398,93283.24576,62526.89976,62103.46282,48286.66124,64802.05478,81800.1988,84443.09972,30504.41284,2.70336,7.98592,4626.8642,40001.73964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
26,"26^3","gas","ST",189125,0,0,162501,755780,604727,593938,551554,582620,407400,115335,269783,336312.434,0,0,296147.718,1380632.975,1088979.968,1053110.702,976022.817,1032467.456,713663.425,202803.636,465054.72,31310,0,0,28754,134577,103627,97538,90078,95531,64661,18503,40875,0.317663257731351,0,0,0.331296402425765,0.332597854096597,0.324698196633861,0.316028799904837,0.314909386918564,0.315714693422744,0.30915467545503,0.311310130652687,0.29990282111318,302681.1906,0,0,266532.9462,1242569.6775,980081.9712,947799.6318,878420.5353,929220.7104,642297.0825,182523.2724,418549.248,6726.24868,0,0,5922.95436,27612.6595,21779.59936,21062.21404,19520.45634,20649.34912,14273.2685,4056.07272,9301.0944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^4","gas","ST",257449,0,0,565472,749657,603517,638307,344587,567131,479956,237954,40515,503812.928,0,0,1075145.4,1362818.475,1080016.896,1126052.886,590925.72,990734.336,826514.9,423829.532,66977.28,54486,0,0,111564,131777,101670,103347,51415,89307,72502,39571,5400,0.369013674932931,0,0,0.354065586812723,0.329935043462043,0.321210043180658,0.31315974317391,0.296881946685279,0.307577900459483,0.299313387187575,0.31857570496055,0.275101586687306,453431.6352,0,0,967630.86,1226536.6275,972015.2064,1013447.5974,531833.148,891660.9024,743863.41,381446.5788,60279.552,10076.25856,0,0,21502.908,27256.3695,21600.33792,22521.05772,11818.5144,19814.68672,16530.298,8476.59064,1339.5456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^2","gas","ST",363581,37097,705949,523091,722895,724017,686373,648871,589916,350347,373052,345060,697550.715,55407.82,1295748.441,1001108.214,1318282.225,1313050.624,1235467.184,1171891.512,1052498.944,629823.55,649774.314,607891.44,73348,3418,127289,104890,128134,126456,117479,112073,98559,59759,58250,55652,0.358789173802223,0.210488240107624,0.335194606234529,0.357503174576889,0.331652159506285,0.328613054175739,0.324456044038479,0.326317549281814,0.31952251180596,0.323751111339041,0.30588644505883,0.31237882750907,627795.6435,49867.038,1166173.5969,900997.3926,1186454.0025,1181745.5616,1111920.4656,1054702.3608,947249.0496,566841.195,584796.8826,547102.296,13951.0143,1108.1564,25914.96882,20022.16428,26365.6445,26261.01248,24709.34368,23437.83024,21049.97888,12596.471,12995.48628,12157.8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"51^1","coal","ST",1247964,1133250,0,0,322747,1363110,1603523,1704143,1615252,1012777,83,0,2320835.092,2047821.804,0,0,561005.052,2582134.436,3001499.227,3138494.973,2905774.7,1789570.674,101.184,0,192685,160613,0,0,40398,221812,252259,255733,225788,133781,0,0,0.283289492720235,0.267618032364695,0,0,0.24570836078674,0.293111616160639,0.286771029796437,0.278030331775841,0.265134205456466,0.255077660788713,0,0,1951822.312372,1722218.137164,0,0,471805.248732,2171575.060676,2524260.849907,2639474.272293,2443756.5227,1505028.936834,85.095744,0,46416.70184,40956.43608,0,0,11220.10104,51642.68872,60029.98454,62769.89946,58115.494,35791.41348,2.02368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,"56^1","coal","ST",92666,0,0,0,0,144366,0,0,5137,11623,0,0,146973.738,0,0,0,0,216608.366,0,0,5904.498,13359.202,0,0,10317,0,0,0,0,12920,0,0,0,0,0,0,0.239519310449871,0,0,0,0,0.203523296971826,0,0,0,0,0,0,130806.62682,0,0,0,0,192781.44574,0,0,5255.00322,11889.68978,0,0,2939.47476,0,0,0,0,4332.16732,0,0,118.08996,267.18404,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
56,"56^2","coal","ST",571891,0,0,0,31768,780771,752304,720357,782761,803887,200195,455849,1034650.954,0,0,0,38438.572,1387102.398,1364882.256,1322943.092,1421677.602,1451186.566,343937.888,801440.17,92264,0,0,0,344,119571,122333,121162,127672,128892,27714,67698,0.304274290515949,0,0,0,0.0305364143080029,0.294133290035593,0.305826616753966,0.312501504546954,0.306423015645146,0.303060653388105,0.274945131837293,0.288224950990415,907388.886658,0,0,0,33710.627644,1216488.803046,1197001.738512,1160221.091684,1246811.256954,1272690.618382,301633.527776,702863.02909,20693.01908,0,0,0,768.77144,27742.04796,27297.64512,26458.86184,28433.55204,29023.73132,6878.75776,16028.8034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"56^3","coal","ST",480862,3120,382080,0,0,41441,821623,806345,275143,223710,0,0,847036.274,3649.236,682357.266,0,0,51122.544,1448344.226,1443241.26,463344.37,383239.992,0,0,71323,0,59008,0,0,665,122131,125330,35468,30469,0,0,0.287312443032398,0,0.295070584212113,0,0,0.0443849801371387,0.287727228692663,0.296307705476768,0.261191867983634,0.271277778494474,0,0,741156.73975,3193.0815,597062.60775,0,0,44732.226,1267301.19775,1262836.1025,405426.32375,335334.993,0,0,16940.72548,72.98472,13647.14532,0,0,1022.45088,28966.88452,28864.8252,9266.8874,7664.79984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,"59^1","coal","ST",327701,269644,294770,236444,195716,328722,372044,362779,295416,146368,315478,312651,600159.68,493944.12,536003.84,434814.9,358113.15,602452.5,684008.9,666523.18,540749.3,265740.26,578676,572981.85,50830,41852,44781,37112,30278,51092,58354,56790,45753,22135,49155,48590,0.288988217602355,0.289111414627226,0.285070796022655,0.291230451578361,0.288491988970525,0.289372285582681,0.291095653229073,0.290725718796457,0.288702438301816,0.284216320477748,0.289840500902059,0.289356255525371,513136.5264,422322.2226,458283.2832,371766.7395,306186.74325,515096.8875,584827.6095,569877.3189,462340.6515,227207.9223,494767.98,489899.48175,12003.1936,9878.8824,10720.0768,8696.298,7162.263,12049.05,13680.178,13330.4636,10814.986,5314.8052,11573.52,11459.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
