"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^3","coal","ST",560969,483836,487442,346903,518184,510215,350342,448915,119028,0,0,247818,1074043.21,934922.278,926234.496,650586.942,982234.236,956511.738,678656.85,804440,216556.04,0,0,447402.988,104349,92143,88912,61126,93915,89814,67142,69727,19304,0,0,39323,0.331507516219948,0.336289789449214,0.327541451965097,0.32058815843863,0.326247158116773,0.320391198335718,0.337575468191325,0.295756409154194,0.304161225703979,0,0,0.299898715070718,938488.519580618,816926.001145856,809334.701660224,568476.547657762,858266.730278979,835790.661492198,593003.760490926,702911.854627741,189224.563307691,0,0,390936.383149859,21480.8642,18698.44556,18524.68992,13011.73884,19644.68472,19130.23476,13573.137,16088.8,4331.1208,0,0,8948.05976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^4","coal","ST",544662,509369,521386,290966,525453,529777,344641,419333,353304,357368,314127,370891,1015448.582,974542.768,997094.38,548669.042,981983.728,991236.35,665113.61,748831.852,656549.674,672455.844,609992.576,702629.024,94466,94574,96695,52017,91722,92770,65424,64482,60742,63531,60574,67118,0.317427413808728,0.331129365437967,0.330898342140891,0.323490616005997,0.318710276103475,0.319342836650411,0.33563566284563,0.293819781960877,0.315680924212903,0.322365651624852,0.338835219463392,0.325941577557149,887289.103044018,851546.000284586,871251.379698545,479421.677053659,858047.838822961,866132.690011601,581169.808989175,654321.99529318,573686.724934835,587585.381708148,533005.585134147,613950.413175774,20308.97164,19490.85536,19941.8876,10973.38084,19639.67456,19824.727,13302.2722,14976.63704,13130.99348,13449.11688,12199.85152,14052.58048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^1","coal","ST",836914,780448,687417,277364,662273,745243,639630,840734,658734,547481,553642,697310,1630455.631,1527569.306,1361012.168,535865.934,1287799.56,1453586.346,1363748.008,1530566.156,1280661.095,1047108.183,1065856.812,1358428.854,162706,153510,139098,52800,128147,145315,153788,136591,127398,101562,104448,135552,0.340503378493959,0.342896135280163,0.348727117125965,0.336205346466379,0.339536926522944,0.341111572397778,0.384782366860843,0.304506677423227,0.339433916917731,0.330953160624856,0.334370615928474,0.340483345828577,1424676.28595601,1334775.21499785,1189239.20637935,468234.445701067,1125266.74097308,1270129.6235001,1191629.75678505,1337393.83340512,1119029.21962613,914952.954736728,931335.324561846,1186981.93171023,32609.11262,30551.38612,27220.24336,10717.31868,25755.9912,29071.72692,27274.96016,30611.32312,25613.2219,20942.16366,21317.13624,27168.57708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^2","coal","ST",726402,729603,498985,537914,666278,663569,616529,774837,188694,118633,0,588024,1407677.177,1412017.268,1010220.304,1040246.466,1271785.44,1318210.218,1304864.596,1405365.088,378525.96,232506.295,0,1130340.766,139349,139497,106545,102649,122966,135377,145824,124575,39416,23411,0,110507,0.337775098317162,0.337094527359562,0.359868490922748,0.336701705132253,0.329911944297774,0.350418522381686,0.381320717019439,0.30246043830854,0.355306965577737,0.343567513043034,0,0.333585557844067,1230014.63776318,1233806.96710292,882720.684534881,908957.253102796,1111273.75853881,1151839.27840935,1140178.00359559,1227994.35686336,330752.305415377,203161.741125596,0,987680.776926062,28153.54354,28240.34536,20204.40608,20804.92932,25435.7088,26364.20436,26097.29192,28107.30176,7570.5192,4650.1259,0,22606.81532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^1","coal","ST",234443,401549,97742,11697,242640,701258,488898,354141,10748,61071,338446,685767,448517.323,763469.223,186872.773,13700.4,455964,1383949.4,1017804.62,592342.332,12588.864,94020.296,667037.91,1363168.752,43522,73357,18115,0,42983,140781,111399,44430,0,5628,67721,140121,0.331097929700254,0.327851269493806,0.330764696791865,0,0.321657002789694,0.347096852919623,0.373459676239237,0.255935414388043,0,0.204248707321662,0.346417391689177,0.350736083290149,391910.078243995,667111.987830205,163287.613058598,11971.2763825045,398416.912241414,1209281.53680194,889347.786152955,517582.973448164,11000.0270273686,82154.0209760941,582851.243629248,1191123.60852133,8970.34646,15269.38446,3737.45546,274.008,9119.28,27678.988,20356.0924,11846.84664,251.77728,1880.40592,13340.7582,27263.37504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26,"26^2","coal","ST",264792,177385,99783,0,258597,691446,567513,485108,652570,380827,379571,718363,505775.56,324609.032,191205.656,0,478713.941,1377644.35,1160323.617,847019.763,1284887.234,758576.884,736516.773,1438787.076,48955,29239,18601,0,43999,142079,124021,69774,130262,78206,73054,149490,0.330267665958395,0.30734684381795,0.331942147882906,0,0.31361265048264,0.351900284757819,0.364706025750056,0.281078041811877,0.345923104315005,0.351776894957427,0.338445076470784,0.354521400079632,441941.769311551,283640.21768191,167073.644117987,0,418295.589608255,1203772.24538303,1013879.50076306,740117.637756302,1122721.97881563,662837.109554687,643561.198938229,1257198.16519017,10115.5112,6492.18064,3824.11312,0,9574.27882,27552.887,23206.47234,16940.39526,25697.74468,15171.53768,14730.33546,28775.74152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^3","coal","ST",533026,310852,404555,388258,686014,701070,720105,281750,544451,629284,629477,757267,1026232.983,603383.208,737950.047,748637.686,1375762.131,1396992.608,1495217.075,449644.551,1064858.768,1234726.756,1236287.044,1532729.54,100575,59880,66090,73541,143200,144100,163100,29939,106892,124535,124869,161595,0.3344035771456,0.338622189830646,0.305587530642166,0.335185086768394,0.355162013105302,0.351962759991927,0.37220015963234,0.227192922126616,0.342515345546744,0.344149709913632,0.344637203574868,0.359740416629538,896712.407837364,527230.383604142,644813.579831185,654152.334929243,1202127.58071183,1220678.56520129,1306506.14994197,392895.03911624,930463.243413419,1078892.2405878,1080255.60507967,1339284.17732102,20524.65966,12067.66416,14759.00094,14972.75372,27515.24262,27939.85216,29904.3415,8992.89102,21297.17536,24694.53512,24725.74088,30654.5908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^4","coal","ST",405815,50170,355887,448206,689305,762319,585871,154865,620961,251506,422433,727583,789178.9,90227.895,672810.323,855182.14,1377773.928,1502383.8,1187507.356,226455.124,1217661.214,489039.412,825914.916,1422095.796,78540,7874,64054,82632,142739,152521,125443,11278,122704,48661,82862,142611,0.339580132717689,0.297770333221228,0.324848189881296,0.32969813013167,0.353501718650609,0.346398173981908,0.360443306609715,0.16993263053743,0.343842130919676,0.339518943597945,0.342331563703107,0.3421771577616,689576.853751778,78840.2578360189,587895.122013599,747249.843458704,1203885.46938022,1312768.3646023,1037632.38773562,197874.286709755,1063980.53582742,427317.885827383,721676.427539996,1242613.48692839,15783.578,1804.5579,13456.20646,17103.6428,27555.47856,30047.676,23750.14712,4529.10248,24353.22428,9780.78824,16518.29832,28441.91592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^5","coal","ST",2532392,1119121,2405196,2317678,2880563,2866478,2834387,2998766,2698720,2474063,2697869,239338,5002951.308,2177792.82,4780692.885,4621608.456,5702220.132,5678605.86,5737249.276,5561799.081,5347951.256,4959339.016,5341719.724,492284.16,509695,216957,491358,477200,582631,580850,604930,512850,547277,515877,545967,53039,0.347624949800931,0.339925658300223,0.350698596720253,0.352317428770084,0.348639388574906,0.34901903175932,0.359772732698672,0.314631286300506,0.349177779188794,0.354935313174001,0.348748331180695,0.367626074867004,4371530.23534205,1902934.20280093,4177322.98518348,4038316.55707102,4982544.53841152,4961910.61701626,5013152.66403314,4859845.98862883,4672987.83727029,4333422.23840718,4667542.78516536,430153.11509803,100059.02616,43555.8564,95613.8577,92432.16912,114044.40264,113572.1172,114744.98552,111235.98162,106959.02512,99186.78032,106834.39448,9845.6832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^1","coal","ST",525097,481903,495180,546519,573634,600742,490355,454022,468445,460383,575150,554500,1018309.44,928450.25,991641.46,1022746.12,1105037.73,1098347.88,906847.42,801502.1,892718.52,877980.67,1059382.26,1049441.97,100916,91090,103011,95748,108393,98774,83207,67495,86093,84768,96524,100089,0.338148215772212,0.334764121825591,0.354450643421061,0.319439569929632,0.334696346540131,0.306852430361135,0.313077951944772,0.287338472725149,0.3290638229618,0.329438099724906,0.310891935607832,0.325427884745261,889788.892963224,811270.805973211,866486.671192831,893665.620832537,965571.22995864,959725.704039142,792394.463050795,700344.746157611,780048.76753236,767170.977421568,925677.923942528,916992.195138096,20366.1888,18569.005,19832.8292,20454.9224,22100.7546,21966.9576,18136.9484,16030.042,17854.3704,17559.6134,21187.6452,20988.8394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^2","coal","ST",417851,476758,588588,461901,512749,459347,521154,397295,359274,0,406183,575541,802261.57,944203.94,1100753.19,874411.78,976476.09,878550.18,1025212.32,731188.04,709650.7,0,765968.4,1109717.16,78286,96540,102938,83430,94067,85214,103799,66526,72280,0,72624,109005,0.332962218344822,0.348873777840834,0.319089574766529,0.325561533720417,0.328702132768043,0.330956733695052,0.34546670279967,0.310448220186971,0.347536441801579,0,0.323516290437047,0.33516677411747,701008.363663248,825036.227204291,961827.440542864,764052.516021262,853235.318260585,767668.609725194,895820.562426544,638905.003826292,620085.885429459,0,669295.744406349,969660.070418961,16045.2314,18884.0788,22015.0638,17488.2356,19529.5218,17571.0036,20504.2464,14623.7608,14193.014,0,15319.368,22194.3432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
