"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
3,"3^1","coal","ST",475122,383230,473248,387295,367239,457719,448125,373069,406321,85620,260410,431829,940214.447,765587.633,920699.486,748117.78,702519.337,876246.812,857404.922,730891.846,791082.386,153112.815,500563.538,834582.636,96021,79256,91687,73693,68161,85115,83212,73552,78868,13220,48935,82277,0.348470602621999,0.353235287749221,0.339794780965046,0.336111291219412,0.331058324363248,0.331441201408902,0.331151578903579,0.343374635595538,0.340177789674614,0.294609506069103,0.333570182852591,0.336384476108367,821550.246989913,668963.033901959,804498.263710243,653698.046118776,613854.569741088,765655.949150422,749192.088769794,638646.192387441,691240.101320917,133788.489830098,437387.555137243,729250.197044986,18804.28894,15311.75266,18413.98972,14962.3556,14050.38674,17524.93624,17148.09844,14617.83692,15821.64772,3062.2563,10011.27076,16691.65272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^2","coal","ST",465245,315599,447793,389087,355849,428352,431207,378298,397467,13283,225719,413185,914710.079,625516.104,877533.549,758632.17,680383.232,822181.082,819199.79,724112.393,765642.175,21148.789,432485.22,800249.45,92534,64027,88346,75799,65960,80193,78610,70323,75097,1399,42067,79150,0.345179275935364,0.349262131515003,0.343518399705081,0.340925167805631,0.330791153888989,0.332809582962406,0.327427238964502,0.33137386342178,0.334675238573424,0.22571428841623,0.331892251439251,0.33748336971678,799264.778077392,546569.893046292,766780.287436793,662885.41792423,594512.256305923,718413.83967538,715808.815697325,632722.372237285,669010.692171532,18479.6063088866,377901.382439071,699250.192760591,18294.20158,12510.32208,17550.67098,15172.6434,13607.66464,16443.62164,16383.9958,14482.24786,15312.8435,422.97578,8649.7044,16004.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^3","coal","ST",828571,707411,677041,0,404258,740129,841140,743737,698708,479083,611543,779748,1616100.267,1407001.517,1370795.127,0,781188.753,1415586.216,1627072.467,1420910.404,1364350.458,935953.562,1184019.138,1506756.576,161559,144746,144587,0,76997,137305,160621,137580,136624,93794,117046,148507,0.341106265196849,0.351025646008596,0.359901400627025,0,0.336313781491424,0.330961037487243,0.336838923929748,0.330381296300228,0.341686560536193,0.341938181715045,0.337306489078051,0.336302945712181,1412132.7083951,1229424.2526211,1197787.46088489,0,682595.140949682,1236925.47918307,1421720.11012966,1241577.70291817,1192156.17174057,817827.127083263,1034584.41674496,1316589.25377742,32322.00534,28140.03034,27415.90254,0,15623.77506,28311.72432,32541.44934,28418.20808,27287.00916,18719.07124,23680.38276,30135.13152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^4","coal","ST",1295174,558266,778690,1170025,1367133,1121593,1476752,1416792,1208004,760148,729093,945309,2546715.237,1069778.208,1525119.441,2265400.392,2621158.079,2135310.564,2768320.064,2652890.271,2401466.022,1493271.137,1434826.628,1882756.251,257675,104074,153412,223960,255213,205602,259910,248599,246877,150877,145354,194071,0.345238117605844,0.33195203987554,0.343227689325613,0.337327951870505,0.332228144802403,0.328543688261358,0.320356493070593,0.319747334118065,0.35077693336608,0.344755506233293,0.345664199340466,0.351717022099001,2225295.02566804,934761.802279376,1332634.5467681,1979484.84786327,2290342.45758835,1865813.62034141,2418931.16999332,2318069.73859144,2098377.67310119,1304805.80822777,1253737.56421454,1645134.11590968,50934.30474,21395.56416,30502.38882,45308.00784,52423.16158,42706.21128,55366.40128,53057.80542,48029.32044,29865.42274,28696.53256,37655.12502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^5","coal","ST",908328,8,4063,873878,2368586,2123613,2417404,2376444,2266908,1961017,2225572,2172976,1792790.243,9.369,4758.411,1788466.742,4710358.99,4092349.818,4797809.788,4668366.283,4446918.526,3912087.814,4427693.154,4301557.743,182397,0,0,191412,484488,401640,492063,471677,448367,404187,455671,439523,0.347148308068966,0,0,0.365186853264952,0.350958576157271,0.334881417901308,0.349948813939933,0.344751859904563,0.34403395664551,0.35253365868847,0.351156503366855,0.348644397872029,1566522.6923893,8.18654115410385,4157.85329060097,1562744.85923034,4115865.91122191,3575855.50240649,4192279.56868655,4079173.09192127,3885674.19383561,3418344.31505808,3868875.25060998,3758659.35423456,35855.80486,0.18738,95.16822,35769.33484,94207.1798,81846.99636,95956.19576,93367.32566,88938.37052,78241.75628,88553.86308,86031.15486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,"7^1","coal","ST",268041,252849,203735,244775,283699,283933,270546,77569,217873,26227,0,115907,430066.77,421244.976,353050.49,411888.47,476060.314,476330.364,450884.701,131307.083,360861.168,51651.325,0,185050.512,29058,31303,28633,31328,35978,35977,33533,10123,26444,5238,0,12335,0.230545513014177,0.253558438688655,0.276730403688152,0.259525404826214,0.257870629644629,0.257717269478962,0.25376618538228,0.263055826318219,0.25004250432399,0.346027702483915,0,0.227444639007538,375788.16433104,368079.766462108,308492.087294432,359904.14244379,415976.876123023,416212.843188736,393978.670134733,114734.85311184,315316.981828369,45132.4258487024,0,161695.339105133,8601.3354,8424.89952,7061.0098,8237.7694,9521.20628,9526.60728,9017.69402,2626.14166,7217.22336,1033.0265,0,3701.01024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"7^2","coal","ST",216294,223270,251318,185292,241051,301458,237168,98151,201203,190580,205223,151420,373893.936,375083.624,411007.39,317957.824,426592.606,524135.549,405084.169,158846.6,340469.298,316818.26,326238.854,232607.32,30168,28421,29190,25257,36099,42803,31855,10982,26227,23422,21488,13827,0.275311872188267,0.258546160735612,0.242332301129671,0.271043558217331,0.288741155208865,0.278648965327097,0.268323790505869,0.235901312838928,0.26284365816738,0.25225548262275,0.224743507467078,0.202829643452321,326704.887857175,327744.425670447,359134.263301933,277828.456766497,372752.473589007,457984.549281387,353958.610352702,138798.615443428,297498.763986108,276832.716817331,285064.340307256,203250.015788857,7477.87872,7501.67248,8220.1478,6359.15648,8531.85212,10482.71098,8101.68338,3176.932,6809.38596,6336.3652,6524.77708,4652.1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^5","coal","ST",2402962,1852214,2415087,2146642,1976685,2053663,2307370,2280151,1738060,327215,877530,1648667,4820645.86,3685048.852,4822965.466,4273551.7,3940158.04,4003224.272,4624892.518,4532472.93,3394560.196,620418.406,1712882.746,3276123.518,502010,379263,499037,440233,406619,399839,481043,465894,340030,59347,171428,336593,0.35533172341351,0.351175385943025,0.353057495680605,0.351496070263991,0.352128249825228,0.340801951817302,0.354902531384622,0.350734704368107,0.341790952939106,0.326393077029375,0.341492339324434,0.350567502326999,4212233.50648419,3219959.87637754,4214260.35566556,3734187.94601777,3442871.80575656,3497978.46641428,4041186.13853282,3960430.80065179,2966133.71167006,542115.574072207,1496700.29803431,2862644.89337544,96412.9172,73700.97704,96459.30932,85471.034,78803.1608,80064.48544,92497.85036,90649.4586,67891.20392,12408.36812,34257.65492,65522.47036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^1","coal","ST",414622,136513,325725,460146,487976,432464,452679,106648,343956,173988,0,0,729219.62,232375.607,592249.593,835474.707,871430.67,767476.64,807590.394,179313.286,595902.652,304577.583,0,0,60955,18138,52735,74201,75042,65299,69412,13613,48306,25222,0,0,0.285218592582575,0.266333442304897,0.303823261386353,0.30304232793489,0.293831533241767,0.290314151919985,0.293271766776364,0.259040826567642,0.276600270676426,0.282558533140635,0,0,637185.017558968,203047.547221194,517501.939011181,730029.680015835,761447.651073038,670613.629861602,705664.6382901,156682.206779442,520693.946465752,266136.932206957,0,0,14584.3924,4647.51214,11844.99186,16709.49414,17428.6134,15349.5328,16151.80788,3586.26572,11918.05304,6091.55166,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^2","coal","ST",429586,468942,519400,428639,469150,443190,424907,131172,315359,159218,0,0,768154.41,844033.674,922774.85,767420.917,854939.478,787567.997,773235.94,229612.568,570317.842,288608.762,0,0,66312,73765,78680,66406,76433,67183,68955,19012,50285,25555,0,0,0.294557740910451,0.298206712425552,0.290934646950987,0.295257223018851,0.305050946097497,0.291070488507927,0.304285020300531,0.282526371465869,0.300848837725824,0.302129558006974,0,0,671205.858701181,737508.422206263,806311.696605509,670564.939645706,747037.807761241,688169.262364782,675646.050233982,200633.230593603,498338.188115348,252183.531598673,0,0,15363.0882,16880.67348,18455.497,15348.41834,17098.78956,15751.35994,15464.7188,4592.25136,11406.35684,5772.17524,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
