"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^5","coal","ST",2065162,1814429,2334620,1774712,2272543,1934812,2339330,2263750,1829519,2272876,448104,5725,4024563.284,3484681.558,4480281.08,3396195.4,4362236.582,3777695.068,4511119.792,4397536.244,3522708.659,4395455.058,872472.438,6572.533,422108,357775,459468,346827,447528,397292,465960,459116,363060,455910,91389,0,0.357875249929851,0.350327101108388,0.349926514324856,0.348455297884215,0.350056252386909,0.358847366046856,0.352444809206698,0.356237670667849,0.351664491253064,0.353917564136769,0.357411935183676,0,3585885.886044,3104851.268178,3991930.44228,3026010.1014,3886752.794562,3365926.305588,4019407.734672,3918204.793404,3138733.415169,3916350.456678,777372.942258,5856.126903,80491.26568,69693.63116,89605.6216,67923.908,87244.73164,75553.90136,90222.39584,87950.72488,70454.17318,87909.10116,17449.44876,131.45066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,"10^2","coal","ST",615103,682061,686720,584833,817488,1473824,644392,717296,610314,638810,496387,543326,1208181.851,1359466.168,1354721.296,1153740.111,1628301.5,2315157.242,1283731.376,1392270.166,1206275.105,1260269.496,969255.912,1062406.444,121061,139169,136620,116354,166529,145479,131320,137024,121989,127104,96263,105739,0.341899756396854,0.349301897198813,0.344105144118145,0.344112277777954,0.34896501787906,0.214410799428543,0.34904671894535,0.335814903441664,0.345065188475393,0.344130080063447,0.338881433430968,0.339602864325247,1052326.392221,1184095.032328,1179962.248816,1004907.636681,1418250.6065,2016501.957782,1118130.028496,1212667.314586,1050665.616455,1097694.731016,844221.899352,925356.012724,24163.63702,27189.32336,27094.42592,23074.80222,32566.03,46303.14484,25674.62752,27845.40332,24125.5021,25205.38992,19385.11824,21248.12888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^1","coal","ST",667827,627074,661632,698426,636180,-139399,673822,680570,648562,34290,1203,535446,1260798.358,1191367.588,1248848.128,1334409.432,1185353.316,316244.365,1261182.603,1262509.096,1209558.016,89737.518,1381.632,964738.64,126122,120342,124887,135945,116138,121585,124463,122824,118688,12858,0,89344,0.341328110359103,0.344665874761065,0.341219975932894,0.347616976601227,0.33431307777267,1.31184959422123,0.336735679519994,0.331952209047688,0.334816575114988,0.488906948819333,0,0.315996709906841,1123371.336978,1061508.520908,1112723.682048,1188958.803912,1056149.804556,281773.729215,1123713.699273,1124895.604536,1077716.192256,79956.128538,1231.034112,859582.12824,25215.96716,23827.35176,24976.96256,26688.18864,23707.06632,6324.8873,25223.65206,25250.18192,24191.16032,1794.75036,27.63264,19294.7728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^1","coal","ST",802573,378475,312760,322226,228408,363265,295026,352819,124279,0,205563,156942,1103443.96,676765.466,557074.019,584402.574,396073.581,638338.739,503049.584,612571.299,213412.911,0,347396.123,311546.504,49372,63622,52012,56286,35210,58169,43276,54585,18618,0,29351,34355,0.152671256707953,0.320771643924278,0.318579254510162,0.328635979005801,0.303331136342568,0.31093330160556,0.293537208530919,0.304048952675466,0.297672817555073,0,0.288286812976321,0.376265078230504,993099.564,609088.9194,501366.6171,525962.3166,356466.2229,574504.8651,452744.6256,551314.1691,192071.6199,0,312656.5107,280391.8536,22068.8792,13535.30932,11141.48038,11688.05148,7921.47162,12766.77478,10060.99168,12251.42598,4268.25822,0,6947.92246,6230.93008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^2","coal","ST",418720,399694,341377,260380,362560,358232,380355,0,126505,0,31549,43238,755066.596,687276.202,610554.206,457468.214,640833.318,629505.667,657983.471,0,221972.152,0,35851.284,64484.304,72022,60114,57418,41674,59019,57366,58227,0,20173,0,0,3959,0.325466850714715,0.298449711139569,0.320885930511467,0.310835852652268,0.314248783581505,0.3109437031327,0.301950861285389,0,0.310097909128709,0,0,0.209487602750586,679559.9364,618548.5818,549498.7854,411721.3926,576749.9862,566555.1003,592185.1239,0,199774.9368,0,32266.1556,58035.8736,15101.33192,13745.52404,12211.08412,9149.36428,12816.66636,12590.11334,13159.66942,0,4439.44304,0,717.02568,1289.68608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^3","coal","ST",382388,438131,396079,236185,320726,376518,470108,539694,156900,0,327471,464524,656443.936,767141.184,717943.502,470429.132,576397.105,674335.571,834225.411,988259.646,277100.181,0,616677.708,843349.752,57234,69447,69083,52108,54661,63569,77377,96710,25483,0,63073,81367,0.29749748615242,0.30889084241891,0.328327879510497,0.377952339737327,0.323580710107834,0.321659329550628,0.316486591392024,0.333908260582766,0.313791074788219,0,0.348989274994192,0.329205759202026,590799.5424,690427.0656,646149.1518,423386.2188,518757.3945,606902.0139,750802.8699,889433.6814,249390.1629,0,555009.9372,759014.7768,13128.87872,15342.82368,14358.87004,9408.58264,11527.9421,13486.71142,16684.50822,19765.19292,5542.00362,0,12333.55416,16866.99504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^4","coal","ST",352819,335179,-1397044,101339,156738,395732,255791,0,127338,0,380588,448741,604270.128,577188.104,557109.482,207743.308,244296.637,698181.638,424185.67,0,227051.824,0,678146.796,797615.472,52444,50629,553136,23879,17070,64088,34435,0,21239,0,63359,74197,0.296136217675152,0.299301449324396,3.38780353237642,0.392207536523872,0.238420104817079,0.313209652643429,0.276994366405636,0,0.319180177385406,0,0.318794956394662,0.317409278615398,543843.1152,519469.2936,501398.5338,186968.9772,219866.9733,628363.4742,381767.103,0,204346.6416,0,610332.1164,717853.9248,12085.40256,11543.76208,11142.18964,4154.86616,4885.93274,13963.63276,8483.7134,0,4541.03648,0,13562.93592,15952.30944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^5","coal","ST",2561075,2614283,4618909,1720438,2925566,2767861,2310899,2641824,0,0,190938,1869375,5170396.29,4859917.906,5516320.657,3291998.296,5633119.184,5299846.978,4348086.882,5001075.003,0,0,219469.536,3616702.668,567752,472991,52840,335170,578912,540154,431400,500912,0,0,0,374313,0.374681011013955,0.33208616728844,0.0326843722130637,0.347402052178948,0.350663411718789,0.347761185787202,0.338539048539647,0.341762895108494,0,0,0,0.35314165334091,4601652.6981,4325326.93634,4909525.38473,2929878.48344,5013476.07376,4716863.81042,3869797.32498,4450956.75267,0,0,195327.88704,3218865.37452,103407.9258,97198.35812,110326.41314,65839.96592,112662.38368,105996.93956,86961.73764,100021.50006,0,0,4389.39072,72334.05336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,"47^3","coal","ST",480279,452798,524658,246152,533916,511305,410577,446256,366486,495579,522517,402710,888878.3,845543.23,970114.57,460095.44,968877.55,890102.12,729340.8,830256.3,716693.58,910317.25,947956.6,794860.68,84584,81652,92172,44499,89145,75801,64567,79694,74283,85535,87182,83483,0.32469287388386,0.329501846144519,0.324192397275303,0.330011568599767,0.313945988633961,0.290577472324187,0.302069544690219,0.327521856997652,0.353657410493338,0.320610638653722,0.313808870026328,0.358371838974347,786657.2955,748305.75855,858551.39445,407184.4644,857456.63175,787740.3762,645466.608,734776.8255,634273.8183,805630.76625,838941.591,703451.7018,17777.566,16910.8646,19402.2914,9201.9088,19377.551,17802.0424,14586.816,16605.126,14333.8716,18206.345,18959.132,15897.2136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^5","other","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"47^2","coal","ST",579635,404200,86721,497725,561636,526502,239428,452385,239505,401302,348012,448071,1077549.92,754790.27,159075.74,920202.16,1022914.59,918380.12,431889.32,842856.3,470165.22,730282.38,653070.84,884532.33,103296,72888,14912,87412,94720,78516,39319,81092,49000,67524,63568,92922,0.327094278323551,0.329500882834645,0.319859154387715,0.32412658288044,0.315957856070857,0.291717534390879,0.310639616325775,0.328285209329277,0.35560873686063,0.315496234976941,0.332127699224789,0.35845255433456,953631.6792,667989.38895,140782.0299,814378.9116,905279.41215,812766.4062,382222.0482,745927.8255,416096.2197,646299.9063,577967.6934,782811.11205,21550.9984,15095.8054,3181.5148,18404.0432,20458.2918,18367.6024,8637.7864,16857.126,9403.3044,14605.6476,13061.4168,17690.6466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^1","coal","ST",492936,517625,587141,394563,553068,521332,439178,482451,412906,570743,591358,159515,911336.69,963004.92,1083052.17,724953.13,1004299.1,903330.94,774270.6,901191.42,804966.66,1036842.49,1074484.58,328076.84,86568,92431,102491,68148,92512,76216,67575,87069,83057,95582,99083,36422,0.324119657159858,0.327503531695352,0.322896394492243,0.320752483295023,0.314312634234164,0.287889687737254,0.297796869079105,0.329665386361535,0.352066894273609,0.314550347449592,0.3146485988845,0.378804438252941,806532.97065,852259.3542,958501.17045,641583.52005,888804.7035,799447.8819,685229.481,797554.4067,712395.4941,917605.60365,950918.8533,290348.0034,18226.7338,19260.0984,21661.0434,14499.0626,20085.982,18066.6188,15485.412,18023.8284,16099.3332,20736.8498,21489.6916,6561.5368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
