"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
3,"3^6","gas","NGCC",778930,703111,516211,747168,684897,509392,802425,816293,762053,713247,782735,769967,2696995.521,2429195.119,1767283.62,2597146.032,2353491.567,1653381.648,2638981.644,2673580.616,2549367.808,2454504.42,2636607.474,2638868.48,388255,349256,252717,374738,337288,228677,368107,371952,359453,352071,373335,377594,0.491206012536793,0.490578281883992,0.487927220408459,0.492332161366889,0.489007010884267,0.471928510712489,0.475953526177691,0.474701338603661,0.481101218730067,0.489433032652677,0.483147870686799,0.488240926338246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593339.01462,534422.92618,388802.3964,571372.12704,517768.14474,363743.96256,580575.96168,588187.73552,560860.91776,539990.9724,580053.64428,580551.0656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^7","gas","NGCC",766843,701680,710851,743065,619181,757019,777413,675933,737476,534990,753277,745411,2699258.346,2471335.864,2478723.42,2602940.488,2141793.864,2573980.218,2609233.926,2330385.862,2502893.568,1861266.664,2669644.473,2655045.632,392315,359309,358310,377265,308153,366555,368637,334633,356032,268698,389521,388489,0.495926485170901,0.496093076266707,0.493239331800883,0.494548762460988,0.490925478447444,0.485915536162058,0.482072933609403,0.489968062044482,0.485370630222499,0.492586694562967,0.497856624124347,0.499267824433384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593836.83612,543693.89008,545319.1524,572646.90736,471194.65008,566275.64796,574031.46372,512684.88964,550636.58496,409478.66608,587321.78406,584110.03904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"3^3","other","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"3^1","gas","ST",20207,14144,0,0,184,30797,42668,161,0,0,0,286,30478.984,21112.661,0,0,213.57,45078.525,64488.434,187.026,0,0,0,333.072,1760,1176,0,0,0,2336,3749,0,0,0,0,0,0.197033024460395,0.190060203211713,0,0,0,0.176819428763474,0.198362901167673,0,0,0,0,0,26821.50592,18579.14168,0,0,187.9416,39669.102,56749.82192,164.58288,0,0,0,293.10336,609.57968,422.25322,0,0,4.2714,901.5705,1289.76868,3.74052,0,0,0,6.66144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,"3^5","coal","ST",1066288,818563,1211513,196,1423437,2034733,2185465,2308655,2102673,1106676,1652707,781565,2069260.756,1529870.618,2340103.364,225.199,2709094.236,3901230.399,4203223.294,4424854.5,3995413.96,2049820.542,3188759.799,1477449.178,215114,150183,241611,0,273586,398399,431225,451632,402502,198320,328697,147660,0.354715606446267,0.33495997347143,0.352296642200801,0,0.344585183355726,0.348452417526648,0.350064692875201,0.348267183131106,0.343742397666348,0.330124316219288,0.351723005894556,0.34101788400061,1841642.07284,1361584.85002,2082691.99396,200.42711,2411093.87004,3472095.05511,3740868.73166,3938120.505,3555918.4244,1824340.28238,2837996.22111,1314929.76842,41385.21512,30597.41236,46802.06728,4.50398,54181.88472,78024.60798,84064.46588,88497.09,79908.2792,40996.41084,63775.19598,29548.98356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,"3^2","gas","ST",24264,19088,0,0,199,34911,47219,221,0,0,0,281,33729.168,25579.957,0,0,230.859,49520.781,69204.366,257.544,0,0,0,326.904,1390,853,0,0,0,2250,3604,0,0,0,0,0,0.140616412477177,0.113782654912203,0,0,0,0.155032187396237,0.177696195641761,0,0,0,0,0,29681.66784,22510.36216,0,0,203.15592,43578.28728,60899.84208,226.63872,0,0,0,287.67552,674.58336,511.59914,0,0,4.61718,990.41562,1384.08732,5.15088,0,0,0,6.53808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,"3^4","coal","ST",699134,639553,298335,238430,657926,692324,762585,770339,503436,595806,228000,380416,1291655.13,1191099.101,549226.152,433103.649,1188748.392,1258124.022,1417807.148,1412060.032,905625.77,1090474.74,414757.704,681143.066,124445,116267,52606,40554,110283,117891,138015,134277,83370,103431,38933,62186,0.328743913477896,0.333069919242597,0.326821722138242,0.319498406165587,0.316552298326894,0.319730479432814,0.332151310398105,0.324470569520376,0.314114418144263,0.323639823458909,0.320295067068845,0.31151655009287,1149573.0657,1060078.19989,488811.27528,385462.24761,1057986.06888,1119730.37958,1261848.36172,1256733.42848,806006.9353,970522.5186,369134.35656,606217.32874,25833.1026,23821.98202,10984.52304,8662.07298,23774.96784,25162.48044,28356.14296,28241.20064,18112.5154,21809.4948,8295.15408,13622.86132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"7^2","gas","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5828.05,0,0,0,182972.7,151327.104,78952.79,0,35292.27,90641.53,79078.692,0,25,0,0,0,13466,10883,5515,0,2448,6396,5537,0,0.0146367138236631,0,0,0,0.251118758372151,0.24539106768342,0.238344358698407,0,0.236678420515314,0.240773158175949,0.238914158822961,0,5041.26325,0,0,0,158271.3855,130897.94496,68294.16335,0,30527.81355,78404.92345,68403.06858,0,116.561,0,0,0,3659.454,3026.54208,1579.0558,0,705.8454,1812.8306,1581.57384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"7^1","gas","ST",89119,76936,89204,82682,116104,110094,106368,93428,105352,92984,90113,93905,188547.852,170159.46,197933.032,186145.372,85206.72,108165.392,174266.365,220182.935,212826.432,122204.985,118989.948,203528.946,14265,12770,15061,13999,6220,7823,12486,16088,15388,9034,9203,15811,0.258152912290934,0.256071732949787,0.25963448354593,0.256608839353793,0.249082593485584,0.246781070418531,0.244476207672089,0.249313182785941,0.246708126554506,0.252242351324703,0.263904009942084,0.265069645376142,163093.89198,147187.9329,171212.07268,161015.74678,73703.8128,93563.06408,150740.405725,190458.238775,184094.86368,105707.312025,102926.30502,176052.53829,3770.95704,3403.1892,3958.66064,3722.90744,1704.1344,2163.30784,3485.3273,4403.6587,4256.52864,2444.0997,2379.79896,4070.57892,26371,23278,26661,26846,43339,45353,46183,37734,43451,34224,26962,24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^2","other","ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
