"Plant.Code","Elevation","Pond_Area","percentAllocation","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","Tdb","Twb","nwT"
113,NA,NA,100,1325991,1035874,1037827,730233,723103,1709749,1639434,1720246,1308454,1233803,673193,1621981,4.44,5.9206934,9.988716,12.053339,16.325811,24.881674,25.437098,22.811296,18.98334,15.911297,7.6650043,4.44,4.44,4.44,4.44,5.8047385,8.845894,13.48802,16.016953,15.936944,11.782373,9.548072,4.44,4.44,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,5.007851,5.35322,7.273651,7.7025175,7.6272316,6.830112,6.3139334,5.101658,6.7704606,6.357229,5.823491,5.2964883,NA,NA,30.49
116,1180,0,100,17211,104587,20172,50127,51589,84746,132943,129478,80129,77145,55767,34780,11.256458,17.284489,19.725813,22.033342,24.388714,32.906673,34.764526,31.804846,28.018337,25.31291,17.54334,13.47581,5.959199,8.9660845,9.820367,11.413174,12.96721,17.225029,20.704214,20.889692,16.977194,14.912273,9.596107,8.177231,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,3.2615976,4.0573397,4.5748954,5.3164525,5.5057497,5.413386,5.5129657,4.834669,5.4357553,4.2934747,4.1308756,3.4780753,96.68488697,75.06482624,30.49
117,1060,0,100,883278,216111,623856,997432,455382,826852,1128794,1244014,987773,293718,629314,730329,11.825811,17.670692,20.191942,22.491674,25.329035,33.51834,35.28388,32.474197,28.640009,25.603233,17.791674,13.508067,6.1617475,8.850138,10.051073,11.5688925,13.523139,17.159185,20.680954,21.136965,17.1368,14.832704,9.565065,8.087811,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,3.225518,4.0881944,4.553248,5.3015394,5.5418296,5.4506683,5.5418296,4.8707485,5.413386,4.2501793,4.10105,3.4492116,96.65957508,75.28778524,30.49
120,121,0,100,163771,172913,106969,0,172732,146888,155544,149049,125462,0,0,0,13.846781,19.410355,21.129038,23.231674,25.383873,33.28667,35.219364,34.709682,29.523338,26.364521,19.590004,14.691938,7.324683,9.549055,11.29432,13.434496,16.030842,20.458834,22.98034,23.868027,18.38288,16.55851,10.536212,8.41644,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,4.6326227,6.5719647,5.743875,6.09938,6.205694,6.531854,7.367458,7.071605,5.5028634,4.748078,5.197149,5.0511465,95.17238764,77.85301666,30.49
126,2610,0,100,186396,233585,390157,360948,428944,607503,597933,430761,256486,258793,215015,204955,10.759685,15.715525,17.638716,19.54001,23.177422,30.348341,31.325813,28.404844,25.436672,23.622583,16.583336,12.741942,5.1200075,7.2227325,8.183211,9.7410755,11.943642,16.257475,20.529083,20.41226,16.79381,14.059177,8.997846,7.486152,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,6.9272866,7.543875,7.4612656,7.7994514,7.396322,6.9494157,7.2375712,5.8304667,7.217848,6.205694,7.5832143,6.7035933,87.78565693,71.2098752,30.49
127,1230,0,100,629861,49682,700667,0,734271,1819411,2015246,2117839,1921497,1940787,267258,1544122,5.5629134,10.496559,14.300011,17.23667,21.174202,27.215006,30.00807,27.76936,24.880003,20.098392,13.830005,5.72904,4.44,6.3057656,9.574065,13.02325,17.078585,22.382462,24.208483,22.077085,20.148783,15.770182,10.029061,4.44,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,7.648879,8.639203,9.921895,9.477154,10.174452,8.6644,9.936327,8.471495,8.351229,8.5292225,7.8665595,8.197289,91.14378078,76.39770714,30.49
130,80,0,100,4023512,4849464,4378266,4197633,4168890,5162477,6139933,5900207,5358197,2888746,3380650,4439051,6.470976,9.529314,16.170973,17.675005,21.940329,26.708336,28.81291,27.390327,24.95334,19.30162,12.678343,10.250005,4.44,5.8982816,12.325903,13.445493,18.024145,22.63443,24.496473,23.741621,21.226957,15.489153,8.978649,7.3177586,10.2582516129032,8.28481034482759,12.0605870967742,15.9367766666667,19.7724483870968,24.2185166666667,28.1563548387097,29.3679064516129,26.3018933333333,22.3242677419355,15.7690866666667,10.9364580645161,9.120927,11.192396,8.392119,9.700847,7.656095,7.7174306,8.038539,6.948934,7.15074,8.825075,8.418337,8.788995,87.83979351,78.42682415,30.49
136,80,0,100,3420572,3146724,1958043,2483494,3331030,3581298,3789874,3212626,3564375,3084194,2875414,3790550,12.179035,14.244837,20.022589,21.671675,24.390327,27.933342,29.133879,28.303234,26.645004,22.645163,18.301676,17.030655,8.6065235,9.979833,15.731768,16.922138,20.066414,23.864334,24.99243,24.604057,23.220135,18.825483,14.393676,13.504326,18.7547129032258,16.5530068965517,22.3733709677419,28.7441566666667,24.7311806451613,28.6318133333333,30.2473709677419,30.2571870967742,29.1739066666667,27.2219258064516,31.7856466666667,19.9916870967742,8.28388,9.572544,8.247801,9.536805,7.490129,6.971785,5.3758636,7.3097305,6.151575,9.8786,7.5683017,7.648879,88.33952764,79,30.49
141,1140,0,100,1820,4095,7331,73583,26320,151339,213588,147518,4994,0,0,0,11.604846,17.270697,19.81291,22.230005,25.19194,33.210007,34.98226,32.34678,28.430006,25.26775,17.840006,13.479039,5.9774504,8.59994,9.940342,11.611026,13.764181,17.35052,20.740246,21.266186,17.27793,14.822174,9.631867,8.11092,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,4.3223386,5.4997783,5.85933,6.6213317,6.7180247,6.733178,6.8262634,5.9170575,6.5169415,5.2676244,5.3537345,4.4738727,96.3335461,75.30324108,30.49
147,1190,0,100,9206,196838,327913,336241,281338,327389,340071,337845,298669,275541,49443,0,10.962908,17.12759,19.432264,21.850004,24.298395,33.013344,34.71614,31.587103,27.728342,25.1371,17.333342,13.287104,5.7360454,8.806119,9.62483,11.340851,12.958242,17.159369,20.6335,20.770756,16.784473,14.752621,9.390973,8.039897,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,3.0884154,3.9262092,4.37285,5.137497,5.3614316,5.294083,5.404727,4.740862,5.264257,4.134724,3.9071822,3.2832453,96.59249497,75.02244662,30.49
160,4200,0,100,953681,746770,843736,860735,1037591,1232412,1378083,1374412,1120399,1056313,717068,1109363,5.2290363,10.320698,12.977427,15.181674,19.388716,27.106676,27.387104,24.100004,20.82334,17.46936,11.255007,8.248392,4.44,4.44,5.9916472,7.815955,10.491062,15.760503,19.748274,18.505157,15.464662,11.036938,6.4150176,4.5394754,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,7.7354703,8.839756,8.413767,8.418337,8.291097,7.217848,8.045755,6.8262644,7.2253046,6.7252407,8.552553,7.360242,85.60070051,70.11482179,30.49
165,620,0,100,1989939,1555253,1719812,1534678,1277766,2287404,725107,1624604,1242989,501330,376137,1539924,4.44,7.9258666,12.14678,16.396671,18.916136,26.796669,28.390327,26.964521,23.380007,19.191942,11.171677,4.44,4.44,4.5051446,8.304787,12.279994,15.803115,22.954412,24.267656,22.307741,19.04667,14.988831,7.5326853,4.44,3.45094193548387,3.92985517241379,10.0939161290323,15.5738033333333,16.4607161290323,21.0296466666667,25.385535483871,25.8839612903226,23.05925,19.2080516129032,15.49277,6.64598709677419,9.777576,11.192396,11.213545,10.506145,9.308541,7.642866,8.969393,9.012689,8.806073,10.390931,9.544262,9.91468,89.96800465,77.7259636,30.49
201,NA,NA,15,0,0,0,1575,0,27191.4,12907.2,18987.9,12043.2,21152.4,27397.65,13396.8,4.44,8.11897,12.816135,16.950006,19.533876,26.686674,27.925808,26.446781,23.87667,20.146782,12.6966715,4.788716,4.44,4.8202286,9.420537,13.037039,16.452724,23.213789,24.472492,23.157074,19.970093,15.935019,8.771951,4.44,5.32915161290323,5.08751379310345,10.5780870967742,14.0077533333333,16.2648322580645,19.41242,25.1902129032258,25.3294935483871,22.4957666666667,18.8546709677419,14.5603366666667,6.01052903225806,7.252003,8.554353,8.615813,8.418337,6.7180247,5.055476,5.152169,4.827453,5.294083,6.653082,6.591506,7.417969,NA,NA,30.49
201,NA,NA,100,0,0,0,10500,0,181276,86048,126586,80288,141016,182651,89312,4.44,8.11897,12.816135,16.950006,19.533876,26.686674,27.925808,26.446781,23.87667,20.146782,12.6966715,4.788716,4.44,4.8202286,9.420537,13.037039,16.452724,23.213789,24.472492,23.157074,19.970093,15.935019,8.771951,4.44,5.32915161290323,5.08751379310345,10.5780870967742,14.0077533333333,16.2648322580645,19.41242,25.1902129032258,25.3294935483871,22.4957666666667,18.8546709677419,14.5603366666667,6.01052903225806,7.252003,8.554353,8.615813,8.418337,6.7180247,5.055476,5.152169,4.827453,5.294083,6.653082,6.591506,7.417969,NA,NA,30.49
207,10,0,100,102700,1609130,2019909,2533885,1730989,3083348,3685298,3850235,3362985,3139107,2609777,1652198,11.616133,14.058626,19.904844,21.29834,24.629042,28.161676,29.633875,28.64194,26.620008,22.719358,18.12,16.48549,8.120527,9.788127,15.720291,16.664116,20.211723,24.126827,25.39738,25.024841,23.20344,18.825388,14.217294,12.949646,15.8113032258065,16.5629862068966,15.4603548387097,19.7782966666667,23.3960161290323,27.7846066666667,28.4737258064516,28.665664516129,28.2424966666667,25.2433774193548,25.9526766666667,16.8846709677419,9.546667,10.984129,8.449846,9.984193,7.9302998,7.8069077,6.357229,8.6951885,7.1134577,10.953773,8.798616,8.197289,87.26568437,79.35336055,30.49
271,NA,NA,100,0,0,0,0,92463,233551,44533,46131,0,0,0,0,11.072585,13.998283,14.725812,17.250008,18.69194,22.255009,22.948391,21.832262,21.085007,17.354845,13.193343,9.306461,8.83174,10.322733,11.236515,12.673785,13.658288,15.528039,16.22854,15.811896,14.562066,13.181757,10.335749,6.8285527,7.42702580645161,9.05322413793103,11.2856516129032,12.9157766666667,14.2289064516129,16.05378,16.365764516129,14.848,10.35376,13.7330419354839,14.3559866666667,9.90921612903226,7.266435,6.3559847,8.370471,8.381055,8.702404,9.887259,10.629056,9.900248,9.081962,7.822061,6.039728,7.396322,NA,NA,30.49
298,460,0,100,4014180,3469367,2190884,4609752,3553477,4315040,5048764,4591477,5083032,3970521,2372841,3821506,8.364522,13.203455,16.404842,19.190006,22.061296,26.990011,29.525814,27.83872,26.005003,21.574202,16.291674,11.096779,5.3523297,9.057971,12.631376,15.5978365,19.216967,23.54363,25.31934,23.756912,22.03315,17.538172,12.526504,7.764156,10.5691741935484,10.1290517241379,15.584035483871,25.3359633333333,21.6808935483871,27.0751466666667,31.6672741935484,29.5355193548387,28.7747066666667,25.7215870967742,19.27941,12.7222774193548,8.659109,9.557117,11.516614,9.462241,9.582747,7.299869,10.297123,7.5550723,7.180566,8.31996,8.172275,10.058997,90.29513098,78.5727703,30.49
331,1110,0,100,18067,0,7285,15119,3229,178244,237935,188339,147514,207645,124307,27770,12.419364,17.637941,16.467747,18.665005,18.862907,24.833347,27.04517,26.387104,23.84834,20.551619,17.590006,12.3483925,8.066486,9.376702,10.895489,12.093237,14.522296,17.261086,18.2193,18.01103,16.386906,13.952529,10.075235,8.030228,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,19.721411875,8.146778,7.235332,7.9663796,7.202935,7.1437645,6.5691366,6.9705825,6.0830235,6.4050946,6.9777985,7.02398,7.8725724,91.55720386,72.71795745,30.49
358,1110,0,100,1383405,1231130,1029294,14274,626582,1217412,1372720,1560158,1225294,1088392,753069,1218477,12.027424,17.174143,16.295166,18.35334,19.258068,25.221676,28.274202,27.188717,24.106676,20.112911,17.08167,12.19033,7.072664,8.995507,10.586221,11.9561615,14.491705,17.094847,18.392456,18.199839,15.942053,13.276365,9.572014,7.275505,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,19.7736935833333,8.918881,8.076112,8.406551,7.6652355,7.5406404,7.068719,7.273651,6.537627,6.9046774,7.208708,7.672692,8.817859,93.26854717,72.72050387,30.49
371,450,0,100,5885667.684,5438642.784,5092913.244,5565838.148,5673539.484,5566445.88,5675372.008,5624447.484,5477608.736,5750213.676,5601008.86,4461915.188,4.44,7.3827662,9.403233,15.241674,17.874199,20.93334,23.23065,23.280651,17.605007,12.07581,8.5716715,4.44,4.44,4.6447206,5.7049007,10.119156,12.154334,13.808697,16.146698,15.240095,12.052329,9.17813,5.7734427,4.44,0.119106451612903,0.7639,2.84574516129032,7.47526666666667,6.06725161290323,9.60231,12.6734419354839,15.7278161290323,13.8163133333333,6.92749032258064,3.69031,0.513554838709677,4.1924515,6.039728,7.858141,6.1739445,6.898423,6.8524814,6.782968,5.722227,6.6064186,7.353026,6.241052,5.794387,92.46742551,66.82453838,30.49
377,470,0,100,118957,99008,109123,100608,76310,56822,73121,103442,86091,78826,80675,85709,13.750004,19.394836,17.03065,19.758339,19.020973,24.026672,25.348392,24.782265,23.550005,21.27743,18.815004,13.903234,9.315115,11.318777,11.781993,13.286241,14.687302,17.42379,18.585476,18.572575,16.738443,15.246472,11.571025,8.871886,10.8751774193548,18.2819103448276,16.0577870967742,16.4516033333333,17.4464032258065,19.5587533333333,23.6119903225806,25.2379096774194,23.5482566666667,21.8455774193548,19.4365866666667,14.6703612903226,6.1912622,6.1091504,6.451036,5.771296,5.7871704,5.428299,5.426375,5.087226,5.2195187,5.0367146,5.38356,5.7943864,80.61977058,70.38175943,30.49
384,NA,NA,30,688173.6,853978.8,190937.7,320.1,0,134103.9,640771.5,298750.5,89325.6,11719.2,2884.8,26955.3,4.44,4.44,7.1967793,9.851668,16.233877,22.200003,23.766134,23.812912,20.526672,13.933877,7.2916718,4.44,4.44,4.44,4.605395,6.460733,11.991995,17.558481,20.308552,20.466576,16.770264,10.706597,4.4526362,4.44,0.309874193548387,0.627027586206897,4.89945161290323,6.63646666666667,18.3935225806452,24.6237833333333,27.2573225806452,31.8109580645161,16.9628166666667,13.6822387096774,5.78331,1.07026774193548,10.434226,11.308099,9.792008,10.640361,9.575531,8.828443,7.22314,6.7541046,8.567467,9.344621,9.976736,10.903261,NA,NA,30.49
384,NA,NA,100,2293912,2846596,636459,1067,0,447013,2135905,995835,297752,39064,9616,89851,4.44,4.44,7.1967793,9.851668,16.233877,22.200003,23.766134,23.812912,20.526672,13.933877,7.2916718,4.44,4.44,4.44,4.605395,6.460733,11.991995,17.558481,20.308552,20.466576,16.770264,10.706597,4.4526362,4.44,0.309874193548387,0.627027586206897,4.89945161290323,6.63646666666667,18.3935225806452,24.6237833333333,27.2573225806452,31.8109580645161,16.9628166666667,13.6822387096774,5.78331,1.07026774193548,10.434226,11.308099,9.792008,10.640361,9.575531,8.828443,7.22314,6.7541046,8.567467,9.344621,9.976736,10.903261,NA,NA,30.49
389,-50,0,100,169214,155898,169291,242624,155932,495599,543929,551704,424215,329626,272457,260052,13.516137,18.40173,20.596783,23.015005,25.345167,33.04334,34.96936,34.496777,29.04834,25.682268,18.745005,13.814522,8.407011,10.107846,11.984472,14.562284,17.439983,21.039762,23.111681,23.95196,18.325632,16.86372,11.263344,8.882306,6.09933548387097,12.1487413793103,12.9287709677419,20.32729,14.3066096774194,17.7002766666667,23.6124451612903,25.0953516129032,21.6581533333333,18.0382903225806,15.4677466666667,9.51799032258065,3.9543262,6.186286,5.404727,5.487951,5.5129657,5.480494,5.89541,5.5490456,4.988368,4.2934747,4.6080885,4.7119985,95.55687402,78.66373602,30.49
408,920,0,100,0,106440,165536,465490,326371,558449,550151,437239,409223,355209,374070,513101,13.019359,18.137938,16.285494,18.598345,17.906462,22.508339,24.566137,24.003231,22.62334,20.638714,17.653341,13.05323,8.518622,9.97896,10.9061165,12.100094,13.57786,16.407446,17.903399,17.586227,15.814513,14.355614,10.2879305,7.982775,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,19.0828275,7.9447317,7.690433,8.247801,7.232761,6.4149566,6.255965,6.227342,5.743875,6.1441183,6.2706375,6.576593,7.3385944,80.61144929,70.38132411,30.49
420,750,0,100,33420,13353,9048,13338,0,15639,33928,19694,9398,0,23264,0,13.295169,19.153456,17.025814,19.368341,18.467749,23.678339,25.27581,24.803228,23.221674,20.9371,18.57001,13.062906,9.010788,11.094593,11.612855,12.950314,14.011808,17.084538,18.441677,18.612904,16.559551,15.047236,11.25855,8.21251,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,5.4985337,5.546059,5.6717157,5.323909,5.5201817,5.092758,5.101658,4.8635325,4.883978,4.668703,4.869065,5.253193,81.02201726,70.53264165,30.49
422,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,1469,13.295169,19.153456,17.025814,19.368341,18.467749,23.678339,25.27581,24.803228,23.221674,20.9371,18.57001,13.062906,9.010788,11.094593,11.612855,12.950314,14.011808,17.084538,18.441677,18.612904,16.559551,15.047236,11.25855,8.21251,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,19.7382996666667,5.4985337,5.546059,5.6717157,5.323909,5.5201817,5.092758,5.101658,4.8635325,4.883978,4.668703,4.869065,5.253193,NA,NA,30.49
469,5140,0,100,1089301,1348971,1577467,1626746,1553413,1364564,1587706,1718105,1472788,1413960,1354080,1552104,4.44,4.8741446,5.914521,9.600007,13.254847,22.751673,24.68549,21.962908,18.638342,14.203234,7.9350047,4.44,4.44,4.44,4.44,4.727781,8.284276,15.663798,16.489992,14.667313,11.152008,6.712425,4.44,4.44,0.033658064516129,6.9255,4.30772580645161,5.00763333333333,8.21685806451613,16.1044966666667,22.4365580645161,23.092,19.94519,15.6962032258065,11.0882933333333,2.83858387096774,7.288083,9.1791525,9.099279,8.955202,7.4468336,7.031437,6.768536,6.306717,7.627953,8.074619,8.157361,8.31996,79.85626369,62.92813185,30.49
470,NA,NA,63,1235647.98,680205.33,1308007.89,1232101.08,1173959.01,1494833.13,1526155.47,1493226.63,1150751.7,1574531.28,1453679.01,1581359.85,4.44,4.741387,7.0693583,10.755005,15.2984,23.611673,25.469358,22.256456,19.693335,14.182264,7.4833417,4.44,4.44,4.44,4.44,5.5996704,9.269308,16.573235,17.695042,16.129368,12.755246,7.6036587,4.44,4.44,0,0.285396551724138,1.50742903225806,4.18898,8.02703225806452,14.32832,19.9213419354839,19.7921806451613,15.0539966666667,13.6157322580645,9.57761333333333,1.89862258064516,6.1263194,7.0579195,8.024107,7.3669767,6.624218,5.7041874,5.419159,5.130522,6.472203,6.21291,6.2634215,6.609786,NA,NA,30.49
