"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
56,682715,965089,1240843,959348,896105,1398172,1374604,1002485,1012746,672184,693275,650722,100,"tower",12.409682,13.07759,19.632263,20.561674,24.817747,26.921675,28.314528,27.820974,24.211676,18.696777,12.406675,12.4371,8.287337,8.9987135,14.189077,15.32676,19.231565,21.399485,23.582697,23.151796,20.051891,14.180847,8.392295,8.675833,9.48894,8.631489,9.503372,8.172275,6.147967,7.1656528,6.920071,8.377687,6.09938,7.259219,7.352064,8.6951885,56,"","sntemp",12.8823161290323,13.1446965517241,17.6320193548387,20.87505,22.5742419354839,26.1730733333333,27.8189290322581,29.1530322580645,27.625,23.3050322580645,20.23269,12.967135483871,9364,9428,"sw","9364",0,"tower_recirculating","",""
59,275122,247739,254181,205046,293273,298481,343815,299289,227621,0,142408,316575,100,"tower",1.7580714,-0.5758509,12.837099,13.846669,19.404844,25.286678,29.979038,23.887104,19.535006,10.782263,6.835004,-0.1677315,-2.1346893,-3.0439923,7.8181243,8.80601,13.323435,17.701107,19.846575,16.820833,11.999644,5.742872,2.7159534,-3.2016406,10.932124,9.765384,10.953773,11.453114,11.725877,12.1092825,9.416781,10.116725,9.395133,10.953773,9.514437,9.647691,59,"","sntemp",0.116425806451613,0.286696551724138,3.15537096774194,22.8444666666667,15.248364516129,19.42161,26.0673838709677,26.9248064516129,22.62692,15.9467838709677,9.38136,4.08060967741936,25787,25809,"sw","25787",0,"tower_recirculating","",""
60,619754,393608,191814,327704,299672,922277,1033404,757550,663210,725716,671269,732913,100,"tower",1.5967791,-0.15689193,12.611295,13.853345,19.522587,25.21834,29.869358,23.774202,19.611675,10.814523,6.941672,-0.11451081,-2.2613945,-2.6848443,7.651421,8.833236,13.319216,17.535147,19.71637,16.81654,12.164356,5.73737,2.7527392,-3.236419,10.39093,9.6342535,10.542465,11.065378,11.466103,11.684264,9.149791,9.849736,8.999941,10.427011,9.156526,9.286894,60,"","sntemp",0.385854838709677,0.506910344827586,3.0059935483871,12.4439,15.2057387096774,19.13671,25.2301322580645,25.7869516129032,20.27653,14.5329161290323,8.87231666666667,4.7277,27609,27645,"sw","27609",0,"tower_recirculating","",""
87,800184,12600,9329,376635,657837,671730,839194,824151,798156,796806,584816,803511,100,"tower",-1.4306414,0.74138457,5.029039,9.933336,13.683878,19.911674,20.879036,20.777428,16.408339,10.724193,6.2216744,-1.0467696,-4.1752243,-2.249195,0.07630072,3.8602831,6.04741,9.98154,14.901205,14.562152,10.4228325,4.9446244,1.013049,-3.9130676,10.080646,11.099833,11.899058,10.864054,11.062011,9.201264,7.194276,7.4468336,8.3214035,10.686784,8.127536,11.379512,87,"","sntemp",10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,10.1527142475,42034,42038,"gw","42034",0,"tower_recirculating","",""
108,413410,257631,1089112,740449,329377,1220437,1375394,1225981,1253804,1199692,1116429,1132670,100,"tower",3.2967806,2.5689719,11.840324,14.731672,19.775812,25.938337,28.322584,25.200005,20.873333,12.119364,9.17501,1.9113002,-0.72838366,-0.9834614,6.062422,9.493518,11.840858,17.439823,18.547651,17.134346,13.461631,7.05519,3.8803427,-1.9932494,9.61161,10.2899065,11.177465,11.520223,11.588774,13.73479,10.087861,9.727065,9.201264,9.662122,9.305655,9.474508,108,"","sntemp",14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,14.646124475,37521,37545,"gw","37521",0,"tower_recirculating","",""
113,3510568,3494447,2984684,2801841,3526310,3444594,3631025,3618138,3548911,3818415,3283275,3706575,100,"tower",3.7516184,5.253453,8.666141,14.020006,17.938717,23.563343,25.646778,25.653233,21.245007,14.919363,9.700006,3.0129108,-0.48617932,0.65077764,2.584659,5.8525867,7.6383452,11.466537,16.945663,17.589941,13.461331,7.5901966,3.6784227,-0.7214624,5.101658,6.6028194,8.255016,7.9485803,8.471495,7.7547126,5.6212044,5.245977,5.8085785,5.9242735,4.533524,5.743875,113,"","sntemp",14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,14.4475480166667,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,0,0,19877,60623,52998,114009,49131,151733,42091,14883,109,9475,100,"tower",13.262913,13.900005,16.709684,21.625008,25.67581,30.423342,33.117752,33.833874,30.108341,23.467749,18.496677,12.500004,6.3637114,6.6511946,7.910225,10.240006,11.442018,15.006122,20.374418,22.132652,18.9075,12.9514885,9.375252,6.9282603,2.929665,3.6948018,4.3151226,5.0629325,5.6212044,5.853317,5.0583625,4.928476,4.5260677,3.8821669,2.8856478,3.102847,116,"","sntemp",22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,22.7600965833333,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,137806,338972,123091,728322,779113,842900,950537,991053,702207,661397,366483,138199,100,"tower",13.479036,14.3310375,17.093554,22.21334,26.285488,31.158339,33.7742,34.300003,30.605005,23.869362,18.783339,12.617745,6.3439083,6.8234687,8.1352,10.542095,11.768872,15.169999,20.474426,22.303701,18.921486,13.119728,9.411905,6.9634147,2.936881,3.6562338,4.257395,5.040563,5.5418296,5.838404,5.0727944,5.022283,4.540981,3.8605192,2.8931046,3.0667675,117,"","sntemp",23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,23.2092040416667,45303,45314,"gw","45303",0,"tower_recirculating","",""
120,0,0,0,94151,167532,72490,70171,138522,94942,39635,0,0,100,"tower",13.887106,15.205181,17.55323,22.11667,26.73549,31.02501,34.035492,34.667747,31.986673,24.737103,19.196669,14.485492,6.342972,8.097864,9.45783,12.442198,14.876588,18.529568,21.66872,24.440449,21.004183,15.101272,10.619367,8.35967,5.224329,4.92126,5.383079,6.1963134,5.5418296,6.0620975,6.162399,6.9489346,4.7795877,4.4955206,3.966834,4.538816,120,"","sntemp",23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,23.80265525,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,265018,287751,268084,393690,525763,697704,604515,773374,543836,325527,324582,316213,100,"tower",13.070977,12.929316,15.4306555,20.261671,24.611296,29.816673,30.60323,30.862906,28.01001,22.575813,18.21834,11.983881,5.745843,5.7439585,6.370641,8.775802,10.266227,14.37428,19.76812,21.000181,17.701345,11.862496,8.67508,5.9894395,6.140751,6.379125,7.6416636,7.5981274,8.132346,7.881472,6.2850695,5.9387054,6.584049,6.357229,5.875686,6.6675134,126,"","sntemp",21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,21.5312307083333,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,416133,990631,1255745,333596,1132254,1404589,1704773,1650589,1351517,1704845,1257577,1653401,100,"tower",7.9354887,8.567252,17.045168,21.136671,25.411295,28.676672,31.395168,29.630653,25.27667,17.430653,13.970004,7.762907,3.7578154,4.524495,11.648198,15.702028,17.715185,21.505915,22.185307,21.100521,17.96363,12.146231,8.232624,2.9798703,8.702404,8.716338,9.662122,10.30482,10.592977,10.155691,8.51479,8.305529,8.172275,8.579734,8.000776,8.94053,127,"","sntemp",19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,19.519883475,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,6264966,5515469,5892892,6149866,6113286,5577789,7236528,6225066,5068851,4113797,4459473,4823196,100,"tower",10.161299,11.1931095,18.025808,19.441671,24.04517,23.90001,29.493553,26.535486,23.978338,19.25968,10.700004,12.34517,6.054591,7.057547,13.304923,14.065333,19.192612,19.782188,24.55077,22.791426,20.052603,14.973715,6.5258136,8.668344,9.29411,9.024881,9.041553,8.492902,8.846723,7.270043,9.647691,6.920071,7.299869,8.731268,9.04468,9.027121,130,"","sntemp",9.52806451612903,9.57198620689655,9.7042,17.95099,21.5317451612903,23.5229133333333,26.9410580645161,28.0448806451613,21.1123433333333,21.6499096774194,14.3839866666667,10.441464516129,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,3021250,2537306,3141552,2078483,3804516,4065908,4364382,4783124,3795615,3465985,2560257,4061816,100,"tower",13.582268,16.67414,20.846785,22.083338,25.208073,25.821674,28.041939,27.461292,26.025003,22.512909,15.648339,16.109678,9.358383,12.231783,15.825533,16.37374,20.18596,21.98245,24.039064,23.96942,22.590479,18.759375,12.04549,12.383755,7.6055837,8.153247,9.409565,8.209557,8.132346,8.850812,6.6891613,7.0499578,7.284956,8.897234,7.7994514,7.8148456,136,"","sntemp",16.3208516129032,18.3804275862069,23.3709451612903,27.7644233333333,25.1984741935484,27.7920033333333,28.9555419354839,29.4357935483871,28.9393433333333,27.2452709677419,30.4888966666667,18.3156677419355,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,0,0,0,40696,34029,86052,25979,192838,8332,0,0,0,100,"tower",13.530646,14.296558,17.025812,22.013338,26.251621,31.051674,33.664524,34.133877,30.481672,23.785492,18.82834,12.498397,6.248736,6.7797184,8.153999,10.582613,11.90652,15.334499,20.626028,22.347113,18.99077,13.070913,9.383993,6.8464594,4.2213154,4.851838,5.585125,6.360356,6.7108088,7.0985446,6.068592,6.1263194,5.6370797,5.0439305,3.9966598,4.17802,141,"","sntemp",23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,23.1301625833333,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,0,155915,296003,273396,314537,351715,316023,319554,302856,284249,92055,0,100,"tower",13.006458,13.706901,16.43065,21.278336,25.550005,30.488337,33.024204,33.61129,29.835009,23.224203,18.383339,12.266136,6.180411,6.48617,7.7447686,10.067974,11.41755,14.969687,20.258678,22.045061,18.737644,12.793983,9.263569,6.7593026,2.8142102,3.532817,4.1202927,4.9138036,5.411943,5.6743617,4.986203,4.8851805,4.384395,3.7450645,2.7141495,2.929665,147,"","sntemp",22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,22.5670723333333,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,900235,832763,379125,382741,852390,855231,1051505,1161890,1022813,931978,902461,955814,100,"tower",8.404843,8.753452,11.840333,16.500002,20.6371,26.036674,26.717749,26.511301,23.1,17.75162,13.756672,7.4032288,2.7157311,3.117121,4.1574683,6.8809037,8.742048,12.959101,18.282932,18.700287,15.462746,9.514847,6.2551208,2.5561414,6.855128,7.6055837,8.377687,8.246839,8.94053,7.993319,6.905639,6.7541046,7.1954784,7.006662,6.56168,7.670527,NA,"","",17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,17.2844145666667,NA,NA,"","",NA,"","",""
165,3543296,3112547,2799054,2269352,2738892,3403096,3509253,3474397,2344801,1747708,1780854,2301171,100,"tower",6.2419376,7.2017274,16.54516,18.786673,22.75807,27.51167,32.354847,28.458075,24.048342,16.112911,11.536673,7.648396,2.4563715,3.5738642,11.415115,13.996912,18.09988,20.588984,22.265285,19.727043,18.078987,11.261696,6.1482353,3.636832,11.054795,9.726817,11.848547,10.849141,10.809454,10.386841,9.193087,9.099279,8.299034,11.177465,9.976736,10.896045,165,"","sntemp",4.77845161290323,5.19253793103448,11.0384870967742,19.1406866666667,19.2904032258065,22.65613,28.0862709677419,29.3066580645161,23.51622,18.1682193548387,12.4964666666667,8.96412258064516,37586,37608,"sw","37586",0,"tower_recirculating","",""
167,0,0,0,0,0,0,0,0,0,0,21780,12320,100,"tower",8.429032,9.222425,17.862906,19.210009,23.750008,26.405003,30.482264,28.753231,24.49834,16.817745,11.063339,9.950007,4.9673886,5.675653,13.023513,14.592959,19.015379,20.712149,23.791355,21.71189,19.573513,12.478268,6.749766,6.3324656,9.698202,8.076112,9.91468,8.806073,7.1437645,7.7472563,7.3025146,8.024107,6.979242,8.94053,7.3446074,9.041553,167,"","sntemp",6.88793225806452,6.92304482758621,13.0188935483871,18.31408,18.5301161290323,21.7256266666667,25.7604774193548,26.8782709677419,22.99968,18.4983096774194,12.8026733333333,8.72582580645161,37711,37725,"sw","37711",0,"tower_recirculating","",""
170,29161,7629,0,658744,522444,633082,603969,481903,808842,479169,0,0,100,"lake",8.362908,9.182767,17.830652,19.478342,23.396782,26.730007,31.038715,28.946781,24.455008,16.750006,11.356673,9.717747,4.750338,5.4441557,12.488895,14.431316,18.456692,20.449154,23.22167,21.401638,19.186687,12.165892,6.910986,6.044646,10.383714,8.6237755,10.744511,9.514437,7.475697,8.656944,8.031323,8.752915,7.8143644,9.286895,7.9634933,9.770361,170,"","sntemp",11.9922483870968,18.7636137931034,21.4909129032258,24.0387333333333,24.704264516129,26.9165366666667,31.3000774193548,32.2768935483871,30.2544266666667,24.1589419354839,16.6032566666667,23.1315064516129,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,103.65,0,0,346.5,10010.25,11428.8,28725.6,16358.7,0,0,24.6,0,15,"tower",7.101618,7.8017335,16.754843,18.946676,22.653233,25.940006,31.020975,28.983877,25.153341,16.735489,11.253333,8.472584,3.5804276,4.3560224,12.00625,14.406511,18.53932,20.794426,23.214952,20.84538,18.97694,12.027968,6.473818,4.851648,8.190074,7.003925,8.70962,7.896385,6.631434,6.7630043,6.147967,6.7613206,6.255965,7.5334244,6.695896,7.8148456,201,"","sntemp",6.35505483870968,6.23145172413793,11.2369483870968,18.2057333333333,18.3849677419355,21.6081066666667,25.6734516129032,26.787735483871,22.61687,18.3481322580645,12.6706333333333,8.40123225806452,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,691,0,0,2310,66735,76192,191504,109058,0,0,164,0,100,"tower",7.101618,7.8017335,16.754843,18.946676,22.653233,25.940006,31.020975,28.983877,25.153341,16.735489,11.253333,8.472584,3.5804276,4.3560224,12.00625,14.406511,18.53932,20.794426,23.214952,20.84538,18.97694,12.027968,6.473818,4.851648,8.190074,7.003925,8.70962,7.896385,6.631434,6.7630043,6.147967,6.7613206,6.255965,7.5334244,6.695896,7.8148456,201,"","sntemp",6.35505483870968,6.23145172413793,11.2369483870968,18.2057333333333,18.3849677419355,21.6081066666667,25.6734516129032,26.787735483871,22.61687,18.3481322580645,12.6706333333333,8.40123225806452,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,587.35,0,0,1963.5,56724.75,64763.2,162778.4,92699.3,0,0,139.4,0,85,"river",7.101618,7.8017335,16.754843,18.946676,22.653233,25.940006,31.020975,28.983877,25.153341,16.735489,11.253333,8.472584,3.5804276,4.3560224,12.00625,14.406511,18.53932,20.794426,23.214952,20.84538,18.97694,12.027968,6.473818,4.851648,8.190074,7.003925,8.70962,7.896385,6.631434,6.7630043,6.147967,6.7613206,6.255965,7.5334244,6.695896,7.8148456,201,"","sntemp",6.35505483870968,6.23145172413793,11.2369483870968,18.2057333333333,18.3849677419355,21.6081066666667,25.6734516129032,26.787735483871,22.61687,18.3481322580645,12.6706333333333,8.40123225806452,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,691,0,0,2310,66735,76192,191504,109058,0,0,164,0,100,"river",7.101618,7.8017335,16.754843,18.946676,22.653233,25.940006,31.020975,28.983877,25.153341,16.735489,11.253333,8.472584,3.5804276,4.3560224,12.00625,14.406511,18.53932,20.794426,23.214952,20.84538,18.97694,12.027968,6.473818,4.851648,8.190074,7.003925,8.70962,7.896385,6.631434,6.7630043,6.147967,6.7613206,6.255965,7.5334244,6.695896,7.8148456,201,"","sntemp",6.35505483870968,6.23145172413793,11.2369483870968,18.2057333333333,18.3849677419355,21.6081066666667,25.6734516129032,26.787735483871,22.61687,18.3481322580645,12.6706333333333,8.40123225806452,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
202,0,0,17258,0,70523,49693,149011,81269,0,0,0,0,100,"river",7.269359,8.546562,17.33226,19.075005,23.940329,26.803339,31.600002,28.429033,23.076674,15.8854885,10.093338,8.964524,4.024791,5.0717793,12.507027,13.879197,18.591711,19.848127,23.071482,20.607073,19.165798,11.661628,5.8582487,5.6511736,10.0950775,8.284378,10.102293,9.320568,7.518993,8.276665,7.757118,8.35604,7.3073254,9.423997,7.5683017,9.322974,202,"","sntemp",7.5456935483871,8.62045172413793,16.6621096774194,18.8449333333333,21.4116838709677,24.8761066666667,29.354364516129,30.2365451612903,25.5380366666667,20.6876258064516,14.98045,10.7838225806452,35893,35914,"sw","35893",0,"river_once_through_fresh","",""
203,170968,152151,7193,84100,216162,176064,178847,174892,171942,70428,0,85513,100,"river",9.43549,9.779314,18.080647,19.428337,23.41614,26.938341,29.977428,28.754843,24.26834,17.111292,11.27167,10.500007,6.085172,6.27733,13.195042,14.975749,19.003744,21.162983,23.840693,22.370918,19.666857,12.912588,7.2863703,7.0140033,10.672352,9.233148,11.59599,10.521057,7.9086523,9.275829,8.233369,9.294109,8.224469,9.84252,8.709139,10.6218405,203,"","sntemp",10.139064516129,16.0757793103448,17.7524838709677,20.8415066666667,22.9904032258064,26.26336,31.0223903225806,32.1944870967742,29.6009066666667,22.5345838709677,16.2683,13.5373806451613,23034,23073,"sw","23034",0,"river_once_through_fresh","",""
207,1213342,1709071,1726029,2940858,2858907,3330644,3716357,4018372,4227529,3348074,2986199,3252820,100,"tower",12.817751,15.324141,20.079039,21.263342,24.451618,25.48668,27.938715,27.170973,25.81834,22.279041,15.32834,15.279043,8.821243,11.367866,15.487611,16.10074,19.981987,21.904228,24.169594,23.903406,22.610985,18.580992,11.642304,11.751651,8.724051,8.292091,9.373485,8.932833,8.839506,9.246003,6.8984227,7.1509805,7.896385,9.864168,9.641195,8.738483,207,"","sntemp",13.4615677419355,18.2577724137931,17.1805709677419,20.7719633333333,23.3552193548387,26.6721866666667,27.0650290322581,27.865935483871,27.3569933333333,25.2589806451613,24.5857833333333,15.3711741935484,8101,8164,"sw","8101",0,"tower_recirculating","",""
