"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
113,2033261,1169717,962350,884596,1368919,1777048,2307634,2560109,2214816,2156782,2296548,1906123,100,"tower",3.4096818,5.225007,9.114521,14.900006,18.670973,24.630007,26.774199,25.359686,21.678343,13.017749,5.7516756,2.516134,-0.80852073,0.65761733,3.5431952,6.2584586,8.669753,12.280499,17.18994,17.369808,13.464476,8.556453,0.9809379,-1.120035,5.166601,7.5336823,7.5406404,9.216177,8.399335,7.5832143,5.3037043,6.0830235,5.495407,6.01808,5.5625153,4.675918,113,"","sntemp",14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,83250,109041,111592,53753,52723,151763,191382,202853,124963,133087,166212,108811,100,"tower",14.809685,13.84465,17.798393,23.930008,26.801622,31.338339,34.133884,33.324203,31.315006,21.59839,16.39667,12.577428,6.7353163,6.999898,9.140392,10.817965,12.806187,15.703199,21.61942,22.373688,19.056303,15.071005,8.546567,7.0450363,3.225518,4.393982,4.5316,5.8607736,5.7150116,5.9055123,5.3758636,5.743875,4.9063473,4.5316,3.2062755,2.9729607,116,"","sntemp",23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,737426,503383,567433,286111,262368,903134,1232213,1319541,987156,652974,993138,994856,100,"tower",15.070973,14.214292,18.258076,24.235004,27.287106,31.89667,34.70162,33.703236,31.67334,21.850004,16.20167,12.519362,6.8941956,7.236393,9.428866,11.060322,13.174429,15.849478,21.834623,22.483355,19.05065,15.073559,8.36862,7.035933,3.1677904,4.33007,4.4810886,5.801121,5.6644998,5.86823,5.433591,5.772739,4.92126,4.4883046,3.1988192,2.929665,117,"","sntemp",23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,45303,45314,"gw","45303",0,"tower_recirculating","",""
120,0,34323,175147,142760,169009,141314,186556,216243,204938,121839,57528,163668,100,"tower",16.546776,15.758937,19.420973,24.156673,26.501616,31.291674,35.333878,35.082264,32.515003,24.037107,18.095009,13.874204,7.89027,8.179334,10.52463,12.975134,15.471592,19.989756,23.913326,24.932756,21.672327,15.8498335,9.744192,8.10233,4.8996124,4.913271,5.419159,5.7638392,5.801603,6.874851,6.934503,7.663311,6.412551,5.563477,4.787044,4.163588,120,"","sntemp",24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,236473,215306,294362,573935,848172,835440,970424,1065505,1088998,1174628,642538,489499,100,"tower",14.440325,13.801793,16.940329,21.90167,25.270975,29.541677,31.300003,30.320972,28.805002,20.00162,15.106675,11.845171,6.431102,7.0508337,8.575024,9.881715,11.837678,15.121,20.847734,21.752588,18.643354,13.665027,7.6804023,6.2869167,7.259219,7.12624,6.768536,8.067884,8.146778,7.8516464,6.5809226,6.927287,6.546767,7.093253,6.2634215,6.205694,126,"","sntemp",21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,1643802,1423281,1329392,893335,0,1633641,1889357,1897959,1841884,2054417,844447,2020973,100,"tower",4.504843,6.837506,14.012907,14.370006,25.740328,29.20501,30.05646,29.090332,24.18334,16.570974,8.983342,5.8645205,0.51263404,3.385916,8.838536,8.917422,19.167467,21.46905,21.854382,22.4092,20.087502,13.306548,5.530319,3.0612838,8.442631,8.843888,9.272462,11.154856,10.217748,10.491232,7.850925,8.637461,8.120079,8.00246,7.9634933,7.9158683,127,"","sntemp",17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,17.4516307083333,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,4836675,2988097,3347758,2836168,3861890,4966430,5213407,5025437,4774851,5175228,3841520,5120931,100,"tower",5.045167,14.857144,11.203227,15.9866705,23.690329,27.008335,26.80323,27.003231,26.225004,19.929035,12.095005,10.277427,1.6972226,11.187587,7.0286117,11.705126,19.296638,22.814648,23.004759,23.482601,22.653198,16.205389,9.363346,7.2731366,10.333202,9.746652,10.924909,10.655273,7.9447317,7.404259,7.5406404,7.980812,7.5384755,8.904449,9.835063,9.71985,130,"","sntemp",8.02103548387097,9.70484285714286,11.6479032258065,12.51555,18.8639548387097,25.4873233333333,27.6629225806452,27.6604225806452,25.9993066666667,24.3216612903226,14.9594533333333,10.0347225806452,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,4128198,2200404,2111641,3214295,3025254,3110329,3888125,4027859,3980115,3388869,3705123,3940371,100,"tower",11.229042,19.625004,15.96452,20.535,24.106457,27.331678,27.67581,27.959684,27.840006,23.887102,18.226671,15.540325,7.728383,15.549133,11.254311,15.96443,20.27034,23.691685,24.159775,24.49447,24.27992,20.009096,14.763813,11.907099,9.91468,8.73204,9.3879175,9.462241,7.822061,5.592341,5.85933,6.2634215,6.7630043,8.608597,7.4862804,8.341608,136,"","sntemp",16.7126580645161,19.4194464285714,21.1688870967742,26.10586,24.316964516129,27.72304,29.2404709677419,29.8686741935484,29.7605166666667,28.6731838709677,32.9592233333333,19.0905096774194,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,0,7670,5657,66205,65948,150745,333988,271343,66683,44232,8843,1613,100,"tower",14.762911,13.803575,17.962906,23.708342,26.606459,31.37501,34.130653,33.269363,31.231672,21.400005,15.740007,12.291944,6.7643228,7.018591,9.328899,10.970229,13.130844,15.911233,21.8934,22.372982,18.972137,14.77774,8.053061,6.835828,4.5316,5.496472,5.6933637,7.1134577,6.8767753,7.1432834,6.617002,6.9777985,6.1068363,5.383079,4.168158,4.0264854,141,"","sntemp",23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,23.0235705833333,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,0,0,0,75152,182440,228234,253090,296730,267022,304466,140636,291333,100,"tower",14.564524,13.553576,17.461298,23.738338,26.74194,31.385008,34.08872,33.12097,31.24167,21.39033,16.283342,12.34033,6.590116,6.818103,8.980254,10.750672,12.832721,15.657799,21.544739,22.284645,18.961716,14.888358,8.420342,6.89124,3.0379038,4.1862664,4.365634,5.6519923,5.5129657,5.7041874,5.2820563,5.599557,4.7572184,4.3944974,3.0869722,2.7925625,147,"","sntemp",22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,22.9925038333333,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,809653,562658,503771,636569,776132,1052313,1363648,1165814,1056311,814860,945075,1051801,100,"tower",8.414517,9.708934,12.996785,18.091671,21.206457,26.158337,27.300005,25.6371,22.923338,14.746781,9.685003,7.0500083,2.8909929,4.6430664,6.399546,8.276305,10.3239155,14.294223,19.066841,19.675653,16.588852,10.949429,4.6141725,3.0729835,8.103482,7.9810696,8.139562,8.567467,8.7457,8.343773,7.7499022,7.504561,6.8151994,8.5436535,7.284956,6.8839917,NA,"","",16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,16.9932446916667,NA,NA,"","",NA,"","",""
165,1209130,512009,471429,293095,770191,886455,867309,731102,609287,468182,901135,723796,100,"tower",1.7935535,4.8500037,10.550002,11.581669,23.66452,26.376675,27.68549,26.111296,23.570011,15.648394,6.0533404,4.727421,-1.4314592,2.262106,6.7735624,7.5693793,19.849234,22.188549,22.278465,21.784483,19.741442,12.584735,2.9607627,2.0863137,11.357863,11.799839,11.119739,11.766286,8.817859,10.53597,7.1365485,8.543654,8.418337,9.099279,9.902172,9.676554,165,"","sntemp",2.14919032258065,5.21561428571429,8.75594838709677,11.6590966666667,17.6894483870968,23.64926,26.0784451612903,24.8556548387097,23.3806133333333,18.1165967741935,9.97028666666667,5.25876774193548,37586,37608,"sw","37586",0,"tower_recirculating","",""
170,28974,0,289909,302420,349340,390482,446977,0,136918,0,0,0,100,"lake",2.6790388,8.182152,12.909689,13.296673,24.182266,27.193342,27.922588,26.267748,23.706669,17.064526,7.8200064,6.901618,-0.33884653,5.5544147,8.715693,9.343682,20.100597,22.704737,23.113863,22.229736,20.268557,13.946616,4.9710555,4.238493,9.193087,9.898443,9.68377,10.349559,6.6747293,7.6577787,5.960353,7.013878,6.5542235,8.197289,9.260916,9.265245,170,"","sntemp",7.22539032258064,20.2218107142857,16.3029903225806,17.1731566666667,25.3125483870968,28.9902833333333,30.4155419354839,32.8332903225806,31.75278,25.3391677419355,14.7376733333333,20.8181,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,12723.75,0,5531.55,12114.9,33959.1,26128.65,33232.65,2023.95,7601.55,849.9,12074.55,6990.45,15,"tower",2.5693624,6.95715,12.056458,12.478342,24.38549,27.350004,28.219357,26.109686,24.008339,16.383879,7.048337,6.058073,-0.658734,4.3627315,8.124332,8.658815,20.333904,23.036934,23.299728,22.260122,20.615847,13.350914,4.1188655,3.5739307,7.6416636,7.8612337,8.687972,9.059592,5.9314895,6.4349203,4.834669,5.85933,5.726557,6.4221725,7.6204967,7.4396176,201,"","sntemp",3.53035806451613,5.9028,9.37539032258064,10.6914133333333,17.2684870967742,22.7319666666667,25.718864516129,24.4277548387097,23.2541866666667,18.3850935483871,10.8256033333333,5.99532258064516,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,84825,0,36877,80766,226394,174191,221551,13493,50677,5666,80497,46603,100,"tower",2.5693624,6.95715,12.056458,12.478342,24.38549,27.350004,28.219357,26.109686,24.008339,16.383879,7.048337,6.058073,-0.658734,4.3627315,8.124332,8.658815,20.333904,23.036934,23.299728,22.260122,20.615847,13.350914,4.1188655,3.5739307,7.6416636,7.8612337,8.687972,9.059592,5.9314895,6.4349203,4.834669,5.85933,5.726557,6.4221725,7.6204967,7.4396176,201,"","sntemp",3.53035806451613,5.9028,9.37539032258064,10.6914133333333,17.2684870967742,22.7319666666667,25.718864516129,24.4277548387097,23.2541866666667,18.3850935483871,10.8256033333333,5.99532258064516,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,72101.25,0,31345.45,68651.1,192434.9,148062.35,188318.35,11469.05,43075.45,4816.1,68422.45,39612.55,85,"river",2.5693624,6.95715,12.056458,12.478342,24.38549,27.350004,28.219357,26.109686,24.008339,16.383879,7.048337,6.058073,-0.658734,4.3627315,8.124332,8.658815,20.333904,23.036934,23.299728,22.260122,20.615847,13.350914,4.1188655,3.5739307,7.6416636,7.8612337,8.687972,9.059592,5.9314895,6.4349203,4.834669,5.85933,5.726557,6.4221725,7.6204967,7.4396176,201,"","sntemp",3.53035806451613,5.9028,9.37539032258064,10.6914133333333,17.2684870967742,22.7319666666667,25.718864516129,24.4277548387097,23.2541866666667,18.3850935483871,10.8256033333333,5.99532258064516,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,84825,0,36877,80766,226394,174191,221551,13493,50677,5666,80497,46603,100,"river",2.5693624,6.95715,12.056458,12.478342,24.38549,27.350004,28.219357,26.109686,24.008339,16.383879,7.048337,6.058073,-0.658734,4.3627315,8.124332,8.658815,20.333904,23.036934,23.299728,22.260122,20.615847,13.350914,4.1188655,3.5739307,7.6416636,7.8612337,8.687972,9.059592,5.9314895,6.4349203,4.834669,5.85933,5.726557,6.4221725,7.6204967,7.4396176,201,"","sntemp",3.53035806451613,5.9028,9.37539032258064,10.6914133333333,17.2684870967742,22.7319666666667,25.718864516129,24.4277548387097,23.2541866666667,18.3850935483871,10.8256033333333,5.99532258064516,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
