"Plant.Code","Elevation","Pond_Area","percentAllocation","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","Tdb","Twb","nwT"
141,1140,0,100,0,3146,103546,162520,123833,313187,588539,410723,62616,11524,27954,357,12.161296,13.760351,16.717747,21.890005,28.238718,31.105011,35.317745,35.93549,31.165005,25.004845,17.83334,12.158075,6.9363027,7.393835,11.1202965,12.17911,14.461447,15.85414,20.456394,21.781706,17.369076,12.412193,8.669827,4.862553,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,23.4406356666667,3.8965988,5.021537,6.429388,6.6362443,6.60257,7.590671,6.8623433,7.1293325,5.7787523,5.2892723,4.9287167,4.4666567,96.3335461,75.30324108,30.49
147,1190,0,100,360632,354463,207861,115067,329177,316273,365189,372919,350850,327509,324874,295453,11.954842,13.917248,16.519363,22.031672,28.46129,31.251673,34.996777,35.75162,31.106676,25.346783,18.228338,12.341944,6.92069,7.440596,10.722948,11.898634,14.330644,15.684032,20.250114,21.603333,17.16206,12.382964,8.8789015,4.994008,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,23.4923521666667,2.5905166,3.9107819,5.188249,5.391017,5.2676244,6.136662,5.4552383,5.8304667,4.7050233,4.156372,3.5343595,3.0667675,96.59249497,75.02244662,30.49
160,4200,0,100,1015628,724748,241754,682981,1090862,1264544,1461075,1472801,1338014,1078643,1003350,1012772,7.0758114,8.346558,11.485492,15.428339,20.985489,24.978338,28.111294,27.91452,23.386673,18.004845,12.821674,6.1693587,4.44,4.44,6.681808,8.135056,11.248997,13.971643,18.873354,19.2286,15.0614805,9.13072,6.265065,4.44,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,17.059032675,6.8479114,8.739479,8.1828575,8.694226,7.9663796,8.798616,8.08905,7.7138224,8.045515,7.5911517,7.9112983,7.656095,85.60070051,70.11482179,30.49
165,620,0,100,465890,335217,496898,575878,504191,670152,653511,643440,488839,29329,202466,608048,5.2580676,5.1172495,12.875816,13.763339,18.59839,25.953339,27.409685,24.966135,21.015005,13.36291,11.265006,5.0274186,4.44,4.44,9.396363,10.132302,15.565323,21.995607,24.094643,21.38505,17.796766,10.058466,7.4415503,4.44,4.54323870967742,3.84085172413793,8.98582580645161,13.7850533333333,15.3155838709677,20.3279533333333,25.2101516129032,24.9414290322581,22.69573,16.0990290322581,11.21337,6.4002064516129,9.770361,10.714153,10.058997,10.371928,8.839506,9.350394,7.6344476,7.3458104,8.0306015,10.333202,10.573253,9.200302,89.96800465,77.7259636,30.49
201,NA,NA,15,10757.25,3763.35,841.2,25984.8,40755.45,18169.95,47389.95,13607.25,834.75,36569.55,1970.1,17666.25,5.8935556,6.4810424,13.759685,14.795005,19.362907,25.315006,27.719364,25.288713,21.81334,14.977427,11.66834,5.8338733,4.44,4.44,10.519272,11.100345,16.123528,21.708328,24.203089,21.887218,18.970346,11.952985,8.208729,4.44,6.60228387096774,5.11176206896552,9.11170967741936,13.36186,15.664764516129,19.7414933333333,24.8276322580645,24.7343322580645,22.22067,16.1033387096774,11.0665533333333,6.4363935483871,7.3458104,7.6518655,7.8725724,7.9038415,7.4035378,6.33053,5.5057497,5.094442,5.8607736,6.227342,7.389346,7.22314,NA,NA,30.49
201,NA,NA,100,71715,25089,5608,173232,271703,121133,315933,90715,5565,243797,13134,117775,5.8935556,6.4810424,13.759685,14.795005,19.362907,25.315006,27.719364,25.288713,21.81334,14.977427,11.66834,5.8338733,4.44,4.44,10.519272,11.100345,16.123528,21.708328,24.203089,21.887218,18.970346,11.952985,8.208729,4.44,6.60228387096774,5.11176206896552,9.11170967741936,13.36186,15.664764516129,19.7414933333333,24.8276322580645,24.7343322580645,22.22067,16.1033387096774,11.0665533333333,6.4363935483871,7.3458104,7.6518655,7.8725724,7.9038415,7.4035378,6.33053,5.5057497,5.094442,5.8607736,6.227342,7.389346,7.22314,NA,NA,30.49
298,460,0,100,3034487,1849965,3028936,3144904,1970961,3218809,4125123,4356873,3458734,0,360085,4133128,10.735487,10.698278,18.680653,18.440004,23.15323,26.881674,29.101624,29.125813,23.426672,18.851618,16.013338,9.953233,7.478159,7.1002812,14.359975,14.529495,18.954773,21.980053,23.73578,23.00305,19.820652,14.766272,11.646612,6.176118,8.64552258064516,9.9215,14.4567193548387,25.72306,21.9240193548387,26.81949,30.3248129032258,28.3739741935484,27.8324766666667,22.6525096774194,18.46292,11.7369451612903,9.784793,10.282194,10.65792,9.320568,9.893031,10.565796,9.885816,9.120927,8.992484,9.041553,8.619661,8.485926,90.29513098,78.5727703,30.49
358,1110,0,100,486327,781517,690278,266820,158267,440672,955776,1083379,765697,1217597,526733,523125,12.674201,14.124145,13.682263,17.535002,21.959682,23.538336,26.579039,28.266134,26.690002,22.929039,16.29167,13.380652,6.736328,7.7877474,9.943338,12.963949,14.993484,16.504522,17.71697,19.465874,16.789131,13.186862,9.049781,5.6257563,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,19.8041804166667,7.677743,8.091538,8.449846,7.8069077,7.526209,7.5384755,6.6675134,6.9994464,5.9651637,6.6602974,7.2476735,8.457063,93.26854717,72.72050387,30.49
377,470,0,100,0,0,0,1324,85580,98957,114815,119559,115113,113780,58147,25516,14.917748,16.218975,14.570973,18.410006,21.759687,22.95501,24.267748,25.867746,25.941671,23.732264,17.076668,15.312907,9.262662,9.840563,10.492634,13.562912,15.561654,16.877766,18.073301,19.601084,18.319742,15.890023,10.569204,8.030997,11.9873838709677,17.6685275862069,13.2516193548387,12.2541833333333,17.8750967741936,20.7930033333333,22.3479967741936,24.0252064516129,25.23644,24.575864516129,19.5900566666667,15.7197774193548,5.022283,5.1449533,6.7541046,5.629623,5.159385,5.8980556,5.433591,5.577909,5.0181937,4.4883046,4.8019567,5.419159,80.61977058,70.38175943,30.49
384,NA,NA,30,117524.4,14200.8,0,0,35413.8,415269.9,784253.7,280613.1,28792.5,48060.3,0,0,4.44,4.44,5.614526,8.52834,15.285492,23.196672,24.691942,22.546778,17.580008,9.7371025,6.705006,4.44,4.44,4.44,4.44,5.257891,11.510974,18.259623,21.094727,18.78816,13.824127,6.2884526,4.44,4.44,1.12216129032258,0.170137931034483,3.49845161290323,6.54189,18.1205935483871,19.41267,23.9095290322581,12.6072580645161,13.3329166666667,7.36050322580645,6.10754,1.22187096774194,9.481724,10.906993,10.744511,10.014019,9.460076,8.947745,7.078821,6.7180247,9.700847,10.138372,11.639525,9.452861,NA,NA,30.49
384,NA,NA,100,391748,47336,0,0,118046,1384233,2614179,935377,95975,160201,0,0,4.44,4.44,5.614526,8.52834,15.285492,23.196672,24.691942,22.546778,17.580008,9.7371025,6.705006,4.44,4.44,4.44,4.44,5.257891,11.510974,18.259623,21.094727,18.78816,13.824127,6.2884526,4.44,4.44,1.12216129032258,0.170137931034483,3.49845161290323,6.54189,18.1205935483871,19.41267,23.9095290322581,12.6072580645161,13.3329166666667,7.36050322580645,6.10754,1.22187096774194,9.481724,10.906993,10.744511,10.014019,9.460076,8.947745,7.078821,6.7180247,9.700847,10.138372,11.639525,9.452861,NA,NA,30.49
389,-50,0,100,77149,93486,41489,30354,104408,219993,366391,520219,275347,206712,106377,3647,14.11291,16.743109,17.506456,22.465004,28.283876,30.530006,34.71452,35.65485,31.875002,26.230654,18.378338,13.225812,8.890153,9.808709,12.819509,15.480779,17.508602,18.812376,21.514168,23.692251,19.645264,15.250256,10.143608,5.7704754,7.38601612903226,13.4494620689655,10.3021774193548,17.2975733333333,16.0021870967742,17.6710066666667,21.8123258064516,25.341664516129,25.84985,23.3064677419355,16.77576,10.8382225806452,4.5893273,4.450732,5.000635,4.7795877,4.8635325,5.786209,5.173817,5.4841022,4.4887857,3.8605192,4.1905274,4.769726,95.55687402,78.66373602,30.49
408,920,0,100,250180,22446,92419,100422,143027,173798,410644,480358,198980,150798,41239,23883,13.869361,14.943107,13.567747,17.433336,20.77581,21.831673,23.740332,25.919361,25.470007,22.820972,16.486673,14.151617,8.360575,8.876138,9.556617,12.7328,14.708303,16.152168,17.673498,19.185488,17.975916,15.108474,9.800307,6.877749,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,19.250833,6.4005246,6.2479944,7.858141,6.4572897,6.342797,6.8151994,6.205694,6.4005246,5.696731,5.2820563,5.9651637,7.086037,80.61144929,70.38132411,30.49
422,NA,NA,100,23105,5039,4134,8145,5045,5495,7510,18604,12494,9083,7730,2162,14.253228,16.03276,14.400005,17.78334,21.237099,22.448341,24.264523,25.533876,25.496666,23.259682,17.396673,15.441943,8.861826,9.751599,10.391779,13.303429,15.062076,16.528101,18.067768,19.578745,18.233383,15.610501,10.641278,7.850027,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,19.795678,4.5965433,4.8209834,6.3427973,5.3984733,4.841885,5.5550585,5.1377378,5.3758636,4.7945004,4.14194,4.391852,4.9068284,NA,NA,30.49
469,5140,0,100,595639,836957,591474,576969,695126,1195071,1681956,1584696,1416640,1166929,1044327,855950,4.44,4.44,6.96291,8.841673,16.20807,22.338339,24.740328,24.56291,17.768335,9.364523,6.563335,4.44,4.44,4.44,4.44,4.44,10.273954,13.568633,15.847723,15.072774,9.805257,4.44,4.44,4.44,0.923683870967742,6.32191724137931,1.53825483870968,5.06685666666667,9.99245806451613,16.97295,21.3646580645161,23.0480032258065,18.6517,14.3719483870968,7.79013666666667,3.10321290322581,7.836493,8.176389,7.980812,7.9858627,7.7138224,8.858268,7.367458,6.7974,7.3669767,7.7859817,8.642031,8.94053,79.85626369,62.92813185,30.49
470,NA,NA,63,569492.28,0,0,0,0,9522.45,0,0,0,0,0,56293.02,4.44,4.44,8.053229,10.095012,17.74033,22.903337,25.083881,24.732262,17.87334,9.879037,6.853338,4.44,4.44,4.44,4.44,4.44,10.777054,13.677981,16.935055,16.111094,10.27643,4.44,4.44,4.44,0,0,0.201587096774194,3.78037333333333,8.0978,14.0694466666667,17.742,18.0188548387097,7.70497666666667,9.14741612903226,3.53769333333333,0.235903225806452,6.5087633,6.579678,7.656095,6.546767,6.782968,7.7621694,5.996433,5.6789317,5.9055123,6.241774,7.0612626,7.2303557,NA,NA,30.49
470,NA,NA,100,2098956,2232107,2357700,1796479,1400992,1977847,2292814,2396428,2198430,2482204,2192053,2444974,4.44,4.44,8.053229,10.095012,17.74033,22.903337,25.083881,24.732262,17.87334,9.879037,6.853338,4.44,4.44,4.44,4.44,4.44,10.777054,13.677981,16.935055,16.111094,10.27643,4.44,4.44,4.44,0,0,0.201587096774194,3.78037333333333,8.0978,14.0694466666667,17.742,18.0188548387097,7.70497666666667,9.14741612903226,3.53769333333333,0.235903225806452,6.5087633,6.579678,7.656095,6.546767,6.782968,7.7621694,5.996433,5.6789317,5.9055123,6.241774,7.0612626,7.2303557,NA,NA,30.49
470,NA,NA,100,903956,0,0,0,0,15115,0,0,0,0,0,89354,4.44,4.44,8.053229,10.095012,17.74033,22.903337,25.083881,24.732262,17.87334,9.879037,6.853338,4.44,4.44,4.44,4.44,4.44,10.777054,13.677981,16.935055,16.111094,10.27643,4.44,4.44,4.44,0,0,0.201587096774194,3.78037333333333,8.0978,14.0694466666667,17.742,18.0188548387097,7.70497666666667,9.14741612903226,3.53769333333333,0.235903225806452,6.5087633,6.579678,7.656095,6.546767,6.782968,7.7621694,5.996433,5.6789317,5.9055123,6.241774,7.0612626,7.2303557,NA,NA,30.49
492,5960,0,100,279772,219187,210133,0,32212,254097,342368,432944,349864,226421,276797,229385,4.44,4.44,6.0887175,7.7833395,14.675811,20.173338,22.477427,22.564526,16.463339,9.438713,5.930006,4.44,4.44,4.44,4.44,4.44,8.474095,11.837089,14.556344,14.245475,8.881611,4.44,4.44,4.44,2.76815161290323,0.0759413793103448,0.720670967741936,1.63803666666667,5.95096774193548,11.8645,14.8647096774194,16.2656741935484,13.3901766666667,9.99237741935484,4.37032333333333,0.570306451612903,7.5983677,7.2970405,8.47871,6.8673944,7.021094,8.045515,6.147967,5.599557,6.0770106,6.912855,8.112622,8.226153,79.59423103,63.0934637,30.49
493,6175,0,100,1,4,11,3,1,15278,23607,33874,11,1,1,3,4.44,4.44,5.596785,7.043335,14.151617,19.50334,21.908068,22.014523,15.86001,8.772587,5.3450065,4.44,4.44,4.44,4.44,4.44,8.216008,11.488882,14.3299885,13.841961,8.462241,4.44,4.44,4.44,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,9.84611315616667,8.579734,8.176389,9.52502,7.627953,7.757118,8.865725,6.7541046,6.1046715,6.830112,7.850925,9.298199,9.027121,79.54872247,63.06505882,30.49
525,6520,0,100,1231053,1124821,1184884,1140777,851016,1128429,1171993,1263393,758541,462447,742649,1143036,4.44,4.44,4.44,5.480003,12.530648,16.158344,20.04839,20.900005,13.816669,5.798394,4.44,4.44,4.44,4.44,4.44,4.44,6.4033775,8.893317,10.767437,10.420209,6.033128,4.44,4.44,4.44,0,0,0.370125806451613,0.940603333333333,3.82434193548387,8.63918666666667,12.1436903225806,14.775164516129,13.5902633333333,8.68132903225806,2.20764,0.000525806451612903,7.5911517,7.9526944,7.266435,8.157361,8.731268,9.216177,7.215924,7.18706,8.231926,8.911666,7.4415417,6.7468886,77.71034752,60.67067475,30.49
533,197,0,100,925600,830186,810288,525923,908973,960188,1011886,1037872,928977,638568,473899,917206,12.029039,13.724142,20.02904,19.46834,22.737106,26.246672,27.987106,28.148394,24.603338,21.69678,16.210005,9.688718,8.418571,9.735035,14.793118,14.386584,17.949629,21.799576,23.872252,23.8756,20.729136,17.193794,12.26604,6.386089,17.7586193548387,13.2868448275862,15.440864516129,20.24371,21.4808806451613,25.9276966666667,28.8835741935484,29.6014612903226,28.1573633333333,24.4975709677419,20.7599066666667,13.9726193548387,9.301325,10.0893545,9.135359,9.581544,8.052971,7.896385,6.7468886,7.0571737,9.342937,8.471495,9.84252,8.500358,88,79,30.49
550,1442,0,100,264944,222460,202239,218251,0,5158,116944,236857,291966,257732,161823,238901,4.44,4.44,4.44,8.420004,13.203228,15.946672,19.950006,20.272581,15.970008,7.512912,4.44,4.44,4.44,4.44,4.44,4.8052335,9.514003,12.246611,14.46534,14.475153,11.863861,4.8675804,4.44,4.44,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,8.92146756416667,7.280867,6.224854,7.5983677,6.979242,7.526209,7.4639106,6.811832,6.609786,6.7630043,7.021094,7.560845,5.9314895,83.99571408,63.99571408,30.49
562,NA,NA,100,0,0,0,0,23178,0,0,0,0,0,0,98667,4.44,4.44,6.5500093,8.318339,14.606459,21.573338,25.256456,23.45807,18.416674,12.304841,8.438334,4.44,4.44,4.44,4.44,4.44,9.975406,17.082525,21.018452,19.04971,14.220862,8.959247,5.0795555,4.44,1.6724,0.598913793103448,1.1842935483871,3.89181666666667,8.18901935483871,16.5744666666667,22.3398387096774,24.1309258064516,19.8354166666667,12.2499451612903,7.09102,2.25667419354839,10.953773,10.914707,11.6609335,12.944406,10.715647,7.7547126,7.96638,8.644677,9.119245,9.777576,11.706634,12.656731,NA,NA,30.49
564,80,0,100,2336725,1589043,1578852,1656008,2112837,2605508,2891416,3302089,2902333,2190465,1855757,2460915,17.748394,18.525871,22.790329,23.733341,25.459686,27.80834,28.693554,29.312904,27.835005,26.064528,22.201672,15.151619,13.6125765,14.787846,17.890448,18.594587,20.191622,24.008131,24.935461,25.514376,24.164835,22.38678,18.659636,11.763259,16.8606193548387,16.003724137931,29.8377612903226,32.1891966666667,23.329264516129,25.4846233333333,27.4726387096774,27.8415806451613,26.77545,25.6619225806452,26.5549433333333,17.3592967741935,9.380701,9.618827,8.861155,9.603913,8.601381,6.4349203,7.013878,6.624218,8.127536,8.954961,11.169768,8.096267,86.47828373,79.16877991,30.49
