"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
46,16046796.856,13085765.752,11512610.448,16441735.812,16871414.616,16057996.38,15205798.388,15772072.476,14810204.044,11142252.372,15343658.752,16947882.468,100,"lake",3.6354892,7.5327635,13.530653,16.821672,20.129036,25.920006,27.637104,26.817749,24.285006,19.459684,12.420008,7.2080727,0.7385152,4.2894726,9.642783,12.436919,15.99517,21.59594,23.602514,23.060862,19.74309,14.348297,7.9295893,4.187281,7.8870044,8.785761,8.825075,7.9112983,6.804616,5.1151276,5.101658,4.935692,5.443212,6.1912622,6.6213317,8.146778,46,"","sntemp",6.09556774193548,6.53081379310345,9.45821612903226,14.3011066666667,20.7038096774194,24.0274066666667,27.9174096774194,28.1184161290323,26.00576,20.9487,19.2169633333333,8.7403,16249,16274,"sw","16249",1,"lake_once_through_fresh","tower_recirculating",""
47,2018121,1912876,901220,0,0,0,0,0,0,0,0,0,100,"river",3.9145212,7.6638017,13.754844,16.898335,20.240328,26.198338,27.672588,27.050009,24.766676,19.719358,12.276671,7.2677503,1.0465977,4.443835,9.887757,12.511765,16.229832,21.985796,23.769625,23.326414,20.287952,14.937009,8.078204,4.2629,10.888829,11.670636,11.964002,10.588166,9.164223,6.882308,7.3241625,6.7396727,7.337151,8.94053,9.290742,11.235193,47,"","sntemp",6.04468064516129,6.31083793103448,9.11709677419355,13.83543,20.8568387096774,23.9053233333333,27.9013161290323,27.8067387096774,25.7827633333333,20.648364516129,18.4175933333333,8.68408064516129,16917,16275,"sw","16917",0,"river_once_through_fresh","",""
51,2470515,2213154,2202720,268621,1485973,2260084,2632318,2288006,1647481,1270325,647734,1352634,100,"tower",8.064522,12.262074,16.49517,19.356672,22.388714,27.275005,29.243553,28.030647,25.98167,21.2871,15.515005,10.824201,4.968316,8.120893,12.550524,15.3683,18.87913,23.919445,25.20245,24.464016,22.154934,16.986378,11.552074,7.8048735,8.644677,9.402846,10.708431,9.365308,8.153994,6.039728,7.1221166,5.152169,5.920425,6.624218,7.322238,9.705418,51,"","sntemp",9.41486774193548,9.3978724137931,17.8994096774194,18.54361,19.7551064516129,24.2189366666667,27.224935483871,27.346235483871,26.3122733333333,22.1631967741935,16.4543033333333,11.3564516129032,35680,35705,"sw","35680",0,"tower_recirculating","",""
56,657928,624309,686110,628612,605260,691735,1356472,1309267,793177,942973,355118,463519,100,"tower",7.3032346,10.962072,16.579037,18.793339,21.658068,26.150005,27.508068,27.545162,25.681671,20.277426,14.110005,11.703234,4.2639475,7.239464,12.644634,14.797776,17.787981,22.490438,23.79719,23.738327,21.726673,15.784044,10.030483,8.229116,9.0704155,10.243626,10.051782,8.276665,6.811832,5.480494,6.4221725,5.4552383,4.973455,5.808819,7.3669767,8.392119,56,"","sntemp",9.64484838709677,10.9961620689655,15.3411774193548,17.5603466666667,20.7500903225806,24.7593366666667,27.4567322580645,28.2377161290323,28.3695666666667,25.0357806451613,22.01171,12.5845935483871,9364,9428,"sw","9364",0,"tower_recirculating","",""
56,0,4091,34278,0,0,0,23090,127297,0,0,0,0,100,"river",7.3032346,10.962072,16.579037,18.793339,21.658068,26.150005,27.508068,27.545162,25.681671,20.277426,14.110005,11.703234,4.2639475,7.239464,12.644634,14.797776,17.787981,22.490438,23.79719,23.738327,21.726673,15.784044,10.030483,8.229116,9.0704155,10.243626,10.051782,8.276665,6.811832,5.480494,6.4221725,5.4552383,4.973455,5.808819,7.3669767,8.392119,56,"","sntemp",9.64484838709677,10.9961620689655,15.3411774193548,17.5603466666667,20.7500903225806,24.7593366666667,27.4567322580645,28.2377161290323,28.3695666666667,25.0357806451613,22.01171,12.5845935483871,9364,9428,"sw","9364",0,"tower_recirculating","",""
59,279211,264261,266292,10750,108924,312113,337377,324170,271286,209415,289887,316437,100,"tower",-2.701607,1.9413894,7.8290396,11.568337,15.970972,24.785007,24.259686,22.682262,18.755005,13.120971,7.06834,-3.5112817,-4.801525,-0.5742647,3.8926919,7.537847,11.964381,19.189697,19.560244,17.67721,14.9524,9.228723,3.473124,-6.0466948,8.825075,11.045837,11.249625,12.616322,10.369282,9.8499775,9.431212,9.005472,11.259246,10.304338,10.222799,10.405361,59,"","sntemp",0,0.0175344827586207,3.98886129032258,39.0610666666667,37.2100967741935,40.4913,35.2158290322581,31.1892903225806,25.6664833333333,18.5107516129032,12.0041366666667,2.00633225806452,25787,25809,"sw","25787",0,"tower_recirculating","",""
60,955493,671193,723953,168746,255486,890746,840528,876578,747020,440429,238753,713410,100,"tower",-2.5854778,2.015524,7.872588,11.561672,15.791938,24.781672,24.595165,22.895168,19.046673,13.580651,7.2183433,-3.2451556,-4.7210464,-0.5746983,3.8377302,7.464683,11.798722,19.083172,19.6197,17.930439,15.144968,9.455619,3.5155244,-5.870958,8.67354,10.482746,10.85275,12.154021,10.073429,9.566631,9.301325,8.651893,10.946075,9.936327,9.730673,9.835304,60,"","sntemp",0.0210096774193548,0.053151724137931,3.98816451612903,10.37366,12.9215451612903,17.7303833333333,22.9796774193548,23.0220032258065,19.83415,15.6213838709677,11.07626,2.75280967741935,27609,27645,"sw","27609",0,"tower_recirculating","",""
87,657257,609239,532239,482736,467199,575018,705454,697772,639168,703046,697568,712207,100,"tower",-2.1467688,1.7155256,5.359684,7.993341,11.691937,20.186674,22.370981,18.164524,15.743338,12.104841,4.1966724,0.6742032,-4.597006,-1.3650068,1.3321079,3.9309955,6.526396,12.087383,14.678861,13.828802,10.572124,7.5170083,0.9709573,-1.9994142,10.9682045,9.742244,11.213545,10.014019,9.799225,8.3586855,8.168426,6.3283653,9.216177,9.395133,10.849141,9.986838,87,"","sntemp",9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,9.8379127,42034,42038,"gw","42034",0,"tower_recirculating","",""
108,697773,596241,580077,925923,855110,1057720,950420,1082017,550921,857198,565525,690866,100,"tower",0.9741989,5.750006,8.914518,12.521673,16.532263,25.016672,26.338715,23.595165,21.106676,16.064526,8.221671,-1.9903141,-1.8042988,2.0145493,4.149806,7.8842373,12.08616,19.146784,20.917913,18.605902,15.828598,10.365696,3.7966368,-4.7959313,8.55087,9.996791,11.098091,11.1995945,11.004284,10.357016,10.932124,9.979623,12.1465645,10.751727,9.835063,9.705418,108,"","sntemp",13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,13.5871474833333,37521,37545,"gw","37521",0,"tower_recirculating","",""
113,1325991,1035874,1037827,730233,723103,1709749,1639434,1720246,1308454,1233803,673193,1621981,100,"tower",1.4451638,5.9206934,9.988716,12.053339,16.325811,24.881674,25.437098,22.811296,18.98334,15.911297,7.6650043,3.5403285,-1.4767616,2.07115,3.960036,5.8047385,8.845894,13.48802,16.016953,15.936944,11.782373,9.548072,3.487436,0.32358712,5.007851,5.35322,7.273651,7.7025175,7.6272316,6.830112,6.3139334,5.101658,6.7704606,6.357229,5.823491,5.2964883,113,"","sntemp",13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,13.7469800833333,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,17211,104587,20172,50127,51589,84746,132943,129478,80129,77145,55767,34780,100,"tower",11.256458,17.284489,19.725813,22.033342,24.388714,32.906673,34.764526,31.804846,28.018337,25.31291,17.54334,13.47581,5.959199,8.9660845,9.820367,11.413174,12.96721,17.225029,20.704214,20.889692,16.977194,14.912273,9.596107,8.177231,3.2615976,4.0573397,4.5748954,5.3164525,5.5057497,5.413386,5.5129657,4.834669,5.4357553,4.2934747,4.1308756,3.4780753,116,"","sntemp",23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,23.2096048333333,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,883278,216111,623856,997432,455382,826852,1128794,1244014,987773,293718,629314,730329,100,"tower",11.825811,17.670692,20.191942,22.491674,25.329035,33.51834,35.28388,32.474197,28.640009,25.603233,17.791674,13.508067,6.1617475,8.850138,10.051073,11.5688925,13.523139,17.159185,20.680954,21.136965,17.1368,14.832704,9.565065,8.087811,3.225518,4.0881944,4.553248,5.3015394,5.5418296,5.4506683,5.5418296,4.8707485,5.413386,4.2501793,4.10105,3.4492116,117,"","sntemp",23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,23.6940461666667,45303,45314,"gw","45303",0,"tower_recirculating","",""
120,163771,172913,106969,0,172732,146888,155544,149049,125462,0,0,0,100,"tower",13.846781,19.410355,21.129038,23.231674,25.383873,33.28667,35.219364,34.709682,29.523338,26.364521,19.590004,14.691938,7.324683,9.549055,11.29432,13.434496,16.030842,20.458834,22.98034,23.868027,18.38288,16.55851,10.536212,8.41644,4.6326227,6.5719647,5.743875,6.09938,6.205694,6.531854,7.367458,7.071605,5.5028634,4.748078,5.197149,5.0511465,120,"","sntemp",24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,24.6989365,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,186396,233585,390157,360948,428944,607503,597933,430761,256486,258793,215015,204955,100,"tower",10.759685,15.715525,17.638716,19.54001,23.177422,30.348341,31.325813,28.404844,25.436672,23.622583,16.583336,12.741942,5.1200075,7.2227325,8.183211,9.7410755,11.943642,16.257475,20.529083,20.41226,16.79381,14.059177,8.997846,7.486152,6.9272866,7.543875,7.4612656,7.7994514,7.396322,6.9494157,7.2375712,5.8304667,7.217848,6.205694,7.5832143,6.7035933,126,"","sntemp",21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,21.2745740833333,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,629861,49682,700667,0,734271,1819411,2015246,2117839,1921497,1940787,267258,1544122,100,"tower",5.5629134,10.496559,14.300011,17.23667,21.174202,27.215006,30.00807,27.76936,24.880003,20.098392,13.830005,5.72904,2.4251697,6.3057656,9.574065,13.02325,17.078585,22.382462,24.208483,22.077085,20.148783,15.770182,10.029061,2.447461,7.648879,8.639203,9.921895,9.477154,10.174452,8.6644,9.936327,8.471495,8.351229,8.5292225,7.8665595,8.197289,127,"","sntemp",18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,18.19168595,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,4023512,4849464,4378266,4197633,4168890,5162477,6139933,5900207,5358197,2888746,3380650,4439051,100,"tower",6.470976,9.529314,16.170973,17.675005,21.940329,26.708336,28.81291,27.390327,24.95334,19.30162,12.678343,10.250005,3.3738756,5.8982816,12.325903,13.445493,18.024145,22.63443,24.496473,23.741621,21.226957,15.489153,8.978649,7.3177586,9.120927,11.192396,8.392119,9.700847,7.656095,7.7174306,8.038539,6.948934,7.15074,8.825075,8.418337,8.788995,130,"","sntemp",10.2582516129032,8.28481034482759,12.0605870967742,15.9367766666667,19.7724483870968,24.2185166666667,28.1563548387097,29.3679064516129,26.3018933333333,22.3242677419355,15.7690866666667,10.9364580645161,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,3420572,3146724,1958043,2483494,3331030,3581298,3789874,3212626,3564375,3084194,2875414,3790550,100,"tower",12.179035,14.244837,20.022589,21.671675,24.390327,27.933342,29.133879,28.303234,26.645004,22.645163,18.301676,17.030655,8.6065235,9.979833,15.731768,16.922138,20.066414,23.864334,24.99243,24.604057,23.220135,18.825483,14.393676,13.504326,8.28388,9.572544,8.247801,9.536805,7.490129,6.971785,5.3758636,7.3097305,6.151575,9.8786,7.5683017,7.648879,136,"","sntemp",18.7547129032258,16.5530068965517,22.3733709677419,28.7441566666667,24.7311806451613,28.6318133333333,30.2473709677419,30.2571870967742,29.1739066666667,27.2219258064516,31.7856466666667,19.9916870967742,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,1820,4095,7331,73583,26320,151339,213588,147518,4994,0,0,0,100,"tower",11.604846,17.270697,19.81291,22.230005,25.19194,33.210007,34.98226,32.34678,28.430006,25.26775,17.840006,13.479039,5.9774504,8.59994,9.940342,11.611026,13.764181,17.35052,20.740246,21.266186,17.27793,14.822174,9.631867,8.11092,4.3223386,5.4997783,5.85933,6.6213317,6.7180247,6.733178,6.8262634,5.9170575,6.5169415,5.2676244,5.3537345,4.4738727,141,"","sntemp",23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,23.4721871666667,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,9206,196838,327913,336241,281338,327389,340071,337845,298669,275541,49443,0,100,"tower",10.962908,17.12759,19.432264,21.850004,24.298395,33.013344,34.71614,31.587103,27.728342,25.1371,17.333342,13.287104,5.7360454,8.806119,9.62483,11.340851,12.958242,17.159369,20.6335,20.770756,16.784473,14.752621,9.390973,8.039897,3.0884154,3.9262092,4.37285,5.137497,5.3614316,5.294083,5.404727,4.740862,5.264257,4.134724,3.9071822,3.2832453,147,"","sntemp",23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,23.0394696666667,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,953681,746770,843736,860735,1037591,1232412,1378083,1374412,1120399,1056313,717068,1109363,100,"tower",5.2290363,10.320698,12.977427,15.181674,19.388716,27.106676,27.387104,24.100004,20.82334,17.46936,11.255007,8.248392,1.5380836,4.32124,5.9916472,7.815955,10.491062,15.760503,19.748274,18.505157,15.464662,11.036938,6.4150176,4.5394754,7.7354703,8.839756,8.413767,8.418337,8.291097,7.217848,8.045755,6.8262644,7.2253046,6.7252407,8.552553,7.360242,NA,"","",16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,16.6239528583333,NA,NA,"","",NA,"","",""
165,1989939,1555253,1719812,1534678,1277766,2287404,725107,1624604,1242989,501330,376137,1539924,100,"tower",2.7645204,7.9258666,12.14678,16.396671,18.916136,26.796669,28.390327,26.964521,23.380007,19.191942,11.171677,3.2371008,0.18050134,4.5051446,8.304787,12.279994,15.803115,22.954412,24.267656,22.307741,19.04667,14.988831,7.5326853,0.22440146,9.777576,11.192396,11.213545,10.506145,9.308541,7.642866,8.969393,9.012689,8.806073,10.390931,9.544262,9.91468,165,"","sntemp",3.45094193548387,3.92985517241379,10.0939161290323,15.5738033333333,16.4607161290323,21.0296466666667,25.385535483871,25.8839612903226,23.05925,19.2080516129032,15.49277,6.64598709677419,37586,37608,"sw","37586",0,"tower_recirculating","",""
170,56539,29749,316472,144551,736677,412419,170932,0,29445,0,0,212095,100,"lake",4.7451625,8.631041,13.416131,17.321674,20.033876,26.25001,28.22904,26.748394,24.145006,19.395168,12.205005,6.222586,1.7549534,5.0303884,9.56963,13.029825,16.516182,22.447578,24.239555,23.266773,19.848162,15.4044485,8.606209,3.4298134,9.113711,10.444179,10.369282,9.73813,8.247801,6.3454432,7.086037,5.6789317,6.680983,7.858141,7.9038415,9.452861,170,"","sntemp",7.26964838709677,17.2024724137931,17.5322129032258,21.2033933333333,24.5338096774194,28.7890133333333,33.7177419354839,33.0233935483871,32.0841666666667,24.8631741935484,18.2938833333333,19.3816548387097,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,0,0,0,1575,0,27191.4,12907.2,18987.9,12043.2,21152.4,27397.65,13396.8,15,"tower",3.9822643,8.11897,12.816135,16.950006,19.533876,26.686674,27.925808,26.446781,23.87667,20.146782,12.6966715,4.788716,1.2977006,4.8202286,9.420537,13.037039,16.452724,23.213789,24.472492,23.157074,19.970093,15.935019,8.771951,2.0530179,7.252003,8.554353,8.615813,8.418337,6.7180247,5.055476,5.152169,4.827453,5.294083,6.653082,6.591506,7.417969,201,"","sntemp",5.32915161290323,5.08751379310345,10.5780870967742,14.0077533333333,16.2648322580645,19.41242,25.1902129032258,25.3294935483871,22.4957666666667,18.8546709677419,14.5603366666667,6.01052903225806,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,10500,0,181276,86048,126586,80288,141016,182651,89312,100,"tower",3.9822643,8.11897,12.816135,16.950006,19.533876,26.686674,27.925808,26.446781,23.87667,20.146782,12.6966715,4.788716,1.2977006,4.8202286,9.420537,13.037039,16.452724,23.213789,24.472492,23.157074,19.970093,15.935019,8.771951,2.0530179,7.252003,8.554353,8.615813,8.418337,6.7180247,5.055476,5.152169,4.827453,5.294083,6.653082,6.591506,7.417969,201,"","sntemp",5.32915161290323,5.08751379310345,10.5780870967742,14.0077533333333,16.2648322580645,19.41242,25.1902129032258,25.3294935483871,22.4957666666667,18.8546709677419,14.5603366666667,6.01052903225806,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,8925,0,154084.6,73140.8,107598.1,68244.8,119863.6,155253.35,75915.2,85,"river",3.9822643,8.11897,12.816135,16.950006,19.533876,26.686674,27.925808,26.446781,23.87667,20.146782,12.6966715,4.788716,1.2977006,4.8202286,9.420537,13.037039,16.452724,23.213789,24.472492,23.157074,19.970093,15.935019,8.771951,2.0530179,7.252003,8.554353,8.615813,8.418337,6.7180247,5.055476,5.152169,4.827453,5.294083,6.653082,6.591506,7.417969,201,"","sntemp",5.32915161290323,5.08751379310345,10.5780870967742,14.0077533333333,16.2648322580645,19.41242,25.1902129032258,25.3294935483871,22.4957666666667,18.8546709677419,14.5603366666667,6.01052903225806,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
