"Plant.Code","Elevation","Pond_Area","percentAllocation","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","Tdb","Twb","nwT"
3,NA,NA,100,1515497,1324376,1149748,1474597,0,1233396,1451071,1441749,1083403,1568431,0,1420187,6.511298,17.333937,14.896784,16.735012,24.445171,27.056679,28.020973,27.116137,26.826672,21.798395,12.885006,11.550005,4.44,13.445873,10.813543,12.843365,20.435877,23.17768,24.050198,23.27599,23.222286,18.043522,9.716001,8.524952,10.4457870967742,13.7734571428571,15.9695741935484,16.1218933333333,20.1908387096774,26.1528533333333,28.3588129032258,28.570335483871,28.79395,26.1635516129032,34.6675833333333,12.7475483870968,10.030134,9.642794,10.116725,9.5591755,6.465468,6.531854,5.3325677,6.4871154,5.793665,7.670527,8.3959675,9.027121,NA,NA,30.49
26,NA,NA,100,2529880,1614207,1709240,1239830,1805696,2179284,2216341,816763,118,347,201269,1098258,4.60646,14.337504,12.190331,15.598336,23.859686,26.56167,26.888714,26.630648,26.958336,19.517748,9.131679,8.579037,4.44,11.081361,8.221118,11.419969,19.667627,22.718195,23.16958,22.876444,22.697353,15.290638,6.644247,5.928797,6.70970967741936,12.3072535714286,14.9860225806452,16.2840666666667,20.8781935483871,26.3567633333333,27.9677032258064,28.0667096774194,27.9380166666667,24.6677838709677,17.50778,8.87652903225806,9.792008,10.257951,10.701215,10.20043,6.7613206,6.4498334,5.5418296,6.63865,5.9651637,8.348824,9.104331,9.553884,NA,NA,30.49
46,NA,NA,20,3317889.352,2206000.3104,2106966.9168,3005769.5232,3125124.3152,3256123.5632,3441757.1712,3273273.068,3026421.8568,1875914.9376,2495809.8848,3580378.4544,4.44,11.69644,10.5935545,13.321674,23.572582,25.790009,26.322588,26.172588,25.586668,17.953234,8.021676,7.1983967,4.44,8.669721,7.0282903,9.572428,19.466406,22.204027,22.778011,22.44902,21.681358,14.031152,5.331786,4.583385,4.11788387096774,10.8135821428571,10.7010419354839,13.29304,21.8527548387097,26.8611533333333,28.0305838709677,26.756264516129,27.0416266666667,23.2125258064516,15.8354,8.02898064516129,8.211721,8.6122055,8.86837,8.671857,5.5490456,5.15241,4.740862,5.4768863,5.15241,6.7974,7.926211,7.482913,NA,NA,30.49
46,NA,NA,100,16589446.76,11030001.552,10534834.584,15028847.616,15625621.576,16280617.816,17208785.856,16366365.34,15132109.284,9379574.688,12479049.424,17901892.272,4.44,11.69644,10.5935545,13.321674,23.572582,25.790009,26.322588,26.172588,25.586668,17.953234,8.021676,7.1983967,4.44,8.669721,7.0282903,9.572428,19.466406,22.204027,22.778011,22.44902,21.681358,14.031152,5.331786,4.583385,4.11788387096774,10.8135821428571,10.7010419354839,13.29304,21.8527548387097,26.8611533333333,28.0305838709677,26.756264516129,27.0416266666667,23.2125258064516,15.8354,8.02898064516129,8.211721,8.6122055,8.86837,8.671857,5.5490456,5.15241,4.740862,5.4768863,5.15241,6.7974,7.926211,7.482913,NA,NA,30.49
51,245,0,100,1247964,1133250,0,0,322747,1363110,1603523,1704143,1615252,1012777,83,0,5.7193613,12.946434,15.929039,15.980001,25.611298,28.488342,29.577425,28.388716,26.356668,20.035494,11.098337,9.791941,4.44,10.138411,11.493828,11.943304,20.891003,23.91604,23.98366,23.303843,22.590311,16.361494,8.05533,6.805274,7.38710322580645,10.6463392857143,18.8129870967742,17.3942,19.5983193548387,25.4807333333333,27.3041419354839,25.1625709677419,21.1413233333333,21.3036483870968,16.30102,10.8485677419355,8.67354,9.538936,9.712633,10.066214,6.1840467,8.07534,6.176831,7.9302998,5.86823,8.197289,9.111787,8.991041,89.62050661,79,30.49
56,NA,NA,100,1052753,3120,382080,0,31768,822212,1573927,1526702,1057904,1027597,200195,455849,5.9500113,16.460722,14.280652,15.871672,23.882265,26.276676,27.406458,26.875816,26.61167,20.938719,11.910006,10.595173,4.44,12.802115,10.290065,12.166159,19.953405,22.651669,23.704424,23.104412,23.043344,17.151299,8.744143,7.7675686,8.80057419354839,14.1874607142857,15.3478290322581,15.99987,20.4732806451613,25.8240966666667,27.6107129032258,28.3921548387097,28.3472533333333,26.0674129032258,20.2316966666667,10.7757258064516,9.294109,9.411111,9.698202,9.305655,6.21291,6.218683,5.166601,6.2850695,5.577428,7.3746743,7.97095,8.558085,NA,NA,30.49
59,1870,0,100,327701,269644,294770,236444,195716,328722,372044,362779,295416,146368,315478,312651,4.44,4.44,4.44,6.145005,19.374197,24.308344,23.624197,22.40646,19.136677,9.282266,4.44,4.44,4.44,4.44,4.44,4.44,14.478253,18.87569,19.263071,18.408833,15.82462,6.1582856,4.44,4.44,0,0,1.79327741935484,13.8676466666667,12.1373741935484,21.8157,24.4397580645161,23.5019290322581,22.0763033333333,14.9046483870968,6.323,1.59784838709677,9.7487135,9.602848,11.545478,12.168934,9.68377,10.849141,8.045755,9.157007,10.446493,10.167236,9.521893,9.517804,88.02768518,74.99079651,30.49
60,1890,0,100,2226777,1881052,1556431,659822,644680,753435,816894,652980,1284018,954569,1844309,1945135,4.44,4.44,4.44,6.180006,19.287104,24.253344,23.682266,22.516136,19.09834,9.230654,4.44,4.44,4.44,4.44,4.44,4.44,14.292928,18.59987,19.071444,18.409557,15.845602,6.129514,4.44,4.44,0.0276935483870968,0,1.27255161290323,3.20614666666667,10.2542161290323,19.7354133333333,22.6527290322581,21.6015322580645,20.30081,13.0946193548387,6.14085,2.47494516129032,9.452861,9.427089,11.357863,11.915415,9.438429,10.722382,7.8004136,8.882802,10.125865,9.712633,9.25346,9.171439,88.07506764,75.00073091,30.49
87,6890,0,100,644415,579682,557294,415725,571222,534904,601107,294472,579016,664277,609258,662993,4.44,4.44,4.456458,9.778344,14.545168,19.596672,21.337103,19.803236,16.000004,8.612914,4.44,4.44,4.44,4.44,4.44,4.44,6.694019,10.176853,15.046026,14.057995,10.56979,5.5289016,4.44,4.44,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.61172796916667,9.835304,12.231249,11.155818,13.48127,10.46309,9.603913,6.8262634,6.9705825,7.128371,10.398146,9.931997,9.712633,79.3757684,62.51768759,30.49
108,2920,0,100,823088,413565,716521,550556,1036956,909976,1224078,1055279,684650,827,366459,784854,4.44,4.44,8.306459,9.51334,21.103233,25.373344,25.275814,23.690327,20.275005,10.724196,4.44,4.44,4.44,4.44,4.44,4.44,14.73935,18.519375,20.113546,18.925669,16.18063,7.5636916,4.44,4.44,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,12.4487358466667,9.712633,10.769251,11.451672,12.877296,11.025931,13.086078,9.265245,9.676554,11.475484,10.044566,9.5591755,9.3879175,88.30561281,70.90968836,30.49
113,NA,NA,100,2033261,1169717,962350,884596,1368919,1777048,2307634,2560109,2214816,2156782,2296548,1906123,4.44,5.225007,9.114521,14.900006,18.670973,24.630007,26.774199,25.359686,21.678343,13.017749,5.7516756,4.44,4.44,4.44,4.44,6.2584586,8.669753,12.280499,17.18994,17.369808,13.464476,8.556453,4.44,4.44,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,14.2539985333333,5.166601,7.5336823,7.5406404,9.216177,8.399335,7.5832143,5.3037043,6.0830235,5.495407,6.01808,5.5625153,4.675918,NA,NA,30.49
116,1180,0,100,83250,109041,111592,53753,52723,151763,191382,202853,124963,133087,166212,108811,14.809685,13.84465,17.798393,23.930008,26.801622,31.338339,34.133884,33.324203,31.315006,21.59839,16.39667,12.577428,6.7353163,6.999898,9.140392,10.817965,12.806187,15.703199,21.61942,22.373688,19.056303,15.071005,8.546567,7.0450363,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,23.1556898333333,3.225518,4.393982,4.5316,5.8607736,5.7150116,5.9055123,5.3758636,5.743875,4.9063473,4.5316,3.2062755,2.9729607,96.68488697,75.06482624,30.49
117,1060,0,100,737426,503383,567433,286111,262368,903134,1232213,1319541,987156,652974,993138,994856,15.070973,14.214292,18.258076,24.235004,27.287106,31.89667,34.70162,33.703236,31.67334,21.850004,16.20167,12.519362,6.8941956,7.236393,9.428866,11.060322,13.174429,15.849478,21.834623,22.483355,19.05065,15.073559,8.36862,7.035933,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,23.46761275,3.1677904,4.33007,4.4810886,5.801121,5.6644998,5.86823,5.433591,5.772739,4.92126,4.4883046,3.1988192,2.929665,96.65957508,75.28778524,30.49
120,121,0,100,0,34323,175147,142760,169009,141314,186556,216243,204938,121839,57528,163668,16.546776,15.758937,19.420973,24.156673,26.501616,31.291674,35.333878,35.082264,32.515003,24.037107,18.095009,13.874204,7.89027,8.179334,10.52463,12.975134,15.471592,19.989756,23.913326,24.932756,21.672327,15.8498335,9.744192,8.10233,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,24.3845095,4.8996124,4.913271,5.419159,5.7638392,5.801603,6.874851,6.934503,7.663311,6.412551,5.563477,4.787044,4.163588,95.17238764,77.85301666,30.49
126,2610,0,100,236473,215306,294362,573935,848172,835440,970424,1065505,1088998,1174628,642538,489499,14.440325,13.801793,16.940329,21.90167,25.270975,29.541677,31.300003,30.320972,28.805002,20.00162,15.106675,11.845171,6.431102,7.0508337,8.575024,9.881715,11.837678,15.121,20.847734,21.752588,18.643354,13.665027,7.6804023,6.2869167,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,21.606351,7.259219,7.12624,6.768536,8.067884,8.146778,7.8516464,6.5809226,6.927287,6.546767,7.093253,6.2634215,6.205694,87.78565693,71.2098752,30.49
