"Plant.Code","Elevation","Pond_Area","percentAllocation","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","Tdb","Twb","nwT"
3,NA,NA,100,2237636,2697082,2903298,2326034,2822170,2163530,2800090,2976034,2821782,2750952,2878990,3011066,12.614527,11.680362,11.751624,18.866674,21.035492,26.763336,26.075817,26.327425,25.946669,20.53549,12.536672,10.851617,8.961741,8.224666,7.361848,14.809554,17.097961,22.815657,22.432604,22.586895,21.885963,16.586372,8.954109,7.7049556,12.9311387096774,13.5977392857143,11.6521548387097,15.6753533333333,20.5682709677419,24.9577833333333,26.7349516129032,27.5875580645161,27.8405833333333,25.1320774193548,35.8190566666667,12.6451612903226,9.027121,8.628183,10.188884,9.38022,8.132346,6.680983,6.7541046,5.5418296,5.5550585,6.2634215,9.521893,8.817859,NA,NA,30.49
26,NA,NA,100,2376014,1713238,0,205817,2781051,2855895,2531848,2771785,2788970,3002180,2739349,2909085,10.350003,8.937506,9.637105,16.80834,19.916136,25.795006,25.51291,25.367748,23.89667,18.282267,10.140006,9.187102,6.9838915,5.494469,5.415878,12.934317,16.153627,22.174036,21.952806,21.920008,20.018452,14.518636,6.586199,6.20842,9.60873225806452,9.53654285714286,11.4219032258065,15.9902666666667,19.1193516129032,24.6178,26.6666451612903,26.6084161290323,26.1125966666667,22.0501774193548,17.7452333333333,9.48393870967742,9.229166,9.626816,10.6218405,9.753043,8.327176,7.1954784,6.5881386,5.426375,6.3827252,6.9561505,10.133322,8.94053,NA,NA,30.49
46,NA,NA,20,3403456.04,2461730.004,2329409.1736,2212083.5568,3206106.296,3214003.4728,3304284.1736,3306425.4344,3210712.3848,3387477.6464,3165726.94,3283579.6184,7.359683,6.932152,7.891941,15.773335,19.22582,25.150003,24.788715,24.574198,22.70667,17.18065,8.338338,6.7258162,4.44,4.44,4.44,11.713201,15.540025,21.550394,21.472713,21.329657,19.076302,13.728241,5.0882926,4.44,8.0313935483871,5.69498571428571,6.80347741935484,12.9468966666667,21.345664516129,24.3497066666667,27.7998967741935,24.6690838709677,23.40156,19.237335483871,14.65752,7.8471935483871,8.327176,8.524325,8.810643,8.3214035,7.093253,6.0471845,5.4408064,4.6254067,5.428299,5.6356363,8.224469,7.3025146,NA,NA,30.49
46,NA,NA,100,17017280.2,12308650.02,11647045.868,11060417.784,16030531.48,16070017.364,16521420.868,16532127.172,16053561.924,16937388.232,15828634.7,16417898.092,7.359683,6.932152,7.891941,15.773335,19.22582,25.150003,24.788715,24.574198,22.70667,17.18065,8.338338,6.7258162,4.44,4.44,4.44,11.713201,15.540025,21.550394,21.472713,21.329657,19.076302,13.728241,5.0882926,4.44,8.0313935483871,5.69498571428571,6.80347741935484,12.9468966666667,21.345664516129,24.3497066666667,27.7998967741935,24.6690838709677,23.40156,19.237335483871,14.65752,7.8471935483871,8.327176,8.524325,8.810643,8.3214035,7.093253,6.0471845,5.4408064,4.6254067,5.428299,5.6356363,8.224469,7.3025146,NA,NA,30.49
51,245,0,100,2459383,2019977,2444002,157450,475670,1605222,2109410,2347942,2320792,969584,0,0,10.40646,10.548217,11.441941,17.596672,22.148394,28.103342,29.20001,29.696781,27.35334,19.988712,11.481675,8.022584,7.1070704,6.989688,7.0370927,12.9477825,17.535099,23.063456,22.761011,22.849438,21.04427,15.756069,7.3409133,5.064581,9.27532580645161,10.3662392857143,14.9314096774194,15.3337733333333,19.1958516129032,24.8575133333333,27.1034935483871,26.6808741935484,20.6290566666667,21.9892032258065,14.6760633333333,8.85405483870968,8.962177,9.33921,10.217748,10.476318,10.484737,7.836734,7.9086523,7.18706,6.479659,7.8076296,8.746421,8.00246,89.62050661,79,30.49
56,NA,NA,100,565148,630720,653167,1177340,1560153,1517773,1195283,1287630,1377365,708689,0,290702,12.325809,11.387504,11.659688,18.886671,20.912912,27.041674,26.637104,26.664522,25.963343,20.306458,12.068342,10.398389,8.586934,7.8243937,7.084756,14.581855,16.71731,22.76116,22.591873,22.664993,21.57574,16.061823,8.206841,7.145791,11.9272322580645,12.0833071428571,11.0383032258065,15.4828966666667,19.7503967741935,24.6116933333333,26.6732419354839,27.412235483871,27.6402033333333,24.9439032258065,20.62358,10.8917677419355,8.659109,8.348566,9.849736,8.843355,7.894221,6.5542235,6.5015473,5.2098966,5.4581246,5.996433,9.171439,8.457063,NA,NA,30.49
59,1870,0,100,339534,294695,318108,366551,354789,302077,325170,315487,292130,300918,317687,360101,4.44,4.44,4.44,7.3083425,16.117748,22.705008,25.822584,23.858068,21.355005,11.745166,4.44,4.44,4.44,4.44,4.44,4.44,11.656466,17.036953,18.223873,19.471554,15.66142,7.181666,4.44,4.44,0,0,0.1856,13.0557733333333,9.18026129032258,17.3590766666667,23.4957225806452,23.5525967741935,23.2322833333333,23.6439548387097,9.17001666666667,0.52641935483871,8.803427,11.20865,10.39093,11.907958,11.942354,10.931163,9.792008,8.428199,10.78949,11.285705,10.424123,9.784793,88.02768518,74.99079651,30.49
60,1890,0,100,812826,781389,765562,828338,831548,930879,987143,950949,820307,629485,532367,797697,4.44,4.44,4.44,7.288338,16.233875,23.201668,25.85162,24.104843,21.491673,12.009684,4.44,4.44,4.44,4.44,4.44,4.44,11.603477,16.897465,18.189095,19.405443,15.586243,7.197498,4.44,4.44,0.000535483870967742,0.006375,0.197132258064516,2.57742666666667,9.21550322580645,16.8130433333333,22.9305290322581,22.3788709677419,20.7611966666667,16.7904612903226,7.66465333333333,0.890416129032258,8.543654,10.905065,10.080646,11.505309,11.6609335,10.901337,9.654906,8.31996,10.498689,10.701215,10.051301,9.366269,88.07506764,75.00073091,30.49
87,6890,0,100,827323,735220,785406,694028,830343,758171,857108,762631,848824,893732,822248,907812,4.44,4.44,6.11936,8.290005,12.840328,20.291672,20.933876,18.1242,14.668342,7.353231,4.44,4.44,4.44,4.44,4.44,4.44,5.490934,9.587637,15.079288,14.2146,11.1050825,4.44,4.44,4.44,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,9.9291115,12.119402,12.1876955,13.324685,10.845533,9.678478,6.8334794,6.6963773,9.029767,10.160021,10.066214,10.578545,79.3757684,62.51768759,30.49
108,2920,0,100,1255236,1100848,831961,620255,1221677,1077993,1192729,1207993,1055933,830652,1069869,1204701,4.44,4.44,5.711301,8.935007,17.64839,24.838339,25.53065,24.338717,21.678347,12.643555,5.1900105,4.44,4.44,4.44,4.44,4.44,10.652822,17.145628,18.168121,19.238802,15.9334955,7.6026015,4.44,4.44,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,8.954961,10.2899065,10.1961,11.73646,12.281502,12.646148,10.477522,9.2508135,11.811025,10.592977,10.543427,8.882802,88.30561281,70.90968836,30.49
