"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
46,17017280.2,12308650.02,11647045.868,11060417.784,16030531.48,16070017.364,16521420.868,16532127.172,16053561.924,16937388.232,15828634.7,16417898.092,100,"lake",7.359683,6.932152,7.891941,15.773335,19.22582,25.150003,24.788715,24.574198,22.70667,17.18065,8.338338,6.7258162,4.3980265,3.5834172,4.0099964,11.713201,15.540025,21.550394,21.472713,21.329657,19.076302,13.728241,5.0882926,3.9825423,8.327176,8.524325,8.810643,8.3214035,7.093253,6.0471845,5.4408064,4.6254067,5.428299,5.6356363,8.224469,7.3025146,46,"","sntemp",8.0313935483871,5.69498571428571,6.80347741935484,12.9468966666667,21.345664516129,24.3497066666667,27.7998967741935,24.6690838709677,23.40156,19.237335483871,14.65752,7.8471935483871,16249,16274,"sw","16249",1,"lake_once_through_fresh","tower_recirculating",""
47,1708396,1167250,1585445,1306233,1436425,1785088,1853522,1849742,1691752,1664562,1853533,1808763,100,"river",7.4758096,7.0125036,8.1951685,15.850006,19.53549,25.340006,25.130651,25.000004,23.201675,17.356457,8.415006,6.7000055,4.334262,3.6174421,4.1892767,11.669476,15.752091,21.716831,21.571512,21.512358,19.255444,13.850266,4.9856176,3.8236725,11.3145685,11.168704,11.357863,11.318897,9.496156,8.30649,7.6200156,6.862344,7.6652355,7.684959,11.259246,10.448658,47,"","sntemp",8.11332258064516,5.535825,6.53379677419355,12.6663833333333,21.5491516129032,24.3347966666667,27.7170258064516,24.5357838709677,23.20359,19.0222193548387,13.9540933333333,7.94658709677419,16917,16275,"sw","16917",0,"river_once_through_fresh","",""
50,2031671,2182880,1613339,2067637,1837581,2374730,1925391,2252220,2216357,1450025,2739847,1781397,100,"river",7.0758147,6.201789,7.462909,15.036673,18.662909,24.351673,24.388712,24.051619,21.965008,16.325813,7.74334,6.6645174,4.3483744,3.0069816,3.84881,11.245305,15.476885,21.094687,21.17765,20.992569,18.743954,13.19837,4.6102524,4.0009313,11.004284,11.224627,11.761956,11.117574,9.193087,8.105166,7.288083,6.198478,7.083632,7.692175,11.535135,10.058997,50,"","sntemp",10.7887096774194,8.33073928571429,8.27537096774194,16.49681,21.5359903225806,23.6135033333333,30.5546290322581,26.336964516129,25.25001,21.6918677419355,16.0772633333333,10.665364516129,16310,16331,"sw","16310",0,"river_once_through_fresh","",""
51,2459383,2019977,2444002,157450,475670,1605222,2109410,2347942,2320792,969584,0,0,100,"tower",10.40646,10.548217,11.441941,17.596672,22.148394,28.103342,29.20001,29.696781,27.35334,19.988712,11.481675,8.022584,7.1070704,6.989688,7.0370927,12.9477825,17.535099,23.063456,22.761011,22.849438,21.04427,15.756069,7.3409133,5.064581,8.962177,9.33921,10.217748,10.476318,10.484737,7.836734,7.9086523,7.18706,6.479659,7.8076296,8.746421,8.00246,51,"","sntemp",9.27532580645161,10.3662392857143,14.9314096774194,15.3337733333333,19.1958516129032,24.8575133333333,27.1034935483871,26.6808741935484,20.6290566666667,21.9892032258065,14.6760633333333,8.85405483870968,35680,35705,"sw","35680",0,"tower_recirculating","",""
56,565148,630720,653167,1177340,1560153,1517773,1195283,1287630,1377365,708689,0,290702,100,"tower",12.325809,11.387504,11.659688,18.886671,20.912912,27.041674,26.637104,26.664522,25.963343,20.306458,12.068342,10.398389,8.586934,7.8243937,7.084756,14.581855,16.71731,22.76116,22.591873,22.664993,21.57574,16.061823,8.206841,7.145791,8.659109,8.348566,9.849736,8.843355,7.894221,6.5542235,6.5015473,5.2098966,5.4581246,5.996433,9.171439,8.457063,56,"","sntemp",11.9272322580645,12.0833071428571,11.0383032258065,15.4828966666667,19.7503967741935,24.6116933333333,26.6732419354839,27.412235483871,27.6402033333333,24.9439032258065,20.62358,10.8917677419355,9364,9428,"sw","9364",0,"tower_recirculating","",""
56,0,0,0,0,0,0,39446,50524,0,0,0,0,100,"river",12.325809,11.387504,11.659688,18.886671,20.912912,27.041674,26.637104,26.664522,25.963343,20.306458,12.068342,10.398389,8.586934,7.8243937,7.084756,14.581855,16.71731,22.76116,22.591873,22.664993,21.57574,16.061823,8.206841,7.145791,8.659109,8.348566,9.849736,8.843355,7.894221,6.5542235,6.5015473,5.2098966,5.4581246,5.996433,9.171439,8.457063,56,"","sntemp",11.9272322580645,12.0833071428571,11.0383032258065,15.4828966666667,19.7503967741935,24.6116933333333,26.6732419354839,27.412235483871,27.6402033333333,24.9439032258065,20.62358,10.8917677419355,9364,9428,"sw","9364",0,"tower_recirculating","",""
59,339534,294695,318108,366551,354789,302077,325170,315487,292130,300918,317687,360101,100,"tower",-1.7741916,0.732145,1.9193647,7.3083425,16.117748,22.705008,25.822584,23.858068,21.355005,11.745166,3.1016734,-3.2596672,-4.238238,-2.1747866,-1.024004,3.3908417,11.656466,17.036953,18.223873,19.471554,15.66142,7.181666,-0.3885961,-5.7045116,8.803427,11.20865,10.39093,11.907958,11.942354,10.931163,9.792008,8.428199,10.78949,11.285705,10.424123,9.784793,59,"","sntemp",0,0,0.1856,13.0557733333333,9.18026129032258,17.3590766666667,23.4957225806452,23.5525967741935,23.2322833333333,23.6439548387097,9.17001666666667,0.52641935483871,25787,25809,"sw","25787",0,"tower_recirculating","",""
60,812826,781389,765562,828338,831548,930879,987143,950949,820307,629485,532367,797697,100,"tower",-1.454831,0.6982204,1.9096818,7.288338,16.233875,23.201668,25.85162,24.104843,21.491673,12.009684,3.1133401,-3.2096705,-4.05497,-2.2545462,-1.0988194,3.3458862,11.603477,16.897465,18.189095,19.405443,15.586243,7.197498,-0.43282536,-5.727695,8.543654,10.905065,10.080646,11.505309,11.6609335,10.901337,9.654906,8.31996,10.498689,10.701215,10.051301,9.366269,60,"","sntemp",0.000535483870967742,0.006375,0.197132258064516,2.57742666666667,9.21550322580645,16.8130433333333,22.9305290322581,22.3788709677419,20.7611966666667,16.7904612903226,7.66465333333333,0.890416129032258,27609,27645,"sw","27609",0,"tower_recirculating","",""
87,827323,735220,785406,694028,830343,758171,857108,762631,848824,893732,822248,907812,100,"tower",-4.5145097,-0.5160642,6.11936,8.290005,12.840328,20.291672,20.933876,18.1242,14.668342,7.353231,3.386673,-2.130637,-6.8438234,-3.7533846,0.870812,2.5712574,5.490934,9.587637,15.079288,14.2146,11.1050825,3.3524644,0.16933218,-4.483998,9.9291115,12.119402,12.1876955,13.324685,10.845533,9.678478,6.8334794,6.6963773,9.029767,10.160021,10.066214,10.578545,87,"","sntemp",8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,8.73720634166667,42034,42038,"gw","42034",0,"tower_recirculating","",""
108,1255236,1100848,831961,620255,1221677,1077993,1192729,1207993,1055933,830652,1069869,1204701,100,"tower",0.8467791,1.2589362,5.711301,8.935007,17.64839,24.838339,25.53065,24.338717,21.678347,12.643555,5.1900105,-1.0354811,-2.2994902,-2.1528187,1.6980573,3.7862277,10.652822,17.145628,18.168121,19.238802,15.9334955,7.6026015,1.1579491,-3.883315,8.954961,10.2899065,10.1961,11.73646,12.281502,12.646148,10.477522,9.2508135,11.811025,10.592977,10.543427,8.882802,108,"","sntemp",12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,12.2987125583333,37521,37545,"gw","37521",0,"tower_recirculating","",""
113,3501860,2680326,1856759,3134501,3643887,3602238,3709138,3619019,3770132,3501834,2981802,3423011,100,"tower",-2.7451606,2.526791,10.332262,12.575012,16.985489,24.335005,26.346779,22.429037,19.228336,11.440327,7.8716726,1.3725882,-5.1051245,-1.1573371,3.8539417,5.3773355,8.19499,11.80738,17.791632,16.68995,13.983065,5.8196135,3.5672283,-1.4970793,4.748078,6.5829844,7.18706,9.223635,8.630245,7.791995,5.3469996,5.231545,5.7191005,6.7035933,5.2493443,5.007851,113,"","sntemp",12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,12.72484485,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,71959,4282,0,21814,32475,137228,289537,147512,77423,9922,31414,36028,100,"tower",10.235492,11.641076,19.009686,21.07834,25.2371,31.183342,33.382267,31.78711,28.736673,20.622587,17.09001,11.641943,4.2364,5.843898,9.933925,10.468479,12.836769,15.634497,22.343884,20.680134,18.867105,11.189208,10.264674,6.3613997,3.59353,3.7229013,3.6296096,5.584884,5.852114,5.644536,5.6356363,4.5316,4.115963,4.2068834,3.8102484,3.030688,116,"","sntemp",21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,21.8038021666667,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,358956,150236,232354,254507,325495,833723,948056,973845,654423,220299,189420,282086,100,"tower",10.438711,12.205361,19.479038,21.745005,25.845165,32.00834,34.104843,32.438717,29.21834,21.075817,17.29667,11.811294,4.3005247,6.0379887,10.113219,10.69468,13.09425,15.782136,22.444002,20.732252,18.754717,11.305138,10.265952,6.3199534,3.6440415,3.6909451,3.600746,5.540146,5.7583075,5.6147103,5.6717157,4.6037593,4.1085067,4.127508,3.735684,3.0018244,117,"","sntemp",22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,22.3056084166667,45303,45314,"gw","45303",0,"tower_recirculating","",""
120,0,0,76068,102263,121661,129627,144450,135220,113734,142137,162775,146136,100,"tower",11.017745,13.458929,20.870975,22.281673,26.440329,31.53834,34.582268,32.94355,29.980005,21.920977,18.256672,12.385491,4.4516363,6.642092,11.41553,12.325418,15.642927,19.390997,23.790108,22.984491,20.326826,12.960122,10.9402685,6.2145123,5.9026256,5.895925,4.76251,6.442377,5.6212044,5.987533,6.4943314,6.5881386,4.9659986,4.8563166,4.496242,5.6861477,120,"","sntemp",22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,22.9730795,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,312541,245900,300665,322607,395246,533177,549411,613050,391297,239596,230884,210201,100,"tower",9.825814,10.725008,17.97097,19.650003,23.887106,30.575006,30.561295,28.206453,26.640009,19.62098,15.91834,10.93872,3.6411245,4.316819,7.8988113,8.72816,11.308346,14.724074,21.135336,20.547113,18.380892,10.538865,9.294601,5.772116,6.9561505,6.718798,7.006662,8.530184,8.457063,8.060428,7.042742,5.5490456,5.8085785,6.905639,7.0090675,6.6675134,126,"","sntemp",20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,20.376642,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,1726378,1566425,1171591,530047,1884713,1769138,1864092,1740768,1357750,1664947,1279353,1794027,100,"tower",6.7129083,7.5946493,11.754845,15.836674,22.943554,28.183338,28.451616,28.81775,26.10667,18.793556,10.63834,4.3225846,3.196693,3.6111054,6.6751738,10.685686,15.988478,20.574001,21.403807,22.404642,19.069124,13.244707,5.699193,1.1241343,7.288083,8.979701,9.193087,10.901337,11.834115,10.401754,8.060187,8.132346,7.777082,9.193087,9.178896,7.367458,127,"","sntemp",17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,17.5130404333333,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,5625126,5384982,5924426,5184322,5157848,6017510,6345803,5880128,5465904,4766319,5693884,4736509,100,"tower",11.591941,9.569651,9.743557,17.851677,20.404842,25.553339,25.97904,25.90807,23.71834,18.558073,11.37167,11.353231,7.8204274,5.868163,5.2935214,13.848899,16.596876,21.887758,22.660345,22.55411,20.27616,14.900094,8.235324,8.072165,9.041553,9.618827,10.087861,9.02231,9.200302,9.007397,8.3632555,6.6963773,7.180566,6.364445,10.297364,8.788995,130,"","sntemp",9.57139032258065,9.27901785714286,5.34523870967742,12.69206,18.3636064516129,23.1462066666667,25.7545838709677,26.3984193548387,22.3857433333333,21.5346483870968,15.0638733333333,10.2560193548387,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,3953057,3069791,3675095,2380415,4003831,3967189,4076824,4119643,3559699,3141851,2151053,4244932,100,"tower",17.01613,15.82501,13.646783,21.958336,22.875813,27.308334,26.832264,27.3113,25.810005,22.33872,18.496672,17.212908,12.879637,11.207662,8.882747,17.370985,18.627077,23.538513,23.321617,23.956913,22.564697,18.738014,15.318894,13.801898,7.865357,8.548292,9.286895,9.484611,9.012689,7.888929,8.00246,6.321149,6.680983,6.4799,9.94691,7.482913,136,"","sntemp",17.7460774193548,19.429375,18.4170129032258,25.2648,24.4004838709677,27.3752766666667,28.7939129032258,28.8722451612903,28.6050233333333,26.8875548387097,32.2324866666667,20.1038612903226,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,0,153,33,14428,0,64549,202775,180878,59935,0,0,0,100,"tower",10.496782,12.153578,19.427425,21.516674,25.777422,31.84334,33.991936,32.36614,29.041676,20.908072,17.206675,11.791942,4.2837706,5.941763,10.066679,10.6428,13.1805525,15.903856,22.610298,20.661379,18.73128,11.164276,10.139715,6.2280555,4.978987,4.6656103,4.798589,6.8748507,6.9561505,6.882308,6.912855,5.6717157,5.0778456,5.2748404,4.7497616,4.343986,141,"","sntemp",22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,22.2101385,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,0,22665,41527,92829,151228,185796,247769,227888,203508,130734,58783,9709,100,"tower",9.964517,11.466074,18.762907,20.771673,25.098396,31.265001,33.282265,31.604847,28.486671,20.420977,16.976675,11.390331,4.0447726,5.667367,9.768756,10.28345,12.788156,15.582992,22.202616,20.6028,18.673166,11.032677,10.156072,6.160816,3.4636436,3.5870872,3.4564276,5.4059296,5.6284204,5.4506683,5.5201817,4.4955206,3.9966595,3.975974,3.608924,2.8575058,147,"","sntemp",21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,21.6241945,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,1128457,906354,992201,1065855,1130316,1332995,1408910,1367976,1084873,986300,1238810,1415013,100,"tower",5.1306505,6.600006,13.780649,15.430006,19.646782,26.641672,26.267744,23.806458,22.101667,14.943553,11.201672,6.4951715,0.52691406,1.4299672,5.4861193,6.668467,9.596312,13.589694,19.511923,18.69667,16.868755,8.628115,6.6124845,2.5939198,8.240585,7.789332,7.995243,9.521893,9.005472,8.910463,7.9591637,6.227342,6.3379865,7.6272316,8.187187,7.684959,NA,"","",16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,16.0038359166667,NA,NA,"","",NA,"","",""
165,6942478,6271692,7553112,4845484,4530178,5952232,7545850,6694210,6205874,4909112,6449082,7378258,100,"tower",5.6080728,5.671429,8.648395,14.201674,19.679039,26.020002,28.698397,27.822584,25.97334,17.238718,8.74167,2.7387145,2.181176,2.085991,4.1477795,9.639854,15.80566,20.991869,21.411465,21.817879,18.487173,12.23963,4.349474,0.1932911,10.044566,9.642794,10.924909,11.020639,11.8269,10.468862,8.420983,7.208708,8.015689,9.784793,11.48294,9.532236,165,"","sntemp",4.65945161290323,4.33005357142857,6.41272258064516,11.9464266666667,15.1336806451613,20.8593066666667,25.2758193548387,24.6749741935484,25.10974,20.0584548387097,11.8982766666667,4.55985483870968,37586,37608,"sw","37586",0,"tower_recirculating","",""
170,0,0,0,104187,11503,239986,557158,306325,730155,687544,697691,249468,100,"lake",7.551621,7.296435,9.493559,16.021671,20.48872,25.926672,28.01291,29.170973,25.863338,18.06291,9.318338,5.8322644,4.1884484,3.727215,5.116481,11.514907,16.391665,21.549568,21.987562,22.22851,18.958456,13.816227,5.175505,2.962058,9.705418,9.754641,10.31877,10.424123,10.022918,8.336316,8.35604,6.898423,6.8897643,7.677743,8.858268,8.327176,170,"","sntemp",9.80298064516129,17.3476857142857,11.2141967741935,19.4420466666667,21.7547806451613,33.04726,33.257535483871,35.481135483871,31.82084,23.4916096774194,15.40405,17.423764516129,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,0,0,0,0,0,0,0,2563.05,0,886.95,0,0,15,"tower",6.430654,6.428576,9.067749,15.233337,19.940327,25.695005,28.291943,28.382261,25.936674,17.816135,9.101673,4.2967806,3.1259103,2.9367588,4.840769,10.869765,16.121635,21.388138,21.878399,22.522858,18.926332,13.472079,4.9125724,1.7503325,7.6127996,8.556282,9.0704155,8.985028,8.8755865,7.217848,6.4799,5.188249,5.6519923,7.071605,7.680148,6.1046715,201,"","sntemp",5.80618064516129,5.50992857142857,7.05112258064516,11.43692,15.6906290322581,20.8974433333333,24.9160806451613,25.1088580645161,23.80866,19.0096774193548,11.6238066666667,4.83588064516129,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,0,0,0,0,17087,0,5913,0,0,100,"tower",6.430654,6.428576,9.067749,15.233337,19.940327,25.695005,28.291943,28.382261,25.936674,17.816135,9.101673,4.2967806,3.1259103,2.9367588,4.840769,10.869765,16.121635,21.388138,21.878399,22.522858,18.926332,13.472079,4.9125724,1.7503325,7.6127996,8.556282,9.0704155,8.985028,8.8755865,7.217848,6.4799,5.188249,5.6519923,7.071605,7.680148,6.1046715,201,"","sntemp",5.80618064516129,5.50992857142857,7.05112258064516,11.43692,15.6906290322581,20.8974433333333,24.9160806451613,25.1088580645161,23.80866,19.0096774193548,11.6238066666667,4.83588064516129,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
