param,mx,mn,med,mean,num_nans
db_tmp_c,36.8242,-13.971419,15.132773,14.690266276858914,False
wb_tmp_c,26.066738,-15.212384,10.630187,10.420332017403604,False
wnd_spd_mph,17.89549,2.7997785,8.955202,9.03698132323642,False
owtr_et_in,0.45017716,0.01053467,0.14771652,0.15237388861474535,False
