param,mx,mn,med,mean,num_nans
db_tmp_c,35.577423,-19.46428,15.307369000000001,14.172762107566927,False
wb_tmp_c,27.390997,-20.354677,11.1892145,10.37409605228462,False
wnd_spd_mph,19.08586,3.0523357,8.947745,8.985125506823303,False
owtr_et_in,0.4324549,0.010482282,0.140077785,0.14340880534584177,False
