param,mx,mn,med,mean,num_nans
db_tmp_c,35.148396,-19.058056,15.7354865,14.01452367980688,False
wb_tmp_c,26.509075,-19.973787,11.41591125,10.225166803024853,False
wnd_spd_mph,19.814926,2.8719375,8.839506,8.972882719331757,False
owtr_et_in,0.483937,0.010801372,0.14468503,0.1415509936927541,False
