"Plant_ID","percentAllocation","min_Jan","min_Feb","min_Mar","min_Apr","min_May","min_Jun","min_Jul","min_Aug","min_Sep","min_Oct","min_Nov","min_Dec","med_Jan","med_Feb","med_Mar","med_Apr","med_May","med_Jun","med_Jul","med_Aug","med_Sep","med_Oct","med_Nov","med_Dec","max_Jan","max_Feb","max_Mar","max_Apr","max_May","max_Jun","max_Jul","max_Aug","max_Sep","max_Oct","max_Nov","max_Dec"
46,20,7.93743078631695,6.87439893976699,7.56201954545545,10.7971002753714,10.8072538978419,11.2852136266766,11.4405545108943,10.0399564284027,10.6560063254476,7.46041807384977,9.39834696341583,9.22602452228901,10.8859523324445,9.19406754328562,9.5023814430919,13.4807179747007,13.5005565263258,14.1015603014882,14.2805032611941,12.5544679338624,13.3000108796088,9.31283210220755,11.9461478327079,11.8566521856751,17.4168477331004,14.5252494549815,14.3117954148209,19.7324375341244,20.0149083593415,20.685654387555,21.1111500356446,18.7592471477299,19.7414210170498,13.6588375231653,18.3302758481347,18.2942288185928
46,100,39.6871539315848,34.371994698835,37.8100977272772,53.9855013768572,54.0362694892095,56.4260681333829,57.2027725544714,50.1997821420133,53.2800316272378,37.3020903692489,46.9917348170791,46.1301226114451,54.4297616622223,45.9703377164281,47.5119072154595,67.4035898735034,67.5027826316289,70.507801507441,71.4025163059704,62.7723396693119,66.5000543980442,46.5641605110378,59.7307391635397,59.2832609283754,87.0842386655018,72.6262472749073,71.5589770741044,98.6621876706222,100.074541796707,103.428271937775,105.555750178223,93.7962357386493,98.7071050852492,68.2941876158263,91.6513792406737,91.4711440929641
51,100,0,0,0,0,0.0502683328568828,6.3738423613917,8.38556153894989,9.18731823152863,9.46977338718854,7.90515868198697,7.65492811209464,7.43147305782,0,0,0,0,0.0628625130266846,7.9624409144947,10.5441347195493,11.5725766526055,11.8467149991765,9.87943013902896,9.5917216499936,9.41685237846317,0,0,0,0,0.0945382204171946,11.8648432177755,15.9644355136367,17.5475884247914,17.7528543526941,14.7089439135608,14.3254542678674,14.327729395021
56,100,1.5794762695249,2.21751303416877,0,2.42979391324412,3.03842717900507,3.98070976495067,5.44488645061234,5.22721004039873,3.63366080477828,1.98573011529989,3.27315238243755,1.92037663924515,2.16360280782553,2.78974779801891,0,3.03422047860331,3.79633517510952,4.96318288357474,6.80900669492754,6.5572130265295,4.54067217722448,2.48482589328879,4.0965838131139,2.40988873017463,3.45962345625951,4.22272300150701,0,4.42842377675774,5.61243823740994,7.35524977002169,10.1713313688799,9.86093440395854,6.75485287218169,3.67833216308082,6.1298572294554,3.61530088793867
59,100,0.665291668623618,0.76160414060925,0.653698400194796,0.871648178873137,0.966285297173554,0.898524696062891,0.996378347111774,1.2037641718549,0.917519843636612,0.561454413135044,0.752946964385405,0.754258461587406,0.911463234862583,1.04341329738967,0.895580219272405,1.09155255946031,1.21049665211961,1.12178690867695,1.25203408457014,1.50355857868087,1.14475033262387,0.702917711930125,1.03368997895381,1.03334956642884,1.41618144712241,1.62119819749707,1.39150329100725,1.59113390924838,1.79178650984048,1.67131184978988,1.91290405521308,2.25008744872672,1.6723588667195,1.02446762858906,1.6079155791354,1.60665902534262
60,100,2.19034819768778,2.0653801782283,2.01017344760126,1.52503553026238,2.47711781612672,2.87840512247163,3.15233758063542,3.19051211732103,2.27342531359438,0.702843811282167,1.56472689463953,2.10173869176382,3.00082196710836,2.82961321665677,2.75397886309931,1.90849164109131,3.10312293217509,3.5926988257532,3.96679657662188,3.98770905982439,2.83924568563323,0.879885721246494,2.1464017659976,2.88177678167658,4.66251213805343,4.39649739746863,4.27898089852907,2.78809918152794,4.60631374896615,5.36715734257378,6.07332167837698,5.98858499408351,4.15880253743091,1.28106667778579,3.33919258971846,4.47695002443512
87,100,1.79781403009681,1.76575359902395,1.79406731173552,2.1543328104134,2.43587935807822,2.64124513862517,2.7263337084968,2.54674510751029,2.12759161858846,0.0313433186361244,0.854298190150286,1.71710648536148,2.47174979582068,2.4276710631867,2.43670128387629,2.69350737476002,3.05010667470429,3.44037658031647,3.45505321601816,3.18439671244834,2.65601056440792,0.0391451677152823,1.17454383029831,2.3607878977149,3.98662949484102,3.91553590118078,3.90734951238194,4.06990470636915,4.79486116377936,5.76511320873141,5.43310176802195,4.86415966373979,4.04268405889139,0.0587172322053406,1.89439525180424,3.80766155215523
108,100,2.44654522231994,2.34586648435281,2.21056231172049,2.53207307405811,2.68646709544179,3.06066429232502,3.90578212934483,4.15648695214264,2.82855801755787,2.81500392302684,2.01473716013516,1.98187347771127,3.36393386777709,3.22550331136517,2.99219370471507,3.16188357119863,3.41944927177319,3.89751151946913,5.00360727928031,5.36393653338818,3.55293507887898,3.51963246277313,2.77020939805927,2.72502271877085,5.42952684382008,5.2060942641124,4.79021264221126,4.90554948523971,5.50892737113449,6.17200741520224,7.96716008389388,8.6312879177804,5.47846983438172,5.44680068000978,4.47123126701198,4.39829811855455
113,100,7.70913639348364,9.18859490129937,10.1065188260097,8.43052833926263,11.1861023411205,12.1550531013946,12.9957154226848,12.7151944073253,12.3747765017609,8.97584385385463,7.62742091624499,6.24798076922766,10.6144877650813,11.5179937978334,12.6377429137048,10.6537621606684,14.4553642007322,16.3179943167827,17.0705799742395,16.2394481450778,15.7630244961478,11.2997245496722,9.56945654097498,8.60266468854909,17.1329211864893,17.5359795744886,19.1047030354749,17.2365568422084,24.1528066553185,28.417801065954,28.303267862102,25.8323184574211,25.0688599696162,17.8359496367755,14.6204412750072,13.8856230620542
116,100,0.0686000674278444,0.0364774710512657,0.0276251729505511,0.109058383100416,0.116324495557682,0.261467874662957,0.263070864053396,0.174395120596428,0.218376729031262,0.128071935993338,0.320307003613704,0.0913151025965421,0.0859685352376989,0.0457730591269106,0.0349505552573969,0.140804878405529,0.153018389520662,0.348844675006194,0.345437799105809,0.225442708390413,0.281399151098089,0.164073416839704,0.402356901662148,0.114053575060319,0.140244235897613,0.0761325018964592,0.0593418033913817,0.252836502757971,0.285505556101247,0.667830430727408,0.623835900597507,0.389979675664351,0.483063766688019,0.282017596991978,0.671337307664677,0.17546444245695
