"Plant_ID","percentAllocation","min_Jan","min_Feb","min_Mar","min_Apr","min_May","min_Jun","min_Jul","min_Aug","min_Sep","min_Oct","min_Nov","min_Dec","med_Jan","med_Feb","med_Mar","med_Apr","med_May","med_Jun","med_Jul","med_Aug","med_Sep","med_Oct","med_Nov","med_Dec","max_Jan","max_Feb","max_Mar","max_Apr","max_May","max_Jun","max_Jul","max_Aug","max_Sep","max_Oct","max_Nov","max_Dec"
26,100,6.87142897613169,5.38147001310975,0,0.675232446788588,9.11867209690384,10.1883430416485,8.74505644985089,9.55515754643651,9.86767564013138,9.73732620324666,8.2765101856673,8.19781348743349,8.63167062230237,6.77722066512958,0,0.843439523290916,11.3756342679928,12.7282249252551,10.9312948863034,11.9445005343523,12.3326797041886,12.154196761279,10.3837086880746,10.3638087691001,13.0238397235178,10.2882456056515,0,1.23481416544949,16.6096037981435,18.6604458312781,15.9886779666523,17.4426963213188,18.1038961899805,17.74944914508,15.6828461564322,15.7792354697533
46,20,9.28995071397699,7.27192950775557,6.4899913633911,7.17238452661374,10.4719834633559,11.4166525618899,11.3422426770186,11.277937086136,11.1814090412962,10.7729782345746,9.21567546291678,8.68993414555938,11.8219234658539,9.33623900949293,8.18621483213868,8.96155827094693,13.0593694992474,14.2594242340198,14.1706524388187,14.0772448263778,13.9750572198894,13.4667953259973,11.645859880826,11.2181401368287,18.1491893408488,14.4107318208,12.4774190447277,13.1362396583964,19.0413440152767,20.8724113756245,20.6535035938787,20.4799705646608,20.4038355360666,19.7747807075856,17.7669234897031,17.3703607481408
46,100,46.4497535698849,36.3596475387779,32.4499568169555,35.8619226330687,52.3599173167794,57.0832628094495,56.7112133850931,56.3896854306802,55.907045206481,53.8648911728732,46.0783773145839,43.4496707277969,59.1096173292695,46.6811950474646,40.9310741606934,44.8077913547347,65.296847496237,71.2971211700989,70.8532621940935,70.3862241318891,69.8752860994471,67.3339766299867,58.2292994041302,56.0907006841437,90.7459467042442,72.0536591039998,62.3870952236386,65.6811982919822,95.2067200763833,104.362056878122,103.267517969394,102.399852823304,102.019177680333,98.873903537928,88.8346174485156,86.851803740704
51,100,7.10242902316453,6.51519406388109,7.34962691068375,0.524927210877613,1.60226514280761,5.87667833038123,7.60277480433505,8.48980524986334,8.47133039076481,3.21083239995382,0,0,8.9294841584932,8.17551870723736,9.18676403653081,0.656590016771423,2.00075753463936,7.38057631870061,9.64099299342558,10.8034493272895,10.7086928092096,4.01384572693701,0,0,13.4790428838305,12.3023393252123,13.664964401028,0.966000369035302,2.97093752225413,11.0948577818201,14.7765180640518,16.6473360728762,16.3774474412901,5.88767202625955,0,0
56,100,1.69269578952227,2.06165047006525,1.96539714780308,3.95796567373532,5.18893068473844,5.4913365194036,4.17801204988859,4.50597518599126,4.97444488452327,2.36263277717328,0,0.839717349761823,2.12070645771364,2.58875971726986,2.46011286693332,4.9479461157762,6.49219857107744,6.86319834441973,5.21722105324867,5.62018602882727,6.2166139925979,2.95492891269083,0,1.05639008380594,3.15972675151211,3.87517563297784,3.64116788909485,7.2553770744108,9.52810982182062,10.1996993525735,7.72282697379886,8.31533655499614,9.23948432741359,4.33648261260198,0,1.59655716762791
59,100,0.787734401183059,0.756960071961643,0.738025101732199,1.03721941955263,1.11655433923853,1.0623534807117,1.15181373628612,1.08110850275038,1.02627997973156,0.920916848771395,0.769201512419164,0.835450781366286,1.07921229045339,1.03705082806666,1.01110953039032,1.32198196590111,1.39423873645412,1.33016751919682,1.46387728045289,1.34869713883839,1.28278985030977,1.15151532119605,1.05540238648211,1.14551950411801,1.67682070410332,1.61131254257596,1.57100638092474,1.98872766821581,2.04415839836492,2.00999412329065,2.27384722850327,2.00054494501441,1.93424207711177,1.68429551128023,1.64125523613355,1.77960819330648
60,100,1.8857934768713,2.00709300690557,1.77613883628298,2.31477998370769,2.62660634079892,3.29662218877109,3.4948948281842,3.26764195906953,2.87747733040993,1.92411936990279,1.28616662042677,1.85069350527642,2.58357575147132,2.74975859614917,2.43334664423615,2.94813191177305,3.28095248503965,4.14299924478899,4.44443018838197,4.08013931641205,3.60329546335499,2.40628557674468,1.76572535608167,2.53755882898526,4.01421791524114,4.27242367984148,3.7833841274645,4.43201925469948,4.82311904000594,6.32155093924109,6.90437907364246,6.08429065394749,5.45252038279222,3.50918530335076,2.7447333223359,3.94488808809998
87,100,1.86414691921728,1.83411268445486,2.00688146439854,2.03214170360251,2.60178284948295,2.66289644183947,2.84889646202841,2.43021584505219,2.68214061800256,2.44102528062999,1.91446884940987,2.04550694593101,2.56399489734758,2.52268504999449,2.58189159992874,2.55128719885761,3.29055821866701,3.52460187099188,3.61105041338403,3.03051771748627,3.3485711998722,3.06092866127401,2.63320895494592,2.81344207250481,4.13347682590128,4.06688024378945,4.02863388662297,3.79841771585634,5.31863884651757,6.0429631575962,5.69125208158577,4.5741557607218,4.97658106114356,4.67076286390111,4.24505844542998,4.53561651770239
108,100,2.83940153156496,2.75697257652366,2.07338306076887,1.86273228486181,4.00874939593742,3.86030052318017,4.14613172439795,4.1130691335262,3.66146700523044,2.54954222952976,2.65015305347093,2.72508903861731,3.90410072501837,3.79076312920398,2.7084142952082,2.33407256712006,5.09601389563486,5.01302311338763,5.36751179914026,5.20172361989112,4.6416706687422,3.18465944564818,3.53201811281938,3.74692412226096,6.30137824364308,6.11844672861455,4.25954754404017,3.49728039819218,8.19671726703837,8.17257322312491,8.70474850271371,8.09031369980544,7.29499253794157,4.88821704453254,5.61510323701883,6.04768877844092
113,100,7.92136829036617,6.7126299708437,5.60729614717202,10.1621341946575,12.0406305429172,13.1869293798079,13.044727486439,12.2192267552469,12.7842384742584,10.6745217370419,8.63623383416537,7.74300822790591,10.9014046208005,9.23793626296558,7.00261030728749,12.8209043069894,15.5170659463812,17.8622974664945,17.1158185288236,15.496361278891,16.0760563038528,13.3323986118822,10.7942428927315,10.6559451070148,17.591562545096,14.9072288581502,10.9439267989751,20.6645608155358,25.8007098020419,31.3891670367204,28.3092908327002,24.3727183316366,24.9815865741104,20.7390716268105,16.3102973064401,17.1954652953149
