"Plant_ID","percentAllocation","min_Jan","min_Feb","min_Mar","min_Apr","min_May","min_Jun","min_Jul","min_Aug","min_Sep","min_Oct","min_Nov","min_Dec","min_design","med_Jan","med_Feb","med_Mar","med_Apr","med_May","med_Jun","med_Jul","med_Aug","med_Sep","med_Oct","med_Nov","med_Dec","med_design","max_Jan","max_Feb","max_Mar","max_Apr","max_May","max_Jun","max_Jul","max_Aug","max_Sep","max_Oct","max_Nov","max_Dec","max_design","25th_Jan","25th_Feb","25th_Mar","25th_Apr","25th_May","25th_Jun","25th_Jul","25th_Aug","25th_Sep","25th_Oct","25th_Nov","25th_Dec","25th_design","75th_Jan","75th_Feb","75th_Mar","75th_Apr","75th_May","75th_Jun","75th_Jul","75th_Aug","75th_Sep","75th_Oct","75th_Nov","75th_Dec","75th_design"
3,100,0.704228543757538,0.771225026630061,0.756811025082537,0.789093260734675,0.824410503504378,0.83801924479905,0.840520846818747,0.842386162576861,0.843552945608216,0.80837949299695,0.736379007095867,0.727989767803639,0.572793315410542,0.713653751376346,0.773824321443646,0.76018992049483,0.791829796248501,0.827297586675822,0.839792718629923,0.842061552358809,0.843938670667668,0.846963786912841,0.811747930962497,0.741758467124682,0.734743973656978,0.640973469404026,0.752727628955767,0.792532764194461,0.782394831765228,0.811537289207389,0.853261088628129,0.869666072340507,0.870361843067636,0.873243583819681,0.881817685004349,0.831637461026222,0.773863559228456,0.768130189057182,0.713191242218943,0.705294743389201,0.771728916631877,0.756903171518252,0.790424008400449,0.824809756071795,0.839001403245272,0.841198485003081,0.843009241238764,0.844207089863204,0.809357053918669,0.737361935253038,0.728365412236032,0.610543809345884,0.725156416116359,0.777114624854005,0.763578692450779,0.797288972280571,0.83009638777118,0.845743490371335,0.847612550482871,0.849756780906364,0.854476954411085,0.814163082201566,0.750810214967832,0.744446538117146,0.666129439857128
26,100,0.674703512393367,0.73721193115904,0.732927854585759,0.78210839398696,0.820336388130515,0.835217983657809,0.844036992328336,0.845956890334512,0.848731701435179,0.795947783650831,0.70592837532099,0.701466004828038,0.572793315410542,0.6876178167294,0.741900067775323,0.737091581573882,0.784540311011815,0.823989351895951,0.837241070467276,0.846495507495623,0.849576196886557,0.855914093517152,0.799515177762768,0.713129184382246,0.710804145215954,0.633929158304592,0.737052819592471,0.772452140255328,0.767997931695499,0.802664126009682,0.847204715105081,0.867989337549415,0.879890040362357,0.884535724509327,0.903721992399152,0.8202222346106,0.754703911245323,0.753808861353576,0.713191242218943,0.678451924731271,0.739031444475918,0.735152680292401,0.783968104680808,0.820761398325502,0.836473661357731,0.844308096348447,0.846661150806678,0.849825094090837,0.797355230601187,0.706747908303946,0.704021633501825,0.610543809345884,0.705394950307537,0.75066571742546,0.74526058260306,0.789457007722042,0.825277415281484,0.843494780837695,0.853662919871095,0.857191915515959,0.867207647386645,0.803842785011519,0.727306017008084,0.725908599514193,0.666129439857128
51,100,0.681577437703299,0.715166037852801,0.736903392982712,0.783711003026436,0.82082870417362,0.828927710539171,0.845126256868119,0.852500914379917,0.851829561345778,0.787620845542138,0.724143832056212,0.713739526038494,0.572793315410542,0.693609380241111,0.722829746429035,0.740941949576495,0.785931510620564,0.824895952880258,0.83235218372755,0.847497310042581,0.856900123897334,0.858420284587987,0.78957687299193,0.730365394569086,0.719060256689546,0.633929158304592,0.74115495927209,0.761714306362143,0.771846941068544,0.804798769289506,0.84496599815691,0.849148373402765,0.87759187321697,0.890380793630877,0.899788437434919,0.806238075822194,0.764085759005608,0.757955952080574,0.713191242218943,0.685125530511091,0.716461690613467,0.738333057501443,0.785772663727828,0.821352394803634,0.829314088480609,0.845973259009211,0.853116642943095,0.852860612929807,0.789222497727263,0.724295776164048,0.714141184539555,0.610543809345884,0.710512485318405,0.736291415599539,0.749378211501492,0.791139731583024,0.825463788263589,0.833573088276911,0.853939657455944,0.864017818574144,0.867681220789841,0.794333149345624,0.740143023443184,0.731969290420431,0.666129439857128
56,100,0.694322895396267,0.768853680035263,0.749788875493204,0.783307561601357,0.816171682820093,0.838439938841844,0.843066526721659,0.844882890794238,0.846301928685809,0.805602452652983,0.722499624139384,0.718550123185074,0.572793315410542,0.703357452715457,0.771458114484424,0.753491718655556,0.785614783308754,0.819865132512993,0.840502189258025,0.845703316135619,0.847287430388097,0.851649208047419,0.809822736482012,0.729421095058372,0.724925393713206,0.633929158304592,0.747495135602286,0.790484053619591,0.778193841431323,0.802605393288142,0.838605615669728,0.870706479834976,0.875576952448526,0.8782951880974,0.890982650260627,0.830717038267636,0.764331054511358,0.762799952954959,0.713191242218943,0.696441948663416,0.769550517628492,0.750785050308812,0.784972787415967,0.816362697051905,0.8396347921472,0.844184317526688,0.845623164340469,0.846882716527112,0.806147183907699,0.723048185313996,0.719351171841248,0.610543809345884,0.718426430206301,0.774279234745232,0.758605935397006,0.790530971124819,0.82116625825111,0.846679352696666,0.852020452832191,0.853253446244316,0.860201881562053,0.811490900126907,0.73941151599429,0.737300773790938,0.666129439857128
59,100,0.57328445842901,0.57328445842901,0.573339714660594,0.725878978995096,0.74963800439946,0.815130326352524,0.826918950093686,0.796680021659628,0.79642833693309,0.678610391627456,0.573857781680081,0.573014930977939,0.572793315410542,0.63113421641317,0.63113421641317,0.631347903237609,0.730458752126476,0.753758891139259,0.818314526008088,0.829701624533363,0.798753763385478,0.798398319753124,0.691217926842664,0.632225062429133,0.631352702469599,0.633929158304592,0.686435144742022,0.686435144742022,0.687331459383935,0.754283080187448,0.772259397521392,0.848218460779425,0.854089976450396,0.812307076355004,0.81486434983116,0.726575407000667,0.688207308348842,0.686581334232559,0.691778805184107,0.608788335015389,0.608788335015389,0.609144483720018,0.727658228632248,0.751924109401357,0.815444113413379,0.827109889329528,0.797667555656608,0.798284844045933,0.682159627111441,0.609743351066408,0.609049143952355,0.610543809345884,0.661872046264714,0.661872046264714,0.66241730714076,0.741323146247612,0.761224348787367,0.821843534173792,0.832780669056081,0.804377709113357,0.803105450911476,0.709559243217322,0.663494693293787,0.662046358875815,0.666129439857128
60,100,0.573235401361448,0.57328445842901,0.573177761127263,0.728679684493747,0.74953465387884,0.81387120109805,0.826473654037683,0.801542214228667,0.813195736827261,0.678437039320937,0.573576423347593,0.573155960972641,0.572793315410542,0.631080209029157,0.63113421641317,0.631016752356816,0.732405253423683,0.753093179733404,0.816284397010819,0.828605886114212,0.804449684886661,0.817287770210766,0.690582962247153,0.632095803511874,0.631326682937455,0.633929158304592,0.686376405149876,0.686435144742022,0.686776435852312,0.751817600066587,0.769888827660052,0.848101013890062,0.856744885482137,0.813025201001526,0.841738839787319,0.724981547500977,0.688157877246876,0.686930679055305,0.691778805184107,0.608736239811965,0.608788335015389,0.608675029880867,0.730601785984043,0.751173464387693,0.814234109876469,0.827173741742081,0.802148144237567,0.813643137699216,0.68185499093341,0.60956881363455,0.609074051116383,0.610543809345884,0.66181540858474,0.661872046264714,0.661748861412238,0.740432928125256,0.759939897719223,0.82139785421988,0.833205276152769,0.806401847645001,0.818466444833315,0.707817075644614,0.662928227260992,0.662449892383454,0.666129439857128
87,100,0.552225715521242,0.552225715521242,0.572481556388414,0.698692642144885,0.723600309084767,0.794029019510228,0.822374196707576,0.813878502150526,0.775059974751071,0.658368630371409,0.552225715521242,0.552225715521242,0.551015913864614,0.609802779210316,0.609802779210316,0.620284510978557,0.70367650600839,0.725558886258378,0.81068991525053,0.848070748605028,0.831581561633483,0.779188641179325,0.666556080394035,0.609802779210316,0.609802779210316,0.610543809345884,0.688770476195555,0.688770476195555,0.693767355571546,0.732085336950089,0.775227540151108,0.914716655911657,0.960337832856991,0.927054676869691,0.839295790435921,0.71633432868516,0.688770476195555,0.688770476195555,0.691778805184107,0.593067762141763,0.593067762141763,0.60507202872808,0.698692642144885,0.723600309084767,0.796713504159209,0.829445878630095,0.817681801138303,0.775356883913685,0.660372018833703,0.593067762141763,0.593067762141763,0.592917369162363,0.639613074719918,0.639613074719918,0.646956372756093,0.706033999914773,0.733246186748406,0.826969380982179,0.866537284548141,0.847038358219642,0.786711469805352,0.682202761759507,0.639613074719918,0.639613074719918,0.640973469404026
108,100,0.551908260689079,0.551908260689079,0.551908260689079,0.744994477823506,0.759063035978034,0.816983687705143,0.841827800250781,0.837643996124388,0.835372711506058,0.698772534748484,0.551908260689079,0.551908260689079,0.551015913864614,0.610045805361101,0.610045805361101,0.610045805361101,0.749070527826868,0.762875037142227,0.828605668242747,0.865081374691787,0.85611767185538,0.859336186109354,0.704101631753682,0.610045805361101,0.610045805361101,0.610543809345884,0.689394292055677,0.689394292055677,0.689394292055677,0.795287511643223,0.798734868616305,0.902782059898091,0.957414053536206,0.939943563930336,0.958396479165131,0.732621457633485,0.689394292055677,0.689394292055677,0.691778805184107,0.592918013724472,0.592918013724472,0.592918013724472,0.745202868269394,0.759542494627726,0.818890658148127,0.849672796170906,0.842522252450407,0.842611558018006,0.699372743878512,0.592918013724472,0.592918013724472,0.592917369162363,0.640113610394499,0.640113610394499,0.640113610394499,0.752340067658485,0.766156967540473,0.840532878798873,0.880652267260488,0.87023853078335,0.875856159003189,0.712190582418595,0.640113610394499,0.640113610394499,0.640973469404026
113,100,0.552364295881924,0.552364295881924,0.724918603480008,0.777919102004362,0.779422896664939,0.845599685664182,0.864303835737698,0.860899109230632,0.828159849801325,0.762074029116555,0.669385724357407,0.552364295881924,0.551015913864614,0.610598334905365,0.610598334905365,0.726246414013766,0.791689484976177,0.791135790974921,0.900966861441612,0.925468390959203,0.913453514463776,0.856316071687167,0.770906556518094,0.674762321181964,0.610598334905365,0.610543809345884,0.689577558891896,0.689577558891896,0.780192723648365,0.895543737280948,0.888079863392523,1.07783119855591,1.10138968513575,1.07116699624179,0.974179981501827,0.863782556991639,0.721025906066261,0.689577558891896,0.691778805184107,0.593021391847761,0.593021391847761,0.725115837141776,0.779211686109591,0.780481299236456,0.86791684210183,0.89097920041705,0.882713834526608,0.836784774472965,0.763193708803587,0.672333687263278,0.593021391847761,0.592917369162363,0.639990844294233,0.639990844294233,0.734140790255234,0.807462550100786,0.805431514568442,0.932056529418805,0.957515641307307,0.941575687594413,0.876262216519935,0.78367832890903,0.688582447639126,0.639990844294233,0.640973469404026
117,100,0.746038271260407,0.734089451727188,0.806565024114054,0.851801985161274,0.852320366719376,0.916021420992878,0.929675234653322,0.92226908637998,0.888092765153776,0.851940318979685,0.804058498728595,0.744310263273565,0.551015913864614,0.749790852902311,0.738861424532068,0.812660965997372,0.880799171689011,0.880636107266308,0.979818837256471,0.993521861492877,0.979366204761412,0.925969749921324,0.881832173576199,0.809757526358413,0.748787443115965,0.633929158304592,0.803683875246758,0.782777595196046,0.934911002855997,1.08563221355326,1.08078503991781,1.30187553513405,1.30141652650189,1.25818764344123,1.13922845205501,1.09211971774649,0.930611225448113,0.792595178307343,0.691778805184107,0.747222170717105,0.73530476844998,0.808130325669217,0.865804351671437,0.865722547136937,0.950551521782941,0.964616269089608,0.954080466884623,0.90840422152614,0.86594566597996,0.805666377841962,0.744570102764575,0.610543809345884,0.753503378611849,0.744126053708251,0.825723205004641,0.908212887935955,0.907339836914625,1.02797531528038,1.03986758008723,1.0220265525866,0.95675337749434,0.91010540438009,0.822222729557821,0.752592009025387,0.654282161755295
