"Plant_ID","percentAllocation","min_Jan","min_Feb","min_Mar","min_Apr","min_May","min_Jun","min_Jul","min_Aug","min_Sep","min_Oct","min_Nov","min_Dec","med_Jan","med_Feb","med_Mar","med_Apr","med_May","med_Jun","med_Jul","med_Aug","med_Sep","med_Oct","med_Nov","med_Dec","max_Jan","max_Feb","max_Mar","max_Apr","max_May","max_Jun","max_Jul","max_Aug","max_Sep","max_Oct","max_Nov","max_Dec"
26,100,6.32650899860854,1.22578535627,0.00131756036636775,0.00144175201101193,0.00308776566585827,7.24611489242745,8.45337651718472,8.50844381939207,8.18269075851838,2.56168949518635,3.3274778881103,0.732308661304022,7.97749977017118,1.54169594153051,0.00164400800644278,0.00180048108109353,0.00386165544204181,9.04709057395385,10.5533167661408,10.6156482156436,10.2212001594978,3.19455102944803,4.16837783886995,0.932178408887582,12.0971460092073,2.32846934660994,0.00240512941789895,0.00263866146073834,0.00565755802100241,13.331117579204,15.6129632145883,15.7494565841799,15.0367629594492,4.66747771545384,6.20641224290707,1.4322652122379
51,100,0.00512003728746994,0,0.00547007829987066,0,0.09815978212248,5.0736233076682,0,3.03910403806161,6.09140636610109,2.41021386817543,0,0,0.00647184959875257,0,0.00682315796091821,0,0.122748572318051,6.33721932227041,0,3.79642655809528,7.60756798951851,3.00952576318684,0,0,0.00982207719234121,0,0.00999464258611691,0,0.180154635253632,9.411546916634,0,5.64286515122959,11.1755615920027,4.41725979476306,0,0
56,100,0,0,0.528831826651263,1.38282882795879,0,2.68307876269903,2.84246047905281,0.943036502306957,0,0,0,0,0,0,0.661966638612411,1.72920747960692,0,3.34882587517297,3.54474801274251,1.17751502409428,0,0,0,0,0,0,0.979907789599178,2.54142691623898,0,4.97532685248844,5.22343257385852,1.74334514736304,0,0,0,0
59,100,0.658756099849555,0.654068247482109,0.698895594085072,0.0856799803868786,0,0.752249948031235,1.04260031098499,1.12834273395614,0.95513577313651,0.126957763132284,0.217849240468942,0.674634147699199,0.902509371561096,0.896086917643658,0.909977392677226,0.107489575123608,0,0.942485961704371,1.30246699593301,1.41168887071123,1.1960751480311,0.158898854488989,0.280438302297685,0.924486448932454,1.40226942675491,1.39229057106991,1.38353074690486,0.158460666321973,0,1.42568142206379,1.91716084507145,2.12720791704282,1.76782689720463,0.23575510510211,0.424187162695136,1.43682370886175
60,100,0,1.67291944249202,1.37411932070489,0.0486918381701409,0.565365052011855,2.29424016701118,3.45321521964226,3.01544538716351,5.72523276897249,1.90162932318212,1.92776100731721,1.80918270078861,0,2.29193395713621,1.80305667458929,0.0609543359814683,0.705903877182528,2.88290204640495,4.31148682827895,3.77235094349632,7.17704386475054,2.38362239489466,2.48129577891912,2.48052921668476,0,3.56108093445536,2.74789960226535,0.0903221965271275,1.03160870614135,4.38048896581628,6.36716743003499,5.6595305563943,10.6331684032576,3.52305106103994,3.75053360969537,3.85417867247612
87,100,1.52001014183767,1.55230707015779,0.408302980164366,0.00326023466677256,0.0105104004339379,0.855934323867349,2.35899201920005,2.86900231876243,0.0118899511964536,0.0214596818580525,0.0378164099353353,0.0384292633757367,2.089807229689,2.13421111387529,0.535895954180889,0.00408208199826983,0.01327076873306,1.10695482570207,3.02265640855379,3.69369909963625,0.0149602649846758,0.0268736074102751,0.0517919949282737,0.0528350109145613,3.3706029447224,3.44222096798749,0.844869987386375,0.00608761791193134,0.0212837099263688,1.83556900192777,4.88263798906922,6.00978990471236,0.0236643900973899,0.0424597854074332,0.0834372330216686,0.0852163973992772
108,100,1.89933820650951,1.76746334467643,0.0099086801680014,0.0115232733694373,1.06101274398956,2.68656824097008,3.81188446060708,3.9937907375224,3.24733594071551,1.56263873615513,2.49245694221152,2.11023327611464,2.61153894109578,2.43021455355469,0.0124631193712025,0.0144232858310932,1.33237029550487,3.51114909829024,4.83182155513526,5.05795707449305,4.07521591316219,1.95612104990995,3.16067667739148,2.9015139886525,4.21799941996612,3.92513525874741,0.0185730929694693,0.0220988150464335,2.07761265995394,5.78454639248723,7.5073704730658,7.89956818616079,6.31875031994412,2.99973774942366,4.74006251871164,4.68634954224524
113,100,3.89625418380845,1.10133904779419,2.42183964445572,1.80138272479195,5.1212243834348,7.74656995837581,7.87800609840928,9.80503768467453,8.12985701895974,6.93466910050508,4.85344436345831,2.2342687942648,5.36464011697077,1.48082650587007,3.02531234137575,2.27454616588952,6.68723945552509,10.3461197747571,10.4932572572076,13.0984902338059,10.6053847442898,8.84410293978991,6.06677406318047,3.07630032342832,8.65910426881863,2.36452740351451,4.55645159507999,3.64935548698561,11.2527675194633,17.8570288594583,17.8117383524643,22.2832837928895,17.7796669843483,14.5388567008861,9.16956210331519,4.9654785189594
117,100,2.81104767334936,2.43825825086064,1.85538269538218,3.13635309249429,3.98899579609026,3.22597479544739,4.72844283530075,4.85789527193627,4.26689136279889,3.18937039698273,2.49300726850448,3.9056448873629,3.50898016732393,3.0608163991288,2.32393921783895,4.02442156155195,5.27366145520527,4.3070428160891,6.31642852428101,6.46355114546086,5.64978584002991,4.17230130213646,3.16373116416833,4.90768162508171,5.41985817394352,4.88378649893542,3.68250741237112,7.05069557532955,9.88845259860775,8.22739951464592,11.9413677362068,12.0534583814616,10.5465937518045,7.66898799497104,5.44349097914343,7.95391128419201
120,100,0.157923510874293,0.00556162358293834,0.452044734397485,0.517526828115001,0.515266154256643,0.542677395223101,0.542863094495832,0.568928730372831,0.548127672416438,0.349233618585498,0.50959100884698,0.528223426896926,0.198012766373442,0.00695641707272598,0.566177591249594,0.658298191739021,0.677070070262833,0.717048910297714,0.723809543523701,0.75513216265625,0.72506736487435,0.456174313543773,0.645098244369743,0.661690216777599,0.296847799963186,0.0106565664031164,0.841941455297799,1.03201111890644,1.10414220233422,1.17461658683441,1.19416264456104,1.23386421924472,1.18773168223676,0.741582680911417,1.01428076544723,1.02598911493202
126,100,1.09331593712223,1.19033091301193,1.07422992159013,0.919060141596269,2.2418320271358,1.86548725014489,1.34939876456429,2.15373130493466,1.63644406237971,2.3395382422117,1.53835916578386,0.60615321843662,1.36480590423028,1.49259193484936,1.35309381986521,1.20940365485996,3.06764672679068,2.58161353856175,1.84004236467428,2.92559949227624,2.22142266620911,3.15358431654338,1.998722330663,0.763382852661649,2.10829085157881,2.35433368627045,2.14440880867789,2.05383353384348,5.45028908870325,4.62993800603329,3.20172616881262,5.04496757480413,3.86798969465544,5.51954290229764,3.35118177791061,1.22762049096761
127,100,0,0,0,0,1.67278668179061,4.24618703690557,5.4828431103773,6.20889622940204,4.91990907963107,0,0,0,0,0,0,0,2.08857419830306,5.36719775150408,6.94528414946525,7.901611075836,6.15645718470705,0,0,0,0,0,0,0,3.11542916126771,8.2130213062756,10.6206393595139,12.2099090521034,9.02268211142166,0,0,0
130,100,9.82200009547519,7.16673589827891,5.97300394198768,6.36340994715381,7.283296242449,13.0395143000426,17.3738132548465,16.5839881525338,11.629505426693,5.83576035719231,5.7530155874571,9.82236392247228,12.3299946110086,8.99530372593459,7.46018451787457,7.9466990967898,9.11962381893738,16.2894938014154,21.6843545772364,20.7207919890983,14.5147597120703,7.28681279547261,7.18649208235816,12.419919427066,18.4633788763023,13.4604414266862,10.909679242054,11.644421606415,13.3847282589535,23.8626693445541,32.0812977941955,30.2347175393995,21.1144425261348,10.6295011852334,10.5882036830521,18.9471121938728
