"Plant_id","Model_Min_WD_1","Model_Min_WD_2","Model_Min_WD_3","Model_Min_WD_4","Model_Min_WD_5","Model_Min_WD_6","Model_Min_WD_7","Model_Min_WD_8","Model_Min_WD_9","Model_Min_WD_10","Model_Min_WD_11","Model_Min_WD_12","Model_Med_WD_1","Model_Med_WD_2","Model_Med_WD_3","Model_Med_WD_4","Model_Med_WD_5","Model_Med_WD_6","Model_Med_WD_7","Model_Med_WD_8","Model_Med_WD_9","Model_Med_WD_10","Model_Med_WD_11","Model_Med_WD_12","Model_Max_WD_1","Model_Max_WD_2","Model_Max_WD_3","Model_Max_WD_4","Model_Max_WD_5","Model_Max_WD_6","Model_Max_WD_7","Model_Max_WD_8","Model_Max_WD_9","Model_Max_WD_10","Model_Max_WD_11","Model_Max_WD_12"
"10003",0.951842206551391,1.00186302137136,0.819326058867631,0.656384812123608,0.709926187096455,0.612368532344385,0.581870415675763,0.523087513478449,0.471630709973164,0.602120063923435,0.821856129679173,0.84931603600899,1.28092482461671,1.34958778846933,1.22361808091545,1.11441032527318,1.07000351163956,1.01722227561668,1.05559046466327,1.03884413130483,0.983189484035987,1.05171288743562,1.10599676498281,1.14295204287124,1.95995430673437,2.06625335029582,1.93429841150625,1.82044653108775,1.68312689511368,1.62778152819875,1.72503115489353,1.73176561223415,1.66237419935292,1.71866532862121,1.69398401856343,1.75023948058809
"10012",0.153225278663615,0.161685871899615,0.183533712934898,0.11298117026419,0.143254483075659,0.201688261805918,0.191018546622645,0.159042948285225,0.139453719189471,0.13656021507803,0.151456704693788,0.165466735893822,0.216694436725987,0.228462529090708,0.259411711630481,0.200765265448622,0.241632112185836,0.312363576017786,0.302632174727263,0.260537648068457,0.222263235846162,0.222865188773179,0.245235248551787,0.254607740720197,0.336112702879888,0.354419365872372,0.402596984452258,0.322524978041852,0.379014779593798,0.48031149375198,0.465881138399312,0.404167190517774,0.34384942233972,0.351305997836312,0.38847104843931,0.399839376570258
"10013",0.32538273736282,0.440797011937387,0.332764737161425,0.208530222939197,0.245127163743788,0.397046099033305,0.396410066929934,0.447368192504105,0.347749079875939,0.375637722364198,0.422697578612741,0.4195839220787,0.459406573021378,0.622359521262535,0.470112925726482,0.391410500304922,0.395713905455911,0.635688294378127,0.630320461978976,0.697798370942235,0.537363450978045,0.615749279430645,0.624413573138818,0.592587674371626,0.712333447510504,0.965000349159784,0.729015193045518,0.63579380322496,0.618850370096124,0.983503955069104,0.97107477060745,1.07295903983527,0.827589336432314,0.972373204620294,0.97777105439959,0.919215636846404
"10030",0.0248519938220331,0.0278038231230581,0.150754218844002,0.169951899218981,0.145074976051065,0.156064445715966,0.220045630271759,0.171244351740487,0.197157089284726,0.183548989094469,0.102899898979495,0.14428713801515,0.0339806098208605,0.0379638303643308,0.206172524034359,0.257675255385771,0.213908194477862,0.220799046495371,0.31221485185045,0.248698536236851,0.283057322983163,0.264804683198453,0.148428230293258,0.203702948727463,0.0527900815675976,0.05900453492911,0.320380216729268,0.411031084247478,0.33366192843926,0.338277010487216,0.478008632233866,0.384874090504852,0.436677570675656,0.413960549018282,0.23281597014636,0.31740862007519
"10034",0,0.00114470474604905,0.034793233859491,0.0927875846309229,0.108073937182124,0.0920809081435858,0.150634166742406,0.122419731683342,0.0586963783869616,0.0581230644060328,0.00529348772358115,0,0,0.00169266973981589,0.0561347694037143,0.15753788850463,0.181254577238827,0.171014608228601,0.272664175119724,0.22461048297217,0.110973714816075,0.0937585888395644,0.00801226112537619,0,0,0.00265481930610022,0.0899755315279196,0.256371611990038,0.292707089378164,0.281587522158644,0.445533073463192,0.36860386751166,0.183819553051083,0.149342366058637,0.0126992220206076,0
"10043",0.809096198881326,1.27379378146493,0.743750519311099,0.112407996608348,0.631133491630822,0.679463973070472,0.703629099737949,0.623315710397234,0.66391363507341,0.557714501988196,0.574571318326758,0.573709465926315,1.10569464020999,1.74130495216006,1.01660861577487,0.172363410723021,0.933221399052912,0.958867017897181,0.996458035150045,0.906051288978937,0.954805018066526,0.805856502445718,0.834510542617416,0.808879907487345,1.71945162271096,2.70444933251762,1.58020827941596,0.275977711762102,1.45863431647192,1.47018369513638,1.52721323144048,1.40132019562792,1.4769323453003,1.26157501753167,1.31476254543102,1.26052000051327
"10052",0.194550754704855,0.213241967242142,0.221240769531027,0.256665712123504,0.116490343386854,0.244445117422964,0.21895002237602,0.184387702671928,0.193303220937082,0.234644781611852,0.192825634006869,0.259569062587415,0.27247476256334,0.296027642404817,0.304283943383855,0.356536054395851,0.16173964790485,0.342702676421014,0.309786998006035,0.257071334957913,0.268890378233595,0.325147126317933,0.269200576782045,0.355209959170213,0.425762243669982,0.459643611147856,0.47002501131156,0.554845876836026,0.250738992628766,0.531896993929154,0.481481396589984,0.3971543507207,0.415748103916556,0.501783443659204,0.419953800459142,0.549812768943032
"10062",1.17673243019911,1.12018911554684,1.27501550315723,0.945753756172557,0.919974070654604,1.41363905418052,1.27185960729603,1.45540372680883,1.01757969649824,1.09592711524562,1.32138753749516,1.40603689284391,1.67490182762108,1.6121544936582,1.83298782340185,1.35288541019414,1.33906287672546,2.01116730623081,1.82674699064096,2.05158788603493,1.40396519696145,1.54635525735779,1.83089546613904,1.92095158093663,2.63552885541616,2.55764983958736,2.88363102987664,2.1202598235102,2.11533719791646,3.1360513161075,2.86308737089888,3.18329961123216,2.15799221394146,2.40373440102674,2.8276924867177,2.9496186437974
"1007",0.528172224880358,1.2522890067621,0,0,0,0.3546956088115,0.462728079093259,0.346983376523444,0.535331224645481,0.7459530578696,1.05861180245978,0.848284526084069,0.720090934144488,1.70732559990723,0,0,0,0.499357375534529,0.650397438711322,0.491156756564845,0.773670596641117,1.09816290595326,1.56333546366124,1.21095962235428,1.150169137401,2.72519513362462,0,0,0,0.780646992045786,1.01371719463453,0.770996931668378,1.22802845535719,1.78318400585358,2.56446822815108,1.96779869604164
"10071",0.128275466540814,0.610744713561047,0.1198313924628,0.0554394731167338,0.227374923085917,0.203961698298052,0,0,0,0,0,0,0.181581131865486,0.834998825917659,0.183168498511669,0.0819737927700685,0.338675210322623,0.290140885607509,0,0,0,0,0,0,0.2951972029309,1.33813725461607,0.30499499652916,0.132424992166985,0.543383551846616,0.453364625644442,0,0,0,0,0,0
