"Plant_ID","percentAllocation","min_Jan","min_Feb","min_Mar","min_Apr","min_May","min_Jun","min_Jul","min_Aug","min_Sep","min_Oct","min_Nov","min_Dec","min_design","med_Jan","med_Feb","med_Mar","med_Apr","med_May","med_Jun","med_Jul","med_Aug","med_Sep","med_Oct","med_Nov","med_Dec","med_design","max_Jan","max_Feb","max_Mar","max_Apr","max_May","max_Jun","max_Jul","max_Aug","max_Sep","max_Oct","max_Nov","max_Dec","max_design","25th_Jan","25th_Feb","25th_Mar","25th_Apr","25th_May","25th_Jun","25th_Jul","25th_Aug","25th_Sep","25th_Oct","25th_Nov","25th_Dec","25th_design","75th_Jan","75th_Feb","75th_Mar","75th_Apr","75th_May","75th_Jun","75th_Jul","75th_Aug","75th_Sep","75th_Oct","75th_Nov","75th_Dec","75th_design"
3,100,0,4.156372415427,4.44350046409578,3.85570854179119,3.63106691161497,5.32988502996527,4.86830420414673,5.04709826681194,4.85151770178574,3.92329287751152,4.21123991402664,3.46184738773429,2.20216617357395,0,4.18558127479517,4.46519450322405,3.88137807515315,3.64324957325733,5.34563206545644,4.87973433741036,5.05946613397942,4.86708775905945,3.93611641203886,4.23254017595625,3.53826650452367,2.46429218795647,0,4.36057087036827,4.63968750216559,4.00163840920866,3.77841173030892,5.54207293957343,5.01898640434615,5.22778991010627,4.96612953640372,4.02915491086843,4.38616369273426,3.75220083222204,2.74194126685655,0,4.16441591143141,4.44866682719418,3.85798195314018,3.63486463088155,5.33572357879875,4.87273808260882,5.05040320695464,4.85478136233489,3.92740245060373,4.22254856064064,3.48021056656231,2.34730205163589,0,4.23327064116915,4.48316980688771,3.88524148606529,3.66449487454154,5.38512439002536,4.90514291219482,5.0927746375972,4.88577510347826,3.95490051585039,4.27547757498463,3.60314458778603,2.56100705124977
26,100,5.6235635543187,1.08958698335111,0.00117116477010467,0.00128155734312171,0.00274468059187402,6.44099101549107,7.51411245971975,7.56306117279296,7.27350289646078,2.27705732905454,2.95775812276471,0.650941032270242,2.20216617357395,5.69821412155085,1.10121138680751,0.00117429143317342,0.00128605791506681,0.00275832531574415,6.46220755282418,7.53808340438629,7.58260586831683,7.30085725678416,2.28182216389145,2.97741274204996,0.665841720633987,2.43720956809701,6.04857300460363,1.16423467330497,0.00120256470894948,0.00131933073036917,0.0028287790105012,6.66555878960201,7.80648160729417,7.87472829208997,7.51838147972461,2.33373885772692,3.10320612145354,0.716132606118952,2.74194126685655,5.64055559101159,1.09165779223757,0.00117426920343922,0.00128165981173173,0.00274665748731134,6.44366127058492,7.52363699495185,7.56860613332931,7.27443013355566,2.28078915077542,2.9624513218711,0.656047961410934,2.34730205163589,5.8195628121558,1.12280850306678,0.00118339770724618,0.00129107824202566,0.00276873403014927,6.48821753836132,7.5949964153085,7.64258063015112,7.31708450320407,2.29896685926533,3.012032783049,0.68401291079504,2.56100705124977
51,100,0.00455114425552883,0,0.00486229182210725,0,0.0872531396644267,4.50988738459395,0,2.70142581161032,5.4145834365343,2.14241232726705,0,0,2.20216617357395,0.00462274971339469,0,0.00487368425779872,0,0.0876775516557506,4.52658523019315,0,2.71173325578234,5.43397713537036,2.14966125941917,0,0,2.43720956809701,0.00491103859617061,0,0.00499732129305846,0,0.0900773176268159,4.705773458317,0,2.8214325756148,5.58778079600136,2.20862989738153,0,0,2.74194126685655,0.00457329513239893,0,0.00487170752947638,0,0.0873097033173686,4.51642523582692,0,2.70442447414353,5.41610073338546,2.14412639636584,0,0,2.34730205163589,0.00472327603556589,0,0.00491128349322525,0,0.0877774749342384,4.56371063900059,0,2.73678765462521,5.4453823664225,2.16167841631714,0,0,2.56100705124977
56,100,0,0,0.470072734801123,1.22918118040782,0,2.38495890017692,2.52663153693583,0.838254668717295,0,0,0,0,2.20216617357395,0,0,0.472833313294579,1.23514819971923,0,2.39201848226641,2.53196286624465,0.841082160067345,0,0,0,0,2.43720956809701,0,0,0.489953894799589,1.27071345811949,0,2.48766342624422,2.61171628692926,0.871672573681518,0,0,0,0,2.74194126685655,0,0,0.470735533259059,1.23069646274932,0,2.38767350674523,2.52898753542943,0.839490984013162,0,0,0,0,2.34730205163589,0,0,0.47408806624295,1.24094653691476,0,2.41056667927337,2.547062846368,0.847375276993802,0,0,0,0,2.56100705124977
59,100,0.585560977644049,0.581393997761875,0.62124052807562,0.0761599825661144,0,0.668666620472209,0.926755831986656,1.00297131907212,0.849009576121343,0.112851345006475,0.193643769305726,0.599674797954844,2.20216617357395,0.644649551115069,0.640062084031184,0.649983851912305,0.0767782679454342,0,0.673204258360265,0.93033356852358,1.00834919336517,0.854339391450788,0.11349918177785,0.200313073069775,0.660347463523182,2.43720956809701,0.701134713377454,0.696145285534956,0.691765373452429,0.0792303331609866,0,0.712840711031894,0.958580422535724,1.06360395852141,0.883913448602314,0.117877552551055,0.212093581347568,0.718411854430873,2.65961882477619,0.621825146990353,0.617400103354139,0.63609699594616,0.0764032784306267,0,0.669199355357913,0.927264658771528,1.00431173841692,0.849156677487129,0.1129664681478,0.196743549163212,0.637124179364329,2.34730205163589,0.676045611890638,0.671234723577153,0.672461135738848,0.077825225812676,0,0.681896325850598,0.933540086114341,1.02020761848302,0.85716879222102,0.115584422360299,0.206460907100494,0.692843971320882,2.56100705124977
60,100,0,1.48703950443735,1.22143939618213,0.0432816339290142,0.502546712899427,2.03932459289883,3.06952463968201,2.6803958997009,5.08909579464222,1.69033717616189,1.71356533983752,1.60816240070099,2.20216617357395,0,1.63709568366872,1.28789762470664,0.0435388114153345,0.504217055130377,2.05921574743211,3.07963344877068,2.69453638821166,5.12645990339324,1.70258742492476,1.77235412779937,1.77180658334626,2.43720956809701,0,1.78054046722768,1.37394980113268,0.0451610982635637,0.515804353070674,2.19024448290814,3.18358371501749,2.82976527819715,5.31658420162879,1.76152553051997,1.87526680484768,1.92708933623806,2.65961882477619,0,1.57913282088498,1.25793890574949,0.043344928251151,0.503404024254693,2.04252781617218,3.07169985890139,2.68394451094043,5.09241288933779,1.69451032197482,1.74083250371193,1.70824170420262,2.34730205163589,0,1.71682637686626,1.33405018082247,0.0442948739640155,0.506869320512947,2.08988317418945,3.09651338106606,2.72309288700137,5.13418821197859,1.72902276420782,1.8266919006395,1.85733038541046,2.56100705124977
87,100,1.35112012607793,1.37982850680693,0.362935982368325,0.0028979863704645,0.0093425781635004,0.76083051010431,2.09688179484449,2.55022428334438,0.0105688455079588,0.0190752727627133,0.0336145866091869,0.034159345222877,2.11844058575279,1.49271944977786,1.52443650991092,0.382782824414921,0.00291577285590702,0.00947912052361432,0.790682018358621,2.15904029182413,2.63835649974018,0.0106859035604827,0.0191954338644822,0.0369942820916241,0.0377392935104009,2.34730205163589,1.6853014723612,1.72111048399374,0.422434993693187,0.00304380895596567,0.0106418549631844,0.917784500963886,2.44131899453461,3.00489495235618,0.0118321950486949,0.0212298927037166,0.0417186165108343,0.0426081986996386,2.65961882477619,1.45057356286814,1.48139511404962,0.375589936337201,0.0028979863704645,0.00935420718439345,0.769988884374546,2.11317685906962,2.57776810290846,0.0105853994102654,0.0190821710080862,0.0359767869180247,0.0366737510224412,2.27953528605335,1.56413104433855,1.59736544642037,0.396679076109019,0.00293925932318282,0.00965607083813157,0.811986372612568,2.20675958879205,2.69936739792241,0.0108525241653569,0.01945871428523,0.0387594761817611,0.0395447386846918,2.46429218795647
108,100,1.68830062800846,1.57107852860127,0.00880771570489014,0.0102429096617221,0.943122439101829,2.38806065864007,3.38834174276185,3.55003621113103,2.88652083619157,1.38901220991567,2.21551728196579,1.87576291210191,2.11844058575279,1.86538495792556,1.73586753825335,0.0089022281222875,0.0103023470222094,0.951693068217764,2.50796364163588,3.4513011108109,3.61282648178075,2.91086850940156,1.39722932136425,2.25762619813677,2.07250999189464,2.34730205163589,2.10899970998306,1.9625676293737,0.00928654648473463,0.0110494075232168,1.03880632997697,2.89227319624361,3.7536852365329,3.94978409308039,3.15937515997206,1.49986887471183,2.37003125935582,2.34317477112262,2.65961882477619,1.81315913400458,1.68726785805449,0.00882092986976201,0.0102566180904253,0.94406954896236,2.43625741194332,3.40246710917608,3.56445386793973,2.88827034687769,1.39031436484341,2.22739782133627,2.01448521719531,2.27953528605335,1.95712600053827,1.82123881624094,0.00901411229936726,0.0103532686119842,0.964583628158031,2.57542850787644,3.49919408253542,3.66940984717156,2.9440922293731,1.40415980739803,2.26837642120796,2.17443760028124,2.46429218795647
113,100,3.46333705227418,0.97896804248372,2.15274635062731,1.60122908870396,4.55219945194204,6.88583996300072,7.00267208747491,8.71558905304402,7.22653957240865,6.16415031156007,4.3141727675185,1.98601670601316,2.11844058575279,3.83188579783627,1.05773321847862,2.16093738669697,1.62467583277823,4.77659961108935,7.39008555339792,7.49518375514826,9.35606445271847,7.57527481734984,6.31721638556422,4.33341004512891,2.19735737387737,2.34730205163589,4.32955213440931,1.18226370175725,2.27822579754,1.82467774349281,5.62638375973166,8.92851442972916,8.90586917623217,11.1416418964448,8.88983349217414,7.26942835044306,4.5847810516576,2.4827392594797,2.65961882477619,3.72188202584309,1.0321624723977,2.15682231716659,1.60314003278895,4.63274569666941,7.09652980160992,7.21233439951146,8.99858327436917,7.34895451381635,6.19016556521753,4.3299468892019,2.13427678841732,2.27953528605335,4.01593457968905,1.10314623132388,2.1931005651006,1.65430187588655,4.92343845913701,7.66625211040205,7.74486058309683,9.67970258924824,7.80483916131045,6.46761945673115,4.39799939304107,2.30289834490154,2.46429218795647
117,100,2.49870904297721,2.16734066743168,1.64922906256194,2.78786941555048,3.54577404096912,2.86753315150879,4.20306029804511,4.31812913061002,3.7927923224879,2.8349959084291,2.21600646089287,3.47168434432258,2.11844058575279,2.50641440523138,2.18629742794914,1.65995658417068,2.87458682967996,3.76690103943234,3.07645915434936,4.51173466020072,4.61682224675776,4.03556131430708,2.98021521581176,2.25980797440595,3.50548687505837,2.43720956809701,2.70992908697176,2.44189324946771,1.84125370618556,3.52534778766477,4.94422629930388,4.11369975732296,5.97068386810341,6.02672919073079,5.27329687590226,3.83449399748552,2.72174548957171,3.97695564209601,2.65961882477619,2.50459886319873,2.17069514162271,1.65149832101309,2.8286157481058,3.66324538344371,2.98154445819579,4.37397113300142,4.48255945674766,3.92486496775554,2.90961637069696,2.23303266298942,3.47830991191359,2.34730205163589,2.52950037064121,2.19313886186456,1.6695593216471,2.96035112761724,3.93815643235067,3.23040241733329,4.735442705844,4.83418922468688,4.21830357263104,3.09978968275208,2.31584977499264,3.52100851483248,2.51545890258452
